2024-08-14 14:07:27,1/20,866.1,-79,466,14,6,12
2024-08-14 14:24:30,1/20,866.1,-116,460,-13,6,12
2024-08-14 14:25:21,1/51,866.1,-117,460,-13,6,12
2024-08-14 15:04:31,1/20,865.9,-116,453,-5,5,12
2024-08-14 15:05:22,1/51,865.9,-117,453,-4,5,12
2024-08-14 15:44:31,1/20,868.5,-119,453,-19,21,12
2024-08-14 16:24:32,1/20,867.9,-119,447,-7,18,12
2024-08-14 16:25:23,1/51,867.9,-117,446,-8,18,12
2024-08-14 17:04:33,2/20,866.1,-118,444,-19,6,12
2024-08-14 17:05:24,2/51,866.1,-117,443,-14,6,12
2024-08-14 17:44:34,2/20,865.9,-118,453,-7,5,12
2024-08-14 17:45:25,2/51,865.9,-117,453,-5,5,12
2024-08-14 18:24:34,2/20,868.5,-119,455,-14,21,12
2024-08-14 19:44:36,3/20,866.1,-118,434,-9,6,12
2024-08-14 19:45:27,3/51,866.1,-118,434,-8,6,12
2024-08-14 20:24:37,3/20,865.9,-116,430,-5,5,12
2024-08-14 20:25:28,3/51,865.9,-115,430,-4,5,12
2024-08-14 21:04:37,3/20,868.5,-119,429,-8,21,12
2024-08-14 21:05:28,3/51,868.5,-118,429,-8,21,12
2024-08-14 21:44:38,3/20,867.9,-119,432,-9,18,12
2024-08-14 21:45:29,3/51,867.9,-118,432,-3,18,12
2024-08-14 22:24:39,4/20,866.1,-115,448,-13,6,12
2024-08-14 23:05:31,4/51,865.9,-115,441,-12,5,12
2024-08-14 23:44:41,4/20,868.5,-119,442,-10,21,12
2024-08-14 23:45:32,4/51,868.5,-119,442,-9,21,12
2024-08-15 00:24:41,4/20,867.9,-119,436,-16,18,12
2024-08-15 00:25:32,4/51,867.9,-119,435,-15,18,12
2024-08-15 01:04:42,5/20,866.1,-117,426,-9,6,12
2024-08-15 01:05:33,5/51,866.1,-117,426,-8,6,12
2024-08-15 01:44:43,5/20,865.9,-117,426,-5,5,12
2024-08-15 01:45:34,5/51,865.9,-116,426,-7,5,12
2024-08-15 02:24:44,5/20,868.5,-118,431,-12,21,12
2024-08-15 02:25:35,5/51,868.5,-118,431,-13,21,12
2024-08-15 03:05:35,5/51,867.9,-118,427,-14,18,12
2024-08-15 03:44:45,6/20,866.1,-117,421,-10,6,12
2024-08-15 03:45:36,6/51,866.1,-114,421,-13,6,12
2024-08-15 04:24:46,6/20,865.9,-114,419,-11,5,12
2024-08-15 04:25:37,6/51,865.9,-117,419,-9,5,12
2024-08-15 05:04:47,6/20,868.5,-116,422,-11,21,12
2024-08-15 05:05:38,6/51,868.5,-115,422,-18,21,12
2024-08-15 05:44:47,6/20,867.9,-119,421,-20,18,12
2024-08-15 05:45:38,6/51,867.9,-118,421,-21,18,12
2024-08-15 06:24:48,7/20,866.1,-116,420,-12,6,12
2024-08-15 06:25:39,7/51,866.1,-118,421,-11,6,12
2024-08-15 07:04:49,7/20,865.9,-117,421,-6,5,12
2024-08-15 07:05:40,7/51,865.9,-116,421,-7,5,12
2024-08-15 07:44:50,7/20,868.5,-115,419,-17,21,12
2024-08-15 08:24:50,7/20,867.9,-118,418,-7,18,12
2024-08-15 09:04:51,8/20,866.1,-117,415,-13,6,12
2024-08-15 09:05:42,8/51,866.1,-117,415,-14,6,12
2024-08-15 09:45:43,8/51,865.9,-117,418,-15,5,12
2024-08-15 10:24:53,8/20,868.5,-116,418,-9,21,12
2024-08-15 10:25:44,8/51,868.5,-116,419,-18,21,12
2024-08-15 11:04:54,8/20,867.9,-117,415,-3,18,12
2024-08-15 11:05:45,8/51,867.9,-118,415,-4,18,12
2024-08-15 11:44:54,9/20,866.1,-119,419,-15,6,12
2024-08-15 12:24:55,9/20,865.9,-117,434,-4,5,12
2024-08-15 12:25:46,9/51,865.9,-117,435,-2,5,12
2024-08-15 13:44:57,9/20,867.9,-118,460,-10,18,12
2024-08-15 13:45:48,9/51,867.9,-118,460,-8,18,12
2024-08-15 14:24:57,10/20,866.1,-115,463,-11,6,12
2024-08-15 15:05:49,10/51,865.9,-115,468,-3,5,12
2024-08-15 15:44:59,10/20,868.5,-118,470,-8,21,12
2024-08-15 15:45:50,10/51,868.5,-117,470,-11,21,12
2024-08-15 16:25:51,10/51,867.9,-118,473,-7,18,12
2024-08-15 17:05:51,11/51,866.1,-116,470,-14,6,12
2024-08-15 17:45:01,11/20,865.9,-117,472,-13,5,12
2024-08-15 17:45:52,11/51,865.9,-117,472,-5,5,12
2024-08-15 18:25:02,11/20,868.5,-117,476,-10,21,12
2024-08-15 18:25:53,11/51,868.5,-116,476,-10,21,12
2024-08-15 19:05:03,11/20,867.9,-118,471,-5,18,12
2024-08-15 19:05:54,11/51,867.9,-113,472,-15,18,12
2024-08-15 19:45:04,12/20,866.1,-116,465,-9,6,12
2024-08-15 19:45:55,12/51,866.1,-115,466,-8,6,12
2024-08-15 20:25:04,12/20,865.9,-117,453,-7,5,12
2024-08-15 20:25:55,12/51,865.9,-118,452,-7,5,12
2024-08-15 21:05:56,12/51,868.5,-116,443,-19,21,12
2024-08-15 21:45:06,12/20,867.9,-119,436,-23,18,12
2024-08-15 21:45:57,12/51,867.9,-120,436,-14,18,12
2024-08-15 22:25:07,13/20,866.1,-117,431,-9,6,12
2024-08-15 22:25:58,13/51,866.1,-117,431,-7,6,12
2024-08-15 23:05:07,13/20,865.9,-116,428,-2,5,12
2024-08-15 23:05:58,13/51,865.9,-116,428,-2,5,12
2024-08-15 23:45:08,13/20,868.5,-115,429,-14,21,12
2024-08-15 23:45:59,13/51,868.5,-119,429,-12,21,12
2024-08-16 00:26:00,13/51,867.9,-120,428,-18,18,12
2024-08-16 01:05:10,14/20,866.1,-118,429,-10,6,12
2024-08-16 01:06:01,14/51,866.1,-117,429,-11,6,12
2024-08-16 01:45:10,14/20,865.9,-117,429,-7,5,12
2024-08-16 01:46:01,14/51,865.9,-117,429,-7,5,12
2024-08-16 02:25:11,14/20,868.5,-111,430,-25,21,12
2024-08-16 03:05:12,14/20,867.9,-119,427,-9,18,12
2024-08-16 03:45:13,15/20,866.1,-118,431,-11,6,12
2024-08-16 03:46:04,15/51,866.1,-117,430,-11,6,12
2024-08-16 04:25:14,15/20,865.9,-117,428,-7,5,12
2024-08-16 04:26:05,15/51,865.9,-116,428,-7,5,12
2024-08-16 05:46:06,15/51,867.9,-119,427,-9,18,12
2024-08-16 06:25:16,16/20,866.1,-117,429,-12,6,12
2024-08-16 06:26:07,16/51,866.1,-118,0,-8,6,12
2024-08-16 07:05:17,16/20,865.9,-115,430,-9,5,12
2024-08-16 07:06:08,16/51,865.9,-116,430,-7,5,12
2024-08-16 07:45:17,16/20,868.5,-117,431,-25,21,12
2024-08-16 08:25:18,16/20,867.9,-119,428,-11,18,12
2024-08-16 08:26:09,16/51,867.9,-118,429,-11,18,12
2024-08-16 09:05:19,17/20,866.1,-118,423,-14,6,12
2024-08-16 09:06:10,17/51,866.1,-118,422,-8,6,12
2024-08-16 09:45:20,17/20,865.9,-117,422,-13,5,12
2024-08-16 09:46:11,17/51,865.9,-118,422,-11,5,12
2024-08-16 10:25:20,17/20,868.5,-119,425,-15,21,12
2024-08-16 10:26:11,17/51,868.5,-113,425,-12,21,12
2024-08-16 11:05:21,17/20,867.9,-119,434,-10,18,12
2024-08-16 11:45:22,18/20,866.1,-118,448,-7,6,12
2024-08-16 11:46:13,18/51,866.1,-118,449,-11,6,12
2024-08-16 12:25:23,18/20,865.9,-116,462,-4,5,12
2024-08-16 12:26:14,18/51,865.9,-117,462,-7,5,12
2024-08-16 13:05:24,18/20,868.5,-118,472,-10,21,12
2024-08-16 13:06:15,18/51,868.5,-117,472,-14,21,12
2024-08-16 13:46:15,18/51,867.9,-119,472,-17,18,12
2024-08-16 14:25:25,19/20,866.1,-115,471,-11,6,12
2024-08-16 14:26:16,19/51,866.1,-117,471,-11,6,12
2024-08-16 15:05:26,19/20,865.9,-117,473,-10,5,12
2024-08-16 15:06:17,19/51,865.9,-117,473,-7,5,12
2024-08-16 15:45:27,19/20,868.5,-115,472,-13,21,12
2024-08-16 16:25:27,19/20,867.9,-119,470,-9,18,12
2024-08-16 17:05:28,20/20,866.1,-117,473,-12,6,12
2024-08-16 17:46:20,20/51,865.9,-115,477,-16,5,12
2024-08-16 18:26:21,20/51,868.5,-118,480,-7,21,12
2024-08-16 19:06:21,20/51,867.9,-119,481,-11,18,12
2024-08-16 19:45:31,21/20,866.1,-117,480,-12,6,12
2024-08-16 19:46:22,21/51,866.1,-118,480,-13,6,12
2024-08-16 20:25:32,21/20,865.9,-117,477,-8,5,12
2024-08-16 20:26:23,21/51,865.9,-117,477,-8,5,12
2024-08-16 21:05:33,21/20,868.5,-118,466,-11,21,12
2024-08-16 21:06:24,21/51,868.5,-114,465,-16,21,12
2024-08-16 21:45:34,21/20,867.9,-119,456,-15,18,12
2024-08-16 21:46:25,21/51,867.9,-114,456,-19,18,12
2024-08-16 22:25:34,22/20,866.1,-116,0,-13,6,12
2024-08-16 22:26:25,22/51,866.1,-117,447,-16,6,12
2024-08-16 23:05:35,22/20,865.9,-117,443,-7,5,12
