2024-07-26 11:38:49,1/20,868.0,-119,331,0,4,M0CW137
2024-07-26 11:39:35,1/51,868.0,-120,332,0,4,M0CW137
2024-07-26 11:40:21,1/100,868.0,-121,337,0,4,M0CW137
2024-07-26 11:47:49,1/20,868.0,-120,343,0,4,M0CW137
2024-07-26 11:48:35,1/51,868.0,-121,340,0,4,M0CW137
2024-07-26 11:49:21,1/100,868.0,-120,345,0,4,M0CW137
2024-07-26 11:56:50,1/20,868.6,-125,-1614,0,6,M0CW336
2024-07-26 11:57:35,1/51,868.6,-129,-1614,0,6,M0CW336
2024-07-26 12:05:50,1/20,868.6,-124,-1584,0,6,M0CW336
2024-07-26 12:07:22,1/100,868.6,-127,-1607,0,6,M0CW336
2024-07-26 12:20:50,2/20,868.0,-121,351,0,4,M0CW137
2024-07-26 12:21:36,2/51,868.0,-121,351,0,4,M0CW137
2024-07-26 12:47:51,2/20,868.6,-132,-1591,0,6,M0CW336
2024-07-26 13:03:37,3/51,868.0,-131,366,0,4,M0CW137
2024-07-26 13:11:51,3/20,868.0,-131,375,0,4,M0CW137
2024-07-26 13:20:51,3/20,868.6,-131,-1590,0,6,M0CW336
2024-07-26 13:21:37,3/51,868.6,-131,-1595,0,6,M0CW336
2024-07-26 13:30:37,3/51,868.6,-131,-1587,0,6,M0CW336
2024-07-26 13:44:52,4/20,868.0,-132,371,0,4,M0CW137
2024-07-26 13:45:38,4/51,868.0,-133,365,0,4,M0CW137
2024-07-26 13:46:24,4/100,868.0,-131,368,0,4,M0CW137
2024-07-26 13:53:52,4/20,868.0,-130,369,0,4,M0CW137
2024-07-26 13:54:38,4/51,868.0,-133,368,0,4,M0CW137
2024-07-26 13:55:24,4/100,868.0,-134,366,0,4,M0CW137
2024-07-26 14:03:38,4/51,868.6,-130,-1597,0,6,M0CW336
2024-07-26 14:04:24,4/100,868.6,-130,-1597,0,6,M0CW336
2024-07-26 14:11:53,4/20,868.6,-132,-1590,0,6,M0CW336
2024-07-26 14:12:38,4/51,868.6,-130,-1586,0,6,M0CW336
2024-07-26 14:13:24,4/100,868.6,-131,-1593,0,6,M0CW336
2024-07-26 14:26:53,5/20,868.0,-131,385,0,4,M0CW137
2024-07-26 14:27:39,5/51,868.0,-132,368,0,4,M0CW137
2024-07-26 14:35:53,5/20,868.0,-133,369,0,4,M0CW137
2024-07-26 14:36:39,5/51,868.0,-131,369,0,4,M0CW137
2024-07-26 14:37:25,5/100,868.0,-132,366,0,4,M0CW137
2024-07-26 14:44:54,5/20,868.6,-130,-1594,0,6,M0CW336
2024-07-26 14:53:53,5/20,868.6,-131,-1594,0,6,M0CW336
2024-07-26 14:54:40,5/51,868.6,-131,-1592,0,6,M0CW336
2024-07-26 15:08:54,6/20,868.0,-132,357,0,4,M0CW137
2024-07-26 15:18:40,6/51,868.0,-130,362,0,4,M0CW137
2024-07-26 15:26:54,6/20,868.6,-129,-1597,0,6,M0CW336
2024-07-26 15:27:40,6/51,868.6,-132,-1602,0,6,M0CW336
2024-07-26 15:35:55,6/20,868.6,-130,-1598,0,6,M0CW336
2024-07-26 15:52:26,7/100,868.0,-131,357,0,4,M0CW137
2024-07-26 16:01:27,7/100,868.0,-132,359,0,4,M0CW137
2024-07-26 16:08:55,7/20,868.6,-131,-1604,0,6,M0CW336
2024-07-26 16:18:41,7/51,868.6,-132,-1589,0,6,M0CW336
2024-07-26 16:50:56,8/20,868.6,-132,-1599,0,6,M0CW336
2024-07-26 16:59:56,8/20,868.6,-132,-1589,0,6,M0CW336
2024-07-26 17:14:57,9/20,868.0,-132,362,0,4,M0CW137
2024-07-26 17:15:42,9/51,868.0,-134,362,0,4,M0CW137
2024-07-26 17:23:57,9/20,868.0,-132,362,0,4,M0CW137
2024-07-26 17:25:28,9/100,868.0,-133,369,0,4,M0CW137
2024-07-26 17:33:43,9/51,868.6,-133,-1595,0,6,M0CW336
2024-07-26 17:42:43,9/51,868.6,-134,-1594,0,6,M0CW336
2024-07-26 17:58:29,10/100,868.0,-130,370,0,4,M0CW137
2024-07-26 18:05:58,10/20,868.0,-132,367,0,4,M0CW137
2024-07-26 18:06:43,10/51,868.0,-131,362,0,4,M0CW137
2024-07-26 18:14:58,10/20,868.6,-131,-1587,0,6,M0CW336
2024-07-26 18:15:44,10/51,868.6,-130,-1595,0,6,M0CW336
2024-07-26 18:23:58,10/20,868.6,-129,-1595,0,6,M0CW336
2024-07-26 18:24:44,10/51,868.6,-132,-1588,0,6,M0CW336
2024-07-26 18:25:30,10/100,868.6,-130,-1594,0,6,M0CW336
2024-07-26 18:38:58,11/20,868.0,-130,367,0,4,M0CW137
2024-07-26 18:39:44,11/51,868.0,-130,365,0,4,M0CW137
2024-07-26 18:47:59,11/20,868.0,-131,376,0,4,M0CW137
2024-07-26 18:49:30,11/100,868.0,-130,365,0,4,M0CW137
2024-07-26 18:56:59,11/20,868.6,-130,-1588,0,6,M0CW336
2024-07-26 18:57:45,11/51,868.6,-129,-1577,0,6,M0CW336
2024-07-26 18:58:31,11/100,868.6,-130,-1592,0,6,M0CW336
2024-07-26 19:21:45,12/51,868.0,-130,377,0,4,M0CW137
2024-07-26 19:22:31,12/100,868.0,-132,377,0,4,M0CW137
2024-07-26 19:29:59,12/20,868.0,-131,379,0,4,M0CW137
2024-07-26 19:31:31,12/100,868.0,-131,378,0,4,M0CW137
2024-07-26 19:39:00,12/20,868.6,-130,-1584,0,6,M0CW336
2024-07-26 19:40:32,12/100,868.6,-128,-1582,0,6,M0CW336
