2024-07-26 11:59:51,1,-127,-1608,0,6
2024-07-26 12:41:52,2,-133,-1595,0,6
2024-07-26 12:50:52,2,-134,-1594,0,6
2024-07-26 13:23:53,3,-131,-1597,0,6
2024-07-26 13:32:53,3,-132,-1583,0,6
2024-07-26 14:05:54,4,-134,-1593,0,6
2024-07-26 14:14:54,4,-132,-1593,0,6
2024-07-26 15:29:55,6,-130,-1602,0,6
2024-07-26 16:11:56,7,-130,-1606,0,6
2024-07-26 16:53:57,8,-130,-1598,0,6
2024-07-26 17:35:58,9,-135,-1596,0,6
2024-07-26 17:44:58,9,-133,-1592,0,6
2024-07-26 18:26:59,10,-130,-1594,0,6
2024-07-26 19:42:01,12,-129,-1582,0,6
2024-07-26 19:51:01,12,-130,-1581,0,6
2024-07-26 20:24:02,13,-130,-1584,0,6
2024-07-26 20:33:02,13,-131,-1577,0,6
2024-07-26 21:06:02,14,-130,-1586,0,6
2024-07-26 21:15:03,14,-130,-1577,0,6
2024-07-26 21:48:03,15,-129,-1603,0,6
2024-07-26 21:57:04,15,-130,-1591,0,6
2024-07-26 22:30:04,16,-130,-1606,0,6
2024-07-26 23:21:06,17,-131,-1618,0,6
2024-07-27 00:36:07,19,-129,-1623,0,6
2024-07-27 01:18:08,20,-130,-1630,0,6
2024-07-27 02:00:09,21,-129,-1639,0,6
2024-07-27 02:09:09,21,-129,-1629,0,6
2024-07-27 02:42:10,22,-130,-1632,0,6
2024-07-27 03:24:11,23,-130,-1619,0,6
2024-07-27 04:48:12,25,-131,-1618,0,6
2024-07-27 05:39:13,26,-130,-1627,0,6
2024-07-27 07:36:16,29,-129,-1637,0,6
2024-07-27 08:27:17,30,-129,-1631,0,6
2024-07-27 09:00:18,31,-134,-1624,0,6
2024-07-27 09:09:18,31,-129,-1627,0,6
2024-07-27 09:51:19,32,-134,-1633,0,6
2024-07-27 11:15:21,34,-134,-1626,0,6
2024-07-27 11:57:22,35,-134,-1609,0,6
2024-07-27 14:36:25,39,-136,-1585,0,6
2024-07-27 16:09:27,41,-134,-1667,0,6
2024-07-27 16:42:28,42,-136,-1593,0,6
2024-07-27 18:06:29,44,-132,-1598,0,6
2024-07-27 18:48:30,45,-132,-1601,0,6
2024-07-27 20:12:32,47,-130,-1620,0,6
2024-07-27 20:54:33,48,-127,-1623,0,6
2024-07-27 21:36:34,49,-130,-1625,0,6
2024-07-27 21:45:34,49,-128,-1609,0,6
2024-07-27 22:18:35,50,-129,-1615,0,6
2024-07-27 22:27:35,50,-128,-1636,0,6
2024-07-27 23:51:37,52,-129,-1615,0,6
2024-07-28 00:24:38,53,-131,-1621,0,6
2024-07-28 00:33:38,53,-129,-1635,0,6
2024-07-28 01:06:38,54,-129,-1634,0,6
2024-07-28 01:15:39,54,-129,-1629,0,6
2024-07-28 01:48:39,55,-129,-1624,0,6
2024-07-28 01:57:39,55,-128,-1633,0,6
2024-07-28 02:39:40,56,-129,-1624,0,6
2024-07-28 03:12:41,57,-129,-1633,0,6
2024-07-28 03:21:41,57,-131,-1638,0,6
2024-07-28 03:54:42,58,-130,-1607,0,6
2024-07-28 04:03:42,58,-130,-1625,0,6
2024-07-28 04:36:43,59,-128,-1633,0,6
2024-07-28 04:45:43,59,-128,-1634,0,6
2024-07-28 05:18:44,60,-130,-1626,0,6
2024-07-28 05:27:44,60,-130,-1629,0,6
2024-07-28 06:00:45,61,-128,-1634,0,6
2024-07-28 06:42:45,62,-131,-1625,0,6
2024-07-28 06:51:46,62,-129,-1619,0,6
2024-07-28 07:24:46,63,-128,-1637,0,6
2024-07-28 07:33:46,63,-128,-1618,0,6
2024-07-28 08:06:47,64,-129,-1637,0,6
2024-07-28 08:48:48,65,-129,-1636,0,6
2024-07-28 08:57:49,65,-126,-1644,0,6
2024-07-28 09:30:49,66,-129,-1644,0,6
2024-07-28 09:39:49,66,-127,-1596,0,6
2024-07-28 10:12:50,67,-128,-1642,0,6
2024-07-28 10:21:50,67,-130,-1641,0,6
2024-07-28 10:54:51,68,-127,-1645,0,6
2024-07-28 11:45:52,69,-134,-1640,0,6
2024-07-28 12:18:53,70,-131,-1626,0,6
2024-07-28 12:27:53,70,-130,-1632,0,6
2024-07-28 13:00:54,71,-134,-1604,0,6
2024-07-28 13:09:54,71,-131,-1609,0,6
2024-07-28 13:42:54,72,-129,-1592,0,6
2024-07-28 13:51:55,72,-131,-1609,0,6
2024-07-28 14:24:55,73,-131,-1597,0,6
2024-07-28 15:06:56,74,-131,-1596,0,6
2024-07-28 15:15:56,74,-132,-1592,0,6
2024-07-28 15:48:57,75,-132,-1600,0,6
2024-07-28 15:57:57,75,-130,-1588,0,6
2024-07-28 16:39:58,76,-130,-1588,0,6
2024-07-28 17:12:59,77,-130,-1595,0,6
2024-07-28 17:21:59,77,-132,-1592,0,6
2024-07-28 18:04:00,78,-130,-1587,0,6
2024-07-28 18:37:01,79,-130,-1590,0,6
2024-07-28 18:46:01,79,-132,-1585,0,6
2024-07-28 19:28:02,80,-127,-1590,0,6
2024-07-28 20:01:03,81,-131,-1587,0,6
2024-07-28 21:34:05,83,-127,-1629,0,6
2024-07-28 22:16:06,84,-129,-1629,0,6
2024-07-28 22:49:06,85,-129,-1633,0,6
2024-07-28 22:58:06,85,-128,-1632,0,6
2024-07-28 23:31:07,86,-130,-1636,0,6
2024-07-28 23:40:07,86,-130,-1631,0,6
2024-07-29 00:13:08,87,-128,-1633,0,6
2024-07-29 00:22:08,87,-128,-1635,0,6
2024-07-29 00:55:09,88,-129,-1629,0,6
2024-07-29 01:04:09,88,-127,-1638,0,6
2024-07-29 01:37:10,89,-127,-1622,0,6
2024-07-29 01:46:10,89,-130,-1634,0,6
2024-07-29 02:28:11,90,-129,-1645,0,6
2024-07-29 03:01:11,91,-128,-1625,0,6
2024-07-29 04:25:13,93,-128,-1638,0,6
2024-07-29 05:07:14,94,-130,-1639,0,6
2024-07-29 05:16:14,94,-128,-1636,0,6
2024-07-29 05:49:15,95,-129,-1637,0,6
2024-07-29 05:58:15,95,-130,-1635,0,6
2024-07-29 06:31:16,96,-130,-1617,0,6
2024-07-29 06:40:16,96,-129,-1617,0,6
2024-07-29 07:22:17,97,-129,-1627,0,6
2024-07-29 08:37:19,99,-129,-1638,0,6
2024-07-29 08:46:19,99,-129,-1641,0,6
2024-07-29 09:28:20,100,-128,-1648,0,6
2024-07-29 10:01:20,101,-130,-1641,0,6
2024-07-29 10:10:21,101,-129,-1641,0,6
2024-07-29 10:43:22,102,-130,-1652,0,6
2024-07-29 10:52:22,102,-130,-1631,0,6
2024-07-29 11:25:22,103,-130,-1622,0,6
2024-07-29 12:07:23,104,-130,-1595,0,6
2024-07-29 12:16:23,104,-130,-1596,0,6
2024-07-29 14:22:26,107,-128,-1600,0,6
2024-07-29 14:55:27,108,-130,-1612,0,6
2024-07-29 15:04:27,108,-131,-1616,0,6
2024-07-29 15:46:28,109,-128,-1623,0,6
2024-07-29 16:28:29,110,-131,-1622,0,6
2024-07-29 17:10:30,111,-129,-1628,0,6
2024-07-29 17:43:30,112,-129,-1618,0,6
2024-07-29 17:52:31,112,-131,-1618,0,6
2024-07-29 18:25:31,113,-130,-1600,0,6
2024-07-29 19:16:32,114,-131,-1606,0,6
2024-07-29 19:49:33,115,-132,-1591,0,6
2024-07-29 19:58:33,115,-130,-1592,0,6
2024-07-29 20:40:34,116,-130,-1585,0,6
2024-07-29 21:13:35,117,-129,-1591,0,6
2024-07-29 21:22:35,117,-129,-1592,0,6
2024-07-29 21:55:36,118,-128,-1600,0,6
2024-07-29 22:04:36,118,-129,-1611,0,6
2024-07-29 22:37:37,119,-128,-1622,0,6
2024-07-29 22:46:37,119,-126,-1628,0,6
