DR11,2024-09-02 12:03:06,1757/2/20,868.6,-97,-1651,0,6,4/6
DR4,2024-09-02 12:03:54,427/2/20,865.7,-99,385,-8,4,4/5
DR4,2024-09-02 12:04:44,434/14/20,866.3,-94,385,14,7,4/5
DR3,2024-09-02 12:05:34,437/8/20,866.3,-98,387,11,7,4/5
DR8,2024-09-02 12:06:27,1672/8/20,868.0,-94,303,0,4,1/3
DR2,2024-09-02 12:07:15,442/14/20,865.7,-95,390,4,4,4/5
DR9,2024-09-02 12:08:06,1725/2/20,868.0,-100,304,0,4,4/6
DR10,2024-09-02 12:08:57,1761/2/20,868.6,-98,-1648,0,6,1/3
DR4,2024-09-02 12:09:44,453/8/20,866.3,-96,385,6,7,4/5
DR0,2024-09-02 12:10:36,457/2/20,865.7,-97,398,-8,4,4/5
DR1,2024-09-02 12:11:25,424/14/20,866.3,-92,393,13,7,4/5
DR10,2024-09-02 12:12:18,1762/2/20,868.6,-98,-1651,0,6,1/3
DR11,2024-09-02 12:13:06,1772/14/20,868.6,-86,-1651,0,6,4/6
DR8,2024-09-02 12:13:57,1795/2/20,868.0,-99,300,0,4,1/3
DR2,2024-09-02 12:14:45,443/14/20,865.7,-92,388,0,4,4/5
DR11,2024-09-02 12:15:36,1763/8/20,868.6,-95,-1652,0,6,4/6
DR10,2024-09-02 12:16:27,1744/8/20,868.6,-92,-1655,0,6,1/3
DR8,2024-09-02 12:17:18,1796/2/20,868.0,-98,304,0,4,1/3
DR2,2024-09-02 12:18:05,454/14/20,865.9,-94,390,15,5,4/5
DR2,2024-09-02 12:18:55,419/14/20,866.3,-92,390,15,7,4/5
DR9,2024-09-02 12:19:47,1726/2/20,868.0,-98,303,0,4,4/6
DR11,2024-09-02 12:20:37,1773/14/20,868.6,-87,-1654,0,6,4/6
DR9,2024-09-02 12:21:27,1774/14/20,868.0,-88,306,0,4,4/6
DR1,2024-09-02 12:22:16,447/14/20,865.9,-97,394,15,5,4/5
DR4,2024-09-02 12:23:05,428/2/20,865.7,-98,385,-7,4,4/5
DR0,2024-09-02 12:23:57,458/2/20,865.7,-96,397,-11,4,4/5
DR10,2024-09-02 12:24:48,1745/8/20,868.6,-92,-1649,0,6,1/3
DR3,2024-09-02 12:25:35,460/14/20,866.3,-91,386,15,7,4/5
DR10,2024-09-02 12:26:28,1755/14/20,868.6,-86,-1650,0,6,1/3
DR3,2024-09-02 12:27:15,418/14/20,865.9,-93,387,15,5,4/5
DR11,2024-09-02 12:28:07,1758/2/20,868.6,-98,-1649,0,6,4/6
DR10,2024-09-02 12:28:58,1763/2/20,868.6,-97,-1653,0,6,1/3
DR9,2024-09-02 12:29:47,1727/2/20,868.0,-98,303,0,4,4/6
DR11,2024-09-02 12:30:37,1759/2/20,868.6,-98,-1618,0,6,4/6
DR6,2024-09-02 12:31:25,1685/2/20,866.1,-103,0,7,8,4/5
DR0,2024-09-02 12:32:17,459/14/20,865.7,-92,400,1,4,4/5
DR5,2024-09-02 12:33:06,425/14/20,866.3,-92,385,13,7,4/5
DR6,2024-09-02 12:33:56,1770/8/20,866.1,-95,0,9,8,4/5
DR5,2024-09-02 12:34:46,431/14/20,865.7,-93,383,3,4,4/5
DR3,2024-09-02 12:35:36,461/14/20,866.3,-93,390,15,7,4/5
DR8,2024-09-02 12:36:29,1797/2/20,868.0,-99,305,0,4,1/3
