DR5,2024-07-26 15:16:33,868.3
DR5,2024-07-26 15:16:33,868.5
DR5,2024-07-26 15:16:33,868.5
DR5,2024-07-26 15:16:33,868.1
DR5,2024-07-26 15:16:33,868.1
DR5,2024-07-26 15:16:34,868.1
DR5,2024-07-26 15:16:35,868.5
DR5,2024-07-26 15:16:36,867.7
DR5,2024-07-26 15:16:36,868.3
DR5,2024-07-26 15:16:37,868.5
DR5,2024-07-26 15:16:37,868.5
DR5,2024-07-26 15:16:37,868.5
DR5,2024-07-26 15:16:38,868.5
DR5,2024-07-26 15:16:39,868.1
DR5,2024-07-26 15:16:39,868.5
DR5,2024-07-26 15:16:39,865.3
DR5,2024-07-26 15:16:40,868.5
DR5,2024-07-26 15:16:40,868.5
DR5,2024-07-26 15:16:40,868.5
DR1,2024-07-26 15:16:41,868.1
DR0,2024-07-26 15:16:42,868.5
DR5,2024-07-26 15:16:43,868.9
DR5,2024-07-26 15:16:43,867.7
DR5,2024-07-26 15:16:44,868.1
DR5,2024-07-26 15:16:46,868.5
DR5,2024-07-26 15:16:47,868.5
DR5,2024-07-26 15:16:47,868.5
DR5,2024-07-26 15:16:48,868.1
DR3,2024-07-26 15:16:48,868.1
DR5,2024-07-26 15:16:49,868.3
DR5,2024-07-26 15:16:50,868.1
DR5,2024-07-26 15:16:51,868.3
DR5,2024-07-26 15:16:51,868.1
DR5,2024-07-26 15:16:54,868.1
DR5,2024-07-26 15:16:54,868.1
DR5,2024-07-26 15:16:54,868.5
DR5,2024-07-26 15:16:55,868.5
DR5,2024-07-26 15:16:55,868.5
DR5,2024-07-26 15:16:55,868.5
DR5,2024-07-26 15:16:55,868.5
DR5,2024-07-26 15:16:56,868.5
DR5,2024-07-26 15:16:56,865.1
DR5,2024-07-26 15:16:56,868.5
DR0,2024-07-26 15:16:57,867.7
DR5,2024-07-26 15:16:57,868.1
DR5,2024-07-26 15:16:58,868.3
DR5,2024-07-26 15:16:58,868.3
DR5,2024-07-26 15:16:59,868.5
DR5,2024-07-26 15:16:59,868.1
DR5,2024-07-26 15:16:59,868.5
DR1,2024-07-26 15:16:59,868.1
DR0,2024-07-26 15:16:59,868.5
DR5,2024-07-26 15:16:59,868.1
DR5,2024-07-26 15:16:59,868.3
DR5,2024-07-26 15:17:00,868.3
DR5,2024-07-26 15:17:02,868.5
DR5,2024-07-26 15:17:02,868.1
DR0,2024-07-26 15:17:02,868.5
DR5,2024-07-26 15:17:03,868.1
DR5,2024-07-26 15:17:03,868.1
DR5,2024-07-26 15:17:03,868.1
DR6,2024-07-26 15:17:03,866.1
DR5,2024-07-26 15:17:04,868.5
DR5,2024-07-26 15:17:04,868.5
DR5,2024-07-26 15:17:05,868.5
DR5,2024-07-26 15:17:06,868.5
DR5,2024-07-26 15:17:06,868.5
DR5,2024-07-26 15:17:06,868.5
DR0,2024-07-26 15:17:07,867.9
DR5,2024-07-26 15:17:08,868.5
DR5,2024-07-26 15:17:08,868.5
DR5,2024-07-26 15:17:08,868.5
DR5,2024-07-26 15:17:09,868.5
DR5,2024-07-26 15:17:10,868.1
DR5,2024-07-26 15:17:10,865.1
DR5,2024-07-26 15:17:11,868.1
DR5,2024-07-26 15:17:11,868.1
DR5,2024-07-26 15:17:12,868.5
DR5,2024-07-26 15:17:13,868.5
DR5,2024-07-26 15:17:13,868.5
DR5,2024-07-26 15:17:13,868.5
DR5,2024-07-26 15:17:13,868.5
DR3,2024-07-26 15:17:14,868.5
DR5,2024-07-26 15:17:15,868.5
DR5,2024-07-26 15:17:16,868.1
DR5,2024-07-26 15:17:16,868.1
DR2,2024-07-26 15:17:18,868.1
DR5,2024-07-26 15:17:19,868.5
DR3,2024-07-26 15:17:19,868.5
DR5,2024-07-26 15:17:19,868.5
DR5,2024-07-26 15:17:19,868.5
DR5,2024-07-26 15:17:19,868.5
DR5,2024-07-26 15:17:19,868.3
DR5,2024-07-26 15:17:20,868.3
DR5,2024-07-26 15:17:22,865.1
DR5,2024-07-26 15:17:24,868.5
DR5,2024-07-26 15:17:24,868.1
DR5,2024-07-26 15:17:25,868.3
DR5,2024-07-26 15:17:25,868.5
DR5,2024-07-26 15:17:25,868.5
DR5,2024-07-26 15:17:30,868.5
DR5,2024-07-26 15:17:30,868.5
DR5,2024-07-26 15:17:31,868.1
DR5,2024-07-26 15:17:31,868.1
DR5,2024-07-26 15:17:31,868.1
DR5,2024-07-26 15:17:32,868.3
DR5,2024-07-26 15:17:32,868.5
DR5,2024-07-26 15:17:32,868.1
DR5,2024-07-26 15:17:32,868.5
DR0,2024-07-26 15:17:35,865.9
DR5,2024-07-26 15:17:37,868.5
DR5,2024-07-26 15:17:37,868.3
DR5,2024-07-26 15:17:37,868.5
DR5,2024-07-26 15:17:39,868.5
DR0,2024-07-26 15:17:39,868.5
DR0,2024-07-26 15:17:41,867.9
DR5,2024-07-26 15:17:41,868.5
DR1,2024-07-26 15:17:41,868.5
DR5,2024-07-26 15:17:42,868.5
DR5,2024-07-26 15:17:42,868.5
DR5,2024-07-26 15:17:42,868.5
DR5,2024-07-26 15:17:42,868.1
DR5,2024-07-26 15:17:43,868.1
DR5,2024-07-26 15:17:44,868.3
DR5,2024-07-26 15:17:44,868.1
DR6,2024-07-26 15:17:44,868.3
DR0,2024-07-26 15:17:47,868.5
DR5,2024-07-26 15:17:48,868.1
DR5,2024-07-26 15:17:51,868.1
DR5,2024-07-26 15:17:51,868.1
DR5,2024-07-26 15:17:52,868.5
DR5,2024-07-26 15:17:53,868.1
DR0,2024-07-26 15:17:53,865.1
DR5,2024-07-26 15:17:53,868.3
DR0,2024-07-26 15:17:53,868.1
DR0,2024-07-26 15:17:54,868.3
DR5,2024-07-26 15:17:54,868.5
DR0,2024-07-26 15:17:55,868.1
DR5,2024-07-26 15:17:55,868.1
DR5,2024-07-26 15:17:55,868.1
DR5,2024-07-26 15:17:55,868.1
DR5,2024-07-26 15:17:56,868.1
DR5,2024-07-26 15:17:56,868.1
DR10,2024-07-26 15:17:56,868.6
DR5,2024-07-26 15:17:56,868.1
DR4,2024-07-26 15:17:59,865.3
DR0,2024-07-26 15:18:00,868.3
DR5,2024-07-26 15:18:00,868.1
DR5,2024-07-26 15:18:01,868.3
DR0,2024-07-26 15:18:01,867.7
DR0,2024-07-26 15:18:01,868.1
DR5,2024-07-26 15:18:02,868.1
DR0,2024-07-26 15:18:02,868.5
DR5,2024-07-26 15:18:03,868.5
DR6,2024-07-26 15:18:04,868.3
DR5,2024-07-26 15:18:05,868.5
DR5,2024-07-26 15:18:06,868.5
DR2,2024-07-26 15:18:09,865.5
DR5,2024-07-26 15:18:10,868.1
DR0,2024-07-26 15:18:11,867.7
DR5,2024-07-26 15:18:11,868.5
DR5,2024-07-26 15:18:11,868.5
DR5,2024-07-26 15:18:11,868.5
DR5,2024-07-26 15:18:12,868.5
DR4,2024-07-26 15:18:12,867.7
DR5,2024-07-26 15:18:13,868.5
DR3,2024-07-26 15:18:15,865.1
DR5,2024-07-26 15:18:16,868.5
DR5,2024-07-26 15:18:16,868.5
DR5,2024-07-26 15:18:16,868.5
DR5,2024-07-26 15:18:17,868.5
DR0,2024-07-26 15:18:18,868.3
DR5,2024-07-26 15:18:20,868.1
DR5,2024-07-26 15:18:21,868.1
DR5,2024-07-26 15:18:21,868.5
DR5,2024-07-26 15:18:21,868.1
DR5,2024-07-26 15:18:21,868.1
DR2,2024-07-26 15:18:23,868.3
DR5,2024-07-26 15:18:24,868.5
DR5,2024-07-26 15:18:25,868.5
DR5,2024-07-26 15:18:25,868.5
DR5,2024-07-26 15:18:25,868.1
DR5,2024-07-26 15:18:28,868.5
DR5,2024-07-26 15:18:29,868.5
DR5,2024-07-26 15:18:29,868.3
DR0,2024-07-26 15:18:30,868.1
DR5,2024-07-26 15:18:31,868.3
DR5,2024-07-26 15:18:31,868.3
DR0,2024-07-26 15:18:32,868.5
DR5,2024-07-26 15:18:32,868.3
DR5,2024-07-26 15:18:32,868.1
DR5,2024-07-26 15:18:33,868.1
DR5,2024-07-26 15:18:33,866.1
DR5,2024-07-26 15:18:34,868.5
DR5,2024-07-26 15:18:35,868.5
DR5,2024-07-26 15:18:35,868.5
DR5,2024-07-26 15:18:36,868.5
DR5,2024-07-26 15:18:36,868.3
DR5,2024-07-26 15:18:36,868.5
DR5,2024-07-26 15:18:36,868.5
DR5,2024-07-26 15:18:36,868.3
DR5,2024-07-26 15:18:37,868.3
DR5,2024-07-26 15:18:38,868.3
DR5,2024-07-26 15:18:38,868.1
DR5,2024-07-26 15:18:39,868.1
DR5,2024-07-26 15:18:39,868.1
DR5,2024-07-26 15:18:39,868.1
DR5,2024-07-26 15:18:40,868.1
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:18:40,868.0
DR2,2024-07-26 15:18:40,868.3
DR6,2024-07-26 15:18:43,866.1
DR3,2024-07-26 15:18:43,868.1
DR5,2024-07-26 15:18:44,868.5
DR0,2024-07-26 15:18:44,868.5
DR5,2024-07-26 15:18:46,865.5
DR1,2024-07-26 15:18:46,865.9
DR0,2024-07-26 15:18:46,868.1
DR5,2024-07-26 15:18:48,868.5
DR5,2024-07-26 15:18:48,868.5
DR5,2024-07-26 15:18:49,868.5
DR5,2024-07-26 15:18:50,868.5
DR5,2024-07-26 15:18:50,868.5
DR5,2024-07-26 15:18:50,868.3
DR0,2024-07-26 15:18:51,865.5
DR5,2024-07-26 15:18:53,868.5
DR5,2024-07-26 15:18:53,868.5
DR5,2024-07-26 15:18:53,868.1
DR5,2024-07-26 15:18:53,868.5
DR5,2024-07-26 15:18:54,868.5
DR5,2024-07-26 15:18:54,868.1
DR5,2024-07-26 15:18:54,868.5
DR5,2024-07-26 15:18:54,868.5
DR5,2024-07-26 15:18:54,868.3
DR5,2024-07-26 15:18:54,868.5
DR5,2024-07-26 15:18:54,868.5
DR5,2024-07-26 15:18:55,868.5
DR5,2024-07-26 15:18:55,868.5
DR5,2024-07-26 15:18:55,868.5
DR5,2024-07-26 15:18:55,868.5
DR5,2024-07-26 15:18:55,868.1
DR5,2024-07-26 15:18:55,868.1
DR5,2024-07-26 15:18:55,868.5
DR5,2024-07-26 15:18:56,868.5
DR5,2024-07-26 15:18:56,868.5
DR2,2024-07-26 15:18:57,868.5
DR5,2024-07-26 15:18:57,868.5
DR0,2024-07-26 15:18:57,867.9
DR0,2024-07-26 15:19:02,865.3
DR0,2024-07-26 15:19:02,868.5
DR0,2024-07-26 15:19:03,865.5
DR5,2024-07-26 15:19:03,868.3
DR5,2024-07-26 15:19:04,868.5
DR5,2024-07-26 15:19:05,868.1
DR5,2024-07-26 15:19:05,868.1
DR5,2024-07-26 15:19:05,868.3
DR5,2024-07-26 15:19:06,868.5
DR5,2024-07-26 15:19:06,865.1
DR5,2024-07-26 15:19:07,868.3
DR5,2024-07-26 15:19:08,868.5
DR5,2024-07-26 15:19:08,868.5
DR5,2024-07-26 15:19:09,868.5
DR5,2024-07-26 15:19:10,867.9
DR5,2024-07-26 15:19:10,868.1
DR5,2024-07-26 15:19:10,868.1
DR5,2024-07-26 15:19:10,868.1
DR5,2024-07-26 15:19:10,868.5
DR5,2024-07-26 15:19:12,868.3
DR0,2024-07-26 15:19:14,868.5
DR5,2024-07-26 15:19:16,868.5
DR5,2024-07-26 15:19:17,868.1
DR5,2024-07-26 15:19:19,868.5
DR5,2024-07-26 15:19:20,868.5
DR5,2024-07-26 15:19:21,868.5
DR5,2024-07-26 15:19:22,868.5
DR5,2024-07-26 15:19:22,868.5
DR5,2024-07-26 15:19:22,868.5
DR5,2024-07-26 15:19:23,868.5
DR5,2024-07-26 15:19:25,868.3
DR5,2024-07-26 15:19:26,868.1
DR5,2024-07-26 15:19:28,867.7
DR5,2024-07-26 15:19:29,868.3
DR5,2024-07-26 15:19:32,868.5
DR5,2024-07-26 15:19:32,868.5
DR5,2024-07-26 15:19:32,868.5
DR5,2024-07-26 15:19:32,868.5
DR5,2024-07-26 15:19:32,868.5
DR5,2024-07-26 15:19:33,868.3
DR5,2024-07-26 15:19:33,868.3
DR5,2024-07-26 15:19:33,868.3
DR5,2024-07-26 15:19:33,868.1
DR5,2024-07-26 15:19:34,868.3
DR5,2024-07-26 15:19:34,868.1
DR5,2024-07-26 15:19:34,868.1
DR5,2024-07-26 15:19:34,868.1
DR5,2024-07-26 15:19:35,868.1
DR9,2024-07-26 15:19:35,868.0
DR5,2024-07-26 15:19:35,868.1
DR5,2024-07-26 15:19:36,868.1
DR5,2024-07-26 15:19:36,868.1
DR5,2024-07-26 15:19:36,868.5
DR5,2024-07-26 15:19:36,868.5
DR5,2024-07-26 15:19:36,868.1
DR5,2024-07-26 15:19:37,868.5
DR5,2024-07-26 15:19:37,868.5
DR3,2024-07-26 15:19:37,865.1
DR5,2024-07-26 15:19:38,868.5
DR5,2024-07-26 15:19:38,867.7
DR5,2024-07-26 15:19:38,868.3
DR0,2024-07-26 15:19:39,868.5
DR0,2024-07-26 15:19:42,868.1
DR5,2024-07-26 15:19:46,868.1
DR5,2024-07-26 15:19:47,865.3
DR5,2024-07-26 15:19:47,864.9
DR5,2024-07-26 15:19:48,868.5
DR5,2024-07-26 15:19:48,868.5
DR5,2024-07-26 15:19:49,868.5
DR5,2024-07-26 15:19:49,868.5
DR5,2024-07-26 15:19:50,868.5
DR5,2024-07-26 15:19:50,868.5
DR5,2024-07-26 15:19:50,868.1
DR5,2024-07-26 15:19:51,867.9
DR5,2024-07-26 15:19:51,868.1
DR5,2024-07-26 15:19:51,868.1
DR5,2024-07-26 15:19:51,868.1
DR2,2024-07-26 15:19:52,867.7
DR5,2024-07-26 15:19:52,868.1
DR1,2024-07-26 15:19:53,867.7
DR0,2024-07-26 15:19:55,868.3
DR5,2024-07-26 15:19:56,868.3
DR5,2024-07-26 15:19:56,868.1
DR5,2024-07-26 15:19:56,868.1
DR5,2024-07-26 15:19:56,868.1
DR5,2024-07-26 15:19:56,868.1
DR5,2024-07-26 15:19:57,868.3
DR5,2024-07-26 15:19:57,868.3
DR5,2024-07-26 15:19:57,868.5
DR0,2024-07-26 15:19:58,868.1
DR5,2024-07-26 15:19:58,868.1
DR5,2024-07-26 15:19:59,868.5
DR5,2024-07-26 15:19:59,868.5
DR5,2024-07-26 15:19:59,868.5
DR5,2024-07-26 15:19:59,868.3
DR5,2024-07-26 15:19:59,868.5
DR5,2024-07-26 15:20:02,868.5
DR2,2024-07-26 15:20:02,865.3
DR5,2024-07-26 15:20:02,868.5
DR5,2024-07-26 15:20:02,868.5
DR5,2024-07-26 15:20:02,868.5
DR5,2024-07-26 15:20:04,868.3
DR5,2024-07-26 15:20:05,868.3
DR0,2024-07-26 15:20:05,865.9
DR5,2024-07-26 15:20:05,868.1
DR5,2024-07-26 15:20:06,868.1
DR5,2024-07-26 15:20:06,868.1
DR5,2024-07-26 15:20:06,868.3
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:07,868.5
DR5,2024-07-26 15:20:08,868.1
DR5,2024-07-26 15:20:08,865.1
DR5,2024-07-26 15:20:08,868.3
DR5,2024-07-26 15:20:09,868.5
DR5,2024-07-26 15:20:09,868.1
DR9,2024-07-26 15:20:09,868.0
DR0,2024-07-26 15:20:10,868.5
DR0,2024-07-26 15:20:12,868.5
DR0,2024-07-26 15:20:12,868.1
DR0,2024-07-26 15:20:13,868.1
DR5,2024-07-26 15:20:15,867.9
DR5,2024-07-26 15:20:15,868.1
DR5,2024-07-26 15:20:15,868.1
DR5,2024-07-26 15:20:15,868.5
DR5,2024-07-26 15:20:15,868.5
DR5,2024-07-26 15:20:16,868.1
DR5,2024-07-26 15:20:17,868.1
DR5,2024-07-26 15:20:17,868.1
DR5,2024-07-26 15:20:19,868.5
DR5,2024-07-26 15:20:19,868.5
DR5,2024-07-26 15:20:19,868.3
DR5,2024-07-26 15:20:20,868.5
DR5,2024-07-26 15:20:21,868.3
DR5,2024-07-26 15:20:22,867.5
DR5,2024-07-26 15:20:22,868.3
DR5,2024-07-26 15:20:23,868.3
DR5,2024-07-26 15:20:23,865.9
DR5,2024-07-26 15:20:23,868.5
DR5,2024-07-26 15:20:23,868.5
DR5,2024-07-26 15:20:23,865.9
DR5,2024-07-26 15:20:26,868.3
DR5,2024-07-26 15:20:27,868.5
DR5,2024-07-26 15:20:27,868.1
DR5,2024-07-26 15:20:27,868.1
DR5,2024-07-26 15:20:27,868.1
DR5,2024-07-26 15:20:28,868.1
DR0,2024-07-26 15:20:29,868.5
DR0,2024-07-26 15:20:32,868.3
DR5,2024-07-26 15:20:33,868.3
DR5,2024-07-26 15:20:33,868.3
DR5,2024-07-26 15:20:33,868.3
DR5,2024-07-26 15:20:33,868.3
DR5,2024-07-26 15:20:33,868.5
DR1,2024-07-26 15:20:34,868.1
DR0,2024-07-26 15:20:38,868.3
DR5,2024-07-26 15:20:38,868.3
DR5,2024-07-26 15:20:38,868.3
DR5,2024-07-26 15:20:38,868.1
DR5,2024-07-26 15:20:39,865.3
DR5,2024-07-26 15:20:39,867.5
DR5,2024-07-26 15:20:40,868.3
DR5,2024-07-26 15:20:40,868.1
DR5,2024-07-26 15:20:40,866.1
DR5,2024-07-26 15:20:41,868.5
DR5,2024-07-26 15:20:41,868.5
DR5,2024-07-26 15:20:42,868.5
DR5,2024-07-26 15:20:42,868.5
DR5,2024-07-26 15:20:42,868.5
DR5,2024-07-26 15:20:42,868.5
DR5,2024-07-26 15:20:43,865.5
DR5,2024-07-26 15:20:44,868.5
DR5,2024-07-26 15:20:44,868.1
DR5,2024-07-26 15:20:47,868.3
DR0,2024-07-26 15:20:48,868.3
DR2,2024-07-26 15:20:51,867.5
DR0,2024-07-26 15:20:53,865.9
DR5,2024-07-26 15:20:54,868.5
DR4,2024-07-26 15:20:54,868.5
DR5,2024-07-26 15:20:54,868.5
DR5,2024-07-26 15:20:54,868.5
DR5,2024-07-26 15:20:54,868.5
DR9,2024-07-26 15:20:55,868.0
DR5,2024-07-26 15:20:56,868.1
DR5,2024-07-26 15:20:56,868.1
DR5,2024-07-26 15:20:56,868.1
DR5,2024-07-26 15:20:56,868.1
DR5,2024-07-26 15:20:58,868.3
DR5,2024-07-26 15:20:59,868.1
DR5,2024-07-26 15:20:59,868.1
DR5,2024-07-26 15:20:59,868.1
DR5,2024-07-26 15:21:00,868.3
DR5,2024-07-26 15:21:00,868.5
DR5,2024-07-26 15:21:01,868.1
DR5,2024-07-26 15:21:01,868.3
DR5,2024-07-26 15:21:02,868.3
DR5,2024-07-26 15:21:02,868.5
DR0,2024-07-26 15:21:03,867.5
DR5,2024-07-26 15:21:03,868.5
DR5,2024-07-26 15:21:04,868.5
DR5,2024-07-26 15:21:04,868.3
DR0,2024-07-26 15:21:06,868.3
DR5,2024-07-26 15:21:06,868.5
DR5,2024-07-26 15:21:06,868.5
DR5,2024-07-26 15:21:06,868.5
DR5,2024-07-26 15:21:06,868.5
DR5,2024-07-26 15:21:07,868.5
DR5,2024-07-26 15:21:07,868.5
DR5,2024-07-26 15:21:07,868.5
DR5,2024-07-26 15:21:07,868.5
DR5,2024-07-26 15:21:07,868.5
DR5,2024-07-26 15:21:08,868.1
DR4,2024-07-26 15:21:08,868.3
DR5,2024-07-26 15:21:09,868.5
DR5,2024-07-26 15:21:09,868.3
DR0,2024-07-26 15:21:09,867.9
DR5,2024-07-26 15:21:09,868.5
DR5,2024-07-26 15:21:10,868.1
DR5,2024-07-26 15:21:10,868.5
DR5,2024-07-26 15:21:11,868.5
DR5,2024-07-26 15:21:11,865.1
DR5,2024-07-26 15:21:11,868.3
DR5,2024-07-26 15:21:12,868.5
DR3,2024-07-26 15:21:15,865.5
DR8,2024-07-26 15:21:16,868.0
DR5,2024-07-26 15:21:20,868.3
DR5,2024-07-26 15:21:21,868.1
DR5,2024-07-26 15:21:21,868.3
DR5,2024-07-26 15:21:21,868.1
DR5,2024-07-26 15:21:21,868.1
DR5,2024-07-26 15:21:23,868.5
DR0,2024-07-26 15:21:24,865.5
DR5,2024-07-26 15:21:24,867.7
DR1,2024-07-26 15:21:24,868.1
DR5,2024-07-26 15:21:24,868.3
DR5,2024-07-26 15:21:25,868.3
DR5,2024-07-26 15:21:27,868.1
DR5,2024-07-26 15:21:27,868.3
DR5,2024-07-26 15:21:28,867.5
DR2,2024-07-26 15:21:30,867.9
DR5,2024-07-26 15:21:30,868.5
DR5,2024-07-26 15:21:30,868.1
DR5,2024-07-26 15:21:30,868.5
DR5,2024-07-26 15:21:31,868.5
DR5,2024-07-26 15:21:31,868.5
DR5,2024-07-26 15:21:31,868.1
DR5,2024-07-26 15:21:31,868.5
DR5,2024-07-26 15:21:31,868.1
DR5,2024-07-26 15:21:32,868.1
DR5,2024-07-26 15:21:32,868.3
DR5,2024-07-26 15:21:32,868.1
DR5,2024-07-26 15:21:32,868.3
DR5,2024-07-26 15:21:32,868.1
DR5,2024-07-26 15:21:33,868.3
DR0,2024-07-26 15:21:34,868.3
DR5,2024-07-26 15:21:37,868.3
DR2,2024-07-26 15:21:37,868.5
DR5,2024-07-26 15:21:38,867.7
DR5,2024-07-26 15:21:39,868.3
DR5,2024-07-26 15:21:39,867.7
DR5,2024-07-26 15:21:39,868.3
DR5,2024-07-26 15:21:41,868.1
DR5,2024-07-26 15:21:41,868.5
DR5,2024-07-26 15:21:41,868.1
DR5,2024-07-26 15:21:41,868.5
DR9,2024-07-26 15:21:42,868.0
DR5,2024-07-26 15:21:42,868.5
DR5,2024-07-26 15:21:42,868.5
DR0,2024-07-26 15:21:42,867.9
DR0,2024-07-26 15:21:42,868.3
DR5,2024-07-26 15:21:43,868.1
DR0,2024-07-26 15:21:44,867.7
DR5,2024-07-26 15:21:45,868.3
DR5,2024-07-26 15:21:45,868.5
DR5,2024-07-26 15:21:45,868.5
DR0,2024-07-26 15:21:47,868.1
DR5,2024-07-26 15:21:48,868.5
DR5,2024-07-26 15:21:50,868.5
DR5,2024-07-26 15:21:50,868.5
DR5,2024-07-26 15:21:52,868.1
DR5,2024-07-26 15:21:54,868.1
DR5,2024-07-26 15:21:54,868.1
