4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:18:25,177/8###############,868.6,-127,-1608,0,6,5/6
1b24ff2,DR3,2024-08-19 12:18:26,227/2###############,866.1,-109,349,8,6,4/5
3b24ff2,DR0,2024-08-19 12:18:44,170/20##############,866.1,-111,410,6,6,4/5
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:18:56,646/2###############,868.0,-129,296,0,4,4/8
1b24ff2,DR4,2024-08-19 12:19:16,259/2###############,865.9,-105,348,13,5,4/5
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:19:16,177/8##############################################,868.6,-119,-1609,0,6,5/6
3b24ff2,DR0,2024-08-19 12:19:35,170/20#############################################,866.1,-107,410,9,6,4/5
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:19:43,646/2##############################################,868.0,-128,294,0,4,4/8
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:20:07,177/8###############################################################################################,868.6,-123,-1614,0,6,5/6
1b24ff2,DR10,2024-08-19 12:20:09,1013/2##############,868.6,-104,-1686,0,6,1/3
3b24ff2,DR0,2024-08-19 12:20:24,170/20##############,866.1,-111,410,5,6,4/6
4b24ff2,DR11,2024-08-19 12:20:55,177/8###############,868.6,-124,-1608,0,6,4/6
1b24ff2,DR5,2024-08-19 12:20:56,263/8###############,865.9,-101,347,14,5,4/5
2b24ff2,DR8,2024-08-19 12:21:13,646/2###############,868.0,-131,284,0,4,1/3
3b24ff2,DR0,2024-08-19 12:21:15,170/20#############################################,866.1,-109,410,8,6,4/6
4b24ff2,DR11,2024-08-19 12:21:47,177/8##############################################,868.6,-133,-1600,0,6,4/6
2b24ff2,DR8,2024-08-19 12:21:59,646/2##############################################,868.0,-130,295,0,4,1/3
3b24ff2,DR0,2024-08-19 12:22:04,170/20##############,866.1,-107,410,7,6,4/7
1b24ff2,DR0,2024-08-19 12:22:38,264/2###############,866.3,-96,361,-15,7,4/5
4b24ff2,DR11,2024-08-19 12:22:38,177/8###############################################################################################,868.6,-122,-1611,0,6,4/6
3b24ff2,DR0,2024-08-19 12:22:56,170/20#############################################,866.1,-113,410,3,6,4/7
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:23:26,177/8###############,868.6,-134,-1611,0,6,4/8
1b24ff2,DR10,2024-08-19 12:23:29,1000/14#############,868.6,-91,-1666,0,6,1/3
3b24ff2,DR0,2024-08-19 12:23:44,170/20##############,866.1,-112,410,3,6,4/8
1b24ff2,DR3,2024-08-19 12:24:16,233/8###############,866.1,-105,350,13,6,4/5
4b24ff2,UNKNOWN CODING RATE M0CW336,2024-08-19 12:24:17,177/8##############################################,868.6,-130,-1601,0,6,4/8
3b24ff2,DR0,2024-08-19 12:24:36,170/20#############################################,866.1,-107,0,6,6,4/8
2b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:24:58,646/2###############################################################################################,868.0,-131,304,0,4,5/6
4b24ff2,DR10,2024-08-19 12:25:07,177/8###############,868.6,-132,-1604,0,6,1/3
1b24ff2,DR0,2024-08-19 12:25:08,265/2###############,866.3,-101,361,-13,7,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:25:24,677/20##############,868.0,-112,323,0,4,5/6
2b24ff2,DR9,2024-08-19 12:25:41,646/2###############,868.0,-134,307,0,4,4/6
4b24ff2,DR10,2024-08-19 12:25:59,177/8##############################################,868.6,-125,-1608,0,6,1/3
1b24ff2,DR10,2024-08-19 12:25:59,1001/14#############,868.6,-91,-1687,0,6,1/3
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:26:14,677/20#############################################,868.0,-111,318,0,4,5/6
2b24ff2,DR9,2024-08-19 12:26:27,646/2##############################################,868.0,-124,295,0,4,4/6
4b24ff2,DR0,2024-08-19 12:26:45,45/8################,865.9,-118,438,-9,5,4/5
1b24ff2,DR6,2024-08-19 12:26:46,944/2###############,866.1,-106,0,6,8,4/5
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-08-19 12:27:06,677/20##############################################################################################,868.0,-111,331,0,4,5/6
4b24ff2,DR0,2024-08-19 12:27:37,45/8###############################################,865.9,-116,438,-17,5,4/5
1b24ff2,DR11,2024-08-19 12:27:38,1002/2##############,868.6,-103,-1681,0,6,4/6
3b24ff2,DR9,2024-08-19 12:27:54,677/20##############,868.0,-107,320,0,4,4/6
4b24ff2,DR0,2024-08-19 12:28:26,45/8################,865.9,-118,439,-10,5,4/6
1b24ff2,DR0,2024-08-19 12:28:28,266/2###############,866.3,-103,362,-11,7,4/5
3b24ff2,DR9,2024-08-19 12:28:45,677/20#############################################,868.0,-112,322,0,4,4/6
4b24ff2,DR0,2024-08-19 12:29:17,45/8###############################################,865.9,-117,439,-5,5,4/6
1b24ff2,DR8,2024-08-19 12:29:19,952/8###############,868.0,-102,268,0,4,1/3
3b24ff2,DR9,2024-08-19 12:29:36,677/20##############################################################################################,868.0,-114,321,0,4,4/6
4b24ff2,DR0,2024-08-19 12:30:06,45/8################,865.9,-115,439,-10,5,4/7
