0.027277175461943387,0.054125402275342814,7,7,1.0
0.06687875288502208,0.1696367177130331,7,7,1.0
0.1973205581308657,0.37254883549057416,7,7,1.0
0.4139471958064764,0.5642817296659374,7,7,1.0
0.5997936089468078,0.7851632448303925,7,7,1.0
0.772207371247166,0.6784446069112748,7,7,1.0
0.6677664464949817,0.719533404637495,6,7,0.8571428571428571
0.7785837364745706,0.9370279659351779,7,7,1.0
0.9572393634195665,1.0948608397358155,7,7,1.0
1.1201192310147705,1.3450838788969068,4,7,0.5714285714285714
1.4414296867339074,1.6423004103551628,4,7,0.5714285714285714
1.7466900018413913,2.057619609601612,7,7,1.0
2.1091412100334943,2.363973291361506,5,7,0.7142857142857143
2.4676339188340894,2.790053403426646,3,7,0.42857142857142855
2.8359813162006193,3.08375905489054,5,7,0.7142857142857143
3.195751963234219,3.4025295786454826,7,7,1.0
3.43240982981548,3.6315414301705187,3,7,0.42857142857142855
3.662006351211198,3.858563692645718,7,7,1.0
3.887504627556196,3.9509771920564463,2,7,0.2857142857142857
3.955977192056446,4.467282888189325,0,7,0
4.472282888189325,4.633294766189931,2,7,0.2857142857142857
4.638294766189931,4.833041193229845,0,7,0
4.838041193229845,4.839041193229845,1,7,0.14285714285714285
4.844041193229845,6.304516902219234,0,7,0
6.309516902219234,6.449116765840445,4,7,0.5714285714285714
6.454116765840445,8.398404701617421,0,7,0
