2024-09-02 12:11:06,1125/20,868.6,-119,-1609,0,6
2024-09-02 12:11:53,1125/51,868.6,-121,-1603,0,6
2024-09-02 12:44:07,1126/20,868.6,-123,-1600,0,6
2024-09-02 12:44:53,1126/51,868.6,-123,-1601,0,6
2024-09-02 12:53:07,1126/20,868.6,-128,-1603,0,6
2024-09-02 12:53:53,1126/51,868.6,-125,-1600,0,6
2024-09-02 13:26:08,1127/20,868.6,-119,-1598,0,6
2024-09-02 13:26:54,1127/51,868.6,-122,-1594,0,6
2024-09-02 13:35:08,1127/20,868.6,-129,-1598,0,6
2024-09-02 13:35:54,1127/51,868.6,-126,-1595,0,6
2024-09-02 14:08:09,1128/20,868.6,-126,-1593,0,6
2024-09-02 14:08:55,1128/51,868.6,-132,-1591,0,6
2024-09-02 14:17:56,1128/51,868.6,-124,-1609,0,6
2024-09-02 14:50:10,1129/20,868.6,-129,-1588,0,6
2024-09-02 14:50:56,1129/51,868.6,-132,-1586,0,6
2024-09-02 14:59:10,1129/20,868.6,-129,-1596,0,6
2024-09-02 14:59:56,1129/51,868.6,-128,-1592,0,6
2024-09-02 15:32:11,1130/20,868.6,-134,-1589,0,6
2024-09-02 15:32:57,1130/51,868.6,-131,-1595,0,6
2024-09-02 16:23:58,1131/51,868.6,-135,-1600,0,6
2024-09-02 16:56:13,1132/20,868.6,-134,-1590,0,6
2024-09-02 16:56:59,1132/51,868.6,-134,-1586,0,6
2024-09-02 17:05:13,1132/20,868.6,-132,-1587,0,6
2024-09-02 17:05:59,1132/51,868.6,-137,-1563,0,6
2024-09-02 17:38:13,1133/20,868.6,-129,-1581,0,6
2024-09-02 17:47:14,1133/20,868.6,-128,-1577,0,6
2024-09-02 18:20:14,1134/20,868.6,-130,-1582,0,6
2024-09-02 18:21:01,1134/51,868.6,-131,-1582,0,6
2024-09-02 18:29:14,1134/20,868.6,-130,-1575,0,6
2024-09-02 18:30:01,1134/51,868.6,-129,-1588,0,6
2024-09-02 19:02:15,1135/20,868.6,-130,-1575,0,6
2024-09-02 19:03:01,1135/51,868.6,-132,-1578,0,6
2024-09-02 19:11:15,1135/20,868.6,-129,-1579,0,6
2024-09-02 19:12:02,1135/51,868.6,-130,-1579,0,6
2024-09-02 19:44:16,1136/20,868.6,-129,-1592,0,6
2024-09-02 19:45:02,1136/51,868.6,-132,-1589,0,6
2024-09-02 19:53:17,1136/20,868.6,-129,-1603,0,6
2024-09-02 20:26:17,1137/20,868.6,-129,-1601,0,6
2024-09-02 20:27:03,1137/51,868.6,-131,-1603,0,6
2024-09-02 21:08:18,1138/20,868.6,-128,-1614,0,6
2024-09-02 21:09:04,1138/51,868.6,-128,-1604,0,6
2024-09-02 21:17:18,1138/20,868.6,-128,-1615,0,6
2024-09-02 21:18:04,1138/51,868.6,-128,-1616,0,6
2024-09-02 21:51:05,1139/51,868.6,-126,-1613,0,6
2024-09-02 21:59:19,1139/20,868.6,-129,-1612,0,6
2024-09-02 22:32:19,1140/20,868.6,-127,-1620,0,6
2024-09-02 22:33:06,1140/51,868.6,-126,-1613,0,6
2024-09-02 22:42:06,1140/51,868.6,-125,-1608,0,6
2024-09-02 23:14:20,1141/20,868.6,-128,-1621,0,6
2024-09-02 23:15:07,1141/51,868.6,-127,-1628,0,6
2024-09-02 23:23:21,1141/20,868.6,-126,-1620,0,6
2024-09-02 23:24:07,1141/51,868.6,-126,-1625,0,6
2024-09-02 23:56:21,1142/20,868.6,-126,-1624,0,6
2024-09-03 00:05:22,1142/20,868.6,-126,-1621,0,6
2024-09-03 00:06:08,1142/51,868.6,-127,-1627,0,6
2024-09-03 00:38:22,1143/20,868.6,-125,-1624,0,6
2024-09-03 00:39:09,1143/51,868.6,-126,-1627,0,6
2024-09-03 00:47:23,1143/20,868.6,-127,-1626,0,6
2024-09-03 01:20:23,1144/20,868.6,-126,-1627,0,6
2024-09-03 01:29:23,1144/20,868.6,-125,-1621,0,6
2024-09-03 01:30:10,1144/51,868.6,-126,-1626,0,6
2024-09-03 02:02:24,1145/20,868.6,-127,-1625,0,6
2024-09-03 02:03:10,1145/51,868.6,-126,-1621,0,6
2024-09-03 02:11:24,1145/20,868.6,-128,-1622,0,6
2024-09-03 02:12:11,1145/51,868.6,-125,-1624,0,6
2024-09-03 02:45:11,1146/51,868.6,-125,-1620,0,6
2024-09-03 02:53:25,1146/20,868.6,-126,-1622,0,6
2024-09-03 02:54:12,1146/51,868.6,-125,-1625,0,6
2024-09-03 03:26:26,1147/20,868.6,-126,-1624,0,6
2024-09-03 03:35:26,1147/20,868.6,-125,-1623,0,6
2024-09-03 03:36:12,1147/51,868.6,-125,-1602,0,6
2024-09-03 04:08:27,1148/20,868.6,-125,-1621,0,6
2024-09-03 04:09:13,1148/51,868.6,-125,-1632,0,6
2024-09-03 04:17:27,1148/20,868.6,-126,-1637,0,6
2024-09-03 04:18:13,1148/51,868.6,-126,-1624,0,6
2024-09-03 04:50:28,1149/20,868.6,-126,-1622,0,6
2024-09-03 04:51:14,1149/51,868.6,-125,-1621,0,6
2024-09-03 04:59:28,1149/20,868.6,-125,-1629,0,6
2024-09-03 05:00:14,1149/51,868.6,-126,-1625,0,6
2024-09-03 05:32:28,1150/20,868.6,-124,-1625,0,6
2024-09-03 05:33:15,1150/51,868.6,-126,-1623,0,6
2024-09-03 05:41:29,1150/20,868.6,-127,-1619,0,6
2024-09-03 05:42:15,1150/51,868.6,-126,-1624,0,6
2024-09-03 06:14:29,1151/20,868.6,-125,-1609,0,6
2024-09-03 06:15:16,1151/51,868.6,-126,-1610,0,6
2024-09-03 06:23:30,1151/20,868.6,-125,-1605,0,6
2024-09-03 06:24:16,1151/51,868.6,-127,-1627,0,6
2024-09-03 06:56:30,1152/20,868.6,-126,-1628,0,6
2024-09-03 06:57:17,1152/51,868.6,-126,-1625,0,6
2024-09-03 07:05:30,1152/20,868.6,-127,-1621,0,6
2024-09-03 07:06:17,1152/51,868.6,-126,-1623,0,6
2024-09-03 07:38:31,1153/20,868.6,-127,-1626,0,6
2024-09-03 07:39:17,1153/51,868.6,-126,-1628,0,6
2024-09-03 07:47:31,1153/20,868.6,-124,-1619,0,6
2024-09-03 08:20:32,1154/20,868.6,-123,-1630,0,6
2024-09-03 08:21:18,1154/51,868.6,-125,-1628,0,6
2024-09-03 08:29:32,1154/20,868.6,-123,-1628,0,6
2024-09-03 08:30:19,1154/51,868.6,-122,-1632,0,6
2024-09-03 09:02:33,1155/20,868.6,-120,-1627,0,6
2024-09-03 09:03:19,1155/51,868.6,-121,-1624,0,6
2024-09-03 09:11:33,1155/20,868.6,-120,-1633,0,6
2024-09-03 09:12:20,1155/51,868.6,-123,-1647,0,6
2024-09-03 09:44:34,1156/20,868.6,-126,-1631,0,6
2024-09-03 09:45:20,1156/51,868.6,-122,-1644,0,6
2024-09-03 09:53:34,1156/20,868.6,-124,-1629,0,6
2024-09-03 09:54:20,1156/51,868.6,-124,-1636,0,6
2024-09-03 10:26:35,1157/20,868.6,-128,-1630,0,6
2024-09-03 10:27:21,1157/51,868.6,-123,-1629,0,6
2024-09-03 10:35:36,1157/20,868.6,-122,-1648,0,6
2024-09-03 10:36:21,1157/51,868.6,-120,-1616,0,6
2024-09-03 11:08:36,1158/20,868.6,-121,-1636,0,6
2024-09-03 11:09:22,1158/51,868.6,-118,-1638,0,6
2024-09-03 11:17:36,1158/20,868.6,-118,-1636,0,6
2024-09-03 11:18:22,1158/51,868.6,-119,-1625,0,6
