UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:31:23,473/8/51,868.0,-129,413,0,4,4/8
DR8,2024-08-27 17:33:05,473/8/51,868.0,-131,410,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 17:33:52,473/8/20,868.6,-126,-1551,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:34:42,473/8/51,868.6,-129,-1549,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:35:33,473/8/100,868.6,-131,-1544,0,6,5/6
DR11,2024-08-27 17:37:12,473/8/51,868.6,-130,-1542,0,6,4/6
DR11,2024-08-27 17:38:04,473/8/100,868.6,-127,-1549,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:38:52,473/8/20,868.6,-126,-1546,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 17:39:44,473/8/51,868.6,-130,-1560,0,6,4/8
DR10,2024-08-27 17:40:33,473/8/20,868.6,-128,-1550,0,6,1/3
DR10,2024-08-27 17:41:25,473/8/51,868.6,-125,-1549,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 17:42:12,473/8/20,868.6,-126,-1546,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:43:02,473/8/51,868.6,-127,-1549,0,6,5/6
DR11,2024-08-27 17:44:42,473/8/20,868.6,-134,-1544,0,6,4/6
DR11,2024-08-27 17:46:24,473/8/100,868.6,-129,-1546,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:47:12,473/8/20,868.6,-130,-1545,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 17:48:03,473/8/51,868.6,-126,-1546,0,6,4/8
DR10,2024-08-27 17:48:53,473/8/20,868.6,-125,-1549,0,6,1/3
DR10,2024-08-27 17:49:45,473/8/51,868.6,-136,-1548,0,6,1/3
DR0,2024-08-27 17:50:32,119/8/20,865.9,-114,497,-13,5,4/5
DR0,2024-08-27 17:51:23,119/8/51,865.9,-118,497,-12,5,4/5
DR0,2024-08-27 17:52:12,119/8/20,865.9,-114,497,-14,5,4/6
DR0,2024-08-27 17:53:03,119/8/51,865.9,-115,497,-12,5,4/6
DR0,2024-08-27 17:53:52,119/8/20,865.9,-117,497,-11,5,4/7
DR0,2024-08-27 17:54:44,119/8/51,865.9,-117,0,-14,5,4/7
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:58:03,474/8/51,868.0,-128,412,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:58:54,474/8/100,868.0,-129,407,0,4,5/6
DR9,2024-08-27 17:59:42,474/8/20,868.0,-128,409,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:03:04,474/8/51,868.0,-129,413,0,4,4/8
DR8,2024-08-27 18:03:53,474/8/20,868.0,-126,410,0,4,1/3
DR8,2024-08-27 18:04:45,474/8/51,868.0,-134,419,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:06:23,474/8/51,868.0,-126,414,0,4,5/6
DR9,2024-08-27 18:08:02,474/8/20,868.0,-130,415,0,4,4/6
DR9,2024-08-27 18:08:53,474/8/51,868.0,-128,412,0,4,4/6
DR9,2024-08-27 18:09:45,474/8/100,868.0,-134,407,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:10:33,474/8/20,868.0,-131,417,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:11:24,474/8/51,868.0,-130,416,0,4,4/8
DR8,2024-08-27 18:12:13,474/8/20,868.0,-126,411,0,4,1/3
DR8,2024-08-27 18:13:05,474/8/51,868.0,-129,413,0,4,1/3
DR11,2024-08-27 18:16:22,474/8/20,868.6,-130,-1544,0,6,4/6
DR10,2024-08-27 18:20:33,474/8/20,868.6,-134,-1535,0,6,1/3
DR10,2024-08-27 18:21:25,474/8/51,868.6,-129,-1576,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 18:23:03,474/8/51,868.6,-126,-1542,0,6,5/6
DR11,2024-08-27 18:24:43,474/8/20,868.6,-132,-1558,0,6,4/6
DR11,2024-08-27 18:26:25,474/8/100,868.6,-131,-1543,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:27:13,474/8/20,868.6,-132,-1539,0,6,4/8
DR10,2024-08-27 18:28:54,474/8/20,868.6,-133,-1541,0,6,1/3
DR10,2024-08-27 18:29:46,474/8/51,868.6,-136,-1543,0,6,1/3
DR0,2024-08-27 18:30:32,119/8/20,868.5,-118,500,-21,21,4/5
DR0,2024-08-27 18:31:23,119/8/51,868.5,-115,500,-13,21,4/5
DR0,2024-08-27 18:32:13,119/8/20,868.5,-117,501,-8,21,4/6
DR0,2024-08-27 18:33:04,119/8/51,868.5,-118,500,-12,21,4/6
DR0,2024-08-27 18:33:53,119/8/20,868.5,-117,501,-13,21,4/7
DR0,2024-08-27 18:34:44,119/8/51,868.5,-117,0,-12,21,4/7
DR9,2024-08-27 18:39:43,475/8/20,868.0,-130,413,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:42:13,475/8/20,868.0,-135,423,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:45:33,475/8/20,868.0,-126,413,0,4,5/6
DR9,2024-08-27 18:48:54,475/8/51,868.0,-130,418,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:51:25,475/8/51,868.0,-136,428,0,4,4/8
DR8,2024-08-27 18:52:14,475/8/20,868.0,-128,415,0,4,1/3
DR8,2024-08-27 18:53:06,475/8/51,868.0,-130,416,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 18:53:53,475/8/20,868.6,-124,-1547,0,6,5/6
DR11,2024-08-27 18:56:23,475/8/20,868.6,-126,-1547,0,6,4/6
DR11,2024-08-27 18:57:14,475/8/51,868.6,-130,-1536,0,6,4/6
DR11,2024-08-27 18:58:05,475/8/100,868.6,-123,-1549,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:58:53,475/8/20,868.6,-129,-1542,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 18:59:45,475/8/51,868.6,-126,-1538,0,6,4/8
DR10,2024-08-27 19:00:34,475/8/20,868.6,-127,-1548,0,6,1/3
DR10,2024-08-27 19:01:26,475/8/51,868.6,-125,-1546,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 19:03:55,475/8/100,868.6,-123,-1546,0,6,5/6
DR11,2024-08-27 19:04:44,475/8/20,868.6,-120,-1560,0,6,4/6
DR11,2024-08-27 19:05:34,475/8/51,868.6,-124,-1545,0,6,4/6
DR11,2024-08-27 19:06:26,475/8/100,868.6,-122,-1546,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 19:07:13,475/8/20,868.6,-126,-1548,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 19:08:05,475/8/51,868.6,-120,-1548,0,6,4/8
DR10,2024-08-27 19:08:54,475/8/20,868.6,-119,-1550,0,6,1/3
DR10,2024-08-27 19:09:46,475/8/51,868.6,-123,-1548,0,6,1/3
DR0,2024-08-27 19:10:33,119/8/20,867.9,-117,500,-4,18,4/5
DR0,2024-08-27 19:11:24,119/8/51,867.9,-117,500,-2,18,4/5
DR0,2024-08-27 19:12:14,119/8/20,867.9,-117,500,-4,18,4/6
DR0,2024-08-27 19:13:05,119/8/51,867.9,-117,500,-4,18,4/6
DR0,2024-08-27 19:14:45,119/8/51,867.9,-118,500,-8,18,4/7
DR0,2024-08-27 19:15:34,119/8/20,867.9,-108,499,-16,18,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:17:13,476/8/20,868.0,-120,415,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:18:04,476/8/51,868.0,-119,411,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:18:55,476/8/100,868.0,-120,414,0,4,5/6
DR9,2024-08-27 19:19:43,476/8/20,868.0,-121,411,0,4,4/6
DR9,2024-08-27 19:20:35,476/8/51,868.0,-122,411,0,4,4/6
DR9,2024-08-27 19:21:26,476/8/100,868.0,-119,414,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:22:14,476/8/20,868.0,-124,412,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:23:05,476/8/51,868.0,-122,414,0,4,4/8
DR8,2024-08-27 19:23:55,476/8/20,868.0,-121,411,0,4,1/3
DR8,2024-08-27 19:24:47,476/8/51,868.0,-122,415,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:25:34,476/8/20,868.0,-121,415,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:26:24,476/8/51,868.0,-121,412,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:27:15,476/8/100,868.0,-122,412,0,4,5/6
DR9,2024-08-27 19:28:04,476/8/20,868.0,-123,412,0,4,4/6
DR9,2024-08-27 19:28:55,476/8/51,868.0,-123,417,0,4,4/6
DR9,2024-08-27 19:29:46,476/8/100,868.0,-125,411,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:30:34,476/8/20,868.0,-126,411,0,4,4/8
DR8,2024-08-27 19:32:15,476/8/20,868.0,-130,412,0,4,1/3
DR8,2024-08-27 19:33:07,476/8/51,868.0,-136,417,0,4,1/3
DR11,2024-08-27 19:37:15,476/8/51,868.6,-136,-1540,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 19:38:54,476/8/20,868.6,-133,-1550,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 19:39:46,476/8/51,868.6,-131,-1541,0,6,4/8
DR11,2024-08-27 19:44:44,476/8/20,868.6,-131,-1545,0,6,4/6
DR0,2024-08-27 19:51:25,120/8/51,866.1,-116,493,-9,6,4/5
DR0,2024-08-27 19:52:14,120/8/20,866.1,-117,492,-18,6,4/6
DR0,2024-08-27 19:53:05,120/8/51,866.1,-109,492,-18,6,4/6
DR0,2024-08-27 19:53:54,120/8/20,866.1,-109,492,-19,6,4/7
DR0,2024-08-27 19:54:46,120/8/51,866.1,-117,0,-7,6,4/7
DR0,2024-08-27 19:56:26,120/8/51,866.1,-102,0,-8,6,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 19:57:14,477/8/20,868.0,-132,413,0,4,5/6
