DR11,2024-08-27 17:30:15,972/20/100,868.6,-114,-1573,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:31:03,972/20/20,868.6,-112,-1577,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 17:31:54,972/20/51,868.6,-112,-1576,0,6,4/8
DR10,2024-08-27 17:32:43,972/20/20,868.6,-112,-1572,0,6,1/3
DR10,2024-08-27 17:33:36,972/20/51,868.6,-116,-1564,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 17:34:23,972/20/20,868.6,-109,-1576,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:35:13,972/20/51,868.6,-111,-1573,0,6,5/6
DR11,2024-08-27 17:36:53,972/20/20,868.6,-112,-1565,0,6,4/6
DR11,2024-08-27 17:37:43,972/20/51,868.6,-112,-1572,0,6,4/6
DR11,2024-08-27 17:38:35,972/20/100,868.6,-109,-1573,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 17:39:23,972/20/20,868.6,-113,-1577,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 17:40:15,972/20/51,868.6,-112,-1569,0,6,4/8
DR10,2024-08-27 17:41:04,972/20/20,868.6,-111,-1573,0,6,1/3
DR10,2024-08-27 17:41:56,972/20/51,868.6,-112,-1568,0,6,1/3
DR0,2024-08-27 17:43:34,244/20/51,866.1,-106,473,-6,6,4/5
DR0,2024-08-27 17:44:23,244/20/20,866.1,-110,473,0,6,4/6
DR0,2024-08-27 17:45:14,244/20/51,866.1,-112,473,4,6,4/6
DR0,2024-08-27 17:46:03,244/20/20,866.1,-110,473,5,6,4/7
DR0,2024-08-27 17:46:54,244/20/51,866.1,-105,473,-7,6,4/7
DR0,2024-08-27 17:47:43,244/20/20,866.1,-108,474,-1,6,4/8
DR0,2024-08-27 17:48:35,244/20/51,866.1,-104,474,-8,6,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:49:22,973/20/20,868.0,-109,385,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:50:13,973/20/51,868.0,-109,386,0,4,5/6
DR9,2024-08-27 17:51:53,973/20/20,868.0,-109,386,0,4,4/6
DR9,2024-08-27 17:53:35,973/20/100,868.0,-109,386,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:54:23,973/20/20,868.0,-109,390,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:55:14,973/20/51,868.0,-111,387,0,4,4/8
DR8,2024-08-27 17:56:04,973/20/20,868.0,-110,390,0,4,1/3
DR8,2024-08-27 17:56:56,973/20/51,868.0,-112,388,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:57:43,973/20/20,868.0,-112,390,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:58:34,973/20/51,868.0,-116,375,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 17:59:25,973/20/100,868.0,-109,385,0,4,5/6
DR9,2024-08-27 18:00:13,973/20/20,868.0,-109,386,0,4,4/6
DR9,2024-08-27 18:01:04,973/20/51,868.0,-112,389,0,4,4/6
DR9,2024-08-27 18:01:55,973/20/100,868.0,-108,389,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:02:43,973/20/20,868.0,-108,386,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-08-27 18:03:35,973/20/51,868.0,-108,387,0,4,4/8
DR8,2024-08-27 18:04:24,973/20/20,868.0,-106,386,0,4,1/3
DR8,2024-08-27 18:05:16,973/20/51,868.0,-112,389,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 18:06:03,973/20/20,868.6,-123,-1582,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:06:54,973/20/51,868.6,-118,-1563,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:07:45,973/20/100,868.6,-126,-1573,0,6,5/6
DR11,2024-08-27 18:08:33,973/20/20,868.6,-120,-1575,0,6,4/6
DR11,2024-08-27 18:09:24,973/20/51,868.6,-121,-1572,0,6,4/6
DR11,2024-08-27 18:10:16,973/20/100,868.6,-125,-1569,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:11:04,973/20/20,868.6,-110,-1571,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 18:11:55,973/20/51,868.6,-128,-1573,0,6,4/8
DR10,2024-08-27 18:12:44,973/20/20,868.6,-123,-1572,0,6,1/3
DR10,2024-08-27 18:13:36,973/20/51,868.6,-114,-1571,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-08-27 18:15:14,973/20/51,868.6,-114,-1562,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:16:05,973/20/100,868.6,-117,-1570,0,6,5/6
DR11,2024-08-27 18:16:53,973/20/20,868.6,-114,-1570,0,6,4/6
DR11,2024-08-27 18:17:44,973/20/51,868.6,-113,-1571,0,6,4/6
DR11,2024-08-27 18:18:36,973/20/100,868.6,-114,-1574,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-08-27 18:19:24,973/20/20,868.6,-113,-1562,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-08-27 18:20:15,973/20/51,868.6,-119,-1575,0,6,4/8
DR10,2024-08-27 18:21:05,973/20/20,868.6,-117,-1570,0,6,1/3
DR10,2024-08-27 18:21:56,973/20/51,868.6,-119,-1574,0,6,1/3
DR0,2024-08-27 18:22:43,244/20/20,865.9,-108,476,7,5,4/5
