2024-06-21 15:19:10,1,-106
2024-06-21 16:09:12,7,-106
2024-06-21 16:12:33,8,-103
2024-06-21 17:27:36,17,-109
2024-06-21 17:36:47,18,-106
2024-06-21 17:42:37,20,-107
2024-06-21 18:25:59,23,-108
2024-06-21 18:47:40,28,-108
2024-06-21 18:53:31,29,-109
2024-06-21 18:56:51,30,-108
2024-06-21 19:11:52,34,-109
2024-06-21 19:39:23,39,-109
2024-06-21 21:21:09,49,-114
2024-06-21 22:14:31,53,-110
2024-06-21 22:31:12,55,-113
2024-06-21 22:54:34,59,-116
2024-06-22 00:17:08,68,-113
2024-06-22 00:20:28,69,-116
2024-06-22 00:27:08,71,-114
2024-06-22 00:29:39,72,-113
2024-06-22 01:33:02,80,-114
2024-06-22 01:39:42,81,-113
2024-06-22 02:04:43,85,-116
2024-06-22 02:10:34,87,-114
2024-06-22 02:28:04,89,-113
2024-06-22 02:37:15,93,-114
2024-06-22 02:54:46,97,-114
2024-06-22 03:03:06,98,-112
2024-06-22 03:36:28,99,-112
2024-06-22 03:59:49,102,-112
2024-06-22 04:19:00,104,-112
2024-06-22 04:52:22,106,-112
2024-06-22 05:25:44,109,-112
2024-06-22 05:32:24,111,-112
2024-06-22 06:04:56,119,-113
2024-06-22 06:57:28,120,-113
2024-06-22 08:24:13,127,-112
2024-06-22 08:43:24,128,-112
2024-06-22 09:41:47,133,-112
2024-06-22 09:48:27,135,-113
2024-06-22 09:55:08,136,-112
2024-06-22 10:46:00,140,-110
2024-06-22 11:36:03,147,-112
2024-06-22 11:49:24,149,-111
2024-06-22 11:53:34,150,-111
2024-06-22 12:16:55,152,-112
2024-06-22 15:11:14,170,-111
2024-06-22 16:07:07,174,-114
2024-06-22 17:45:32,182,-104
2024-06-22 18:03:03,183,-106
2024-06-22 18:12:14,184,-106
2024-06-22 18:25:34,186,-106
2024-06-22 18:53:06,189,-105
2024-06-22 19:18:07,192,-107
2024-06-22 19:49:49,195,-111
2024-06-22 19:55:39,196,-108
2024-06-22 20:24:51,199,-113
2024-06-22 20:40:42,202,-116
2024-06-22 21:39:04,206,-108
2024-06-22 22:18:17,214,-107
2024-06-22 22:32:28,215,-108
2024-06-22 22:34:58,216,-107
2024-06-22 23:06:39,217,-108
2024-06-23 00:19:13,222,-109
2024-06-23 00:26:44,223,-108
2024-06-23 00:33:24,224,-108
2024-06-23 00:40:04,227,-109
2024-06-23 00:40:54,228,-109
2024-06-23 00:57:35,230,-108
2024-06-23 01:22:36,235,-109
2024-06-23 01:46:47,237,-108
2024-06-23 02:18:29,240,-109
2024-06-23 02:32:40,243,-109
2024-06-23 02:36:00,244,-109
2024-06-23 03:39:23,250,-110
2024-06-23 04:22:46,251,-110
2024-06-23 04:34:26,254,-108
2024-06-23 04:40:17,255,-110
2024-06-23 04:56:57,256,-109
2024-06-23 05:20:19,260,-109
2024-06-23 05:47:50,264,-108
2024-06-23 05:50:20,265,-110
2024-06-23 06:11:11,268,-111
2024-06-23 06:31:12,270,-109
2024-06-23 07:24:35,274,-111
2024-06-23 07:32:05,275,-109
2024-06-23 07:52:07,276,-108
2024-06-23 08:22:58,279,-108
2024-06-23 08:37:59,280,-111
2024-06-23 09:53:03,283,-114
2024-06-23 10:14:44,287,-108
2024-06-23 10:21:24,288,-111
2024-06-23 10:37:15,290,-110
2024-06-23 11:28:58,293,-112
2024-06-23 12:28:11,297,-109
2024-06-23 13:07:23,302,-118
2024-06-23 13:14:03,305,-108
2024-06-23 13:53:15,309,-113
2024-06-23 14:36:37,314,-113
2024-06-23 14:52:28,315,-114
2024-06-23 15:09:09,317,-110
2024-06-23 15:25:50,318,-112
2024-06-23 16:33:23,322,-116
2024-06-23 16:44:14,323,-113
2024-06-23 16:45:54,324,-114
2024-06-23 17:21:46,327,-114
2024-06-23 17:57:38,329,-114
2024-06-23 18:08:29,331,-109
2024-06-23 18:17:39,333,-113
2024-06-23 18:56:01,338,-111
2024-06-23 19:10:12,341,-112
2024-06-23 19:35:13,344,-112
2024-06-23 20:09:25,349,-117
2024-06-23 21:47:00,357,-112
2024-06-23 22:29:32,359,-112
2024-06-23 22:31:13,360,-116
2024-06-23 22:36:13,361,-116
2024-06-23 22:56:14,363,-112
2024-06-23 23:38:46,366,-113
2024-06-23 23:40:26,367,-113
2024-06-24 00:01:17,368,-111
2024-06-24 00:26:18,369,-117
2024-06-24 00:38:49,371,-112
2024-06-24 00:46:19,373,-111
2024-06-24 01:33:52,376,-121
2024-06-24 01:56:23,378,-113
2024-06-24 01:57:13,379,-118
2024-06-24 01:58:53,380,-118
2024-06-24 02:32:15,382,-112
2024-06-24 03:08:57,384,-112
2024-06-24 04:04:50,388,-113
2024-06-24 04:10:40,390,-111
2024-06-24 04:14:50,391,-111
2024-06-24 04:49:02,395,-118
2024-06-24 04:56:32,397,-114
2024-06-24 06:18:17,403,-118
2024-06-24 06:33:18,404,-120
2024-06-24 06:35:48,405,-118
2024-06-24 06:51:39,407,-116
2024-06-24 07:17:30,411,-112
2024-06-24 09:29:17,420,-108
2024-06-24 09:31:47,421,-105
2024-06-24 10:00:58,426,-112
2024-06-24 10:04:18,427,-107
2024-06-24 10:12:39,428,-112
