2024-06-21 15:32:32,7,-82
2024-06-21 16:33:25,12,-86
2024-06-21 16:34:16,13,-85
2024-06-21 16:51:47,15,-86
2024-06-21 16:59:17,18,-86
2024-06-21 17:26:48,22,-87
2024-06-21 17:40:59,23,-85
2024-06-21 18:00:10,26,-87
2024-06-21 18:08:30,27,-86
2024-06-21 19:54:26,39,-90
2024-06-21 20:18:37,41,-88
2024-06-21 21:37:51,48,-95
2024-06-21 21:41:11,49,-93
2024-06-21 21:43:41,50,-91
2024-06-21 22:30:24,60,-90
2024-06-21 23:22:07,65,-91
2024-06-22 00:00:29,69,-91
2024-06-22 00:02:09,70,-92
2024-06-22 02:25:36,83,-92
2024-06-22 03:49:01,89,-90
2024-06-22 03:51:31,90,-90
2024-06-22 03:52:21,91,-89
2024-06-22 04:32:23,96,-90
2024-06-22 05:12:25,100,-90
2024-06-22 05:14:05,101,-90
2024-06-22 06:28:19,108,-90
2024-06-22 06:48:20,110,-92
2024-06-22 07:32:32,116,-89
2024-06-22 07:37:33,117,-90
2024-06-22 07:42:33,118,-89
2024-06-22 08:03:24,120,-90
2024-06-22 08:10:04,121,-90
2024-06-22 08:17:35,122,-90
2024-06-22 08:40:56,123,-91
2024-06-22 08:58:27,125,-90
2024-06-22 09:04:17,126,-90
2024-06-22 09:18:28,130,-91
2024-06-22 09:20:08,131,-90
2024-06-22 09:26:48,133,-89
2024-06-22 09:28:28,134,-90
2024-06-22 09:44:19,135,-90
2024-06-22 09:51:49,137,-90
2024-06-22 10:13:31,139,-87
2024-06-22 10:26:01,141,-87
2024-06-22 10:32:42,142,-87
2024-06-22 10:36:52,144,-87
2024-06-22 10:41:52,145,-87
2024-06-22 10:46:52,147,-88
2024-06-22 11:07:44,150,-87
2024-06-22 11:37:45,153,-90
2024-06-22 11:46:05,154,-90
2024-06-22 12:03:36,156,-89
2024-06-22 12:23:38,160,-91
2024-06-22 14:28:44,173,-89
2024-06-22 14:55:25,177,-87
2024-06-22 15:29:37,179,-90
2024-06-22 15:32:57,180,-91
2024-06-22 15:48:48,181,-90
2024-06-22 15:53:48,182,-91
2024-06-22 16:21:20,185,-91
2024-06-22 16:46:21,187,-94
2024-06-22 17:06:22,188,-90
2024-06-22 17:35:34,193,-83
2024-06-22 18:48:57,200,-82
2024-06-22 18:58:08,204,-82
2024-06-22 19:21:29,206,-86
2024-06-22 19:28:10,207,-85
2024-06-22 19:33:10,208,-88
2024-06-22 20:07:21,210,-89
2024-06-22 21:27:26,214,-88
2024-06-22 22:44:10,220,-87
2024-06-22 23:10:51,224,-87
2024-06-22 23:41:43,227,-86
2024-06-23 00:15:04,229,-86
2024-06-23 00:45:06,232,-87
2024-06-23 01:00:07,233,-87
2024-06-23 01:17:38,235,-87
2024-06-23 02:21:01,241,-87
2024-06-23 02:51:03,243,-87
2024-06-23 03:08:33,245,-87
2024-06-23 03:58:36,257,-87
2024-06-23 04:09:27,259,-89
2024-06-23 04:10:17,260,-87
2024-06-23 04:39:28,262,-87
2024-06-23 04:57:49,264,-87
2024-06-23 05:22:00,270,-87
2024-06-23 05:40:21,273,-87
2024-06-23 06:18:43,278,-87
2024-06-23 06:24:34,281,-87
2024-06-23 06:36:14,285,-87
2024-06-23 06:43:45,286,-86
2024-06-23 07:03:46,288,-87
2024-06-23 07:14:36,289,-87
2024-06-23 07:51:18,292,-87
2024-06-23 07:58:49,294,-87
2024-06-23 07:59:39,295,-85
2024-06-23 08:54:41,300,-90
2024-06-23 09:43:54,303,-88
2024-06-23 09:53:54,305,-89
2024-06-23 09:56:25,306,-86
2024-06-23 10:34:47,308,-89
2024-06-23 11:00:38,310,-96
2024-06-23 11:49:01,313,-93
2024-06-23 11:57:21,316,-90
2024-06-23 12:06:32,317,-94
2024-06-23 12:35:43,322,-92
2024-06-23 12:45:43,323,-85
2024-06-23 12:46:34,324,-87
2024-06-23 13:13:15,326,-86
2024-06-23 13:29:06,328,-89
2024-06-23 13:29:56,329,-90
2024-06-23 13:34:56,330,-88
2024-06-23 13:43:17,332,-89
2024-06-23 14:05:48,335,-90
2024-06-23 14:29:09,341,-93
2024-06-23 14:30:49,342,-90
2024-06-23 15:07:31,345,-90
2024-06-23 15:16:42,347,-92
2024-06-23 15:38:23,349,-93
2024-06-23 15:54:13,351,-88
2024-06-23 18:18:31,364,-88
2024-06-23 20:05:17,370,-93
2024-06-23 20:31:08,375,-94
2024-06-23 21:02:50,377,-91
2024-06-23 21:05:20,378,-90
2024-06-23 22:27:54,382,-99
2024-06-23 22:42:55,384,-90
2024-06-23 23:22:57,386,-89
2024-06-23 23:35:28,388,-93
2024-06-23 23:44:38,389,-89
2024-06-23 23:57:58,392,-89
2024-06-24 00:10:29,395,-92
2024-06-24 00:38:01,397,-92
2024-06-24 01:13:03,400,-90
2024-06-24 01:19:43,401,-90
2024-06-24 02:09:46,406,-95
2024-06-24 02:18:56,408,-91
2024-06-24 02:49:47,413,-94
2024-06-24 02:52:18,414,-92
2024-06-24 02:56:28,415,-91
2024-06-24 03:20:39,418,-89
2024-06-24 04:05:42,425,-94
2024-06-24 05:41:37,432,-94
2024-06-24 06:06:38,433,-94
2024-06-24 06:17:29,434,-95
2024-06-24 07:04:11,444,-91
2024-06-24 07:16:41,446,-91
2024-06-24 07:21:42,447,-95
2024-06-24 07:49:13,449,-89
2024-06-24 09:32:39,459,-84
2024-06-24 09:53:29,460,-88
2024-06-24 10:16:51,463,-86
2024-06-24 10:18:31,464,-87
