2024-06-21 15:24:50,4,-95
2024-06-21 16:50:44,10,-95
2024-06-21 16:54:04,11,-95
2024-06-21 17:34:57,19,-96
2024-06-21 17:39:57,20,-96
2024-06-21 20:04:15,29,-96
2024-06-21 20:11:45,31,-95
2024-06-21 23:12:45,47,-95
2024-06-22 02:12:54,66,-95
2024-06-22 02:57:06,69,-95
2024-06-22 03:13:47,70,-91
2024-06-22 03:14:37,71,-95
2024-06-22 07:24:51,90,-95
2024-06-22 08:19:54,97,-95
2024-06-22 10:33:21,115,-95
2024-06-22 10:40:01,117,-95
2024-06-22 12:08:26,128,-95
2024-06-22 14:23:33,138,-95
2024-06-22 14:47:44,140,-95
2024-06-22 17:38:43,152,-94
2024-06-22 17:57:05,155,-94
2024-06-22 19:43:00,169,-94
2024-06-22 20:16:22,172,-94
2024-06-22 21:33:06,179,-94
2024-06-22 21:53:57,182,-93
2024-06-22 23:47:23,194,-95
2024-06-23 02:50:03,216,-95
2024-06-23 04:05:07,219,-95
2024-06-23 05:32:42,230,-95
2024-06-23 14:06:29,275,-96
2024-06-23 14:48:11,281,-96
2024-06-23 17:14:09,295,-96
2024-06-24 01:54:37,348,-95
2024-06-24 02:45:29,352,-95
2024-06-24 02:59:40,353,-95
2024-06-24 09:40:01,391,-95
