0.020983206434725902,0.048282364851860604,7,7,1.0
0.058129869823855734,0.12643770036937443,7,7,1.0
0.15579409432537647,0.4091734119018768,7,7,1.0
0.4646187927922602,0.6739369701852309,7,7,1.0
0.7220006877686785,0.7334215107575659,7,7,1.0
0.719036701147011,0.6843253062116563,5,7,0.7142857142857143
0.7145497417345511,0.9186240711027598,7,7,1.0
0.9461509772978726,1.0978671472033268,6,7,0.8571428571428571
1.1319735447238648,1.4202467135985473,7,7,1.0
1.4763518296070457,1.8155865789272414,6,7,0.8571428571428571
1.9301293048614712,2.159659750517098,4,7,0.5714285714285714
2.2771929012470142,2.6312131962789835,7,7,1.0
2.7548903841865235,3.0346623150357237,6,7,0.8571428571428571
3.091079054396773,3.2994945501331747,5,7,0.7142857142857143
3.3959558817871613,3.662603925847283,6,7,0.8571428571428571
3.689767447630779,3.814017700654719,4,7,0.5714285714285714
3.9590110619284857,4.208045378798213,3,7,0.42857142857142855
4.283511366737719,4.462953142441911,3,7,0.42857142857142855
4.467953142441911,4.812577780937471,0,7,0
4.817577780937471,4.9102364758291674,3,7,0.42857142857142855
4.915236475829167,5.376885737314908,0,7,0
5.381885737314908,5.382885737314909,1,7,0.14285714285714285
5.3878857373149085,5.8425832761165815,0,7,0
5.847583276116581,5.848583276116582,1,7,0.14285714285714285
5.853583276116582,6.501447978590505,0,7,0
6.506447978590505,6.5074479785905055,1,7,0.14285714285714285
6.512447978590505,8.291995612637065,0,7,0
8.296995612637065,8.297995612637065,1,7,0.14285714285714285
