2024-06-25 22:14:06,1.0,13,13,2024-06-25 16:33:48
2024-06-26 04:48:37,1.0,8,8,2024-06-25 22:14:06
2024-06-26 11:38:58,1.0,10,10,2024-06-26 04:48:37
2024-06-26 17:57:38,1.0,9,9,2024-06-26 11:38:58
2024-06-27 00:36:19,1.0,11,11,2024-06-26 17:57:38
2024-06-27 06:19:07,1.0,15,15,2024-06-27 00:36:19
2024-06-28 16:26:44,0.1079136690647482,15,139,2024-06-28 10:42:15
2024-06-28 22:16:12,1.0,13,13,2024-06-28 16:26:44
2024-06-29 03:46:29,1.0,18,18,2024-06-28 22:16:12
2024-06-29 09:25:57,1.0,14,14,2024-06-29 03:46:29
2024-06-29 15:03:44,1.0,19,19,2024-06-29 09:25:57
2024-07-03 23:36:04,1.0,19,19,2024-07-03 17:12:24
2024-07-04 06:08:55,1.0,23,23,2024-07-03 23:36:04
