2024-06-26 00:15:14,1.0,13,13,2024-06-25 18:25:46
2024-06-26 09:46:33,1.0,9,9,2024-06-26 00:15:14
2024-06-26 16:24:23,1.0,12,12,2024-06-26 09:46:33
2024-06-26 23:32:15,1.0,15,15,2024-06-26 16:24:23
2024-06-27 06:09:15,1.0,6,6,2024-06-26 23:32:15
2024-06-28 16:47:41,0.07801418439716312,11,141,2024-06-28 11:00:44
2024-06-28 22:26:19,0.9375,15,16,2024-06-28 16:47:41
2024-06-29 04:10:46,0.9333333333333333,14,15,2024-06-28 22:26:19
2024-06-29 09:44:23,1.0,12,12,2024-06-29 04:10:46
2024-07-01 22:53:48,1.0,12,12,2024-07-01 16:49:20
2024-07-02 04:26:35,1.0,13,13,2024-07-01 22:53:48
2024-07-02 10:33:34,1.0,9,9,2024-07-02 04:26:35
2024-07-02 16:14:41,1.0,8,8,2024-07-02 10:33:34
2024-07-02 22:19:10,1.0,11,11,2024-07-02 16:14:41
2024-07-03 04:04:28,1.0,12,12,2024-07-02 22:19:10
2024-07-03 10:54:49,0.8333333333333334,10,12,2024-07-03 04:04:28
2024-07-03 17:20:08,0.7692307692307693,10,13,2024-07-03 10:54:49
2024-07-03 22:54:35,0.7142857142857143,10,14,2024-07-03 17:20:08
