2024-07-12 09:27:06,2024-07-12 09:27:06,1,1,1.0
2024-07-12 10:24:39,2024-07-12 10:24:39,1,1,1.0
2024-07-15 06:37:19,2024-07-15 14:26:03,6,45,0.13333333333333333
2024-07-15 18:58:08,2024-07-15 20:08:12,2,2,1.0
2024-07-16 08:20:29,2024-07-16 13:34:55,3,7,0.42857142857142855
2024-07-17 08:42:34,2024-07-17 13:06:08,3,12,0.25
2024-07-17 16:46:19,2024-07-18 00:05:52,9,9,1.0
2024-07-18 03:01:01,2024-07-18 06:00:20,4,4,1.0
2024-07-18 17:03:24,2024-07-19 00:48:48,4,8,0.5
2024-07-19 01:29:40,2024-07-19 07:08:17,6,6,1.0
2024-07-19 09:51:46,2024-07-19 10:23:27,2,2,1.0
2024-07-19 12:12:49,2024-07-19 12:12:49,1,1,1.0
2024-07-19 20:15:44,2024-07-19 20:15:44,1,4,0.25
2024-07-20 14:25:00,2024-07-20 21:45:23,3,22,0.13636363636363635
2024-07-21 06:27:30,2024-07-21 06:27:30,1,3,0.3333333333333333
2024-07-21 16:00:29,2024-07-21 22:45:00,3,10,0.3
2024-07-22 16:28:25,2024-07-23 00:07:08,3,11,0.2727272727272727
