DR8,2024-07-25 19:43:36,121/8,868.0,-128,378,0,4,1/3
DR10,2024-07-25 19:45:17,127/14,868.6,-130,-1576,0,6,1/3
DR11,2024-07-25 19:46:56,118/8,868.6,-126,-1575,0,6,4/6
DR11,2024-07-25 19:47:46,114/2,868.6,-136,-1553,0,6,4/6
DR10,2024-07-25 19:48:37,130/2,868.6,-136,-1568,0,6,1/3
DR10,2024-07-25 19:49:27,128/14,868.6,-120,-1580,0,6,1/3
DR2,2024-07-25 19:51:04,45/14,865.9,-107,462,-9,5,4/5
DR9,2024-07-25 19:55:16,131/8,868.0,-132,386,0,4,4/6
DR2,2024-07-25 19:56:05,31/8,866.1,-118,460,-12,6,4/5
DR2,2024-07-25 19:56:55,31/8,865.9,-112,462,-11,5,4/5
DR10,2024-07-25 20:01:58,124/8,868.6,-130,-1570,0,6,1/3
DR0,2024-07-25 20:02:46,34/2,865.9,-106,469,-24,5,4/5
DR8,2024-07-25 20:03:38,122/8,868.0,-126,379,0,4,1/3
DR10,2024-07-25 20:06:58,130/14,868.6,-121,-1578,0,6,1/3
DR11,2024-07-25 20:08:37,119/8,868.6,-126,-1568,0,6,4/6
DR6,2024-07-25 20:11:05,113/14,866.1,-113,0,-7,8,4/5
