DR0,2024-06-25 16:29:38,  START OF TEST ,868.3,-71
DR6,2024-06-25 16:30:26,1/2,866.1,-78
DR5,2024-06-25 16:31:16,1/14,866.3,-71
DR5,2024-06-25 16:32:06,1/14,866.1,-71
DR5,2024-06-25 16:32:56,1/2,865.7,-81
DR11,2024-06-25 16:33:48,1/2,868.6,-82
DR2,2024-06-25 16:34:37,1/14,866.3,-70
DR11,2024-06-25 16:35:28,1/14,868.6,-71
DR0,2024-06-25 16:36:18,1/8,865.7,-75
DR5,2024-06-25 16:37:07,2/14,866.1,-70
DR9,2024-06-25 16:37:58,1/2,868.0,-82
DR2,2024-06-25 16:38:47,1/8,866.3,-76
DR5,2024-06-25 16:39:37,1/8,866.3,-75
DR4,2024-06-25 16:40:27,1/8,865.7,-75
DR11,2024-06-25 16:41:19,1/8,868.6,-79
DR6,2024-06-25 16:42:07,2/2,866.1,-76
DR4,2024-06-25 16:42:57,1/8,866.1,-76
DR0,2024-06-25 16:43:49,1/2,865.9,-84
DR1,2024-06-25 16:44:38,1/14,865.9,-71
DR3,2024-06-25 16:45:27,1/2,866.1,-82
DR0,2024-06-25 16:46:19,1/2,866.1,-82
DR1,2024-06-25 16:47:08,1/8,865.9,-76
DR3,2024-06-25 16:47:57,1/2,866.3,-82
DR5,2024-06-25 16:48:47,3/14,866.1,-71
DR3,2024-06-25 16:49:38,1/8,866.3,-76
DR1,2024-06-25 16:50:28,1/8,865.7,-75
DR11,2024-06-25 16:51:19,2/14,868.6,-73
DR1,2024-06-25 16:52:08,1/14,865.7,-70
DR6,2024-06-25 16:52:57,3/2,866.1,-78
DR4,2024-06-25 16:53:48,1/14,866.1,-71
DR5,2024-06-25 16:54:38,1/2,865.9,-83
DR10,2024-06-25 16:55:31,1/2,868.6,-84
DR4,2024-06-25 16:56:18,1/2,865.7,-80
DR8,2024-06-25 16:57:10,1/14,868.0,-72
DR1,2024-06-25 16:57:59,1/8,866.3,-76
DR9,2024-06-25 16:58:50,1/14,868.0,-71
DR2,2024-06-25 16:59:38,1/14,865.7,-70
DR4,2024-06-25 17:00:28,2/8,866.1,-76
DR9,2024-06-25 17:01:20,2/14,868.0,-71
DR9,2024-06-25 17:02:10,3/14,868.0,-73
DR1,2024-06-25 17:02:59,1/2,866.3,-83
DR8,2024-06-25 17:03:51,1/8,868.0,-78
DR3,2024-06-25 17:04:38,1/2,865.9,-84
DR2,2024-06-25 17:05:29,1/14,865.9,-72
DR2,2024-06-25 17:06:19,1/2,866.3,-82
DR1,2024-06-25 17:07:09,1/2,865.7,-82
DR5,2024-06-25 17:07:58,1/14,865.9,-72
DR10,2024-06-25 17:08:51,1/14,868.6,-73
DR11,2024-06-25 17:09:41,3/14,868.6,-73
DR3,2024-06-25 17:10:29,1/14,866.1,-71
DR0,2024-06-25 17:11:20,1/2,866.3,-82
DR11,2024-06-25 17:12:10,2/8,868.6,-78
DR10,2024-06-25 17:13:01,2/14,868.6,-73
DR6,2024-06-25 17:13:49,1/8,866.1,-71
DR1,2024-06-25 17:14:40,2/14,865.7,-69
DR4,2024-06-25 17:15:29,1/14,865.7,-70
DR8,2024-06-25 17:16:21,2/14,868.0,-72
DR1,2024-06-25 17:17:10,2/2,865.7,-83
DR10,2024-06-25 17:18:02,3/14,868.6,-72
DR1,2024-06-25 17:18:50,2/8,865.9,-77
DR9,2024-06-25 17:19:41,4/14,868.0,-72
DR10,2024-06-25 17:20:32,1/8,868.6,-78
DR0,2024-06-25 17:21:21,1/14,865.9,-72
DR4,2024-06-25 17:22:09,2/14,866.1,-71
DR11,2024-06-25 17:23:01,2/2,868.6,-84
DR10,2024-06-25 17:23:52,4/14,868.6,-73
DR0,2024-06-25 17:24:41,2/8,865.7,-76
DR9,2024-06-25 17:25:31,1/8,868.0,-75
DR4,2024-06-25 17:26:19,2/14,865.7,-73
DR1,2024-06-25 17:27:10,2/8,866.3,-78
DR9,2024-06-25 17:28:01,5/14,868.0,-73
DR11,2024-06-25 17:28:51,4/14,868.6,-74
DR1,2024-06-25 17:29:40,3/2,865.7,-84
DR8,2024-06-25 17:30:32,3/14,868.0,-75
DR6,2024-06-25 17:31:20,1/14,866.1,-70
DR2,2024-06-25 17:32:10,2/14,865.7,-73
DR6,2024-06-25 17:33:00,2/8,866.1,-76
DR6,2024-06-25 17:33:50,3/8,866.1,-75
DR3,2024-06-25 17:34:40,2/8,866.3,-79
DR8,2024-06-25 17:35:32,4/14,868.0,-75
DR4,2024-06-25 17:36:20,1/14,866.3,-75
DR11,2024-06-25 17:37:12,3/8,868.6,-81
DR9,2024-06-25 17:38:02,2/2,868.0,-85
DR11,2024-06-25 17:38:52,3/2,868.6,-88
