date;V_nicr;temperature;pressure;V_pile_intel;V_alim_nicr;V_5v;I_nicr;vitesse;COG;vitesse_verticale;etat;latitude;longitude;altitude;nb_sat;heure_GPS
2024-05-24T08:34:02;0.000;28.82;1009.72;3.321;0.000;2.027;0.000;1.548;13.25;0.0;i;43.70595;-0.25154;47.9;4;08:35:25
2024-05-24T08:34:03;0.000;28.83;1009.72;3.283;0.000;2.025;0.000;1.384;5.01;4.7;i;43.70598;-0.25155;52.6;4;08:35:26
2024-05-24T08:34:04;0.000;28.83;1009.73;3.263;0.000;2.025;0.000;1.363;6.27;8.8;i;43.70601;-0.25155;56.7;4;08:35:27
2024-05-24T08:34:05;0.000;28.84;1009.72;3.254;0.000;2.025;0.000;1.600;16.60;11.8;i;43.70604;-0.25155;59.7;4;08:35:28
2024-05-24T08:34:06;0.000;28.84;1009.73;3.296;0.000;2.027;0.000;1.574;19.34;14.0;i;43.70605;-0.25155;61.9;4;08:35:29
2024-05-24T08:34:07;0.000;28.85;1009.74;3.325;0.000;2.030;0.000;1.302;25.41;11.1;i;43.70605;-0.25154;63.7;4;08:35:30
2024-05-24T08:34:08;0.000;28.86;1009.74;3.342;0.000;2.030;0.000;1.121;21.64;8.6;i;43.70606;-0.25153;65.3;4;08:35:31
2024-05-24T08:34:09;0.000;28.86;1009.73;3.342;0.000;2.030;0.000;1.152;22.29;6.6;i;43.70606;-0.25152;66.3;4;08:35:32
2024-05-24T08:34:10;0.000;28.86;1009.75;3.346;0.000;2.030;0.000;1.394;21.14;5.0;i;43.70607;-0.25152;66.9;4;08:35:33
2024-05-24T08:34:11;0.000;28.87;1009.74;3.317;0.000;2.027;0.000;1.142;21.22;4.2;i;43.70607;-0.25151;67.9;4;08:35:34
2024-05-24T08:34:12;0.000;28.87;1009.73;3.279;0.000;2.023;0.000;1.379;21.97;3.3;i;43.70607;-0.25150;68.6;4;08:35:35
2024-05-24T08:34:13;0.000;28.88;1009.75;3.263;0.000;2.025;0.000;1.091;19.78;3.2;i;43.70607;-0.25150;69.5;4;08:35:36
2024-05-24T08:34:14;0.000;28.89;1009.73;3.254;0.000;2.025;0.000;1.091;21.41;3.7;i;43.70607;-0.25149;70.6;4;08:35:37
2024-05-24T08:34:15;0.000;28.89;1009.74;3.296;0.000;2.025;0.000;0.983;23.84;4.1;i;43.70607;-0.25148;72.0;4;08:35:38
2024-05-24T08:34:16;0.000;28.90;1009.75;3.325;0.000;2.027;0.000;0.787;30.94;4.8;i;43.70607;-0.25147;73.4;4;08:35:39
2024-05-24T08:34:17;0.000;28.90;1009.71;3.338;0.000;2.033;0.000;0.993;36.41;5.5;i;43.70608;-0.25146;75.0;4;08:35:40
2024-05-24T08:34:18;0.000;28.91;1009.72;3.346;0.000;2.033;0.000;1.106;30.14;6.1;i;43.70609;-0.25145;76.7;4;08:35:41
2024-05-24T08:34:19;0.000;28.91;1009.72;3.350;0.000;2.030;0.000;1.250;29.26;7.3;i;43.70610;-0.25143;79.3;4;08:35:42
2024-05-24T08:34:20;0.000;28.92;1009.73;3.346;0.000;2.030;0.000;1.276;30.87;9.4;i;43.70612;-0.25141;82.8;4;08:35:43
2024-05-24T08:34:21;0.000;28.93;1009.72;3.308;0.000;2.025;0.000;1.173;33.02;10.7;i;43.70613;-0.25140;85.7;4;08:35:44
2024-05-24T08:34:22;0.000;28.93;1009.73;3.279;0.000;2.023;0.000;1.029;20.22;11.8;i;43.70615;-0.25138;88.5;4;08:35:45
2024-05-24T08:34:23;0.000;28.94;1009.72;3.287;0.000;2.027;0.000;1.029;22.60;12.2;i;43.70616;-0.25136;91.5;4;08:35:46
2024-05-24T08:34:24;0.000;28.94;1009.72;3.304;0.000;2.027;0.000;1.137;30.05;11.6;i;43.70617;-0.25134;94.4;4;08:35:47
2024-05-24T08:34:25;0.000;28.95;1009.73;3.317;0.000;2.027;0.000;1.307;32.30;11.1;i;43.70618;-0.25132;96.8;4;08:35:48
2024-05-24T08:34:26;0.000;28.96;1009.72;3.338;0.000;2.030;0.000;1.111;29.16;10.5;i;43.70621;-0.25129;102.0;4;08:35:50
2024-05-24T08:34:27;0.000;28.96;1009.71;3.346;0.000;2.033;0.000;1.111;29.16;10.5;i;43.70621;-0.25129;102.0;4;08:35:50
2024-05-24T08:34:28;0.000;28.97;1009.71;3.350;0.000;2.030;0.000;1.142;35.51;10.6;i;43.70623;-0.25127;105.0;4;08:35:51
2024-05-24T08:34:29;0.000;28.97;1009.72;3.354;0.000;2.030;0.000;1.353;32.40;11.5;i;43.70626;-0.25124;110.9;4;08:35:53
2024-05-24T08:34:30;0.000;28.98;1009.72;3.358;0.000;2.030;0.000;1.353;32.40;11.5;i;43.70626;-0.25124;110.9;4;08:35:53
2024-05-24T08:34:31;0.000;28.98;1009.73;3.362;0.000;2.030;0.000;1.168;30.49;11.7;i;43.70628;-0.25123;113.7;4;08:35:54
2024-05-24T08:34:32;0.000;28.99;1009.71;3.362;0.000;2.030;0.000;1.446;31.87;10.5;i;43.70631;-0.25120;118.5;4;08:35:56
2024-05-24T08:34:33;0.000;29.00;1009.73;3.362;0.000;2.033;0.000;1.446;31.87;10.5;i;43.70631;-0.25120;118.5;4;08:35:56
2024-05-24T08:34:34;0.000;29.00;1009.71;3.362;0.000;2.030;0.000;1.641;33.37;9.5;i;43.70634;-0.25118;123.2;4;08:35:58
2024-05-24T08:34:35;0.000;29.01;1009.71;3.367;0.000;2.030;0.000;1.399;28.60;8.2;i;43.70636;-0.25118;124.5;4;08:35:59
2024-05-24T08:34:36;0.000;29.02;1009.72;3.367;0.000;2.033;0.000;1.399;28.60;8.2;i;43.70636;-0.25118;124.5;4;08:35:59
2024-05-24T08:34:37;0.000;29.02;1009.73;3.367;0.000;2.030;0.000;1.204;35.11;5.8;i;43.70637;-0.25118;126.6;4;08:36:01
2024-05-24T08:34:38;0.000;29.02;1009.72;3.371;0.000;2.033;0.000;1.224;39.48;4.0;i;43.70637;-0.25117;127.2;4;08:36:02
2024-05-24T08:34:39;0.000;29.03;1009.70;3.367;0.000;2.033;0.000;1.224;39.48;4.0;i;43.70637;-0.25117;127.2;4;08:36:02
2024-05-24T08:34:40;0.000;29.04;1009.71;3.367;0.000;2.033;0.000;1.250;44.22;4.5;i;43.70638;-0.25116;130.0;4;08:36:04
2024-05-24T08:34:41;0.000;29.04;1009.72;3.367;0.000;2.033;0.000;1.286;40.62;4.3;i;43.70639;-0.25116;130.9;4;08:36:05
2024-05-24T08:34:42;0.000;29.05;1009.71;3.367;0.000;2.033;0.000;1.291;32.97;4.9;i;43.70640;-0.25116;132.1;4;08:36:06
2024-05-24T08:34:43;0.000;29.05;1009.73;3.371;0.000;2.030;0.000;1.281;42.43;4.8;i;43.70640;-0.25115;133.5;4;08:36:07
2024-05-24T08:34:45;0.000;29.06;1009.73;3.308;0.000;2.023;0.000;1.152;50.73;4.5;i;43.70640;-0.25114;134.5;4;08:36:08
2024-05-24T08:34:45;0.000;29.07;1009.72;3.283;0.000;2.025;0.000;1.451;46.11;4.7;i;43.70641;-0.25114;135.6;4;08:36:09
2024-05-24T08:34:46;0.000;29.07;1009.72;3.267;0.000;2.023;0.000;1.327;44.69;5.0;i;43.70641;-0.25113;137.1;4;08:36:10
2024-05-24T08:34:47;0.000;29.08;1009.73;3.258;0.000;2.025;0.000;1.332;45.06;5.4;i;43.70642;-0.25113;138.9;4;08:36:11
2024-05-24T08:34:48;0.000;29.08;1009.74;3.300;0.000;2.027;0.000;1.147;40.39;6.2;i;43.70644;-0.25113;140.7;4;08:36:12
2024-05-24T08:34:49;0.000;29.09;1009.70;3.325;0.000;2.027;0.000;1.178;24.86;6.5;i;43.70646;-0.25113;142.1;4;08:36:13
2024-05-24T08:34:51;0.000;29.09;1009.70;3.342;0.000;2.030;0.000;1.317;19.25;6.5;i;43.70647;-0.25114;143.6;4;08:36:14
2024-05-24T08:34:51;0.000;29.10;1009.73;3.350;0.000;2.030;0.000;1.065;25.44;5.5;i;43.70647;-0.25115;144.4;4;08:36:15
2024-05-24T08:34:53;0.000;29.11;1009.73;3.354;0.000;2.030;0.000;1.070;27.41;4.8;i;43.70648;-0.25114;145.5;4;08:36:16
2024-05-24T08:34:53;0.000;29.11;1009.73;3.354;0.000;2.033;0.000;1.533;35.82;4.0;i;43.70649;-0.25114;146.1;4;08:36:17
2024-05-24T08:34:54;0.000;29.11;1009.70;3.358;0.000;2.033;0.000;1.451;30.05;3.7;i;43.70650;-0.25113;147.3;4;08:36:18
2024-05-24T08:34:56;0.000;29.12;1009.72;3.362;0.000;2.030;0.000;1.415;22.13;3.7;i;43.70651;-0.25113;148.1;4;08:36:19
2024-05-24T08:34:56;0.000;29.13;1009.74;3.362;0.000;2.030;0.000;1.379;18.66;3.8;i;43.70652;-0.25113;149.3;4;08:36:20
2024-05-24T08:34:57;0.000;29.13;1009.73;3.362;0.000;2.030;0.000;1.281;15.23;4.5;i;43.70653;-0.25113;150.6;4;08:36:21
2024-05-24T08:34:59;0.000;29.14;1009.73;3.367;0.000;2.030;0.000;1.260;11.74;4.4;i;43.70654;-0.25113;151.7;4;08:36:22
2024-05-24T08:34:59;0.000;29.14;1009.72;3.367;0.000;2.033;0.000;1.507;22.29;4.7;i;43.70655;-0.25113;152.8;4;08:36:23
2024-05-24T08:35:00;0.000;29.15;1009.73;3.367;0.000;2.033;0.000;1.610;20.76;4.8;i;43.70656;-0.25113;154.1;4;08:36:24
2024-05-24T08:35:02;0.000;29.15;1009.72;3.367;0.000;2.033;0.000;1.620;21.22;5.0;i;43.70658;-0.25113;155.6;4;08:36:25
2024-05-24T08:35:03;0.000;29.16;1009.72;3.367;0.000;2.033;0.000;1.662;18.98;5.4;i;43.70659;-0.25113;157.1;4;08:36:26
2024-05-24T08:35:03;0.000;29.17;1009.71;3.371;0.000;2.033;0.000;1.687;19.27;5.4;i;43.70660;-0.25112;158.2;4;08:36:27
2024-05-24T08:35:05;0.000;29.17;1009.71;3.371;0.000;2.030;0.000;1.420;20.73;5.3;i;43.70661;-0.25111;159.4;4;08:36:28
2024-05-24T08:35:06;0.000;29.18;1009.73;3.367;0.000;2.030;0.000;1.276;25.95;5.1;i;43.70661;-0.25110;160.7;4;08:36:29
2024-05-24T08:35:07;0.000;29.18;1009.70;3.371;0.000;2.033;0.000;1.266;37.75;4.6;i;43.70661;-0.25110;161.7;4;08:36:30
2024-05-24T08:35:08;0.000;29.19;1009.72;3.371;0.000;2.033;0.000;1.152;40.24;4.6;i;43.70662;-0.25109;162.8;4;08:36:31
2024-05-24T08:35:08;0.000;29.19;1009.72;3.371;0.000;2.030;0.000;1.111;37.05;4.1;i;43.70662;-0.25108;163.5;4;08:36:32
2024-05-24T08:35:10;0.000;29.20;1009.72;3.367;0.000;2.033;0.000;1.147;41.14;3.9;i;43.70662;-0.25108;164.6;4;08:36:33
2024-05-24T08:35:11;0.000;29.20;1009.73;3.308;0.000;2.027;0.000;1.317;46.73;4.0;i;43.70663;-0.25107;165.7;4;08:36:34
2024-05-24T08:35:12;0.000;29.21;1009.72;3.279;0.000;2.025;0.000;1.332;43.99;4.1;i;43.70663;-0.25106;166.9;4;08:36:35
2024-05-24T08:35:13;0.000;29.21;1009.74;3.267;0.000;2.025;0.000;1.157;39.48;4.7;i;43.70663;-0.25105;168.2;4;08:36:36
2024-05-24T08:35:14;0.000;29.22;1009.70;3.258;0.000;2.025;0.000;1.127;37.35;4.6;i;43.70663;-0.25105;169.2;4;08:36:37
2024-05-24T08:35:15;0.000;29.22;1009.72;3.304;0.000;2.030;0.000;1.157;44.68;4.5;i;43.70663;-0.25104;170.2;4;08:36:38
2024-05-24T08:35:16;0.000;29.23;1009.71;3.329;0.000;2.030;0.000;1.039;43.45;4.1;i;43.70663;-0.25103;171.0;4;08:36:39
2024-05-24T08:35:17;0.000;29.23;1009.73;3.342;0.000;2.030;0.000;1.142;38.76;3.6;i;43.70663;-0.25102;171.8;4;08:36:40
2024-05-24T08:35:18;0.000;29.24;1009.72;3.350;0.000;2.030;0.000;1.245;38.75;3.3;i;43.70663;-0.25101;172.5;4;08:36:41
2024-05-24T08:35:19;0.000;29.24;1009.73;3.354;0.000;2.030;0.000;1.147;44.34;2.3;i;43.70662;-0.25101;172.5;4;08:36:42
2024-05-24T08:35:20;0.000;29.25;1009.71;3.358;0.000;2.033;0.000;0.972;44.70;1.6;i;43.70660;-0.25100;172.6;4;08:36:43
2024-05-24T08:35:21;0.000;29.25;1009.71;3.358;0.000;2.030;0.000;0.885;32.30;0.0;i;43.70660;-0.25101;171.8;4;08:36:44
2024-05-24T08:35:22;0.000;29.26;1009.70;3.367;0.000;2.030;0.000;1.024;21.08;-1.0;i;43.70659;-0.25102;171.5;4;08:36:45
2024-05-24T08:35:23;0.000;29.26;1009.72;3.367;0.000;2.030;0.000;1.451;16.94;-1.1;i;43.70660;-0.25102;171.4;4;08:36:46
2024-05-24T08:35:24;0.000;29.27;1009.72;3.367;0.000;2.030;0.000;1.420;8.45;-1.6;i;43.70659;-0.25103;171.0;4;08:36:47
2024-05-24T08:35:25;0.000;29.28;1009.73;3.362;0.000;2.030;0.000;1.260;18.34;-1.4;i;43.70658;-0.25103;170.4;4;08:36:48
2024-05-24T08:35:26;0.000;29.28;1009.72;3.367;0.000;2.030;0.000;1.106;32.05;-1.3;i;43.70657;-0.25102;170.2;4;08:36:49
2024-05-24T08:35:27;0.000;29.28;1009.72;3.367;0.000;2.030;0.000;1.070;35.35;-1.0;i;43.70657;-0.25102;170.4;4;08:36:50
2024-05-24T08:35:28;0.000;29.29;1009.74;3.367;0.000;2.030;0.000;0.962;43.67;-0.4;i;43.70656;-0.25100;170.6;4;08:36:51
2024-05-24T08:35:29;0.000;29.29;1009.70;3.371;0.000;2.030;0.000;0.941;39.72;0.9;i;43.70656;-0.25099;171.3;4;08:36:52
2024-05-24T08:35:30;0.000;29.30;1009.72;3.367;0.000;2.033;0.000;1.044;26.98;2.1;i;43.70657;-0.25099;172.3;4;08:36:53
2024-05-24T08:35:31;0.000;29.31;1009.72;3.367;0.000;2.030;0.000;1.049;25.43;2.6;i;43.70658;-0.25099;173.0;4;08:36:54
2024-05-24T08:35:32;0.000;29.31;1009.74;3.371;0.000;2.030;0.000;1.173;21.84;2.4;i;43.70658;-0.25099;173.0;4;08:36:55
2024-05-24T08:35:33;0.000;29.32;1009.73;3.367;0.000;2.033;0.000;1.389;19.35;0.8;i;43.70660;-0.25100;172.1;4;08:36:56
2024-05-24T08:35:34;0.000;29.32;1009.73;3.371;0.000;2.033;0.000;1.399;17.63;-0.4;i;43.70660;-0.25100;171.9;4;08:36:57
2024-05-24T08:35:35;0.000;29.33;1009.73;3.367;0.000;2.033;0.000;1.435;16.75;-1.3;i;43.70662;-0.25100;171.7;4;08:36:58
2024-05-24T08:35:36;0.000;29.33;1009.72;3.367;0.000;2.030;0.000;1.476;15.65;-2.2;i;43.70662;-0.25101;170.8;4;08:36:59
2024-05-24T08:35:37;0.000;29.34;1009.73;3.371;0.000;2.030;0.000;1.507;17.95;-2.2;i;43.70662;-0.25102;169.9;4;08:37:00
2024-05-24T08:35:38;0.000;29.34;1009.72;3.371;0.000;2.033;0.000;1.368;11.51;-4.8;i;43.70661;-0.25102;167.1;4;08:37:01
2024-05-24T08:35:39;0.000;29.35;1009.71;3.371;0.000;2.033;0.000;1.266;17.67;-4.0;i;43.70661;-0.25102;167.7;4;08:37:02
2024-05-24T08:35:40;0.000;29.35;1009.73;3.367;0.000;2.030;0.000;0.885;24.92;-2.8;i;43.70661;-0.25103;168.0;4;08:37:03
2024-05-24T08:35:41;0.000;29.36;1009.74;3.371;0.000;2.033;0.000;0.731;33.75;-0.8;i;43.70661;-0.25103;169.1;4;08:37:04
2024-05-24T08:35:42;0.000;29.36;1009.73;3.367;0.000;2.030;0.000;0.638;33.93;3.1;i;43.70661;-0.25103;170.2;4;08:37:05
2024-05-24T08:35:43;0.000;29.37;1009.74;3.371;0.000;2.030;0.000;0.916;32.06;2.6;i;43.70661;-0.25103;170.3;4;08:37:06
2024-05-24T08:35:44;0.000;29.37;1009.72;3.371;0.000;2.030;0.000;1.065;39.93;2.7;i;43.70662;-0.25103;170.7;4;08:37:07
2024-05-24T08:35:45;0.000;29.37;1009.74;3.325;0.000;2.027;0.000;1.039;44.06;2.2;i;43.70661;-0.25102;171.3;4;08:37:08
2024-05-24T08:35:46;0.000;29.38;1009.73;3.292;0.000;2.025;0.000;0.947;44.38;2.1;i;43.70662;-0.25101;172.3;4;08:37:09
2024-05-24T08:35:47;0.000;29.38;1009.73;3.296;0.000;2.027;0.000;0.952;54.32;3.1;i;43.70661;-0.25100;173.4;4;08:37:10
2024-05-24T08:35:48;0.000;29.39;1009.73;3.308;0.000;2.027;0.000;0.854;50.98;3.5;i;43.70662;-0.25100;174.2;4;08:37:11
2024-05-24T08:35:49;0.000;29.39;1009.71;3.317;0.000;2.027;0.000;0.869;46.92;3.6;i;43.70662;-0.25100;174.9;4;08:37:12
2024-05-24T08:35:50;0.000;29.40;1009.72;3.333;0.000;2.030;0.000;0.859;37.78;2.6;i;43.70662;-0.25101;174.9;4;08:37:13
2024-05-24T08:35:51;0.000;29.40;1009.71;3.346;0.000;2.030;0.000;0.875;34.25;1.6;i;43.70661;-0.25101;175.0;4;08:37:14
2024-05-24T08:35:52;0.000;29.41;1009.74;3.354;0.000;2.030;0.000;1.044;26.62;1.1;i;43.70661;-0.25101;175.3;4;08:37:15
2024-05-24T08:35:53;0.000;29.41;1009.73;3.358;0.000;2.030;0.000;1.075;29.23;0.7;i;43.70662;-0.25101;175.6;4;08:37:16
2024-05-24T08:35:54;0.000;29.42;1009.74;3.358;0.000;2.030;0.000;1.044;27.67;1.3;i;43.70661;-0.25100;176.2;4;08:37:17
2024-05-24T08:35:55;0.000;29.42;1009.73;3.358;0.000;2.030;0.000;0.936;34.04;1.3;i;43.70661;-0.25100;176.3;4;08:37:18
2024-05-24T08:35:56;0.000;29.43;1009.73;3.362;0.000;2.030;0.000;0.905;36.02;0.8;i;43.70660;-0.25100;176.1;4;08:37:19
2024-05-24T08:35:57;0.000;29.43;1009.73;3.367;0.000;2.030;0.000;0.895;25.16;0.4;i;43.70660;-0.25100;176.0;4;08:37:20
2024-05-24T08:35:58;0.000;29.44;1009.72;3.367;0.000;2.030;0.000;1.008;20.27;0.1;i;43.70661;-0.25100;176.3;4;08:37:21
2024-05-24T08:35:59;0.000;29.44;1009.71;3.367;0.000;2.030;0.000;0.895;24.67;0.6;i;43.70661;-0.25100;176.9;4;08:37:22
2024-05-24T08:36:00;0.000;29.45;1009.70;3.358;0.000;2.027;0.000;0.972;21.20;1.2;i;43.70661;-0.25100;177.3;4;08:37:23
2024-05-24T08:36:01;0.000;29.45;1009.72;3.342;0.000;2.030;0.000;0.998;22.87;1.7;i;43.70662;-0.25100;177.7;4;08:37:24
2024-05-24T08:36:02;0.000;29.45;1009.72;3.342;0.000;2.027;0.000;1.013;20.77;1.4;i;43.70662;-0.25099;177.7;4;08:37:25
2024-05-24T08:36:03;0.000;29.46;1009.71;3.329;0.000;2.027;0.000;0.977;23.61;1.4;i;43.70662;-0.25099;178.3;4;08:37:26
2024-05-24T08:36:04;0.000;29.46;1009.71;3.329;0.000;2.030;0.000;0.787;18.98;1.8;i;43.70662;-0.25100;179.1;4;08:37:27
2024-05-24T08:36:05;0.000;29.47;1009.73;3.342;0.000;2.030;0.000;1.003;18.26;2.6;i;43.70662;-0.25100;180.3;4;08:37:28
2024-05-24T08:36:06;0.000;29.47;1009.74;3.354;0.000;2.030;0.000;0.967;20.79;4.1;i;43.70663;-0.25099;181.8;4;08:37:29
2024-05-24T08:36:07;0.000;29.48;1009.74;3.358;0.000;2.030;0.000;0.941;22.42;5.2;i;43.70663;-0.25098;183.5;4;08:37:30
2024-05-24T08:36:08;0.000;29.48;1009.73;3.362;0.000;2.033;0.000;0.905;23.42;6.0;i;43.70664;-0.25097;185.1;4;08:37:31
2024-05-24T08:36:09;0.000;29.49;1009.73;3.371;0.000;2.033;0.000;0.936;26.97;6.2;i;43.70665;-0.25096;186.5;4;08:37:32
2024-05-24T08:36:10;0.000;29.49;1009.70;3.371;0.000;2.030;0.000;1.060;30.93;6.2;i;43.70665;-0.25095;188.0;4;08:37:33
2024-05-24T08:36:11;0.000;29.50;1009.72;3.371;0.000;2.033;0.000;1.070;35.20;6.3;i;43.70666;-0.25094;189.8;4;08:37:34
2024-05-24T08:36:12;0.000;29.50;1009.72;3.375;0.000;2.033;0.000;1.199;37.44;6.8;i;43.70667;-0.25093;191.9;4;08:37:35
2024-05-24T08:36:13;0.000;29.51;1009.75;3.375;0.000;2.033;0.000;1.230;45.67;7.4;i;43.70668;-0.25091;193.9;4;08:37:36
2024-05-24T08:36:14;0.000;29.51;1009.73;3.375;0.000;2.030;0.000;1.363;59.53;8.0;i;43.70668;-0.25089;196.0;4;08:37:37
2024-05-24T08:36:15;0.000;29.52;1009.73;3.375;0.000;2.030;0.000;1.250;60.82;6.9;i;43.70669;-0.25087;196.7;4;08:37:38
2024-05-24T08:36:16;0.000;29.52;1009.73;3.375;0.000;2.033;0.000;1.271;60.05;4.7;i;43.70669;-0.25085;196.6;4;08:37:39
2024-05-24T08:36:17;0.000;29.52;1009.73;3.375;0.000;2.030;0.000;1.281;63.26;3.3;i;43.70669;-0.25083;197.2;4;08:37:40
2024-05-24T08:36:18;0.000;29.53;1009.73;3.375;0.000;2.033;0.000;1.312;64.16;2.4;i;43.70669;-0.25081;198.4;4;08:37:41
2024-05-24T08:36:19;0.000;29.53;1009.73;3.375;0.000;2.030;0.000;1.327;67.13;2.9;i;43.70669;-0.25078;199.6;4;08:37:42
2024-05-24T08:36:20;0.000;29.54;1009.72;3.375;0.000;2.033;0.000;1.487;65.08;4.0;i;43.70669;-0.25076;200.6;4;08:37:43
2024-05-24T08:36:21;0.000;29.54;1009.72;3.375;0.000;2.030;0.000;1.512;61.54;4.7;i;43.70669;-0.25073;201.9;4;08:37:44
2024-05-24T08:36:22;0.000;29.55;1009.74;3.379;0.000;2.030;0.000;1.343;58.17;5.3;i;43.70670;-0.25073;203.7;4;08:37:45
2024-05-24T08:36:23;0.000;29.55;1009.71;3.354;0.000;2.030;0.000;1.127;57.33;5.7;i;43.70670;-0.25072;205.3;4;08:37:46
2024-05-24T08:36:24;0.000;29.56;1009.73;3.333;0.000;2.027;0.000;1.152;59.18;6.6;i;43.70671;-0.25070;207.2;4;08:37:47
2024-05-24T08:36:25;0.000;29.56;1009.74;3.342;0.000;2.030;0.000;1.281;61.26;7.3;i;43.70672;-0.25069;209.2;4;08:37:48
2024-05-24T08:36:26;0.000;29.56;1009.71;3.325;0.000;2.027;0.000;1.291;60.10;7.3;i;43.70673;-0.25067;211.0;4;08:37:49
2024-05-24T08:36:27;0.000;29.57;1009.72;3.342;0.000;2.030;0.000;1.384;60.05;7.7;i;43.70673;-0.25065;213.0;4;08:37:50
2024-05-24T08:36:28;0.000;29.58;1009.72;3.350;0.000;2.030;0.000;1.368;55.61;7.2;i;43.70674;-0.25064;214.4;4;08:37:51
2024-05-24T08:36:29;0.000;29.58;1009.73;3.358;0.000;2.033;0.000;1.245;58.46;6.7;i;43.70674;-0.25062;215.9;4;08:37:52
2024-05-24T08:36:30;0.000;29.58;1009.70;3.362;0.000;2.030;0.000;1.224;62.92;6.5;i;43.70675;-0.25061;217.5;4;08:37:53
2024-05-24T08:36:31;0.000;29.59;1009.73;3.367;0.000;2.030;0.000;1.235;52.21;6.1;i;43.70676;-0.25060;219.1;4;08:37:54
2024-05-24T08:36:32;0.000;29.59;1009.73;3.371;0.000;2.030;0.000;1.230;49.19;6.2;i;43.70677;-0.25059;220.6;4;08:37:55
2024-05-24T08:36:33;0.000;29.59;1009.71;3.371;0.000;2.030;0.000;1.132;40.66;6.1;i;43.70678;-0.25058;222.0;4;08:37:56
2024-05-24T08:36:34;0.000;29.60;1009.72;3.375;0.000;2.033;0.000;1.096;39.00;6.1;i;43.70679;-0.25057;223.6;4;08:37:57
2024-05-24T08:36:35;0.000;29.60;1009.72;3.375;0.000;2.033;0.000;1.307;43.09;5.6;i;43.70679;-0.25056;224.7;4;08:37:58
2024-05-24T08:36:36;0.000;29.61;1009.72;3.375;0.000;2.033;0.000;1.343;44.75;5.7;i;43.70681;-0.25055;226.3;4;08:37:59
2024-05-24T08:36:37;0.000;29.61;1009.72;3.375;0.000;2.030;0.000;1.446;48.65;5.8;i;43.70681;-0.25053;227.8;4;08:38:00
2024-05-24T08:36:38;0.000;29.62;1009.74;3.375;0.000;2.033;0.000;1.461;50.31;5.5;i;43.70682;-0.25052;229.1;4;08:38:01
2024-05-24T08:36:39;0.000;29.62;1009.72;3.379;0.000;2.033;0.000;1.548;40.61;5.5;i;43.70683;-0.25051;230.2;4;08:38:02
2024-05-24T08:36:40;0.000;29.63;1009.73;3.375;0.000;2.030;0.000;1.564;34.86;5.2;i;43.70684;-0.25050;231.5;4;08:38:03
2024-05-24T08:36:41;0.000;29.63;1009.71;3.375;0.000;2.033;0.000;1.528;31.94;5.2;i;43.70686;-0.25049;233.0;4;08:38:04
2024-05-24T08:36:42;0.000;29.64;1009.72;3.375;0.000;2.033;0.000;1.322;32.68;5.1;i;43.70686;-0.25048;234.2;4;08:38:05
2024-05-24T08:36:43;0.000;29.64;1009.73;3.379;0.000;2.033;0.000;1.296;30.17;4.7;i;43.70686;-0.25047;234.9;4;08:38:06
2024-05-24T08:36:44;0.000;29.64;1009.73;3.362;0.000;2.030;0.000;1.266;26.86;4.3;i;43.70687;-0.25047;235.8;4;08:38:07
2024-05-24T08:36:45;0.000;29.65;1009.70;3.354;0.000;2.030;0.000;1.291;25.25;3.5;i;43.70688;-0.25046;236.5;4;08:38:08
2024-05-24T08:36:46;0.000;29.65;1009.72;3.329;0.000;2.027;0.000;1.255;22.26;3.1;i;43.70688;-0.25046;237.3;4;08:38:09
2024-05-24T08:36:47;0.000;29.66;1009.72;3.342;0.000;2.027;0.000;1.245;29.87;3.1;i;43.70689;-0.25045;238.0;4;08:38:10
2024-05-24T08:36:48;0.000;29.66;1009.70;3.317;0.000;2.025;0.000;1.147;26.89;3.0;i;43.70689;-0.25044;238.8;4;08:38:11
2024-05-24T08:36:49;0.000;29.67;1009.73;3.346;0.000;2.030;0.000;1.230;28.78;3.5;i;43.70689;-0.25043;240.0;4;08:38:12
2024-05-24T08:36:50;0.000;29.67;1009.73;3.358;0.000;2.033;0.000;1.368;27.19;4.0;i;43.70690;-0.25042;241.3;4;08:38:13
2024-05-24T08:36:51;0.000;29.68;1009.72;3.362;0.000;2.033;0.000;1.348;32.06;4.8;i;43.70691;-0.25041;242.8;4;08:38:14
2024-05-24T08:36:52;0.000;29.68;1009.71;3.367;0.000;2.030;0.000;1.209;32.51;5.2;i;43.70691;-0.25040;244.0;4;08:38:15
2024-05-24T08:36:53;0.000;29.68;1009.73;3.375;0.000;2.030;0.000;1.127;30.69;5.3;i;43.70692;-0.25039;245.3;4;08:38:16
2024-05-24T08:36:54;0.000;29.69;1009.72;3.375;0.000;2.033;0.000;1.101;26.54;5.2;i;43.70692;-0.25039;246.5;4;08:38:17
2024-05-24T08:36:55;0.000;29.69;1009.73;3.371;0.000;2.030;0.000;1.080;31.69;4.8;i;43.70693;-0.25038;247.6;4;08:38:18
2024-05-24T08:36:56;0.000;29.69;1009.73;3.375;0.000;2.033;0.000;1.065;28.07;4.6;i;43.70694;-0.25038;248.6;4;08:38:19
2024-05-24T08:36:57;0.000;29.70;1009.73;3.375;0.000;2.030;0.000;1.106;28.37;4.3;i;43.70694;-0.25038;249.6;4;08:38:20
