2024-06-21 14:28:18,1/-17,868.0,-120
2024-06-21 14:43:19,2/4,868.0,-99
2024-06-21 14:59:09,3/-17,868.0,-120
2024-06-21 15:01:40,4/-17,868.0,-121
2024-06-21 15:11:40,5/-17,868.0,-121
2024-06-21 15:16:40,6/4,868.0,-100
2024-06-21 15:21:41,7/22,868.0,-84
2024-06-21 15:25:51,8/22,868.0,-83
2024-06-21 15:43:22,9/-17,868.0,-122
2024-06-21 15:47:32,10/-17,868.0,-121
2024-06-21 15:52:32,11/4,868.0,-101
2024-06-21 16:05:03,12/-17,868.0,-122
2024-06-21 16:30:04,13/-17,868.0,-123
2024-06-21 16:33:24,14/4,868.0,-101
2024-06-21 16:41:45,15/-17,868.0,-122
2024-06-21 16:49:15,16/22,868.0,-84
2024-06-21 16:50:55,17/4,868.0,-102
2024-06-21 16:55:56,18/-17,868.0,-122
2024-06-21 17:03:26,19/4,868.0,-102
2024-06-21 17:05:06,20/4,868.0,-101
2024-06-21 17:13:27,21/-17,868.0,-122
2024-06-21 17:16:47,22/-17,868.0,-122
2024-06-21 17:25:57,23/22,868.0,-84
2024-06-21 17:44:18,24/4,868.0,-103
2024-06-21 18:06:49,25/22,868.0,-84
2024-06-21 18:19:20,26/4,868.0,-102
2024-06-21 18:21:00,28/22,868.0,-84
2024-06-21 19:04:22,29/-17,868.0,-122
2024-06-21 19:16:03,30/22,868.0,-83
2024-06-21 19:22:43,31/4,868.0,-101
2024-06-21 19:23:33,32/22,868.0,-83
2024-06-21 19:31:54,33/22,868.0,-83
2024-06-21 19:41:04,34/-17,868.0,-122
2024-06-21 19:49:25,35/4,868.0,-101
2024-06-21 20:06:05,36/4,868.0,-101
2024-06-21 20:07:46,37/-17,868.0,-122
2024-06-21 20:20:16,38/-17,868.0,-122
2024-06-21 20:22:46,39/4,868.0,-102
2024-06-21 20:26:07,40/-17,868.0,-121
2024-06-21 20:32:47,41/4,868.0,-101
2024-06-21 20:34:27,42/4,868.0,-101
2024-06-21 20:40:18,43/-17,868.0,-122
2024-06-21 20:41:07,44/-17,868.0,-123
2024-06-21 20:41:57,45/4,868.0,-102
2024-06-21 20:48:38,46/22,868.0,-84
2024-06-21 20:49:28,47/-17,868.0,-122
2024-06-21 21:15:19,48/-17,868.0,-122
2024-06-21 21:18:40,49/4,868.0,-101
2024-06-21 21:27:00,50/4,868.0,-101
2024-06-21 22:04:32,51/-17,868.0,-123
2024-06-21 22:09:32,52/-17,868.0,-123
2024-06-21 22:36:13,54/-17,868.0,-122
2024-06-21 22:37:54,55/22,868.0,-83
2024-06-21 22:42:54,56/4,868.0,-101
2024-06-21 22:43:44,57/22,868.0,-83
2024-06-21 22:57:05,58/-17,868.0,-122
2024-06-21 23:07:55,59/-17,868.0,-123
2024-06-21 23:08:45,60/-17,868.0,-123
2024-06-21 23:29:36,61/4,868.0,-101
2024-06-21 23:37:07,62/22,868.0,-83
2024-06-21 23:40:27,63/4,868.0,-101
2024-06-21 23:43:47,64/4,868.0,-101
2024-06-21 23:48:47,65/22,868.0,-83
2024-06-21 23:55:28,68/4,868.0,-101
2024-06-21 23:57:58,69/4,868.0,-101
2024-06-22 00:00:28,70/4,868.0,-101
2024-06-22 00:24:39,71/-17,868.0,-122
2024-06-22 00:29:40,72/22,868.0,-83
2024-06-22 00:35:30,73/-17,868.0,-122
2024-06-22 00:41:20,74/4,868.0,-101
2024-06-22 00:49:40,75/-17,868.0,-122
2024-06-22 00:59:41,76/-17,868.0,-123
2024-06-22 01:01:21,77/4,868.0,-101
2024-06-22 01:13:52,78/22,868.0,-84
2024-06-22 01:24:42,79/22,868.0,-84
2024-06-22 01:31:23,80/4,868.0,-101
2024-06-22 01:33:53,81/22,868.0,-83
2024-06-22 01:53:54,82/4,868.0,-101
2024-06-22 01:54:44,83/4,868.0,-102
2024-06-22 02:04:45,84/4,868.0,-102
2024-06-22 02:20:35,85/-17,868.0,-122
2024-06-22 02:33:06,87/22,868.0,-84
2024-06-22 02:33:56,88/-17,868.0,-122
2024-06-22 02:47:17,89/22,868.0,-83
2024-06-22 02:59:48,90/4,868.0,-101
2024-06-22 03:09:48,91/22,868.0,-83
2024-06-22 03:44:50,92/-17,868.0,-122
2024-06-22 03:49:00,94/22,868.0,-84
2024-06-22 03:49:50,95/4,868.0,-101
2024-06-22 04:04:01,96/4,868.0,-101
2024-06-22 04:11:31,97/22,868.0,-83
2024-06-22 04:15:41,98/4,868.0,-101
2024-06-22 04:53:13,100/22,868.0,-84
2024-06-22 04:55:43,101/-17,868.0,-121
2024-06-22 05:14:04,102/-17,868.0,-122
2024-06-22 05:27:25,103/4,868.0,-100
2024-06-22 05:44:06,104/4,868.0,-101
2024-06-22 05:49:56,105/22,868.0,-82
2024-06-22 06:39:09,106/-17,868.0,-121
2024-06-22 06:43:19,107/-17,868.0,-122
2024-06-22 07:06:40,108/4,868.0,-100
2024-06-22 07:07:30,109/-17,868.0,-121
2024-06-22 07:20:51,110/4,868.0,-100
2024-06-22 07:24:11,111/-17,868.0,-122
2024-06-22 07:30:01,112/22,868.0,-82
2024-06-22 07:38:22,113/22,868.0,-84
2024-06-22 07:59:13,114/4,868.0,-100
2024-06-22 08:06:43,115/-17,868.0,-122
2024-06-22 08:09:14,116/4,868.0,-100
2024-06-22 08:17:34,117/4,868.0,-100
2024-06-22 08:22:34,118/4,868.0,-100
2024-06-22 08:34:15,119/4,868.0,-101
2024-06-22 08:40:55,120/22,868.0,-82
2024-06-22 09:14:17,121/-17,868.0,-121
2024-06-22 09:20:07,122/-17,868.0,-122
2024-06-22 09:23:28,123/22,868.0,-84
2024-06-22 09:25:07,124/-17,868.0,-122
2024-06-22 09:27:38,125/22,868.0,-84
2024-06-22 09:45:59,126/-17,868.0,-122
2024-06-22 09:50:59,127/22,868.0,-84
2024-06-22 09:52:39,128/4,868.0,-101
2024-06-22 09:55:09,129/4,868.0,-100
2024-06-22 10:17:40,130/4,868.0,-100
2024-06-22 10:28:31,131/4,868.0,-101
2024-06-22 10:41:01,133/4,868.0,-100
2024-06-22 10:44:22,134/-17,868.0,-122
2024-06-22 10:45:12,135/-17,868.0,-121
2024-06-22 10:59:22,136/-17,868.0,-121
2024-06-22 11:15:13,137/-17,868.0,-121
2024-06-22 11:27:44,138/-17,868.0,-122
2024-06-22 11:28:34,139/-17,868.0,-122
2024-06-22 11:31:54,140/22,868.0,-83
2024-06-22 11:48:35,141/4,868.0,-101
2024-06-22 12:00:16,142/22,868.0,-84
2024-06-22 12:04:26,143/4,868.0,-101
2024-06-22 12:11:06,144/22,868.0,-84
2024-06-22 12:14:26,146/4,868.0,-100
2024-06-22 13:06:09,148/22,868.0,-83
2024-06-22 13:21:10,149/22,868.0,-83
2024-06-22 13:24:30,150/-17,868.0,-122
2024-06-22 13:26:10,151/22,868.0,-83
2024-06-22 13:32:50,152/-17,868.0,-122
2024-06-22 13:33:41,153/-17,868.0,-122
2024-06-22 13:35:20,154/-17,868.0,-123
2024-06-22 14:18:43,155/4,868.0,-102
2024-06-22 14:19:33,156/-17,868.0,-123
2024-06-22 14:25:23,157/-17,868.0,-123
2024-06-22 14:41:14,158/4,868.0,-102
2024-06-22 14:42:04,159/4,868.0,-103
2024-06-22 15:19:36,160/22,868.0,-84
2024-06-22 15:47:07,161/22,868.0,-83
2024-06-22 15:51:18,162/22,868.0,-83
2024-06-22 15:52:58,163/22,868.0,-83
2024-06-22 15:54:38,164/4,868.0,-101
2024-06-22 16:03:48,165/22,868.0,-83
2024-06-22 16:12:09,166/22,868.0,-84
