2024-06-21 14:27:28,1/-17,868.6,-121
2024-06-21 14:58:19,2/22,868.6,-84
2024-06-21 15:20:00,3/22,868.6,-84
2024-06-21 15:40:02,6/22,868.6,-84
2024-06-21 15:45:52,7/4,868.6,-102
2024-06-21 15:50:52,8/-17,868.6,-124
2024-06-21 15:54:12,9/-17,868.6,-124
2024-06-21 16:00:53,10/22,868.6,-84
2024-06-21 16:05:53,11/4,868.6,-103
2024-06-21 16:25:54,13/22,868.6,-84
2024-06-21 16:35:05,14/22,868.6,-84
2024-06-21 16:42:35,16/4,868.6,-102
2024-06-21 16:44:15,17/22,868.6,-84
2024-06-21 16:53:26,18/-17,868.6,-123
2024-06-21 16:59:16,19/4,868.6,-104
2024-06-21 17:04:16,20/22,868.6,-85
2024-06-21 17:12:36,21/-17,868.6,-125
2024-06-21 17:23:27,22/4,868.6,-103
2024-06-21 17:24:17,23/22,868.6,-84
2024-06-21 17:30:07,24/4,868.6,-102
2024-06-21 17:50:59,25/22,868.6,-85
2024-06-21 17:54:19,26/4,868.6,-103
2024-06-21 17:58:29,27/4,868.6,-103
2024-06-21 18:01:49,28/4,868.6,-104
2024-06-21 18:04:19,29/-17,868.6,-124
2024-06-21 18:40:11,31/22,868.6,-86
2024-06-21 19:01:52,32/-17,868.6,-125
2024-06-21 19:02:42,33/-17,868.6,-124
2024-06-21 19:06:02,34/4,868.6,-106
2024-06-21 19:08:32,35/-17,868.6,-125
2024-06-21 19:13:33,36/22,868.6,-84
2024-06-21 19:42:44,37/4,868.6,-104
2024-06-21 20:05:16,38/22,868.6,-85
2024-06-21 20:06:56,39/22,868.6,-83
2024-06-21 20:12:46,40/22,868.6,-85
2024-06-21 20:13:36,41/4,868.6,-104
2024-06-21 20:29:27,43/4,868.6,-102
2024-06-21 20:33:37,44/-17,868.6,-125
2024-06-21 20:36:07,45/4,868.6,-104
2024-06-21 20:52:48,46/22,868.6,-86
2024-06-21 20:56:58,47/-17,868.6,-124
2024-06-21 21:05:19,48/4,868.6,-102
