2024-06-21 16:40:53,0.05,1,20
2024-06-21 17:30:05,0.0,0,8
2024-06-21 18:00:57,0.3333333333333333,1,3
2024-06-21 19:21:51,0.0,0,14
2024-06-21 23:07:53,0.0,0,26
2024-06-22 01:00:29,0.0,0,9
2024-06-22 02:06:22,0.0,0,12
2024-06-22 02:45:34,0.0,0,5
2024-06-22 11:45:12,0.0,0,54
2024-06-22 13:51:59,0.0,0,17
2024-06-22 16:19:37,0.0,0,16
2024-06-22 20:28:10,0.0,0,26
2024-06-22 22:59:58,0.0,0,21
2024-06-23 00:05:51,0.0,0,12
2024-06-23 04:47:46,0.0,0,28
2024-06-23 07:23:44,0.0,0,13
2024-06-23 08:52:08,0.0,0,10
2024-06-23 13:55:44,0.0,0,26
2024-06-23 22:16:10,0.0,0,49
2024-06-24 00:14:36,0.125,2,16
2024-06-24 00:53:49,0.25,1,4
2024-06-24 03:10:36,0.0,0,12
2024-06-24 04:37:20,0.0,0,11
2024-06-24 06:43:17,0.0,0,7
2024-06-24 07:40:50,0.0,0,12
2024-06-24 08:28:22,0.0,0,13
2024-06-24 10:13:28,0.0,0,13
