2024-06-25 20:20:00,1,-77
2024-06-25 20:54:12,2,-77
2024-06-25 21:02:32,3,-77
2024-06-25 21:15:03,4,-75
2024-06-25 21:57:35,5,-77
2024-06-25 22:43:27,6,-77
2024-06-26 00:18:32,7,-78
2024-06-26 00:23:32,8,-77
2024-06-26 02:02:47,9,-78
2024-06-26 02:53:40,10,-78
2024-06-26 07:31:24,11,-78
2024-06-26 09:38:11,12,-76
2024-06-26 11:03:15,13,-81
2024-06-26 11:47:27,14,-83
2024-06-26 12:09:08,15,-81
2024-06-26 13:15:02,16,-82
2024-06-26 15:39:19,17,-80
2024-06-26 17:27:44,18,-85
2024-06-26 20:38:44,19,-80
2024-06-26 21:54:38,20,-81
2024-06-26 22:29:40,21,-80
2024-06-26 22:33:50,22,-80
2024-06-26 23:44:44,23,-80
2024-06-27 01:35:39,24,-81
2024-06-27 03:09:04,25,-81
2024-06-27 04:39:59,26,-80
2024-06-27 05:58:23,27,-80
2024-06-27 07:41:48,28,-78
2024-06-28 11:02:22,48,-93
2024-06-28 15:10:16,1,-88
2024-06-28 16:02:46,1,-77
2024-06-28 17:00:19,2,-77
2024-06-28 19:12:56,3,-73
2024-06-28 19:22:07,4,-73
2024-06-28 19:39:38,5,-73
2024-06-28 19:46:18,6,-73
2024-06-29 01:14:55,7,-73
2024-06-29 03:16:41,8,-73
2024-06-29 04:05:03,9,-73
2024-06-29 04:24:14,10,-73
2024-06-29 05:06:47,11,-73
2024-06-29 05:39:18,12,-73
2024-06-29 07:56:05,13,-73
2024-06-29 09:32:50,14,-73
2024-06-29 13:42:13,15,-73
2024-06-29 14:11:24,16,-73
2024-06-29 19:28:21,17,-76
2024-06-29 19:30:01,18,-76
2024-06-29 19:52:32,19,-76
2024-06-30 00:25:16,20,-75
2024-06-30 03:41:16,21,-76
2024-06-30 04:37:59,22,-76
2024-06-30 05:06:20,23,-75
2024-06-30 05:34:42,24,-76
2024-06-30 16:31:55,25,-76
2024-06-30 16:38:35,26,-75
2024-06-30 17:17:47,27,-75
2024-06-30 18:55:22,28,-75
2024-06-30 22:56:25,29,-75
2024-07-01 01:46:33,30,-75
2024-07-01 03:14:58,31,-75
2024-07-01 08:16:53,32,-75
2024-07-01 09:19:27,33,-76
