2024-08-14 14:31:10,1/20,868.0,-129,375,0,4
2024-08-14 14:32:01,1/51,868.0,-128,372,0,4
2024-08-14 14:32:52,1/100,868.0,-128,376,0,4
2024-08-14 14:41:12,1/100,868.0,-128,372,0,4
2024-08-14 15:11:11,2/20,868.0,-129,369,0,4
2024-08-14 15:19:31,2/20,868.0,-128,368,0,4
2024-08-14 15:20:21,2/51,868.0,-127,368,0,4
2024-08-14 15:21:13,2/100,868.0,-125,371,0,4
2024-08-14 15:59:32,3/20,868.0,-129,367,0,4
2024-08-14 16:00:22,3/51,868.0,-128,352,0,4
2024-08-14 16:31:12,4/20,868.0,-124,357,0,4
2024-08-14 16:32:03,4/51,868.0,-123,357,0,4
2024-08-14 16:32:54,4/100,868.0,-124,359,0,4
2024-08-14 16:39:32,4/20,868.0,-122,359,0,4
2024-08-14 16:40:23,4/51,868.0,-123,359,0,4
2024-08-14 17:11:13,5/20,868.0,-125,362,0,4
2024-08-14 17:12:55,5/100,868.0,-125,355,0,4
2024-08-14 17:20:24,5/51,868.0,-130,365,0,4
2024-08-14 17:52:04,6/51,868.0,-128,368,0,4
2024-08-14 17:52:56,6/100,868.0,-129,371,0,4
2024-08-14 18:00:25,6/51,868.0,-122,366,0,4
2024-08-14 18:39:35,7/20,868.0,-130,363,0,4
2024-08-14 19:52:07,9/51,868.0,-129,352,0,4
2024-08-14 19:59:36,9/20,868.0,-130,349,0,4
2024-08-14 20:00:27,9/51,868.0,-126,342,0,4
2024-08-14 20:01:18,9/100,868.0,-129,349,0,4
2024-08-14 20:32:07,10/51,868.0,-133,345,0,4
2024-08-14 20:39:37,10/20,868.0,-130,347,0,4
2024-08-14 20:40:28,10/51,868.0,-134,341,0,4
2024-08-14 21:12:59,11/100,868.0,-124,343,0,4
2024-08-14 21:19:38,11/20,868.0,-124,345,0,4
2024-08-14 21:51:18,12/20,868.0,-120,346,0,4
2024-08-14 21:52:09,12/51,868.0,-123,344,0,4
2024-08-14 21:59:39,12/20,868.0,-118,350,0,4
2024-08-14 22:00:29,12/51,868.0,-122,350,0,4
2024-08-14 22:31:19,13/20,868.0,-123,358,0,4
2024-08-14 22:33:01,13/100,868.0,-126,358,0,4
2024-08-14 22:39:39,13/20,868.0,-121,361,0,4
2024-08-14 22:40:30,13/51,868.0,-122,360,0,4
2024-08-14 22:41:21,13/100,868.0,-120,360,0,4
2024-08-14 23:12:11,14/51,868.0,-125,351,0,4
2024-08-14 23:13:02,14/100,868.0,-122,355,0,4
2024-08-14 23:19:40,14/20,868.0,-123,356,0,4
2024-08-14 23:20:31,14/51,868.0,-124,349,0,4
2024-08-14 23:21:22,14/100,868.0,-122,355,0,4
2024-08-14 23:51:21,15/20,868.0,-131,356,0,4
2024-08-14 23:52:11,15/51,868.0,-125,357,0,4
2024-08-15 00:00:32,15/51,868.0,-130,355,0,4
2024-08-15 00:01:23,15/100,868.0,-128,328,0,4
2024-08-15 00:41:23,16/100,868.0,-130,347,0,4
2024-08-15 01:13:04,17/100,868.0,-131,350,0,4
2024-08-15 01:19:43,17/20,868.0,-132,353,0,4
2024-08-15 01:21:24,17/100,868.0,-130,344,0,4
2024-08-15 01:52:14,18/51,868.0,-130,340,0,4
2024-08-15 01:59:43,18/20,868.0,-128,342,0,4
2024-08-15 02:01:25,18/100,868.0,-128,342,0,4
2024-08-15 02:31:24,19/20,868.0,-132,341,0,4
2024-08-15 02:32:15,19/51,868.0,-125,343,0,4
2024-08-15 03:19:45,20/20,868.0,-131,344,0,4
2024-08-15 03:21:27,20/100,868.0,-130,345,0,4
2024-08-15 05:52:18,24/51,868.0,-135,334,0,4
2024-08-15 06:31:28,25/20,868.0,-127,338,0,4
2024-08-15 06:32:19,25/51,868.0,-128,336,0,4
2024-08-15 06:33:10,25/100,868.0,-128,339,0,4
2024-08-15 06:39:48,25/20,868.0,-127,336,0,4
2024-08-15 06:40:39,25/51,868.0,-128,336,0,4
2024-08-15 06:41:30,25/100,868.0,-129,345,0,4
2024-08-15 07:11:29,26/20,868.0,-126,332,0,4
2024-08-15 07:12:20,26/51,868.0,-126,330,0,4
2024-08-15 07:13:11,26/100,868.0,-125,333,0,4
2024-08-15 07:19:49,26/20,868.0,-127,334,0,4
2024-08-15 07:20:40,26/51,868.0,-127,329,0,4
2024-08-15 07:51:30,27/20,868.0,-124,326,0,4
2024-08-15 07:52:20,27/51,868.0,-128,331,0,4
2024-08-15 07:53:12,27/100,868.0,-123,327,0,4
2024-08-15 08:00:41,27/51,868.0,-126,332,0,4
2024-08-15 08:01:32,27/100,868.0,-126,331,0,4
2024-08-15 08:31:31,28/20,868.0,-125,330,0,4
2024-08-15 08:32:21,28/51,868.0,-121,325,0,4
2024-08-15 08:39:51,28/20,868.0,-128,331,0,4
2024-08-15 08:40:42,28/51,868.0,-127,328,0,4
2024-08-15 08:41:32,28/100,868.0,-127,333,0,4
2024-08-15 09:11:31,29/20,868.0,-120,329,0,4
2024-08-15 09:12:22,29/51,868.0,-120,324,0,4
2024-08-15 09:13:13,29/100,868.0,-120,326,0,4
2024-08-15 09:19:52,29/20,868.0,-120,329,0,4
2024-08-15 09:20:42,29/51,868.0,-121,325,0,4
2024-08-15 09:21:33,29/100,868.0,-120,324,0,4
2024-08-15 09:51:32,30/20,868.0,-121,325,0,4
2024-08-15 09:52:23,30/51,868.0,-120,332,0,4
2024-08-15 09:53:14,30/100,868.0,-120,330,0,4
2024-08-15 09:59:52,30/20,868.0,-120,331,0,4
2024-08-15 10:00:43,30/51,868.0,-118,331,0,4
2024-08-15 10:01:34,30/100,868.0,-120,326,0,4
2024-08-15 10:31:33,31/20,868.0,-119,328,0,4
2024-08-15 10:32:24,31/51,868.0,-123,324,0,4
2024-08-15 10:33:15,31/100,868.0,-120,324,0,4
2024-08-15 10:39:53,31/20,868.0,-120,323,0,4
2024-08-15 10:40:44,31/51,868.0,-123,327,0,4
2024-08-15 10:41:35,31/100,868.0,-120,327,0,4
2024-08-15 11:11:34,32/20,868.0,-120,323,0,4
2024-08-15 11:19:54,32/20,868.0,-121,331,0,4
2024-08-15 11:21:36,32/100,868.0,-121,328,0,4
2024-08-15 11:51:34,33/20,868.0,-123,332,0,4
2024-08-15 11:52:25,33/51,868.0,-121,336,0,4
2024-08-15 12:01:36,33/100,868.0,-128,342,0,4
2024-08-15 12:31:35,34/20,868.0,-131,356,0,4
2024-08-15 12:33:17,34/100,868.0,-127,357,0,4
2024-08-15 12:39:55,34/20,868.0,-128,357,0,4
2024-08-15 13:11:36,35/20,868.0,-128,370,0,4
2024-08-15 13:12:27,35/51,868.0,-126,369,0,4
2024-08-15 13:19:56,35/20,868.0,-128,367,0,4
2024-08-15 13:20:47,35/51,868.0,-127,372,0,4
2024-08-15 13:51:37,36/20,868.0,-128,375,0,4
2024-08-15 13:53:18,36/100,868.0,-126,377,0,4
2024-08-15 13:59:57,36/20,868.0,-124,379,0,4
2024-08-15 14:00:48,36/51,868.0,-130,381,0,4
2024-08-15 14:01:39,36/100,868.0,-125,377,0,4
2024-08-15 14:31:38,37/20,868.0,-120,378,0,4
2024-08-15 14:32:28,37/51,868.0,-125,385,0,4
2024-08-15 14:33:19,37/100,868.0,-122,379,0,4
2024-08-15 14:39:58,37/20,868.0,-120,383,0,4
2024-08-15 14:40:48,37/51,868.0,-121,381,0,4
2024-08-15 14:41:40,37/100,868.0,-121,380,0,4
2024-08-15 15:11:38,38/20,868.0,-130,380,0,4
2024-08-15 15:19:59,38/20,868.0,-129,391,0,4
2024-08-15 15:20:49,38/51,868.0,-123,381,0,4
2024-08-15 15:21:40,38/100,868.0,-127,382,0,4
2024-08-15 15:51:39,39/20,868.0,-125,387,0,4
2024-08-15 15:52:30,39/51,868.0,-134,388,0,4
2024-08-15 15:53:21,39/100,868.0,-124,385,0,4
2024-08-15 15:59:59,39/20,868.0,-121,383,0,4
2024-08-15 16:00:50,39/51,868.0,-122,382,0,4
2024-08-15 16:01:41,39/100,868.0,-120,384,0,4
2024-08-15 16:31:40,40/20,868.0,-122,383,0,4
2024-08-15 16:33:22,40/100,868.0,-122,386,0,4
2024-08-15 16:40:00,40/20,868.0,-125,386,0,4
2024-08-15 16:40:51,40/51,868.0,-125,385,0,4
2024-08-15 16:41:42,40/100,868.0,-125,386,0,4
2024-08-15 17:11:41,41/20,868.0,-126,390,0,4
