2024-09-02 12:09:52,2024-09-02 18:09:59,8,19,0.42105263157894735
2024-09-02 18:50:00,2024-09-03 01:21:48,14,21,0.6666666666666666
2024-09-03 01:30:08,2024-09-03 08:01:55,13,21,0.6190476190476191
2024-09-03 08:41:56,2024-09-03 10:10:18,2,10,0.2
