5.122670776925899,4.622670776925899,5,13,0.38461538461538464
4.621670776925899,4.121670776925899,12,14,0.8571428571428571
4.120670776925898,3.6206707769258983,12,27,0.4444444444444444
3.6196707769258984,3.1196707769258984,11,13,0.8461538461538461
3.1186707769258986,2.6186707769258986,15,15,1.0
2.6176707769258987,2.1176707769258987,10,13,0.7692307692307693
2.116670776925899,1.6166707769258988,10,11,0.9090909090909091
1.6156707769258989,1.1156707769258989,12,12,1.0
1.114670776925899,0.614670776925899,15,15,1.0
0.613670776925899,0.113670776925899,20,20,1.0
