2024-06-21 16:42:35,0.2222222222222222,2,9
2024-06-21 17:23:27,0.16666666666666666,1,6
2024-06-21 17:54:19,0.25,1,4
2024-06-21 19:06:02,0.25,2,8
2024-06-21 19:42:44,0.0,0,3
2024-06-21 20:13:36,0.0,0,4
2024-06-21 21:05:19,0.2857142857142857,2,7
2024-06-21 21:47:01,0.2,1,5
2024-06-21 22:46:14,0.4,2,5
2024-06-21 23:16:16,0.5,2,4
2024-06-22 00:47:10,0.125,1,8
2024-06-22 01:21:22,0.3333333333333333,1,3
2024-06-22 01:56:24,0.0,0,2
2024-06-22 02:30:36,0.5,2,4
2024-06-22 03:01:27,0.25,1,4
2024-06-22 03:36:29,0.625,5,8
2024-06-22 04:10:41,0.3333333333333333,1,3
2024-06-22 04:59:54,0.4,2,5
2024-06-22 06:04:57,0.0,0,7
2024-06-22 07:12:31,0.125,1,8
2024-06-22 07:47:32,0.0,0,3
2024-06-22 08:28:25,0.0,0,4
2024-06-22 09:30:08,0.2857142857142857,2,7
2024-06-22 10:15:10,0.0,0,4
2024-06-22 10:56:02,0.25,1,4
2024-06-22 12:01:06,0.2222222222222222,2,9
2024-06-22 12:41:08,0.0,0,8
2024-06-22 13:30:20,0.14285714285714285,1,7
2024-06-22 14:28:44,0.0,0,6
2024-06-22 15:02:05,0.3333333333333333,2,6
2024-06-22 16:17:09,0.0,0,8
2024-06-22 16:52:11,0.3333333333333333,1,3
2024-06-22 18:20:36,0.125,1,8
2024-06-22 19:52:20,0.07692307692307693,1,13
2024-06-22 21:25:45,0.1,1,10
2024-06-22 22:23:18,0.14285714285714285,1,7
2024-06-22 23:03:20,0.5,3,6
2024-06-22 23:53:23,0.3333333333333333,2,6
2024-06-23 00:26:45,0.42857142857142855,3,7
2024-06-23 01:55:09,0.16666666666666666,1,6
2024-06-23 03:03:33,0.0,0,4
2024-06-23 04:17:47,0.1111111111111111,1,9
2024-06-23 05:08:40,0.0,0,4
2024-06-23 05:46:11,0.0,0,4
2024-06-23 06:27:04,0.25,2,8
2024-06-23 07:04:35,0.0,0,4
2024-06-23 07:37:07,0.0,0,4
2024-06-23 09:45:34,0.0,0,9
2024-06-23 11:05:38,0.1,1,10
2024-06-23 12:05:42,0.2,2,10
2024-06-23 12:49:04,0.2,1,5
2024-06-23 14:34:09,0.07142857142857142,1,14
2024-06-23 15:07:31,0.0,0,5
2024-06-23 15:37:32,0.25,1,4
2024-06-23 16:26:45,0.25,1,4
2024-06-23 18:22:41,0.09090909090909091,1,11
2024-06-23 20:23:37,0.16666666666666666,1,6
2024-06-23 20:59:29,0.3333333333333333,2,6
2024-06-23 21:50:22,0.14285714285714285,1,7
2024-06-23 22:42:55,0.2,1,5
2024-06-23 23:52:58,0.125,1,8
2024-06-24 00:40:31,0.0,0,4
2024-06-24 01:13:03,0.0,0,3
2024-06-24 01:49:44,0.3333333333333333,1,3
2024-06-24 02:33:07,0.0,0,1
2024-06-24 03:09:49,0.3333333333333333,1,3
2024-06-24 03:49:01,0.0,0,4
2024-06-24 04:29:53,0.3333333333333333,1,3
2024-06-24 06:19:08,0.1,1,10
2024-06-24 07:06:41,0.42857142857142855,3,7
2024-06-24 07:40:53,0.14285714285714285,1,7
2024-06-24 08:10:54,0.5,3,6
2024-06-24 09:01:47,0.4,2,5
2024-06-24 10:17:41,0.16666666666666666,2,12
