DR3,2024-07-04 19:11:14,12/8,866.1,-78
DR0,2024-07-04 19:12:06,19/2,866.3,-86
DR2,2024-07-04 19:12:54,18/14,865.7,-75
DR9,2024-07-04 19:13:46,65/8,868.0,-76
DR11,2024-07-04 19:14:36,63/14,868.6,-71
DR4,2024-07-04 19:15:24,13/8,866.3,-79
DR2,2024-07-04 19:16:14,13/2,866.1,-86
DR1,2024-07-04 19:17:05,12/14,866.1,-73
DR11,2024-07-04 19:17:56,68/2,868.6,-82
DR10,2024-07-04 19:18:47,71/2,868.6,-82
DR11,2024-07-04 19:19:36,64/14,868.6,-72
DR8,2024-07-04 19:20:27,61/14,868.0,-70
DR2,2024-07-04 19:21:15,17/2,865.7,-88
DR2,2024-07-04 19:22:05,17/14,865.9,-75
DR10,2024-07-04 19:22:57,72/2,868.6,-83
DR1,2024-07-04 19:23:45,13/14,866.1,-73
DR11,2024-07-04 19:24:36,65/14,868.6,-73
DR0,2024-07-04 19:25:26,13/8,866.3,-80
DR11,2024-07-04 19:26:17,67/8,868.6,-75
DR4,2024-07-04 19:27:05,16/8,866.1,-79
DR5,2024-07-04 19:27:55,15/2,866.1,-86
DR4,2024-07-04 19:28:45,14/8,866.3,-79
DR4,2024-07-04 19:29:35,16/14,866.1,-73
DR6,2024-07-04 19:30:25,53/8,866.1,-76
DR1,2024-07-04 19:31:16,21/2,865.7,-88
DR0,2024-07-04 19:32:07,13/2,865.9,-88
DR6,2024-07-04 19:32:55,63/2,866.1,-81
DR0,2024-07-04 19:33:47,14/14,866.3,-76
DR1,2024-07-04 19:34:36,20/14,866.3,-76
DR1,2024-07-04 19:35:26,22/2,865.7,-87
DR3,2024-07-04 19:36:15,13/14,866.1,-74
DR6,2024-07-04 19:37:05,55/14,866.1,-70
DR2,2024-07-04 19:37:55,18/14,865.9,-76
DR10,2024-07-04 19:38:48,73/2,868.6,-82
DR3,2024-07-04 19:40:25,11/2,865.7,-86
DR10,2024-07-04 19:41:18,54/14,868.6,-71
DR6,2024-07-04 19:42:05,64/2,866.1,-80
DR1,2024-07-04 19:42:56,13/8,865.9,-81
DR8,2024-07-04 19:43:48,48/2,868.0,-82
DR3,2024-07-04 19:44:36,16/8,866.3,-80
DR4,2024-07-04 19:45:26,15/8,866.3,-80
DR11,2024-07-04 19:46:17,66/14,868.6,-70
DR5,2024-07-04 19:47:06,13/14,865.9,-77
DR3,2024-07-04 19:47:56,20/2,866.1,-85
DR0,2024-07-04 19:48:47,15/14,866.3,-73
DR3,2024-07-04 19:49:36,14/14,866.1,-74
DR9,2024-07-04 19:50:27,66/8,868.0,-76
DR6,2024-07-04 19:51:16,65/2,866.1,-80
DR9,2024-07-04 19:52:08,67/8,868.0,-76
DR10,2024-07-04 19:52:59,53/8,868.6,-78
DR8,2024-07-04 19:53:49,51/8,868.0,-75
DR2,2024-07-04 19:54:36,11/8,866.1,-79
DR4,2024-07-04 19:55:26,19/2,866.3,-87
DR5,2024-07-04 19:56:16,14/14,865.9,-77
DR9,2024-07-04 19:57:08,66/14,868.0,-71
DR11,2024-07-04 19:57:58,69/2,868.6,-82
