DR0,2024-07-04 19:11:05,46/8,866.3,-108
DR9,2024-07-04 19:12:45,164/2,868.0,-129
DR9,2024-07-04 19:13:35,161/8,868.0,-120
DR2,2024-07-04 19:15:14,62/8,866.1,-116
DR8,2024-07-04 19:16:06,176/2,868.0,-128
DR6,2024-07-04 19:17:43,180/14,866.1,-109
DR11,2024-07-04 19:18:35,186/8,868.6,-118
DR0,2024-07-04 19:19:25,43/8,866.1,-116
DR2,2024-07-04 19:20:14,48/2,866.1,-117
DR10,2024-07-04 19:21:06,154/8,868.6,-119
DR11,2024-07-04 19:21:56,187/8,868.6,-116
DR5,2024-07-04 19:23:34,43/14,865.9,-116
DR3,2024-07-04 19:24:24,47/14,866.3,-108
DR0,2024-07-04 19:25:16,42/2,865.9,-117
DR1,2024-07-04 19:26:05,52/2,866.1,-118
DR4,2024-07-04 19:26:54,47/8,866.3,-105
DR10,2024-07-04 19:27:47,177/2,868.6,-125
DR9,2024-07-04 19:29:26,165/2,868.0,-125
DR10,2024-07-04 19:30:17,169/14,868.6,-112
DR1,2024-07-04 19:31:05,39/14,866.3,-102
DR10,2024-07-04 19:31:57,170/14,868.6,-116
DR6,2024-07-04 19:33:34,160/8,866.1,-111
DR10,2024-07-04 19:34:27,171/14,868.6,-112
DR3,2024-07-04 19:35:15,42/8,866.3,-113
DR4,2024-07-04 19:36:05,41/2,866.1,-117
DR2,2024-07-04 19:36:55,36/2,865.9,-118
DR11,2024-07-04 19:37:47,193/14,868.6,-114
DR8,2024-07-04 19:40:18,177/14,868.0,-113
DR1,2024-07-04 19:41:06,40/14,866.3,-102
DR8,2024-07-04 19:41:58,177/2,868.0,-127
DR11,2024-07-04 19:42:47,184/2,868.6,-125
DR10,2024-07-04 19:43:38,155/8,868.6,-120
DR10,2024-07-04 19:44:28,178/2,868.6,-124
DR10,2024-07-04 19:46:08,179/2,868.6,-124
DR11,2024-07-04 19:46:57,188/8,868.6,-121
DR2,2024-07-04 19:48:36,43/14,866.1,-114
DR9,2024-07-04 19:49:28,162/8,868.0,-123
DR1,2024-07-04 19:50:16,53/2,866.1,-118
DR6,2024-07-04 19:51:05,161/8,866.1,-111
DR4,2024-07-04 19:52:45,50/14,866.1,-111
DR3,2024-07-04 19:53:36,48/2,865.9,-115
DR10,2024-07-04 19:54:28,156/8,868.6,-116
DR0,2024-07-04 19:56:07,51/14,865.9,-114
DR11,2024-07-04 19:56:57,189/8,868.6,-120
DR2,2024-07-04 19:57:46,56/8,865.9,-117
DR9,2024-07-04 19:58:37,163/14,868.0,-118
DR11,2024-07-04 20:01:08,185/2,868.6,-125
DR2,2024-07-04 20:01:56,49/14,866.3,-109
DR9,2024-07-04 20:02:48,163/8,868.0,-122
DR3,2024-07-04 20:05:16,48/14,866.3,-103
DR1,2024-07-04 20:07:47,42/2,865.9,-117
DR10,2024-07-04 20:08:39,157/8,868.6,-119
DR9,2024-07-04 20:09:28,164/8,868.0,-123
DR9,2024-07-04 20:10:18,164/14,868.0,-120
DR8,2024-07-04 20:11:09,178/14,868.0,-116
DR3,2024-07-04 20:11:57,34/8,866.1,-113
DR2,2024-07-04 20:13:37,63/8,866.1,-116
DR9,2024-07-04 20:14:28,165/8,868.0,-125
DR11,2024-07-04 20:15:19,194/14,868.6,-112
DR10,2024-07-04 20:16:09,172/14,868.6,-116
DR10,2024-07-04 20:22:00,173/14,868.6,-117
DR0,2024-07-04 20:22:49,44/8,866.1,-116
DR9,2024-07-04 20:23:39,166/8,868.0,-122
DR8,2024-07-04 20:24:30,179/14,868.0,-123
DR3,2024-07-04 20:26:07,47/8,865.9,-118
DR8,2024-07-04 20:27:00,180/14,868.0,-119
DR6,2024-07-04 20:31:07,181/14,866.1,-109
DR0,2024-07-04 20:31:59,47/8,866.3,-111
DR10,2024-07-04 20:32:50,158/8,868.6,-127
DR3,2024-07-04 20:34:28,43/8,866.3,-111
DR2,2024-07-04 20:35:18,62/8,866.3,-111
DR1,2024-07-04 20:36:09,49/8,865.9,-116
DR10,2024-07-04 20:37:01,180/2,868.6,-126
DR4,2024-07-04 20:38:38,50/14,866.3,-109
DR10,2024-07-04 20:39:30,181/2,868.6,-125
DR11,2024-07-04 20:40:20,191/8,868.6,-122
DR1,2024-07-04 20:41:09,42/8,866.1,-115
