2024-06-21 15:07:28,4,-104
2024-06-21 15:54:10,13,-104
2024-06-21 16:01:41,14,-101
2024-06-21 20:19:24,57,-116
2024-06-21 21:26:58,66,-116
2024-06-22 01:54:42,91,-115
2024-06-22 02:38:04,96,-114
2024-06-22 03:34:47,107,-114
2024-06-22 04:54:51,111,-114
2024-06-22 06:16:35,118,-114
2024-06-22 07:54:10,132,-114
2024-06-22 10:11:48,141,-116
2024-06-22 13:41:08,165,-114
2024-06-22 18:03:52,201,-104
2024-06-22 18:19:43,204,-104
2024-06-22 20:43:10,213,-110
2024-06-22 21:03:11,218,-109
2024-06-22 21:09:52,220,-108
2024-06-22 21:23:12,224,-107
2024-06-22 23:09:08,234,-107
2024-06-23 01:20:55,249,-108
2024-06-23 09:18:50,298,-117
2024-06-23 14:25:46,327,-109
2024-06-23 17:35:06,342,-118
2024-06-23 18:30:59,352,-116
2024-06-23 18:35:59,353,-115
2024-06-23 21:11:07,365,-117
2024-06-24 01:49:41,395,-115
2024-06-24 06:16:35,418,-117
2024-06-24 08:17:32,443,-112
2024-06-24 08:52:33,449,-113
