2024-06-21 15:03:20,7,-103
2024-06-21 23:18:46,56,-102
2024-06-22 07:23:21,105,-101
2024-06-22 09:11:47,118,-102
2024-06-22 10:22:40,131,-101
2024-06-22 10:53:32,135,-100
2024-06-22 12:27:47,141,-101
2024-06-22 22:28:18,203,-101
2024-06-23 02:51:02,232,-101
2024-06-23 02:56:52,233,-100
2024-06-23 05:32:51,252,-101
2024-06-23 06:23:43,259,-100
2024-06-23 07:00:25,264,-101
2024-06-23 11:08:08,290,-102
2024-06-23 11:19:49,291,-98
2024-06-23 12:13:12,296,-102
2024-06-23 17:07:37,320,-101
2024-06-23 17:59:20,324,-104
2024-06-23 18:14:21,326,-102
2024-06-23 22:31:14,350,-102
2024-06-23 23:22:57,358,-102
2024-06-24 00:58:02,369,-101
2024-06-24 01:34:44,373,-102
2024-06-24 05:25:46,396,-97
2024-06-24 05:27:26,397,-100
2024-06-24 05:59:57,404,-102
2024-06-24 06:40:00,409,-102
2024-06-24 06:50:00,410,-100
2024-06-24 07:27:32,412,-99
