2024-06-22 02:15:32,72,-110
2024-06-22 03:08:04,79,-107
2024-06-22 04:13:58,87,-111
2024-06-22 05:04:50,92,-111
2024-06-22 06:58:16,103,-111
2024-06-22 07:26:38,107,-111
2024-06-22 13:05:15,130,-112
2024-06-22 18:33:02,178,-98
2024-06-22 18:43:03,180,-101
2024-06-22 18:59:44,183,-104
2024-06-22 20:33:09,196,-108
2024-06-22 21:19:01,201,-104
2024-06-23 02:27:37,239,-102
2024-06-23 05:00:15,255,-109
2024-06-23 09:33:49,292,-109
2024-06-23 11:11:24,303,-111
2024-06-23 13:28:12,316,-107
2024-06-23 15:03:16,329,-108
2024-06-24 08:04:10,450,-110
2024-06-24 09:42:35,462,-106
