2024-06-21 17:23:16,17,-74
2024-06-21 18:46:40,21,-74
2024-06-21 20:00:54,28,-74
2024-06-21 21:55:10,39,-74
2024-06-21 23:56:07,54,-74
2024-06-22 01:19:31,59,-74
2024-06-22 05:12:14,81,-74
2024-06-22 05:43:55,82,-74
2024-06-22 06:57:19,88,-74
2024-06-22 08:54:56,99,-74
2024-06-22 08:57:26,100,-74
2024-06-22 22:42:20,186,-74
2024-06-23 02:41:42,212,-74
2024-06-23 07:48:39,242,-73
2024-06-23 10:52:08,257,-74
2024-06-23 15:33:13,287,-74
2024-06-23 16:00:45,289,-75
2024-06-23 19:55:57,314,-74
2024-06-23 21:38:33,323,-74
2024-06-24 01:27:55,346,-74
2024-06-24 02:02:57,350,-74
2024-06-24 05:23:08,361,-74
2024-06-24 05:36:28,363,-74
2024-06-24 06:37:22,367,-74
2024-06-24 08:04:56,382,-74
2024-06-24 09:04:09,386,-73
2024-06-24 09:19:10,388,-74
