2024-07-11 16:15:23,1,-119,0,-13,5
2024-07-11 21:49:50,5,-120,0,-15,5
2024-07-11 23:19:05,6,-117,404,-15,5
2024-07-11 23:48:16,7,-117,405,-6,5
2024-07-12 02:06:44,9,-118,388,-13,5
2024-07-12 06:49:28,12,-116,389,-5,5
2024-07-12 08:32:54,13,-110,396,-6,5
2024-07-12 09:23:46,14,-116,391,-1,5
2024-07-12 10:00:28,15,-116,386,-4,5
2024-07-12 13:28:09,16,-118,390,-12,5
2024-07-12 18:58:26,17,-118,383,-18,5
2024-07-13 09:48:21,25,-118,406,-16,5
2024-07-14 18:29:12,39,-119,427,-15,5
2024-07-15 08:18:14,49,-116,402,0,5
2024-07-15 10:40:02,50,-118,387,-7,5
2024-07-15 13:58:32,53,-115,399,1,5
2024-07-15 16:10:19,55,-118,392,-12,5
2024-07-16 01:06:47,3,-117,0,-14,5
2024-07-16 01:16:48,4,-118,390,-15,5
2024-07-16 02:06:00,5,-115,391,-17,5
2024-07-16 02:08:30,6,-118,392,-15,5
2024-07-16 02:52:43,7,-118,391,-14,5
2024-07-16 03:31:54,8,-118,393,-15,5
2024-07-16 04:13:37,9,-118,394,-15,5
2024-07-16 05:01:09,10,-117,398,-15,5
2024-07-16 11:35:39,11,-116,394,0,5
2024-07-17 04:44:52,18,-118,412,-13,5
2024-07-17 10:57:41,19,-113,390,-4,5
2024-07-17 14:18:42,20,-114,433,2,5
2024-07-17 18:58:06,21,-118,447,-9,5
2024-07-17 20:46:32,22,-109,433,-14,5
2024-07-17 21:24:54,23,-116,418,-7,5
2024-07-17 22:24:57,24,-118,407,-8,5
2024-07-18 00:58:25,25,-118,406,-9,5
2024-07-18 02:18:29,26,-118,416,-8,5
2024-07-18 03:10:11,27,-118,421,-9,5
2024-07-18 04:33:36,28,-118,412,-8,5
2024-07-18 05:32:49,29,-117,414,-9,5
2024-07-18 08:05:27,30,-116,406,-3,5
2024-07-18 08:14:37,31,-117,405,-3,5
2024-07-18 08:52:09,32,-115,399,-2,5
2024-07-18 09:28:01,33,-115,396,1,5
2024-07-18 14:27:26,35,-117,431,-10,5
2024-07-18 18:15:08,37,-118,434,-9,5
2024-07-18 19:56:53,38,-110,451,-18,5
2024-07-18 21:24:28,39,-117,441,-8,5
2024-07-19 00:37:57,40,-118,404,-5,5
2024-07-19 01:14:39,41,-117,405,-5,5
2024-07-19 01:24:40,42,-117,405,-6,5
2024-07-19 05:05:41,44,-118,406,-6,5
2024-07-19 06:54:57,46,-112,408,-8,5
2024-07-19 13:15:23,1,-112,401,-3,5
2024-07-19 18:11:28,5,-116,439,-17,5
2024-07-20 13:38:18,16,-116,433,-15,5
2024-07-20 16:35:07,18,-117,440,-13,5
2024-07-20 16:41:47,19,-118,438,-14,5
2024-07-20 16:46:48,20,-117,438,-13,5
2024-07-20 18:18:32,21,-117,445,-8,5
2024-07-20 18:35:13,22,-117,438,-17,5
2024-07-20 19:14:25,23,-119,428,-17,5
2024-07-21 06:21:39,27,-114,417,-17,5
2024-07-21 06:29:10,28,-113,418,-15,5
2024-07-21 20:42:24,32,-117,406,-14,5
2024-07-21 21:06:35,33,-116,402,-13,5
2024-07-22 01:21:48,34,-118,396,-13,5
2024-07-22 06:17:03,35,-118,397,-13,5
2024-07-22 06:44:35,36,-116,397,-6,5
2024-07-22 17:35:08,37,-116,426,-11,5
2024-07-22 18:51:52,38,-117,426,-8,5
2024-07-22 19:55:15,39,-118,424,-14,5
2024-07-22 21:18:40,40,-118,403,-8,5
2024-07-22 22:37:54,41,-116,403,-9,5
2024-07-22 22:47:54,42,-112,402,-14,5
2024-07-22 23:09:35,43,-118,406,-9,5
2024-07-23 05:39:55,45,-118,420,-8,5
2024-07-23 07:13:20,46,-118,419,-16,5
2024-07-23 07:18:21,47,-115,418,-17,5
