DR0,2024-06-14 14:47:13,START OF TEST,868.3,-88
DR1,2024-06-14 14:47:22,Numero - 1,866.3,-89
DR2,2024-06-14 14:47:31,Numero - 1,866.3,-77
DR3,2024-06-14 14:47:41,Numero - 1,866.3,-74
DR4,2024-06-14 14:47:51,Numero - 1,866.3,-65
DR5,2024-06-14 14:48:01,Numero - 1,866.3,-66
DR6,2024-06-14 14:48:11,Numero - 1,866.1,-62
DR8,2024-06-14 14:48:24,Numero - 1,868.0,-65
DR9,2024-06-14 14:48:33,Numero - 1,868.0,-65
DR10,2024-06-14 14:48:44,Numero - 1,868.6,-65
DR11,2024-06-14 14:48:53,Numero - 1,868.6,-65
DR0,2024-06-14 14:49:03,Numero - 1,866.3,-65
DR1,2024-06-14 14:49:12,Numero - 2,866.3,-65
DR2,2024-06-14 14:49:21,Numero - 2,866.3,-65
DR3,2024-06-14 14:49:31,Numero - 2,866.3,-65
DR4,2024-06-14 14:49:41,Numero - 2,866.3,-64
DR5,2024-06-14 14:49:51,Numero - 2,866.3,-64
DR6,2024-06-14 14:50:01,Numero - 2,866.1,-60
DR8,2024-06-14 14:50:14,Numero - 2,868.0,-63
DR9,2024-06-14 14:50:23,Numero - 2,868.0,-62
DR10,2024-06-14 14:50:33,Numero - 2,868.6,-64
DR11,2024-06-14 14:50:43,Numero - 2,868.6,-64
DR0,2024-06-14 14:50:53,Numero - 2,866.3,-64
DR1,2024-06-14 14:51:02,Numero - 3,866.3,-64
DR2,2024-06-14 14:51:11,Numero - 3,866.3,-64
DR3,2024-06-14 14:51:21,Numero - 3,866.3,-63
DR4,2024-06-14 14:51:31,Numero - 3,866.3,-65
DR5,2024-06-14 14:51:41,Numero - 3,866.3,-63
DR6,2024-06-14 14:51:51,Numero - 3,866.1,-60
DR8,2024-06-14 14:52:04,Numero - 3,868.0,-62
DR9,2024-06-14 14:52:13,Numero - 3,868.0,-62
DR10,2024-06-14 14:52:23,Numero - 3,868.6,-65
DR11,2024-06-14 14:52:33,Numero - 3,868.6,-66
DR0,2024-06-14 14:52:43,Numero - 3,866.3,-64
DR1,2024-06-14 14:52:52,Numero - 4,866.3,-65
DR2,2024-06-14 14:53:01,Numero - 4,866.3,-66
DR3,2024-06-14 14:53:11,Numero - 4,866.3,-65
DR4,2024-06-14 14:53:21,Numero - 4,866.3,-65
DR5,2024-06-14 14:53:31,Numero - 4,866.3,-65
DR6,2024-06-14 14:53:41,Numero - 4,866.1,-63
DR8,2024-06-14 14:53:54,Numero - 4,868.0,-64
DR9,2024-06-14 14:54:03,Numero - 4,868.0,-63
DR10,2024-06-14 14:54:13,Numero - 4,868.6,-64
DR11,2024-06-14 14:54:23,Numero - 4,868.6,-64
DR0,2024-06-14 14:54:33,Numero - 4,866.3,-66
DR1,2024-06-14 14:54:42,Numero - 5,866.3,-66
DR2,2024-06-14 14:54:51,Numero - 5,866.3,-65
DR3,2024-06-14 14:55:01,Numero - 5,866.3,-64
DR4,2024-06-14 14:55:11,Numero - 5,866.3,-64
DR5,2024-06-14 14:55:21,Numero - 5,866.3,-65
DR6,2024-06-14 14:55:31,Numero - 5,866.1,-62
DR8,2024-06-14 14:55:44,Numero - 5,868.0,-63
DR9,2024-06-14 14:55:53,Numero - 5,868.0,-63
DR10,2024-06-14 14:56:04,Numero - 5,868.6,-65
DR11,2024-06-14 14:56:13,Numero - 5,868.6,-64
DR0,2024-06-14 14:56:23,Numero - 5,866.3,-66
DR1,2024-06-14 14:56:32,Numero - 6,866.3,-65
DR2,2024-06-14 14:56:41,Numero - 6,866.3,-66
DR3,2024-06-14 14:56:51,Numero - 6,866.3,-65
DR4,2024-06-14 14:57:01,Numero - 6,866.3,-66
DR5,2024-06-14 14:57:11,Numero - 6,866.3,-68
DR6,2024-06-14 14:57:21,Numero - 6,866.1,-61
DR8,2024-06-14 14:57:34,Numero - 6,868.0,-63
DR9,2024-06-14 14:57:43,Numero - 6,868.0,-63
DR10,2024-06-14 14:57:53,Numero - 6,868.6,-64
DR11,2024-06-14 14:58:03,Numero - 6,868.6,-65
DR0,2024-06-14 14:58:13,Numero - 6,866.3,-65
DR1,2024-06-14 14:58:22,Numero - 7,866.3,-67
DR2,2024-06-14 14:58:31,Numero - 7,866.3,-64
DR3,2024-06-14 14:58:41,Numero - 7,866.3,-65
DR4,2024-06-14 14:58:51,Numero - 7,866.3,-65
DR5,2024-06-14 14:59:01,Numero - 7,866.3,-65
DR6,2024-06-14 14:59:11,Numero - 7,866.1,-62
