5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:36:55,475/8###############,868.6,-75,-1505,0,6,5/6
4b24ff2,DR0,2024-09-11 16:37:23,253/8###############,867.9,-119,477,-19,18,4/5
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:37:45,475/8##############################################,868.6,-77,-1506,0,6,5/6
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:38:36,475/8###############################################################################################,868.6,-77,-1510,0,6,5/6
4b24ff2,DR0,2024-09-11 16:39:04,253/8###############,867.9,-118,476,-10,18,4/6
5b24ff2,DR11,2024-09-11 16:39:25,475/8###############,868.6,-78,-1510,0,6,4/6
5b24ff2,DR11,2024-09-11 16:40:16,475/8##############################################,868.6,-77,-1505,0,6,4/6
4b24ff2,DR0,2024-09-11 16:40:44,253/8###############,867.9,-119,476,-9,18,4/7
5b24ff2,DR11,2024-09-11 16:41:07,475/8###############################################################################################,868.6,-77,-1507,0,6,4/6
4b24ff2,DR0,2024-09-11 16:41:35,253/8##############################################,867.9,-119,476,-12,18,4/7
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:41:55,475/8###############,868.6,-77,-1510,0,6,4/8
4b24ff2,DR0,2024-09-11 16:42:24,253/8###############,867.9,-115,476,-24,18,4/8
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:42:47,475/8##############################################,868.6,-82,-1499,0,6,4/8
5b24ff2,DR10,2024-09-11 16:43:36,475/8###############,868.6,-78,-1508,0,6,1/3
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-11 16:44:04,1012/8##############,868.0,-121,388,0,4,5/6
5b24ff2,DR10,2024-09-11 16:44:28,475/8##############################################,868.6,-78,-1506,0,6,1/3
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-11 16:44:54,1012/8#############################################,868.0,-124,389,0,4,5/6
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:45:15,475/8###############,868.6,-79,-1509,0,6,5/6
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:46:05,475/8##############################################,868.6,-76,-1505,0,6,5/6
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-11 16:46:57,475/8###############################################################################################,868.6,-77,-1505,0,6,5/6
5b24ff2,DR11,2024-09-11 16:47:45,475/8###############,868.6,-81,-1508,0,6,4/6
