3b24ff2,DR5,2024-06-20 16:24:06,2/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-61
3b24ff2,DR6,2024-06-20 16:24:11,2/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-57
3b24ff2,DR0,2024-06-20 16:24:22,###########  START OF TEST ,868.3,-69
3b24ff2,DR1,2024-06-20 16:24:27,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.7,-98
3b24ff2,DR2,2024-06-20 16:24:31,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-99
3b24ff2,DR3,2024-06-20 16:24:36,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.9,-99
3b24ff2,DR4,2024-06-20 16:24:41,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.7,-96
3b24ff2,DR5,2024-06-20 16:24:46,1/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.9,-63
3b24ff2,DR6,2024-06-20 16:24:50,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-76
3b24ff2,DR0,2024-06-20 16:25:18,1/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-65
3b24ff2,DR1,2024-06-20 16:25:22,2/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-86
3b24ff2,DR2,2024-06-20 16:25:26,2/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-61
3b24ff2,DR3,2024-06-20 16:25:31,2/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-64
3b24ff2,DR4,2024-06-20 16:25:36,2/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.7,-99
3b24ff2,DR5,2024-06-20 16:25:41,2/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.9,-66
3b24ff2,DR6,2024-06-20 16:25:46,2/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-100
3b24ff2,DR0,2024-06-20 16:26:14,2/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-85
3b24ff2,DR1,2024-06-20 16:26:18,3/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-83
3b24ff2,DR2,2024-06-20 16:26:22,3/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-66
3b24ff2,DR3,2024-06-20 16:26:27,3/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-62
3b24ff2,DR4,2024-06-20 16:26:32,3/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.7,-60
3b24ff2,DR5,2024-06-20 16:26:36,3/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-100
3b24ff2,DR6,2024-06-20 16:26:42,3/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-97
3b24ff2,DR0,2024-06-20 16:27:09,3/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-64
3b24ff2,DR0,2024-06-20 16:27:19,###########  START OF TEST ,868.3,-71
3b24ff2,DR1,2024-06-20 16:27:23,1/4#####################################,866.1,-81
3b24ff2,DR2,2024-06-20 16:27:28,1/22####################################,866.1,-65
3b24ff2,DR3,2024-06-20 16:27:32,1/22####################################,865.9,-65
3b24ff2,DR4,2024-06-20 16:27:37,1/4#####################################,865.9,-85
3b24ff2,DR5,2024-06-20 16:27:42,1/-17###################################,865.7,-98
3b24ff2,DR6,2024-06-20 16:27:47,1/4#####################################,866.1,-78
3b24ff2,DR0,2024-06-20 16:28:15,1/4#####################################,865.7,-78
3b24ff2,DR1,2024-06-20 16:28:19,2/-17###################################,866.1,-100
3b24ff2,DR2,2024-06-20 16:28:23,2/4#####################################,865.9,-79
3b24ff2,DR3,2024-06-20 16:28:28,2/22####################################,866.3,-61
3b24ff2,DR4,2024-06-20 16:28:33,2/4#####################################,866.3,-80
3b24ff2,DR5,2024-06-20 16:28:38,2/4#####################################,865.7,-81
3b24ff2,DR6,2024-06-20 16:28:43,2/-17###################################,866.1,-97
3b24ff2,DR0,2024-06-20 16:29:10,2/-17###################################,865.9,-102
3b24ff2,DR1,2024-06-20 16:29:14,3/-17###################################,865.9,-102
3b24ff2,DR2,2024-06-20 16:29:19,3/4#####################################,865.7,-78
3b24ff2,DR3,2024-06-20 16:29:23,3/-17###################################,865.7,-96
3b24ff2,DR4,2024-06-20 16:29:28,3/22####################################,866.1,-60
3b24ff2,DR5,2024-06-20 16:29:33,3/-17###################################,866.3,-100
3b24ff2,DR6,2024-06-20 16:29:38,3/4#####################################,866.1,-75
3b24ff2,DR0,2024-06-20 16:30:04,###########  START OF TEST ,868.3,-74
3b24ff2,DR1,2024-06-20 16:30:08,1/-17###############,865.7,-97
3b24ff2,DR2,2024-06-20 16:30:13,1/4#################,865.9,-79
3b24ff2,DR3,2024-06-20 16:30:18,1/4#################,866.1,-79
3b24ff2,DR4,2024-06-20 16:30:23,1/4#################,866.3,-80
3b24ff2,DR5,2024-06-20 16:30:28,1/22################,866.1,-62
3b24ff2,DR6,2024-06-20 16:30:33,1/22################,866.1,-58
3b24ff2,DR0,2024-06-20 16:31:00,1/4#################,865.7,-80
3b24ff2,DR1,2024-06-20 16:31:04,2/4#################,865.7,-79
3b24ff2,DR2,2024-06-20 16:31:08,2/4#################,865.7,-80
3b24ff2,DR3,2024-06-20 16:31:13,2/-17###############,866.3,-100
3b24ff2,DR4,2024-06-20 16:31:18,2/4#################,866.3,-79
3b24ff2,DR5,2024-06-20 16:31:23,2/4#################,865.9,-78
3b24ff2,DR6,2024-06-20 16:31:28,2/-17###############,866.1,-98
3b24ff2,DR0,2024-06-20 16:31:43,###########  START OF TEST ,868.3,-73
3b24ff2,DR1,2024-06-20 16:31:46,1/-17,866.3,-100
3b24ff2,DR2,2024-06-20 16:31:51,1/4,865.9,-81
3b24ff2,DR3,2024-06-20 16:31:56,1/22,865.7,-63
3b24ff2,DR4,2024-06-20 16:32:01,1/-17,865.7,-97
3b24ff2,DR5,2024-06-20 16:32:06,1/-17,866.3,-101
3b24ff2,DR6,2024-06-20 16:32:11,1/4,866.1,-77
4b24ff2,DR0,2024-06-20 16:32:33,START OF TEST,868.3,-71
4b24ff2,DR0,2024-06-20 16:32:55,###########  START OF TEST ,868.3,-70
4b24ff2,DR1,2024-06-20 16:32:59,1/22,866.3,-63
4b24ff2,DR2,2024-06-20 16:33:03,1/-17,866.3,-102
4b24ff2,DR3,2024-06-20 16:33:08,1/4,865.7,-82
4b24ff2,DR4,2024-06-20 16:33:13,1/22,866.3,-65
4b24ff2,DR5,2024-06-20 16:33:18,1/4,865.7,-82
4b24ff2,DR6,2024-06-20 16:33:23,1/22,866.1,-59
4b24ff2,DR0,2024-06-20 16:33:50,1/22,866.1,-62
4b24ff2,DR1,2024-06-20 16:33:54,2/4,866.3,-80
4b24ff2,DR2,2024-06-20 16:33:59,2/-17,865.7,-99
4b24ff2,DR3,2024-06-20 16:34:04,2/22,865.7,-61
4b24ff2,DR4,2024-06-20 16:34:09,2/22,865.7,-64
4b24ff2,DR5,2024-06-20 16:34:14,2/-17,866.1,-101
4b24ff2,DR6,2024-06-20 16:34:19,2/4,866.1,-76
4b24ff2,DR0,2024-06-20 16:34:45,2/4,866.1,-79
4b24ff2,DR1,2024-06-20 16:34:50,3/22,865.7,-63
4b24ff2,DR2,2024-06-20 16:34:54,3/22,866.3,-63
4b24ff2,DR3,2024-06-20 16:34:59,3/22,865.7,-65
4b24ff2,DR4,2024-06-20 16:35:04,3/22,865.9,-62
4b24ff2,DR5,2024-06-20 16:35:09,3/22,866.1,-62
4b24ff2,DR6,2024-06-20 16:35:14,3/-17,866.1,-97
4b24ff2,DR0,2024-06-20 16:35:41,3/22,866.1,-63
4b24ff2,DR1,2024-06-20 16:35:45,4/22,866.3,-61
4b24ff2,DR2,2024-06-20 16:35:50,4/22,866.1,-62
4b24ff2,DR3,2024-06-20 16:35:55,4/-17,866.1,-101
4b24ff2,DR4,2024-06-20 16:36:00,4/22,866.1,-63
4b24ff2,DR5,2024-06-20 16:36:05,4/22,866.1,-62
4b24ff2,DR6,2024-06-20 16:36:10,4/-17,866.1,-99
3b24ff2,DR0,2024-06-20 16:36:24,###########  START OF TEST ,868.3,-73
3b24ff2,DR1,2024-06-20 16:36:28,1/4,865.9,-83
3b24ff2,DR2,2024-06-20 16:36:33,1/22,865.7,-64
3b24ff2,DR3,2024-06-20 16:36:38,1/-17,866.3,-106
3b24ff2,DR4,2024-06-20 16:36:43,1/22,866.3,-68
3b24ff2,DR5,2024-06-20 16:36:48,1/22,866.1,-67
3b24ff2,DR6,2024-06-20 16:36:53,1/4,866.1,-82
3b24ff2,DR0,2024-06-20 16:37:12,###########  START OF TEST ,868.3,-72
3b24ff2,DR1,2024-06-20 16:37:17,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.7,-99
3b24ff2,DR2,2024-06-20 16:37:21,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-101
3b24ff2,DR3,2024-06-20 16:37:26,1/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,865.7,-64
3b24ff2,DR4,2024-06-20 16:37:31,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-82
3b24ff2,DR5,2024-06-20 16:37:36,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-81
3b24ff2,DR6,2024-06-20 16:37:41,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.1,-79
3b24ff2,DR8,2024-06-20 16:37:50,1/22HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,868.0,-59
3b24ff2,DR9,2024-06-20 16:37:53,1/-17HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,868.0,-98
3b24ff2,DR10,2024-06-20 16:38:00,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,868.6,-81
3b24ff2,DR11,2024-06-20 16:38:03,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,868.6,-79
3b24ff2,DR0,2024-06-20 16:38:08,1/4HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,866.3,-85
3b24ff2,DR0,2024-06-20 16:38:17,###########  START OF TEST ,868.3,-73
3b24ff2,DR1,2024-06-20 16:38:21,1/-17###################################,866.3,-105
3b24ff2,DR2,2024-06-20 16:38:26,1/22####################################,865.9,-66
3b24ff2,DR3,2024-06-20 16:38:30,1/22####################################,866.1,-64
3b24ff2,DR4,2024-06-20 16:38:35,1/22####################################,866.1,-64
3b24ff2,DR5,2024-06-20 16:38:40,1/-17###################################,865.9,-103
3b24ff2,DR6,2024-06-20 16:38:45,1/-17###################################,866.1,-98
3b24ff2,DR8,2024-06-20 16:38:55,1/22####################################,868.0,-61
3b24ff2,DR9,2024-06-20 16:38:58,1/4#####################################,868.0,-78
3b24ff2,DR10,2024-06-20 16:39:05,1/-17###################################,868.6,-102
3b24ff2,DR11,2024-06-20 16:39:08,1/22####################################,868.6,-61
3b24ff2,DR0,2024-06-20 16:39:13,1/22####################################,865.7,-63
3b24ff2,DR1,2024-06-20 16:39:17,2/-17###################################,866.1,-105
3b24ff2,DR2,2024-06-20 16:39:21,2/-17###################################,866.1,-103
3b24ff2,DR3,2024-06-20 16:39:26,2/22####################################,866.1,-65
3b24ff2,DR4,2024-06-20 16:39:31,2/4#####################################,866.3,-82
3b24ff2,DR5,2024-06-20 16:39:36,2/22####################################,866.1,-64
3b24ff2,DR6,2024-06-20 16:39:41,2/22####################################,866.1,-60
3b24ff2,DR8,2024-06-20 16:39:50,2/-17###################################,868.0,-100
3b24ff2,DR9,2024-06-20 16:39:53,2/-17###################################,868.0,-98
3b24ff2,DR10,2024-06-20 16:40:00,2/-17###################################,868.6,-100
3b24ff2,DR11,2024-06-20 16:40:04,2/22####################################,868.6,-60
3b24ff2,DR0,2024-06-20 16:40:08,2/4#####################################,865.9,-82
3b24ff2,DR1,2024-06-20 16:40:12,3/4#####################################,865.9,-81
3b24ff2,DR2,2024-06-20 16:40:17,3/4#####################################,865.7,-81
3b24ff2,DR3,2024-06-20 16:40:21,3/22####################################,865.7,-65
3b24ff2,DR4,2024-06-20 16:40:26,3/22####################################,866.1,-66
3b24ff2,DR5,2024-06-20 16:40:31,3/4#####################################,866.1,-82
3b24ff2,DR6,2024-06-20 16:40:36,3/4#####################################,866.1,-78
3b24ff2,DR8,2024-06-20 16:40:45,3/4#####################################,868.0,-78
3b24ff2,DR9,2024-06-20 16:40:49,3/4#####################################,868.0,-77
3b24ff2,DR10,2024-06-20 16:40:55,3/-17###################################,868.6,-99
3b24ff2,DR11,2024-06-20 16:40:59,3/-17###################################,868.6,-101
3b24ff2,DR0,2024-06-20 16:41:04,3/22####################################,866.1,-66
3b24ff2,DR1,2024-06-20 16:41:08,4/22####################################,865.7,-63
3b24ff2,DR2,2024-06-20 16:41:12,4/-17###################################,865.9,-104
3b24ff2,DR3,2024-06-20 16:41:17,4/4#####################################,865.7,-83
3b24ff2,DR4,2024-06-20 16:41:22,4/22####################################,866.1,-65
3b24ff2,DR0,2024-06-20 16:44:12,###########  START OF TEST ,868.3,-71
3b24ff2,DR1,2024-06-20 16:44:17,1/-17###################################,865.7,-98
3b24ff2,DR2,2024-06-20 16:44:21,1/-17###################################,866.3,-105
3b24ff2,DR3,2024-06-20 16:44:26,1/22####################################,866.3,-68
3b24ff2,DR0,2024-06-20 16:44:34,###########  START OF TEST ,868.3,-74
3b24ff2,DR0,2024-06-20 16:44:44,###########  START OF TEST ,868.3,-72
4b24ff2,DR0,2024-06-20 16:44:55,###########  START OF TEST ,868.3,-73
4b24ff2,DR1,2024-06-20 16:44:59,1/22,866.3,-66
4b24ff2,DR2,2024-06-20 16:45:03,1/22,866.3,-67
4b24ff2,DR0,2024-06-20 16:45:12,###########  START OF TEST ,868.3,-74
3b24ff2,DR0,2024-06-20 16:45:35,1/-17###################################,865.9,-103
4b24ff2,DR0,2024-06-20 16:45:35,###########  START OF TEST ,868.3,-74
2b24ff2,DR0,2024-06-20 16:45:40,START OF TEST,868.3,-75
2b24ff2,DR0,2024-06-20 16:45:57,###########  START OF TEST ,868.3,-74
1b24ff2,DR0,2024-06-20 16:46:04,START OF TEST,868.3,-65
1b24ff2,DR0,2024-06-20 16:46:19,###########  START OF TEST ,868.3,-65
4b24ff2,DR6,2024-06-20 16:46:23,1/-17###################################,866.1,-98
3b24ff2,DR9,2024-06-20 16:46:25,1/4#####################################,868.0,-82
1b24ff2,DR0,2024-06-20 16:46:28,###########  START OF TEST ,868.3,-64
2b24ff2,DR0,2024-06-20 16:46:36,###########  START OF TEST ,868.3,-74
4b24ff2,DR0,2024-06-20 16:47:16,1/-17###################################,866.3,-103
3b24ff2,DR8,2024-06-20 16:47:17,1/-17###################################,868.0,-103
1b24ff2,DR10,2024-06-20 16:47:20,1/4#####################################,868.6,-74
2b24ff2,DR6,2024-06-20 16:47:24,1/-17###################################,866.1,-102
3b24ff2,DR6,2024-06-20 16:48:03,1/-17###################################,866.1,-97
4b24ff2,DR9,2024-06-20 16:48:06,1/-17###################################,868.0,-101
1b24ff2,DR8,2024-06-20 16:48:10,1/4#####################################,868.0,-73
2b24ff2,DR0,2024-06-20 16:48:16,1/4#####################################,865.7,-83
3b24ff2,DR4,2024-06-20 16:48:53,1/4#####################################,866.3,-80
4b24ff2,DR0,2024-06-20 16:48:56,2/-17###################################,865.7,-99
1b24ff2,DR3,2024-06-20 16:48:56,1/-17###################################,866.3,-94
2b24ff2,DR11,2024-06-20 16:49:07,1/4#####################################,868.6,-83
4b24ff2,DR1,2024-06-20 16:49:44,1/4#####################################,866.3,-80
3b24ff2,DR9,2024-06-20 16:49:45,2/4#####################################,868.0,-80
1b24ff2,DR8,2024-06-20 16:49:51,2/22####################################,868.0,-54
2b24ff2,DR4,2024-06-20 16:49:54,1/22####################################,866.1,-67
3b24ff2,DR3,2024-06-20 16:50:33,1/-17###################################,866.3,-98
4b24ff2,DR9,2024-06-20 16:50:36,2/22####################################,868.0,-59
1b24ff2,DR1,2024-06-20 16:50:37,1/-17###################################,865.9,-96
2b24ff2,DR4,2024-06-20 16:50:44,2/22####################################,865.9,-65
3b24ff2,DR9,2024-06-20 16:51:25,3/-17###################################,868.0,-97
4b24ff2,DR0,2024-06-20 16:51:26,3/-17###################################,865.7,-100
1b24ff2,DR5,2024-06-20 16:51:26,1/4#####################################,865.9,-74
2b24ff2,DR10,2024-06-20 16:51:39,1/4#####################################,868.6,-81
3b24ff2,DR3,2024-06-20 16:52:13,2/4#####################################,865.9,-80
1b24ff2,DR2,2024-06-20 16:52:17,1/22####################################,865.9,-57
4b24ff2,DR8,2024-06-20 16:52:18,1/4#####################################,868.0,-77
2b24ff2,DR2,2024-06-20 16:52:25,1/4#####################################,865.7,-83
3b24ff2,DR2,2024-06-20 16:53:03,1/4#####################################,866.1,-82
4b24ff2,DR1,2024-06-20 16:53:05,2/-17###################################,866.3,-100
1b24ff2,DR2,2024-06-20 16:53:07,2/22####################################,866.1,-57
2b24ff2,DR1,2024-06-20 16:53:16,1/-17###################################,865.9,-100
4b24ff2,DR3,2024-06-20 16:53:54,1/-17###################################,865.9,-102
1b24ff2,DR4,2024-06-20 16:53:56,1/-17###################################,866.3,-95
3b24ff2,DR10,2024-06-20 16:53:57,1/22####################################,868.6,-63
2b24ff2,DR9,2024-06-20 16:54:07,1/4#####################################,868.0,-78
4b24ff2,DR1,2024-06-20 16:54:45,3/22####################################,865.7,-63
3b24ff2,DR10,2024-06-20 16:54:47,2/-17###################################,868.6,-101
1b24ff2,DR8,2024-06-20 16:54:51,3/22####################################,868.0,-54
2b24ff2,DR2,2024-06-20 16:54:55,2/4#####################################,865.7,-79
3b24ff2,DR6,2024-06-20 16:55:33,2/4#####################################,866.1,-77
4b24ff2,DR0,2024-06-20 16:55:36,4/4#####################################,865.7,-80
1b24ff2,DR6,2024-06-20 16:55:36,1/-17###################################,866.1,-92
2b24ff2,DR4,2024-06-20 16:55:45,3/-17###################################,865.7,-95
3b24ff2,DR2,2024-06-20 16:56:24,2/-17###################################,865.7,-99
4b24ff2,DR5,2024-06-20 16:56:24,1/22####################################,866.3,-63
1b24ff2,DR4,2024-06-20 16:56:27,2/4#####################################,865.7,-75
2b24ff2,DR11,2024-06-20 16:56:37,2/22####################################,868.6,-61
4b24ff2,DR5,2024-06-20 16:57:14,2/22####################################,865.9,-64
3b24ff2,DR8,2024-06-20 16:57:17,2/4#####################################,868.0,-79
1b24ff2,DR0,2024-06-20 16:57:19,1/-17###################################,865.7,-96
2b24ff2,DR4,2024-06-20 16:57:25,4/22####################################,866.1,-62
3b24ff2,DR1,2024-06-20 16:58:04,1/22####################################,865.9,-61
1b24ff2,DR5,2024-06-20 16:58:07,2/-17###################################,866.1,-96
4b24ff2,DR10,2024-06-20 16:58:08,1/4#####################################,868.6,-81
2b24ff2,DR4,2024-06-20 16:58:15,5/22####################################,866.3,-78
3b24ff2,DR1,2024-06-20 16:58:54,2/4#####################################,865.9,-79
4b24ff2,DR0,2024-06-20 16:58:56,5/-17###################################,865.7,-96
1b24ff2,DR4,2024-06-20 16:58:57,3/4#####################################,866.1,-76
2b24ff2,DR0,2024-06-20 16:59:07,2/4#####################################,866.1,-82
3b24ff2,DR4,2024-06-20 16:59:43,2/22####################################,865.7,-62
4b24ff2,DR11,2024-06-20 16:59:46,1/-17###################################,868.6,-98
1b24ff2,DR0,2024-06-20 16:59:49,2/4#####################################,866.3,-75
2b24ff2,DR1,2024-06-20 16:59:56,2/22####################################,865.9,-67
4b24ff2,DR3,2024-06-20 17:00:34,2/4#####################################,865.7,-79
1b24ff2,DR4,2024-06-20 17:00:37,4/-17###################################,866.3,-94
3b24ff2,DR10,2024-06-20 17:00:37,3/4#####################################,868.6,-81
2b24ff2,DR11,2024-06-20 17:00:48,3/-17###################################,868.6,-101
3b24ff2,DR4,2024-06-20 17:01:23,3/22####################################,865.9,-63
4b24ff2,DR11,2024-06-20 17:01:26,2/-17###################################,868.6,-100
1b24ff2,DR2,2024-06-20 17:01:27,3/4#####################################,865.7,-75
2b24ff2,DR2,2024-06-20 17:01:35,3/22####################################,865.7,-65
3b24ff2,DR4,2024-06-20 17:02:13,4/4#####################################,865.7,-79
4b24ff2,DR4,2024-06-20 17:02:14,1/-17###################################,866.3,-102
1b24ff2,DR1,2024-06-20 17:02:18,2/22####################################,866.1,-56
1b24ff2,DR1,2024-06-20 17:02:18,2/22####################################,868.7,-119
2b24ff2,DR3,2024-06-20 17:02:25,1/22####################################,865.9,-70
3b24ff2,DR1,2024-06-20 17:03:05,3/4#####################################,865.9,-80
4b24ff2,DR11,2024-06-20 17:03:06,3/4#####################################,868.6,-78
1b24ff2,DR8,2024-06-20 17:03:11,4/-17###################################,868.0,-93
2b24ff2,DR11,2024-06-20 17:03:17,4/4#####################################,868.6,-82
3b24ff2,DR4,2024-06-20 17:03:54,5/-17###################################,865.9,-100
4b24ff2,DR10,2024-06-20 17:03:58,2/22####################################,868.6,-60
1b24ff2,DR9,2024-06-20 17:03:59,1/22####################################,868.0,-53
2b24ff2,DR3,2024-06-20 17:04:05,2/22####################################,865.7,-68
4b24ff2,DR9,2024-06-20 17:04:46,3/-17###################################,868.0,-99
1b24ff2,DR3,2024-06-20 17:04:47,2/22####################################,865.7,-57
3b24ff2,DR8,2024-06-20 17:04:48,3/22####################################,868.0,-62
2b24ff2,DR11,2024-06-20 17:04:58,5/4#####################################,868.6,-79
3b24ff2,DR4,2024-06-20 17:05:34,6/22####################################,865.7,-61
4b24ff2,DR0,2024-06-20 17:05:37,6/22####################################,865.9,-65
1b24ff2,DR2,2024-06-20 17:05:38,4/4#####################################,865.7,-75
2b24ff2,DR11,2024-06-20 17:05:47,6/22####################################,868.6,-62
3b24ff2,DR4,2024-06-20 17:06:24,7/-17###################################,866.1,-100
4b24ff2,DR3,2024-06-20 17:06:24,3/4#####################################,865.9,-81
1b24ff2,DR2,2024-06-20 17:06:28,5/-17###################################,866.3,-95
2b24ff2,DR4,2024-06-20 17:06:35,6/-17###################################,865.7,-98
4b24ff2,DR3,2024-06-20 17:07:14,4/-17###################################,865.9,-102
3b24ff2,DR10,2024-06-20 17:07:18,4/22####################################,868.6,-64
1b24ff2,DR8,2024-06-20 17:07:21,5/4#####################################,868.0,-72
2b24ff2,DR4,2024-06-20 17:07:25,7/4#####################################,866.3,-86
3b24ff2,DR5,2024-06-20 17:08:04,1/-17###################################,865.7,-97
4b24ff2,DR0,2024-06-20 17:08:07,7/-17###################################,866.1,-101
1b24ff2,DR10,2024-06-20 17:08:11,2/-17###################################,868.6,-94
2b24ff2,DR5,2024-06-20 17:08:15,1/4#####################################,866.3,-86
3b24ff2,DR5,2024-06-20 17:08:54,2/-17###################################,865.9,-99
4b24ff2,DR4,2024-06-20 17:08:54,2/-17###################################,866.3,-102
1b24ff2,DR11,2024-06-20 17:09:00,1/-17###################################,868.6,-94
2b24ff2,DR0,2024-06-20 17:09:08,3/-17###################################,866.1,-105
3b24ff2,DR2,2024-06-20 17:09:44,3/22####################################,866.3,-62
4b24ff2,DR1,2024-06-20 17:09:46,4/-17###################################,865.9,-103
1b24ff2,DR8,2024-06-20 17:09:51,6/-17###################################,868.0,-94
2b24ff2,DR5,2024-06-20 17:09:55,2/22####################################,865.7,-66
4b24ff2,DR5,2024-06-20 17:10:34,3/22####################################,865.7,-64
