2024-06-25 17:10:40,1,-77
2024-06-25 18:48:15,2,-75
2024-06-26 05:11:17,3,-77
2024-06-26 05:32:08,4,-77
2024-06-26 07:48:05,5,-77
2024-06-26 08:44:48,6,-78
2024-06-26 08:56:28,7,-77
2024-06-26 08:59:49,8,-79
2024-06-26 11:18:16,9,-79
2024-06-26 11:30:46,10,-80
2024-06-26 17:25:14,11,-81
2024-06-26 18:01:06,12,-81
2024-06-26 18:17:47,13,-77
2024-06-26 18:56:09,14,-77
2024-06-26 19:27:01,15,-78
2024-06-26 19:34:31,16,-77
2024-06-26 20:05:23,17,-78
2024-06-26 23:23:53,18,-79
2024-06-27 00:03:05,19,-78
2024-06-27 01:22:19,20,-78
2024-06-27 01:41:30,21,-77
2024-06-27 04:14:08,22,-78
2024-06-27 07:21:47,23,-77
2024-06-27 09:08:33,24,-80
2024-06-27 09:48:35,25,-78
2024-06-27 10:06:06,26,-81
2024-06-28 12:37:27,35,-85
2024-06-28 13:19:09,36,-82
2024-06-28 14:27:32,37,-81
2024-06-28 15:56:06,1,-78
2024-06-28 19:22:57,2,-72
2024-06-29 03:53:23,3,-72
2024-06-29 05:05:06,4,-72
2024-06-29 07:01:02,5,-72
2024-06-29 07:44:25,6,-72
2024-06-29 11:08:45,7,-72
2024-06-29 11:52:07,8,-73
2024-06-29 16:09:00,9,-72
2024-06-29 17:30:45,10,-73
2024-06-29 19:32:31,11,-76
2024-06-29 20:15:03,12,-74
2024-06-30 00:33:36,13,-77
2024-06-30 00:38:36,14,-75
2024-06-30 08:08:09,15,-76
2024-06-30 08:18:10,16,-75
2024-06-30 09:17:23,17,-75
2024-06-30 12:28:23,18,-76
2024-06-30 14:51:00,19,-75
2024-06-30 15:41:53,20,-75
2024-06-30 16:42:46,21,-74
2024-06-30 17:56:09,22,-74
2024-06-30 18:59:33,23,-75
2024-06-30 19:15:24,24,-75
2024-06-30 23:07:15,25,-75
2024-07-01 00:18:09,26,-75
2024-07-01 02:34:06,27,-75
2024-07-01 06:43:29,28,-75
2024-07-01 11:13:42,29,-73
