DR9,2024-09-02 12:02:20,681/8/20,868.0,-125,382,0,4,4/6
DR9,2024-09-02 12:03:12,681/8/51,868.0,-129,390,0,4,4/6
DR9,2024-09-02 12:04:03,681/8/100,868.0,-126,385,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:04:51,681/8/20,868.0,-128,382,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:05:42,681/8/51,868.0,-126,381,0,4,4/8
DR8,2024-09-02 12:06:32,681/8/20,868.0,-127,383,0,4,1/3
DR8,2024-09-02 12:07:24,681/8/51,868.0,-128,383,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:08:11,681/8/20,868.0,-128,380,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:09:01,681/8/51,868.0,-125,377,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:09:52,681/8/100,868.0,-124,378,0,4,5/6
DR9,2024-09-02 12:11:32,681/8/51,868.0,-129,376,0,4,4/6
DR9,2024-09-02 12:12:23,681/8/100,868.0,-128,385,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:14:02,681/8/51,868.0,-126,376,0,4,4/8
DR8,2024-09-02 12:15:44,681/8/51,868.0,-123,378,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-09-02 12:16:31,681/8/20,868.6,-122,-1582,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:17:21,681/8/51,868.6,-122,-1573,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:18:13,681/8/100,868.6,-124,-1586,0,6,5/6
DR11,2024-09-02 12:19:52,681/8/51,868.6,-122,-1587,0,6,4/6
DR11,2024-09-02 12:20:43,681/8/100,868.6,-122,-1574,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:21:31,681/8/20,868.6,-120,-1579,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-09-02 12:22:23,681/8/51,868.6,-121,-1573,0,6,4/8
DR10,2024-09-02 12:23:12,681/8/20,868.6,-123,-1580,0,6,1/3
DR10,2024-09-02 12:24:04,681/8/51,868.6,-121,-1584,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-09-02 12:24:51,681/8/20,868.6,-122,-1579,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:25:42,681/8/51,868.6,-124,-1579,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:26:33,681/8/100,868.6,-125,-1578,0,6,5/6
DR11,2024-09-02 12:27:21,681/8/20,868.6,-123,-1584,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:29:51,681/8/20,868.6,-125,-1580,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-09-02 12:30:43,681/8/51,868.6,-124,-1577,0,6,4/8
DR10,2024-09-02 12:31:32,681/8/20,868.6,-125,-1576,0,6,1/3
DR10,2024-09-02 12:32:24,681/8/51,868.6,-121,-1582,0,6,1/3
DR0,2024-09-02 12:33:11,171/8/20,865.9,-116,469,-12,5,4/5
DR0,2024-09-02 12:34:02,171/8/51,865.9,-112,470,-18,5,4/5
DR0,2024-09-02 12:34:51,171/8/20,865.9,-117,470,-14,5,4/6
DR0,2024-09-02 12:35:43,171/8/51,865.9,-117,471,-16,5,4/6
