DR9,2024-09-02 12:03:00,1180/20/20,868.0,-111,370,0,4,4/6
DR9,2024-09-02 12:03:51,1180/20/51,868.0,-117,369,0,4,4/6
DR9,2024-09-02 12:04:42,1180/20/100,868.0,-112,370,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:05:31,1180/20/20,868.0,-111,365,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:06:22,1180/20/51,868.0,-110,369,0,4,4/8
DR8,2024-09-02 12:07:11,1180/20/20,868.0,-112,369,0,4,1/3
DR8,2024-09-02 12:08:03,1180/20/51,868.0,-111,366,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-09-02 12:08:50,1180/20/20,868.6,-108,-1595,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:09:41,1180/20/51,868.6,-108,-1587,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:10:32,1180/20/100,868.6,-108,-1593,0,6,5/6
DR11,2024-09-02 12:11:20,1180/20/20,868.6,-107,-1596,0,6,4/6
DR11,2024-09-02 12:12:11,1180/20/51,868.6,-108,-1597,0,6,4/6
DR11,2024-09-02 12:13:03,1180/20/100,868.6,-108,-1592,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:13:51,1180/20/20,868.6,-108,-1588,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-09-02 12:14:42,1180/20/51,868.6,-107,-1596,0,6,4/8
DR10,2024-09-02 12:15:31,1180/20/20,868.6,-106,-1597,0,6,1/3
DR10,2024-09-02 12:16:24,1180/20/51,868.6,-109,-1612,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-09-02 12:17:10,1180/20/20,868.6,-106,-1592,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:18:01,1180/20/51,868.6,-107,-1596,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:18:52,1180/20/100,868.6,-108,-1597,0,6,5/6
DR11,2024-09-02 12:19:41,1180/20/20,868.6,-104,-1588,0,6,4/6
DR11,2024-09-02 12:20:32,1180/20/51,868.6,-105,-1598,0,6,4/6
DR11,2024-09-02 12:21:23,1180/20/100,868.6,-108,-1597,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-09-02 12:22:11,1180/20/20,868.6,-106,-1588,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-09-02 12:23:02,1180/20/51,868.6,-107,-1597,0,6,4/8
DR10,2024-09-02 12:23:52,1180/20/20,868.6,-106,-1596,0,6,1/3
DR10,2024-09-02 12:24:44,1180/20/51,868.6,-109,-1585,0,6,1/3
DR0,2024-09-02 12:25:31,296/20/20,866.1,-109,454,7,6,4/5
DR0,2024-09-02 12:26:22,296/20/51,866.1,-102,454,-7,6,4/5
DR0,2024-09-02 12:27:11,296/20/20,866.1,-108,455,6,6,4/6
DR0,2024-09-02 12:28:02,296/20/51,866.1,-109,455,7,6,4/6
DR0,2024-09-02 12:28:51,296/20/20,866.1,-109,456,8,6,4/7
DR0,2024-09-02 12:29:42,296/20/51,866.1,-108,456,8,6,4/7
DR0,2024-09-02 12:30:31,296/20/20,866.1,-108,457,7,6,4/8
DR0,2024-09-02 12:31:23,296/20/51,866.1,-111,457,5,6,4/8
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:32:11,1181/20/20,868.0,-108,369,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:33:01,1181/20/51,868.0,-114,373,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:33:53,1181/20/100,868.0,-112,373,0,4,5/6
DR9,2024-09-02 12:34:41,1181/20/20,868.0,-109,374,0,4,4/6
DR9,2024-09-02 12:35:32,1181/20/51,868.0,-112,370,0,4,4/6
DR9,2024-09-02 12:36:23,1181/20/100,868.0,-113,375,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:37:11,1181/20/20,868.0,-106,371,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:38:03,1181/20/51,868.0,-108,373,0,4,4/8
