2024-07-11 17:54:39,1,-109,405,-14,6
2024-07-11 22:39:54,2,-116,395,-6,6
2024-07-11 22:44:54,3,-109,397,-16,6
2024-07-11 23:56:37,4,-111,411,-14,6
2024-07-12 01:10:51,5,-117,397,-8,6
2024-07-12 02:52:37,6,-117,388,-5,6
2024-07-12 03:33:29,7,-116,398,-6,6
2024-07-12 07:03:39,8,-113,391,-1,6
2024-07-12 07:33:41,9,-106,389,-8,6
2024-07-12 08:25:24,10,-109,399,8,6
2024-07-12 08:28:44,11,-104,398,-4,6
2024-07-12 12:24:46,12,-115,379,-8,6
2024-07-12 17:48:23,13,-116,385,-3,6
2024-07-12 18:27:35,14,-113,384,-18,6
2024-07-12 21:47:45,15,-117,397,-13,6
2024-07-13 13:13:32,25,-118,403,-14,6
2024-07-13 18:59:40,28,-116,430,-17,6
2024-07-13 19:20:31,29,-113,432,-15,6
2024-07-14 06:31:06,35,-118,435,-16,6
2024-07-14 08:49:33,36,-117,415,-13,6
2024-07-14 13:56:29,37,-116,432,-15,6
2024-07-14 13:57:19,38,-116,432,-13,6
2024-07-14 14:36:31,39,-116,429,-21,6
2024-07-14 18:54:14,40,-116,428,-17,6
2024-07-14 18:57:34,42,-117,427,-10,6
2024-07-15 05:24:46,48,-114,406,-16,6
2024-07-15 06:24:49,49,-114,406,-9,6
2024-07-15 06:59:51,50,-112,406,-8,6
2024-07-15 07:30:43,51,-112,407,-6,6
2024-07-15 10:50:03,52,-105,387,-5,6
2024-07-15 13:24:21,53,-115,397,0,6
2024-07-15 15:15:16,54,-106,399,12,6
2024-07-15 16:32:00,55,-115,391,0,6
2024-07-15 20:50:44,1,-116,387,-9,6
2024-07-16 00:38:26,2,-117,392,-9,6
2024-07-16 00:59:17,3,-115,392,-11,6
2024-07-16 06:32:54,4,-114,398,-14,6
2024-07-16 08:51:21,6,-107,402,10,6
2024-07-16 09:40:34,7,-107,395,8,6
2024-07-16 10:16:26,8,-107,391,2,6
2024-07-16 12:34:03,9,-109,401,8,6
2024-07-16 13:54:57,10,-112,412,2,6
2024-07-16 15:42:33,11,-109,414,4,6
