2024-06-25 16:44:53,1/14,868.0,-90
2024-06-25 16:52:23,1/2,868.0,-103
2024-06-25 17:04:04,2/2,868.0,-101
2024-06-25 17:05:44,3/2,868.0,-102
2024-06-25 17:22:25,4/2,868.0,-102
2024-06-25 17:41:36,2/14,868.0,-91
2024-06-25 17:55:46,5/2,868.0,-102
2024-06-25 18:27:28,3/14,868.0,-93
2024-06-25 18:28:18,6/2,868.0,-105
2024-06-25 18:40:49,4/14,868.0,-95
2024-06-25 18:46:39,5/14,868.0,-94
2024-06-25 19:19:11,7/2,868.0,-104
2024-06-25 19:30:01,6/14,868.0,-93
2024-06-25 19:47:32,7/14,868.0,-94
2024-06-25 19:50:52,8/2,868.0,-106
2024-06-25 19:59:13,8/14,868.0,-94
2024-06-25 20:40:05,9/14,868.0,-93
2024-06-25 20:53:25,9/2,868.0,-103
2024-06-25 21:03:26,1/8,868.0,-95
2024-06-25 21:37:37,2/8,868.0,-95
2024-06-25 21:48:28,10/2,868.0,-102
2024-06-25 21:50:08,10/14,868.0,-90
2024-06-25 21:59:19,11/14,868.0,-92
2024-06-25 22:14:19,3/8,868.0,-96
2024-06-25 22:19:20,12/14,868.0,-91
2024-06-25 22:36:51,13/14,868.0,-91
2024-06-25 22:38:31,14/14,868.0,-90
2024-06-25 22:44:21,11/2,868.0,-103
2024-06-25 22:46:51,4/8,868.0,-96
2024-06-25 22:53:31,12/2,868.0,-103
2024-06-25 22:57:42,5/8,868.0,-95
2024-06-25 23:00:12,13/2,868.0,-102
2024-06-25 23:02:42,6/8,868.0,-96
2024-06-25 23:03:32,7/8,868.0,-96
2024-06-25 23:04:22,14/2,868.0,-102
2024-06-25 23:12:42,15/14,868.0,-90
2024-06-25 23:17:43,15/2,868.0,-103
2024-06-25 23:21:53,8/8,868.0,-96
2024-06-25 23:22:43,9/8,868.0,-97
2024-06-25 23:29:23,10/8,868.0,-96
2024-06-25 23:32:44,17/2,868.0,-103
2024-06-25 23:34:23,11/8,868.0,-96
2024-06-26 00:06:55,16/14,868.0,-91
2024-06-26 00:35:17,12/8,868.0,-96
2024-06-26 00:49:27,17/14,868.0,-91
2024-06-26 00:53:38,13/8,868.0,-96
2024-06-26 00:55:18,14/8,868.0,-96
2024-06-26 01:00:18,18/2,868.0,-103
2024-06-26 01:17:49,15/8,868.0,-97
2024-06-26 01:21:59,18/14,868.0,-91
2024-06-26 01:24:29,19/2,868.0,-103
2024-06-26 01:31:09,20/2,868.0,-103
2024-06-26 01:35:20,16/8,868.0,-96
2024-06-26 01:40:20,17/8,868.0,-96
2024-06-26 01:49:30,19/14,868.0,-91
2024-06-26 02:22:52,20/14,868.0,-90
2024-06-26 02:29:32,21/14,868.0,-91
2024-06-26 02:32:03,18/8,868.0,-96
2024-06-26 02:40:23,21/2,868.0,-103
2024-06-26 02:41:13,19/8,868.0,-96
2024-06-26 03:04:34,20/8,868.0,-95
2024-06-26 03:10:24,22/14,868.0,-91
2024-06-26 03:16:15,23/14,868.0,-91
2024-06-26 03:19:35,24/14,868.0,-91
2024-06-26 03:27:05,25/14,868.0,-90
2024-06-26 03:30:26,26/14,868.0,-91
2024-06-26 03:36:16,21/8,868.0,-96
2024-06-26 03:39:36,22/8,868.0,-96
2024-06-26 03:48:46,23/8,868.0,-98
2024-06-26 03:53:47,22/2,868.0,-102
2024-06-26 03:57:07,23/2,868.0,-102
2024-06-26 04:02:07,27/14,868.0,-89
2024-06-26 04:17:08,28/14,868.0,-90
2024-06-26 04:32:59,24/2,868.0,-103
2024-06-26 04:35:29,24/8,868.0,-95
2024-06-26 04:37:59,29/14,868.0,-90
2024-06-26 04:53:00,30/14,868.0,-90
2024-06-26 04:53:50,25/8,868.0,-96
2024-06-26 05:13:01,31/14,868.0,-89
2024-06-26 05:35:32,26/8,868.0,-96
2024-06-26 05:40:32,25/2,868.0,-102
2024-06-26 06:23:54,27/8,868.0,-96
2024-06-26 06:28:04,28/8,868.0,-95
2024-06-26 06:29:45,32/14,868.0,-90
2024-06-26 06:30:35,33/14,868.0,-90
2024-06-26 06:36:25,26/2,868.0,-102
2024-06-26 07:00:36,29/8,868.0,-95
2024-06-26 07:05:37,27/2,868.0,-102
2024-06-26 07:06:26,30/8,868.0,-96
2024-06-26 07:11:27,34/14,868.0,-90
2024-06-26 07:26:28,28/2,868.0,-101
2024-06-26 07:28:08,35/14,868.0,-90
2024-06-26 07:39:48,31/8,868.0,-95
2024-06-26 07:45:39,32/8,868.0,-93
2024-06-26 07:48:59,36/14,868.0,-88
2024-06-26 07:49:49,33/8,868.0,-94
2024-06-26 08:04:50,34/8,868.0,-98
2024-06-26 08:14:50,35/8,868.0,-97
2024-06-26 08:25:41,36/8,868.0,-100
2024-06-26 08:45:42,37/14,868.0,-90
2024-06-26 08:57:22,38/14,868.0,-94
2024-06-26 09:19:03,39/14,868.0,-93
2024-06-26 09:19:53,29/2,868.0,-106
2024-06-26 09:54:55,37/8,868.0,-101
2024-06-26 10:24:57,40/14,868.0,-92
2024-06-26 10:29:57,38/8,868.0,-101
2024-06-26 10:35:47,30/2,868.0,-106
2024-06-26 10:36:37,41/14,868.0,-96
2024-06-26 10:43:18,31/2,868.0,-106
2024-06-26 10:45:48,39/8,868.0,-99
2024-06-26 10:49:58,40/8,868.0,-99
2024-06-26 11:04:59,42/14,868.0,-95
2024-06-26 11:36:40,32/2,868.0,-106
2024-06-26 12:01:42,43/14,868.0,-92
2024-06-26 12:05:02,44/14,868.0,-93
2024-06-26 12:06:42,33/2,868.0,-103
2024-06-26 12:09:12,45/14,868.0,-92
2024-06-26 12:27:33,46/14,868.0,-91
2024-06-26 12:31:43,41/8,868.0,-98
2024-06-26 12:34:13,47/14,868.0,-92
2024-06-26 12:39:13,42/8,868.0,-99
2024-06-26 12:41:44,43/8,868.0,-99
2024-06-26 12:59:15,44/8,868.0,-97
2024-06-26 13:01:45,48/14,868.0,-92
2024-06-26 13:11:45,34/2,868.0,-103
2024-06-26 13:24:16,45/8,868.0,-98
2024-06-26 13:37:37,49/14,868.0,-92
2024-06-26 13:58:28,50/14,868.0,-90
2024-06-26 14:14:18,35/2,868.0,-106
2024-06-26 14:34:19,46/8,868.0,-97
2024-06-26 14:41:50,47/8,868.0,-96
2024-06-26 15:25:12,48/8,868.0,-100
2024-06-26 15:29:22,51/14,868.0,-96
2024-06-26 15:36:03,36/2,868.0,-106
2024-06-26 15:43:33,52/14,868.0,-95
2024-06-26 15:52:44,37/2,868.0,-107
2024-06-26 15:59:24,38/2,868.0,-107
2024-06-26 16:02:44,39/2,868.0,-106
2024-06-26 16:20:15,49/8,868.0,-101
2024-06-26 16:35:16,53/14,868.0,-93
2024-06-26 16:39:26,50/8,868.0,-100
2024-06-26 16:46:06,54/14,868.0,-91
2024-06-26 16:47:46,40/2,868.0,-104
2024-06-26 17:16:08,55/14,868.0,-92
2024-06-26 17:21:08,51/8,868.0,-98
2024-06-26 17:31:08,56/14,868.0,-92
2024-06-26 17:36:09,52/8,868.0,-97
2024-06-26 17:48:39,57/14,868.0,-95
2024-06-26 17:51:10,58/14,868.0,-95
2024-06-26 18:02:00,41/2,868.0,-108
2024-06-26 18:10:20,59/14,868.0,-96
2024-06-26 18:14:31,60/14,868.0,-95
2024-06-26 18:17:01,53/8,868.0,-101
2024-06-26 18:17:51,42/2,868.0,-108
2024-06-26 18:22:51,43/2,868.0,-107
2024-06-26 18:30:21,54/8,868.0,-101
2024-06-26 18:38:42,61/14,868.0,-96
2024-06-26 18:42:52,44/2,868.0,-108
2024-06-26 18:52:02,56/8,868.0,-101
2024-06-26 18:59:33,57/8,868.0,-101
2024-06-26 19:22:54,62/14,868.0,-96
2024-06-26 19:48:45,58/8,868.0,-100
2024-06-26 19:56:16,63/14,868.0,-96
2024-06-26 20:04:36,64/14,868.0,-95
2024-06-26 20:17:07,65/14,868.0,-94
2024-06-26 21:06:20,45/2,868.0,-107
2024-06-26 21:17:10,46/2,868.0,-107
2024-06-26 21:31:21,59/8,868.0,-101
2024-06-26 21:33:01,66/14,868.0,-96
2024-06-26 21:35:31,47/2,868.0,-107
2024-06-26 21:49:42,67/14,868.0,-95
2024-06-26 21:52:12,60/8,868.0,-101
2024-06-26 21:58:52,68/14,868.0,-96
2024-06-26 22:18:53,61/8,868.0,-101
2024-06-26 22:23:53,69/14,868.0,-95
2024-06-26 22:38:54,48/2,868.0,-108
2024-06-26 22:48:55,70/14,868.0,-96
2024-06-26 22:54:45,49/2,868.0,-107
2024-06-26 22:58:05,50/2,868.0,-106
2024-06-26 23:05:36,51/2,868.0,-106
2024-06-26 23:09:46,63/8,868.0,-100
2024-06-26 23:11:26,64/8,868.0,-101
2024-06-26 23:26:27,65/8,868.0,-100
2024-06-26 23:34:47,71/14,868.0,-94
2024-06-26 23:36:27,52/2,868.0,-106
2024-06-26 23:53:58,66/8,868.0,-98
2024-06-26 23:58:58,72/14,868.0,-95
2024-06-27 00:08:59,73/14,868.0,-95
2024-06-27 00:39:00,53/2,868.0,-107
2024-06-27 00:40:40,74/14,868.0,-94
2024-06-27 00:44:00,75/14,868.0,-94
2024-06-27 00:57:21,67/8,868.0,-99
2024-06-27 01:09:52,68/8,868.0,-99
2024-06-27 01:10:42,69/8,868.0,-100
2024-06-27 01:19:02,54/2,868.0,-106
2024-06-27 01:29:03,76/14,868.0,-94
2024-06-27 01:55:44,55/2,868.0,-107
2024-06-27 02:17:25,56/2,868.0,-106
2024-06-27 02:44:57,70/8,868.0,-100
2024-06-27 02:47:27,57/2,868.0,-106
2024-06-27 03:01:38,77/14,868.0,-96
2024-06-27 03:05:48,78/14,868.0,-95
2024-06-27 03:12:28,79/14,868.0,-94
2024-06-27 03:17:29,71/8,868.0,-100
2024-06-27 03:30:49,72/8,868.0,-100
2024-06-27 03:41:40,80/14,868.0,-95
2024-06-27 03:51:40,73/8,868.0,-101
2024-06-27 03:59:10,58/2,868.0,-106
2024-06-27 04:09:11,74/8,868.0,-101
2024-06-27 04:14:11,75/8,868.0,-101
2024-06-27 04:20:02,76/8,868.0,-100
2024-06-27 04:23:22,81/14,868.0,-95
2024-06-27 04:27:32,59/2,868.0,-107
2024-06-27 04:30:02,82/14,868.0,-95
2024-06-27 04:43:23,77/8,868.0,-100
2024-06-27 04:50:03,78/8,868.0,-101
2024-06-27 04:55:53,60/2,868.0,-106
2024-06-27 05:00:04,83/14,868.0,-94
2024-06-27 05:03:24,79/8,868.0,-100
2024-06-27 05:05:54,84/14,868.0,-95
2024-06-27 05:06:44,85/14,868.0,-94
2024-06-27 05:07:34,61/2,868.0,-106
2024-06-27 05:08:24,62/2,868.0,-106
2024-06-27 05:26:45,63/2,868.0,-107
2024-06-27 05:35:06,80/8,868.0,-99
2024-06-27 05:47:36,64/2,868.0,-105
2024-06-27 05:50:06,81/8,868.0,-100
2024-06-27 05:55:56,82/8,868.0,-98
2024-06-27 05:57:37,65/2,868.0,-106
2024-06-27 06:03:27,83/8,868.0,-100
2024-06-27 06:05:07,86/14,868.0,-95
2024-06-27 06:11:47,66/2,868.0,-106
2024-06-27 06:13:27,67/2,868.0,-106
2024-06-27 06:55:09,84/8,868.0,-100
2024-06-27 07:01:00,85/8,868.0,-100
2024-06-27 07:21:51,68/2,868.0,-107
2024-06-27 07:50:12,69/2,868.0,-104
2024-06-27 07:51:52,87/14,868.0,-93
2024-06-27 08:03:33,88/14,868.0,-93
2024-06-27 08:11:53,89/14,868.0,-95
2024-06-27 08:41:55,86/8,868.0,-93
2024-06-27 08:42:45,90/14,868.0,-88
2024-06-27 08:52:46,87/8,868.0,-93
2024-06-27 09:01:56,88/8,868.0,-94
2024-06-27 09:06:06,91/14,868.0,-90
2024-06-27 09:20:17,89/8,868.0,-96
2024-06-27 09:26:57,70/2,868.0,-101
2024-06-27 09:40:18,90/8,868.0,-93
2024-06-27 10:03:39,92/14,868.0,-89
2024-06-27 10:06:59,91/8,868.0,-93
2024-06-27 10:17:00,92/8,868.0,-95
2024-06-27 10:21:10,93/14,868.0,-89
2024-06-27 10:26:10,93/8,868.0,-94
2024-06-27 10:31:10,94/14,868.0,-90
2024-06-27 10:48:41,94/8,868.0,-97
2024-06-27 10:54:32,95/14,868.0,-90
2024-06-27 11:12:02,95/8,868.0,-96
2024-06-27 11:14:32,71/2,868.0,-103
2024-06-27 11:19:33,96/14,868.0,-90
2024-06-27 11:22:53,96/8,868.0,-96
2024-06-27 11:26:13,97/14,868.0,-91
2024-06-28 10:44:55,150/8,868.0,-102
2024-06-28 11:01:36,154/14,868.0,-94
2024-06-28 11:18:16,151/8,868.0,-101
2024-06-28 11:28:17,123/2,868.0,-106
2024-06-28 11:36:37,124/2,868.0,-106
2024-06-28 12:00:49,152/8,868.0,-99
2024-06-28 12:06:39,155/14,868.0,-94
2024-06-28 12:14:59,156/14,868.0,-95
2024-06-28 12:19:09,125/2,868.0,-106
2024-06-28 12:29:10,126/2,868.0,-109
2024-06-28 12:43:21,127/2,868.0,-108
2024-06-28 12:50:51,157/14,868.0,-96
2024-06-28 13:05:52,128/2,868.0,-107
2024-06-28 13:10:52,129/2,868.0,-107
2024-06-28 13:22:33,158/14,868.0,-96
2024-06-28 13:29:13,153/8,868.0,-103
2024-06-28 13:32:33,154/8,868.0,-116
2024-06-28 13:38:23,159/14,868.0,-108
2024-06-28 13:48:24,130/2,868.0,-119
2024-06-28 13:51:44,155/8,868.0,-111
2024-06-28 14:00:05,160/14,868.0,-106
2024-06-28 14:12:35,156/8,868.0,-114
2024-06-28 14:35:57,157/8,868.0,-109
2024-06-28 14:45:57,161/14,868.0,-108
