2024-08-29 12:05:26,1/51,868.0,-78,442,0,4,M0CW137
2024-08-29 12:05:34,1/100,868.0,-75,445,0,4,M0CW137
2024-08-29 12:14:08,1/20,868.0,-79,447,0,4,M0CW137
2024-08-29 12:14:59,1/51,868.0,-79,447,0,4,M0CW137
2024-08-29 12:15:49,1/100,868.0,-78,450,0,4,M0CW137
2024-08-29 12:22:28,1/20,868.0,-82,448,0,4,M0CW137
2024-08-29 12:23:19,1/51,868.0,-79,455,0,4,M0CW137
2024-08-29 12:24:10,1/100,868.0,-78,450,0,4,M0CW137
2024-08-29 12:30:48,1/20,868.6,-82,-1504,0,6,M0CW336
2024-08-29 12:31:39,1/51,868.6,-79,-1504,0,6,M0CW336
2024-08-29 12:32:30,1/100,868.6,-78,-1507,0,6,M0CW336
2024-08-29 12:39:08,1/20,868.6,-79,-1503,0,6,M0CW336
2024-08-29 12:39:59,1/51,868.6,-79,-1506,0,6,M0CW336
2024-08-29 12:40:50,1/100,868.6,-81,-1505,0,6,M0CW336
2024-08-29 12:54:08,2/20,868.0,-81,460,0,4,M0CW137
2024-08-29 12:54:59,2/51,868.0,-78,462,0,4,M0CW137
2024-08-29 12:55:50,2/100,868.0,-79,461,0,4,M0CW137
2024-08-29 13:02:29,2/20,868.0,-79,462,0,4,M0CW137
2024-08-29 13:03:19,2/51,868.0,-78,463,0,4,M0CW137
2024-08-29 13:04:11,2/100,868.0,-78,463,0,4,M0CW137
2024-08-29 13:10:49,2/20,868.6,-79,-1496,0,6,M0CW336
2024-08-29 13:11:39,2/51,868.6,-82,-1500,0,6,M0CW336
2024-08-29 13:12:31,2/100,868.6,-79,-1497,0,6,M0CW336
2024-08-29 13:19:09,2/20,868.6,-82,-1495,0,6,M0CW336
2024-08-29 13:20:00,2/51,868.6,-81,-1498,0,6,M0CW336
2024-08-29 13:20:51,2/100,868.6,-82,-1498,0,6,M0CW336
2024-08-29 13:34:09,3/20,868.0,-81,469,0,4,M0CW137
2024-08-29 13:35:00,3/51,868.0,-81,468,0,4,M0CW137
2024-08-29 13:35:51,3/100,868.0,-79,468,0,4,M0CW137
2024-08-29 13:42:30,3/20,868.0,-82,467,0,4,M0CW137
2024-08-29 13:43:20,3/51,868.0,-82,470,0,4,M0CW137
2024-08-29 13:44:11,3/100,868.0,-82,469,0,4,M0CW137
2024-08-29 13:50:50,3/20,868.6,-82,-1492,0,6,M0CW336
2024-08-29 13:51:40,3/51,868.6,-81,-1493,0,6,M0CW336
2024-08-29 13:52:32,3/100,868.6,-81,-1490,0,6,M0CW336
