2024-08-31 20:14:25,22/51,866.1,-75,547,15,6,12
2024-08-31 20:53:34,22/20,865.9,-76,539,15,5,12
2024-08-31 20:54:26,22/51,865.9,-75,0,10,5,12
2024-08-31 22:53:36,23/20,866.1,-75,528,15,6,12
2024-08-31 22:54:28,23/51,866.1,-74,0,10,6,12
2024-08-31 23:33:37,23/20,865.9,-76,525,15,5,12
2024-08-31 23:34:29,23/51,865.9,-73,0,12,5,12
2024-09-01 01:33:40,24/20,866.1,-75,515,15,6,12
2024-09-01 01:34:31,24/51,866.1,-76,0,10,6,12
2024-09-01 02:13:40,24/20,865.9,-75,516,13,5,12
2024-09-01 02:14:32,24/51,865.9,-71,0,12,5,12
2024-09-01 04:13:43,25/20,866.1,-75,512,15,6,12
2024-09-01 04:14:34,25/51,866.1,-75,512,15,6,12
2024-09-01 04:53:43,25/20,865.9,-75,515,15,5,12
2024-09-01 04:54:35,25/51,865.9,-72,0,10,5,12
2024-09-01 06:53:46,26/20,866.1,-75,512,15,6,12
2024-09-01 06:54:37,26/51,866.1,-72,0,10,6,12
2024-09-01 07:34:38,26/51,865.9,-75,515,15,5,12
2024-09-01 09:33:49,27/20,866.1,-75,506,15,6,12
2024-09-01 09:34:40,27/51,866.1,-75,506,15,6,12
2024-09-01 10:13:50,27/20,865.9,-75,511,15,5,12
2024-09-01 10:14:41,27/51,865.9,-75,511,15,5,12
2024-09-01 12:13:52,28/20,866.1,-75,531,15,6,12
2024-09-01 12:14:44,28/51,866.1,-75,532,15,6,12
2024-09-01 12:53:53,28/20,865.9,-75,529,14,5,12
2024-09-01 12:54:44,28/51,865.9,-76,528,15,5,12
2024-09-01 14:53:55,29/20,866.1,-75,524,15,6,12
2024-09-01 14:54:47,29/51,866.1,-76,0,10,6,12
2024-09-01 15:33:56,29/20,865.9,-74,540,15,5,12
2024-09-01 15:34:47,29/51,865.9,-74,540,15,5,12
2024-09-01 17:33:58,30/20,866.1,-74,548,15,6,12
2024-09-01 17:34:50,30/51,866.1,-75,0,11,6,12
2024-09-01 18:13:59,30/20,865.9,-75,547,15,5,12
2024-09-01 18:14:50,30/51,865.9,-75,547,15,5,12
2024-09-01 20:14:01,31/20,866.1,-76,524,15,6,12
2024-09-01 20:14:53,31/51,866.1,-72,0,10,6,12
2024-09-01 20:54:02,31/20,865.9,-75,518,15,5,12
2024-09-01 20:54:54,31/51,865.9,-70,0,10,5,12
2024-09-01 22:54:04,32/20,866.1,-75,515,15,6,12
2024-09-01 22:54:56,32/51,866.1,-73,0,12,6,12
2024-09-01 23:34:05,32/20,865.9,-75,515,15,5,12
2024-09-01 23:34:57,32/51,865.9,-75,515,15,5,12
2024-09-02 01:34:07,33/20,866.1,-75,513,15,6,12
2024-09-02 01:34:59,33/51,866.1,-75,513,15,6,12
2024-09-02 02:14:08,33/20,865.9,-75,514,14,5,12
2024-09-02 02:15:00,33/51,865.9,-71,0,10,5,12
2024-09-02 04:14:10,34/20,866.1,-74,518,15,6,12
2024-09-02 04:15:02,34/51,866.1,-74,518,15,6,12
2024-09-02 04:54:11,34/20,865.9,-75,518,15,5,12
2024-09-02 04:55:03,34/51,865.9,-70,0,11,5,12
2024-09-02 06:54:14,35/20,866.1,-75,518,15,6,12
2024-09-02 06:55:05,35/51,866.1,-75,518,14,6,12
2024-09-02 07:34:14,35/20,865.9,-76,524,15,5,12
2024-09-02 09:34:17,36/20,866.1,-75,511,14,6,12
2024-09-02 09:35:08,36/51,866.1,-70,0,10,6,12
2024-09-02 10:14:17,36/20,865.9,-80,510,15,5,12
2024-09-02 10:15:09,36/51,865.9,-80,510,15,5,12
2024-09-02 12:14:20,37/20,866.1,-79,537,15,6,12
2024-09-02 12:15:11,37/51,866.1,-77,537,13,6,12
2024-09-02 12:54:21,37/20,865.9,-80,551,14,5,12
2024-09-02 12:55:12,37/51,865.9,-80,551,14,5,12
2024-09-02 14:54:23,38/20,866.1,-79,554,5,6,12
2024-09-02 14:55:14,38/51,866.1,-81,0,10,6,12
2024-09-02 15:34:24,38/20,865.9,-78,554,15,5,12
2024-09-02 15:35:15,38/51,865.9,-76,554,15,5,12
2024-09-02 17:34:26,39/20,866.1,-81,558,14,6,12
2024-09-02 17:35:18,39/51,866.1,-82,558,14,6,12
2024-09-02 18:14:27,39/20,865.9,-80,565,15,5,12
2024-09-02 18:15:18,39/51,865.9,-80,565,14,5,12
2024-09-02 20:14:29,40/20,866.1,-78,549,15,6,12
2024-09-02 20:15:21,40/51,866.1,-77,549,15,6,12
2024-09-02 20:54:30,40/20,865.9,-78,539,15,5,12
2024-09-02 20:55:21,40/51,865.9,-75,0,11,5,12
2024-09-02 22:54:32,41/20,866.1,-77,523,15,6,12
2024-09-02 22:55:24,41/51,866.1,-77,523,15,6,12
2024-09-02 23:34:33,41/20,865.9,-77,523,15,5,12
2024-09-02 23:35:25,41/51,865.9,-73,0,11,5,12
2024-09-03 01:34:35,42/20,866.1,-77,519,15,6,12
2024-09-03 01:35:27,42/51,866.1,-74,0,8,6,12
2024-09-03 02:14:36,42/20,865.9,-77,520,15,5,12
2024-09-03 02:15:28,42/51,865.9,-77,520,14,5,12
2024-09-03 04:14:38,43/20,866.1,-76,521,15,6,12
2024-09-03 04:15:30,43/51,866.1,-75,0,10,6,12
2024-09-03 04:54:39,43/20,865.9,-77,521,14,5,12
2024-09-03 04:55:31,43/51,865.9,-77,521,15,5,12
2024-09-03 06:54:41,44/20,866.1,-75,518,15,6,12
2024-09-03 06:55:33,44/51,866.1,-73,0,12,6,12
2024-09-03 07:34:42,44/20,865.9,-77,519,15,5,12
2024-09-03 07:35:34,44/51,865.9,-74,0,10,5,12
2024-09-03 09:34:44,45/20,866.1,-76,510,15,6,12
2024-09-03 09:35:36,45/51,866.1,-80,0,9,6,12
2024-09-03 10:14:45,45/20,865.9,-80,509,15,5,12
2024-09-03 10:15:37,45/51,865.9,-81,0,10,5,12
