UNKNOWN CODING RATE M0CW336,2024-07-26 12:05:50,1/2/20,868.6,-124,-1584,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 12:07:22,1/2/100,868.6,-127,-1607,0,6,5/6
DR11,2024-07-26 12:08:05,1/2/20,868.6,-128,-1601,0,6,4/6
DR11,2024-07-26 12:09:37,1/2/100,868.6,-125,-1607,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 12:10:21,1/2/20,868.6,-126,-1610,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 12:11:07,1/2/51,868.6,-129,-1610,0,6,4/8
DR10,2024-07-26 12:12:36,1/2/20,868.6,-129,-1605,0,6,1/3
DR10,2024-07-26 12:13:23,1/2/51,868.6,-129,-1610,0,6,1/3
DR0,2024-07-26 12:14:50,1/2/20,865.9,-117,439,-9,5,4/5
DR0,2024-07-26 12:15:36,1/2/51,865.9,-117,439,-10,5,4/5
DR0,2024-07-26 12:16:20,1/2/20,865.9,-117,439,-9,5,4/6
DR0,2024-07-26 12:17:07,1/2/51,865.9,-115,440,-11,5,4/6
DR0,2024-07-26 12:17:51,1/2/20,865.9,-117,440,-6,5,4/7
DR0,2024-07-26 12:18:37,1/2/51,865.9,-114,0,-5,5,4/7
DR0,2024-07-26 12:19:21,1/2/20,865.9,-117,440,-10,5,4/8
DR0,2024-07-26 12:20:08,1/2/51,865.9,-114,440,-10,5,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 12:20:50,2/2/20,868.0,-121,351,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 12:21:36,2/2/51,868.0,-121,351,0,4,5/6
DR9,2024-07-26 12:23:06,2/2/20,868.0,-123,355,0,4,4/6
DR9,2024-07-26 12:23:52,2/2/51,868.0,-122,353,0,4,4/6
DR9,2024-07-26 12:24:38,2/2/100,868.0,-124,354,0,4,4/6
DR8,2024-07-26 12:27:36,2/2/20,868.0,-130,359,0,4,1/3
DR8,2024-07-26 12:28:24,2/2/51,868.0,-131,356,0,4,1/3
DR9,2024-07-26 12:32:06,2/2/20,868.0,-133,369,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 12:34:21,2/2/20,868.0,-131,357,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 12:35:07,2/2/51,868.0,-132,360,0,4,4/8
DR8,2024-07-26 12:36:37,2/2/20,868.0,-133,362,0,4,1/3
DR8,2024-07-26 12:37:24,2/2/51,868.0,-128,362,0,4,1/3
DR11,2024-07-26 12:41:52,2/2/51,868.6,-133,-1595,0,6,4/6
DR11,2024-07-26 12:42:38,2/2/100,868.6,-131,-1599,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 12:43:22,2/2/20,868.6,-130,-1605,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 12:44:08,2/2/51,868.6,-131,-1588,0,6,4/8
DR10,2024-07-26 12:45:37,2/2/20,868.6,-132,-1594,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 12:47:51,2/2/20,868.6,-132,-1591,0,6,5/6
DR11,2024-07-26 12:50:06,2/2/20,868.6,-131,-1591,0,6,4/6
DR11,2024-07-26 12:50:52,2/2/51,868.6,-134,-1594,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 12:53:08,2/2/51,868.6,-135,-1596,0,6,4/8
DR10,2024-07-26 12:55:24,2/2/51,868.6,-134,-1577,0,6,1/3
DR0,2024-07-26 12:56:51,2/2/20,865.9,-117,450,-13,5,4/5
DR0,2024-07-26 12:57:37,2/2/51,865.9,-115,450,-16,5,4/5
DR0,2024-07-26 12:58:21,2/2/20,865.9,-116,450,-18,5,4/6
DR0,2024-07-26 12:59:07,2/2/51,865.9,-117,451,-16,5,4/6
DR0,2024-07-26 12:59:52,2/2/20,865.9,-118,450,-15,5,4/7
DR0,2024-07-26 13:00:38,2/2/51,865.9,-116,451,-13,5,4/7
DR0,2024-07-26 13:01:22,2/2/20,865.9,-117,451,-12,5,4/8
DR0,2024-07-26 13:02:08,2/2/51,865.9,-118,0,-8,5,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:03:37,3/2/51,868.0,-131,366,0,4,5/6
DR9,2024-07-26 13:05:52,3/2/51,868.0,-131,363,0,4,4/6
DR9,2024-07-26 13:06:39,3/2/100,868.0,-131,364,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:07:22,3/2/20,868.0,-130,367,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:08:08,3/2/51,868.0,-132,373,0,4,4/8
DR8,2024-07-26 13:09:37,3/2/20,868.0,-130,366,0,4,1/3
DR8,2024-07-26 13:10:24,3/2/51,868.0,-131,369,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:11:51,3/2/20,868.0,-131,375,0,4,5/6
DR9,2024-07-26 13:14:07,3/2/20,868.0,-132,369,0,4,4/6
DR9,2024-07-26 13:14:53,3/2/51,868.0,-132,364,0,4,4/6
DR9,2024-07-26 13:15:39,3/2/100,868.0,-134,369,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:16:22,3/2/20,868.0,-133,364,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:17:08,3/2/51,868.0,-130,370,0,4,4/8
DR8,2024-07-26 13:19:25,3/2/51,868.0,-133,376,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 13:20:51,3/2/20,868.6,-131,-1590,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 13:21:37,3/2/51,868.6,-131,-1595,0,6,5/6
DR11,2024-07-26 13:23:07,3/2/20,868.6,-132,-1588,0,6,4/6
DR11,2024-07-26 13:23:53,3/2/51,868.6,-131,-1597,0,6,4/6
DR11,2024-07-26 13:24:39,3/2/100,868.6,-131,-1588,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 13:25:22,3/2/20,868.6,-132,-1594,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 13:26:08,3/2/51,868.6,-134,-1592,0,6,4/8
DR10,2024-07-26 13:27:38,3/2/20,868.6,-130,-1596,0,6,1/3
DR10,2024-07-26 13:28:25,3/2/51,868.6,-131,-1588,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 13:30:37,3/2/51,868.6,-131,-1587,0,6,5/6
DR11,2024-07-26 13:32:53,3/2/51,868.6,-132,-1583,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 13:34:22,3/2/20,868.6,-130,-1590,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 13:35:09,3/2/51,868.6,-133,-1582,0,6,4/8
DR10,2024-07-26 13:36:38,3/2/20,868.6,-131,-1592,0,6,1/3
DR10,2024-07-26 13:37:25,3/2/51,868.6,-130,-1596,0,6,1/3
DR0,2024-07-26 13:38:52,3/2/20,865.9,-117,452,-12,5,4/5
DR0,2024-07-26 13:39:38,3/2/51,865.9,-116,452,-13,5,4/5
DR0,2024-07-26 13:40:22,3/2/20,865.9,-117,452,-12,5,4/6
DR0,2024-07-26 13:41:08,3/2/51,865.9,-116,452,-13,5,4/6
DR0,2024-07-26 13:41:52,3/2/20,865.9,-117,452,-12,5,4/7
DR0,2024-07-26 13:42:39,3/2/51,865.9,-116,452,-13,5,4/7
DR0,2024-07-26 13:43:23,3/2/20,865.9,-117,452,-12,5,4/8
DR0,2024-07-26 13:44:09,3/2/51,865.9,-116,452,-14,5,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:44:52,4/2/20,868.0,-132,371,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:45:38,4/2/51,868.0,-133,365,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:46:24,4/2/100,868.0,-131,368,0,4,5/6
DR9,2024-07-26 13:47:53,4/2/51,868.0,-130,363,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:49:23,4/2/20,868.0,-133,362,0,4,4/8
DR8,2024-07-26 13:51:38,4/2/20,868.0,-132,370,0,4,1/3
DR8,2024-07-26 13:52:25,4/2/51,868.0,-131,368,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:53:52,4/2/20,868.0,-130,369,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:54:38,4/2/51,868.0,-133,368,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:55:24,4/2/100,868.0,-134,366,0,4,5/6
DR9,2024-07-26 13:56:07,4/2/20,868.0,-132,363,0,4,4/6
DR9,2024-07-26 13:56:54,4/2/51,868.0,-131,367,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:58:23,4/2/20,868.0,-132,369,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 13:59:09,4/2/51,868.0,-131,374,0,4,4/8
DR8,2024-07-26 14:00:38,4/2/20,868.0,-132,369,0,4,1/3
DR8,2024-07-26 14:01:25,4/2/51,868.0,-130,361,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 14:03:38,4/2/51,868.6,-130,-1597,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:04:24,4/2/100,868.6,-130,-1597,0,6,5/6
DR11,2024-07-26 14:05:08,4/2/20,868.6,-132,-1594,0,6,4/6
DR11,2024-07-26 14:05:54,4/2/51,868.6,-134,-1593,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:07:23,4/2/20,868.6,-130,-1594,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 14:08:09,4/2/51,868.6,-131,-1589,0,6,4/8
DR10,2024-07-26 14:09:39,4/2/20,868.6,-130,-1594,0,6,1/3
DR10,2024-07-26 14:10:26,4/2/51,868.6,-131,-1584,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 14:11:53,4/2/20,868.6,-132,-1590,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:12:38,4/2/51,868.6,-130,-1586,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:13:24,4/2/100,868.6,-131,-1593,0,6,5/6
DR11,2024-07-26 14:14:08,4/2/20,868.6,-131,-1586,0,6,4/6
DR11,2024-07-26 14:14:54,4/2/51,868.6,-132,-1593,0,6,4/6
DR11,2024-07-26 14:15:40,4/2/100,868.6,-130,-1593,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:16:23,4/2/20,868.6,-130,-1588,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 14:17:10,4/2/51,868.6,-133,-1579,0,6,4/8
DR10,2024-07-26 14:18:39,4/2/20,868.6,-133,-1590,0,6,1/3
DR10,2024-07-26 14:19:26,4/2/51,868.6,-133,-1592,0,6,1/3
DR0,2024-07-26 14:20:53,4/2/20,865.9,-117,452,-10,5,4/5
DR0,2024-07-26 14:22:23,4/2/20,865.9,-116,452,-11,5,4/6
DR0,2024-07-26 14:23:09,4/2/51,865.9,-117,452,-10,5,4/6
DR0,2024-07-26 14:23:53,4/2/20,865.9,-111,452,-17,5,4/7
DR0,2024-07-26 14:24:40,4/2/51,865.9,-117,453,-10,5,4/7
DR0,2024-07-26 14:26:10,4/2/51,865.9,-116,453,-14,5,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:26:53,5/2/20,868.0,-131,385,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:27:39,5/2/51,868.0,-132,368,0,4,5/6
DR9,2024-07-26 14:29:08,5/2/20,868.0,-133,364,0,4,4/6
DR9,2024-07-26 14:30:41,5/2/100,868.0,-131,372,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:32:10,5/2/51,868.0,-130,367,0,4,4/8
DR8,2024-07-26 14:33:39,5/2/20,868.0,-130,369,0,4,1/3
DR8,2024-07-26 14:34:26,5/2/51,868.0,-130,368,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:35:53,5/2/20,868.0,-133,369,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:36:39,5/2/51,868.0,-131,369,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:37:25,5/2/100,868.0,-132,366,0,4,5/6
DR9,2024-07-26 14:38:08,5/2/20,868.0,-132,364,0,4,4/6
DR9,2024-07-26 14:38:54,5/2/51,868.0,-131,368,0,4,4/6
DR9,2024-07-26 14:39:41,5/2/100,868.0,-130,366,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:40:24,5/2/20,868.0,-132,370,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 14:41:10,5/2/51,868.0,-135,372,0,4,4/8
DR8,2024-07-26 14:42:40,5/2/20,868.0,-131,366,0,4,1/3
DR8,2024-07-26 14:43:26,5/2/51,868.0,-131,360,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 14:44:54,5/2/20,868.6,-130,-1594,0,6,5/6
DR11,2024-07-26 14:47:09,5/2/20,868.6,-132,-1596,0,6,4/6
DR11,2024-07-26 14:48:41,5/2/100,868.6,-131,-1595,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:49:24,5/2/20,868.6,-131,-1595,0,6,4/8
DR10,2024-07-26 14:51:39,5/2/20,868.6,-132,-1597,0,6,1/3
DR10,2024-07-26 14:52:27,5/2/51,868.6,-131,-1597,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 14:53:53,5/2/20,868.6,-131,-1594,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:54:40,5/2/51,868.6,-131,-1592,0,6,5/6
DR11,2024-07-26 14:56:09,5/2/20,868.6,-132,-1591,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 14:58:24,5/2/20,868.6,-130,-1594,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 14:59:10,5/2/51,868.6,-132,-1594,0,6,4/8
DR10,2024-07-26 15:00:40,5/2/20,868.6,-132,-1594,0,6,1/3
DR0,2024-07-26 15:02:54,5/2/20,865.9,-116,448,-13,5,4/5
DR0,2024-07-26 15:03:40,5/2/51,865.9,-117,448,-12,5,4/5
DR0,2024-07-26 15:04:24,5/2/20,865.9,-118,448,-13,5,4/6
DR0,2024-07-26 15:05:10,5/2/51,865.9,-115,448,-15,5,4/6
DR0,2024-07-26 15:05:54,5/2/20,865.9,-115,448,-14,5,4/7
DR0,2024-07-26 15:06:41,5/2/51,865.9,-117,448,-13,5,4/7
DR0,2024-07-26 15:07:24,5/2/20,865.9,-116,447,-14,5,4/8
DR0,2024-07-26 15:08:11,5/2/51,865.9,-117,0,-10,5,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:08:54,6/2/20,868.0,-132,357,0,4,5/6
DR9,2024-07-26 15:11:09,6/2/20,868.0,-131,356,0,4,4/6
DR9,2024-07-26 15:11:55,6/2/51,868.0,-132,360,0,4,4/6
DR9,2024-07-26 15:12:42,6/2/100,868.0,-129,356,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:13:24,6/2/20,868.0,-130,362,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:14:11,6/2/51,868.0,-132,365,0,4,4/8
DR8,2024-07-26 15:15:40,6/2/20,868.0,-134,366,0,4,1/3
DR8,2024-07-26 15:16:27,6/2/51,868.0,-131,361,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:18:40,6/2/51,868.0,-130,362,0,4,5/6
DR9,2024-07-26 15:20:09,6/2/20,868.0,-133,364,0,4,4/6
DR9,2024-07-26 15:20:55,6/2/51,868.0,-131,369,0,4,4/6
DR9,2024-07-26 15:21:42,6/2/100,868.0,-131,370,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:22:24,6/2/20,868.0,-134,364,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:23:11,6/2/51,868.0,-131,357,0,4,4/8
DR8,2024-07-26 15:24:40,6/2/20,868.0,-132,364,0,4,1/3
DR8,2024-07-26 15:25:28,6/2/51,868.0,-130,366,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 15:26:54,6/2/20,868.6,-129,-1597,0,6,5/6
UNKNOWN CODING RATE M0CW336,2024-07-26 15:27:40,6/2/51,868.6,-132,-1602,0,6,5/6
DR11,2024-07-26 15:29:09,6/2/20,868.6,-130,-1602,0,6,4/6
DR11,2024-07-26 15:29:55,6/2/51,868.6,-130,-1602,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 15:31:25,6/2/20,868.6,-132,-1590,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 15:32:11,6/2/51,868.6,-130,-1597,0,6,4/8
DR10,2024-07-26 15:33:41,6/2/20,868.6,-131,-1598,0,6,1/3
DR10,2024-07-26 15:34:28,6/2/51,868.6,-131,-1604,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 15:35:55,6/2/20,868.6,-130,-1598,0,6,5/6
DR11,2024-07-26 15:38:10,6/2/20,868.6,-132,-1596,0,6,4/6
DR11,2024-07-26 15:39:42,6/2/100,868.6,-134,-1603,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 15:40:25,6/2/20,868.6,-130,-1602,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 15:41:11,6/2/51,868.6,-130,-1603,0,6,4/8
DR10,2024-07-26 15:42:41,6/2/20,868.6,-131,-1606,0,6,1/3
DR10,2024-07-26 15:43:28,6/2/51,868.6,-129,-1603,0,6,1/3
DR0,2024-07-26 15:44:55,6/2/20,865.9,-118,442,-10,5,4/5
DR0,2024-07-26 15:46:25,6/2/20,865.9,-117,442,-12,5,4/6
DR0,2024-07-26 15:47:11,6/2/51,865.9,-117,442,-11,5,4/6
DR0,2024-07-26 15:47:55,6/2/20,865.9,-118,442,-13,5,4/7
DR0,2024-07-26 15:48:42,6/2/51,865.9,-116,442,-14,5,4/7
DR0,2024-07-26 15:50:12,6/2/51,865.9,-118,442,-12,5,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:52:26,7/2/100,868.0,-131,357,0,4,5/6
DR9,2024-07-26 15:53:10,7/2/20,868.0,-134,364,0,4,4/6
DR9,2024-07-26 15:53:56,7/2/51,868.0,-132,355,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:55:25,7/2/20,868.0,-134,359,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 15:56:12,7/2/51,868.0,-134,359,0,4,4/8
DR8,2024-07-26 15:57:41,7/2/20,868.0,-134,362,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:01:27,7/2/100,868.0,-132,359,0,4,5/6
DR9,2024-07-26 16:02:56,7/2/51,868.0,-132,362,0,4,4/6
DR9,2024-07-26 16:03:43,7/2/100,868.0,-130,364,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:04:26,7/2/20,868.0,-133,355,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:05:12,7/2/51,868.0,-132,351,0,4,4/8
DR8,2024-07-26 16:06:41,7/2/20,868.0,-131,356,0,4,1/3
DR8,2024-07-26 16:07:28,7/2/51,868.0,-133,355,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 16:08:55,7/2/20,868.6,-131,-1604,0,6,5/6
DR11,2024-07-26 16:11:10,7/2/20,868.6,-131,-1602,0,6,4/6
DR11,2024-07-26 16:11:56,7/2/51,868.6,-130,-1606,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 16:13:26,7/2/20,868.6,-132,-1593,0,6,4/8
DR10,2024-07-26 16:15:42,7/2/20,868.6,-134,-1603,0,6,1/3
DR10,2024-07-26 16:16:29,7/2/51,868.6,-132,-1604,0,6,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 16:18:41,7/2/51,868.6,-132,-1589,0,6,5/6
DR11,2024-07-26 16:21:43,7/2/100,868.6,-131,-1602,0,6,4/6
UNKNOWN CODING RATE M0CW336,2024-07-26 16:22:26,7/2/20,868.6,-130,-1607,0,6,4/8
UNKNOWN CODING RATE M0CW336,2024-07-26 16:23:12,7/2/51,868.6,-131,-1607,0,6,4/8
DR10,2024-07-26 16:25:29,7/2/51,868.6,-131,-1603,0,6,1/3
DR0,2024-07-26 16:26:55,7/2/20,865.9,-117,442,-12,5,4/5
DR0,2024-07-26 16:27:42,7/2/51,865.9,-117,442,-11,5,4/5
DR0,2024-07-26 16:28:26,7/2/20,865.9,-117,442,-12,5,4/6
DR0,2024-07-26 16:29:12,7/2/51,865.9,-117,442,-11,5,4/6
DR0,2024-07-26 16:29:56,7/2/20,865.9,-117,442,-11,5,4/7
DR0,2024-07-26 16:30:42,7/2/51,865.9,-117,442,-13,5,4/7
DR0,2024-07-26 16:31:26,7/2/20,865.9,-118,442,-11,5,4/8
DR0,2024-07-26 16:32:13,7/2/51,865.9,-117,443,-12,5,4/8
DR9,2024-07-26 16:36:43,8/2/100,868.0,-133,359,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:37:26,8/2/20,868.0,-131,359,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:38:12,8/2/51,868.0,-131,363,0,4,4/8
DR8,2024-07-26 16:39:42,8/2/20,868.0,-134,364,0,4,1/3
DR8,2024-07-26 16:40:29,8/2/51,868.0,-132,357,0,4,1/3
DR9,2024-07-26 16:44:57,8/2/51,868.0,-134,353,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:46:26,8/2/20,868.0,-132,360,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 16:47:13,8/2/51,868.0,-132,362,0,4,4/8
DR8,2024-07-26 16:48:42,8/2/20,868.0,-132,357,0,4,1/3
DR8,2024-07-26 16:49:29,8/2/51,868.0,-134,360,0,4,1/3
UNKNOWN CODING RATE M0CW336,2024-07-26 16:50:56,8/2/20,868.6,-132,-1599,0,6,5/6
DR0,2024-07-26 11:17:37,  START OF TEST /27,868.3,-68,425,15,20,4/5
DR0,2024-07-26 11:32:04,  START OF TEST /27,868.3,-113,414,-11,20,4/5
DR0,2024-07-26 11:32:49,1/2/20,866.1,-116,413,-3,6,4/5
DR0,2024-07-26 11:33:35,1/2/51,866.1,-112,415,-9,6,4/5
DR0,2024-07-26 11:34:20,1/2/20,866.1,-116,416,-4,6,4/6
DR0,2024-07-26 11:35:06,1/2/51,866.1,-113,418,-10,6,4/6
DR0,2024-07-26 11:35:50,1/2/20,866.1,-116,419,-3,6,4/7
DR0,2024-07-26 11:36:36,1/2/51,866.1,-111,420,-11,6,4/7
DR0,2024-07-26 11:37:20,1/2/20,866.1,-116,421,-5,6,4/8
DR0,2024-07-26 11:38:07,1/2/51,866.1,-118,0,-6,6,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:38:49,1/2/20,868.0,-119,331,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:39:35,1/2/51,868.0,-120,332,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:40:21,1/2/100,868.0,-121,337,0,4,5/6
DR9,2024-07-26 11:41:05,1/2/20,868.0,-122,339,0,4,4/6
DR9,2024-07-26 11:41:50,1/2/51,868.0,-119,339,0,4,4/6
DR9,2024-07-26 11:42:37,1/2/100,868.0,-120,337,0,4,4/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:43:20,1/2/20,868.0,-120,340,0,4,4/8
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:44:06,1/2/51,868.0,-122,337,0,4,4/8
DR8,2024-07-26 11:45:36,1/2/20,868.0,-122,338,0,4,1/3
DR8,2024-07-26 11:46:23,1/2/51,868.0,-121,336,0,4,1/3
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:47:49,1/2/20,868.0,-120,343,0,4,5/6
UNKNOWN CODING RATE ON M0CW137,2024-07-26 11:48:35,1/2/51,868.0,-121,340,0,4,5/6
