2024-08-29 12:30:48,1,-82,-1504,0,6
2024-08-29 12:39:08,1,-79,-1503,0,6
2024-08-29 13:10:49,2,-79,-1496,0,6
2024-08-29 13:19:09,2,-82,-1495,0,6
2024-08-29 13:50:50,3,-82,-1492,0,6
2024-08-29 13:59:10,3,-79,-1489,0,6
2024-08-29 14:30:50,4,-83,-1492,0,6
2024-08-29 14:39:11,4,-85,-1479,0,6
2024-08-29 15:10:51,5,-83,-1483,0,6
2024-08-29 15:19:11,5,-88,-1495,0,6
2024-08-29 15:50:52,6,-84,-1497,0,6
2024-08-29 15:59:12,6,-84,-1495,0,6
2024-08-29 16:30:53,7,-83,-1504,0,6
2024-08-29 16:39:13,7,-82,-1503,0,6
2024-08-29 17:10:53,8,-84,-1506,0,6
2024-08-29 17:19:14,8,-82,-1500,0,6
2024-08-29 17:50:54,9,-82,-1502,0,6
2024-08-29 17:59:14,9,-82,-1505,0,6
2024-08-29 18:30:55,10,-82,-1507,0,6
2024-08-29 18:39:15,10,-82,-1504,0,6
2024-08-29 19:10:56,11,-81,-1477,0,6
2024-08-29 19:19:16,11,-82,-1476,0,6
2024-08-29 19:50:57,12,-81,-1472,0,6
2024-08-29 19:59:17,12,-82,-1478,0,6
2024-08-29 20:30:57,13,-81,-1485,0,6
2024-08-29 20:39:18,13,-82,-1488,0,6
2024-08-29 21:10:58,14,-81,-1491,0,6
2024-08-29 21:19:18,14,-81,-1491,0,6
2024-08-29 21:50:59,15,-81,-1496,0,6
2024-08-29 21:59:19,15,-82,-1501,0,6
2024-08-29 22:31:00,16,-81,-1501,0,6
2024-08-29 22:39:20,16,-82,-1507,0,6
2024-08-29 23:11:01,17,-81,-1528,0,6
2024-08-29 23:19:20,17,-81,-1513,0,6
2024-08-29 23:51:01,18,-82,-1509,0,6
2024-08-29 23:59:21,18,-81,-1516,0,6
2024-08-30 00:31:02,19,-81,-1517,0,6
2024-08-30 00:39:22,19,-81,-1522,0,6
2024-08-30 01:11:03,20,-81,-1515,0,6
2024-08-30 01:19:23,20,-81,-1520,0,6
2024-08-30 01:51:03,21,-81,-1518,0,6
2024-08-30 01:59:24,21,-81,-1527,0,6
2024-08-30 02:31:04,22,-81,-1529,0,6
2024-08-30 02:39:24,22,-81,-1525,0,6
2024-08-30 03:11:05,23,-81,-1530,0,6
2024-08-30 03:19:25,23,-81,-1528,0,6
2024-08-30 03:51:06,24,-81,-1525,0,6
2024-08-30 03:59:26,24,-81,-1520,0,6
2024-08-30 04:31:07,25,-81,-1529,0,6
2024-08-30 04:39:27,25,-81,-1528,0,6
2024-08-30 05:11:07,26,-81,-1533,0,6
2024-08-30 05:19:28,26,-81,-1532,0,6
2024-08-30 05:51:08,27,-81,-1532,0,6
2024-08-30 05:59:28,27,-81,-1529,0,6
2024-08-30 06:31:09,28,-82,-1532,0,6
2024-08-30 06:39:29,28,-84,-1530,0,6
2024-08-30 07:11:10,29,-84,-1534,0,6
2024-08-30 07:19:30,29,-83,-1535,0,6
2024-08-30 07:51:11,30,-84,-1530,0,6
2024-08-30 07:59:31,30,-84,-1535,0,6
2024-08-30 08:31:11,31,-83,-1533,0,6
2024-08-30 08:39:31,31,-84,-1534,0,6
2024-08-30 09:11:12,32,-81,-1527,0,6
2024-08-30 09:19:32,32,-84,-1530,0,6
2024-08-30 09:51:13,33,-85,-1531,0,6
2024-08-30 09:59:33,33,-83,-1534,0,6
2024-08-30 10:31:14,34,-79,-1537,0,6
2024-08-30 10:39:34,34,-84,-1537,0,6
2024-08-30 11:11:15,35,-77,-1529,0,6
2024-08-30 11:19:34,35,-78,-1525,0,6
2024-08-30 11:51:15,36,-77,-1510,0,6
2024-08-30 11:59:35,36,-77,-1509,0,6
2024-08-30 12:31:16,37,-77,-1513,0,6
2024-08-30 12:39:36,37,-78,-1513,0,6
2024-08-30 13:11:17,38,-77,-1505,0,6
2024-08-30 13:19:37,38,-77,-1505,0,6
2024-08-30 13:51:17,39,-79,-1494,0,6
2024-08-30 13:59:38,39,-78,-1491,0,6
2024-08-30 14:31:18,40,-78,-1488,0,6
2024-08-30 14:39:38,40,-78,-1489,0,6
2024-08-30 15:11:19,41,-77,-1484,0,6
2024-08-30 15:19:39,41,-78,-1483,0,6
2024-08-30 15:51:20,42,-77,-1479,0,6
2024-08-30 15:59:40,42,-81,-1476,0,6
2024-08-30 16:31:20,43,-78,-1478,0,6
2024-08-30 16:39:41,43,-76,-1475,0,6
2024-08-30 17:11:21,44,-81,-1476,0,6
2024-08-30 17:19:42,44,-78,-1479,0,6
2024-08-30 17:51:22,45,-79,-1475,0,6
2024-08-30 17:59:42,45,-78,-1478,0,6
2024-08-30 18:31:23,46,-79,-1480,0,6
2024-08-30 18:39:43,46,-79,-1481,0,6
2024-08-30 19:11:24,47,-79,-1474,0,6
2024-08-30 19:19:44,47,-81,-1476,0,6
2024-08-30 19:51:24,48,-78,-1481,0,6
2024-08-30 19:59:45,48,-79,-1482,0,6
2024-08-30 20:31:25,49,-79,-1479,0,6
2024-08-30 20:39:46,49,-78,-1489,0,6
2024-08-30 21:11:26,50,-78,-1504,0,6
2024-08-30 21:19:46,50,-78,-1494,0,6
2024-08-30 21:51:27,51,-79,-1503,0,6
2024-08-30 21:59:47,51,-78,-1504,0,6
2024-08-30 22:31:28,52,-78,-1508,0,6
2024-08-30 22:39:48,52,-78,-1511,0,6
2024-08-30 23:11:28,53,-78,-1512,0,6
2024-08-30 23:19:48,53,-78,-1514,0,6
2024-08-30 23:51:29,54,-78,-1523,0,6
2024-08-30 23:59:49,54,-77,-1523,0,6
2024-08-31 00:31:30,55,-77,-1526,0,6
2024-08-31 00:39:50,55,-78,-1523,0,6
2024-08-31 01:11:31,56,-77,-1524,0,6
2024-08-31 01:19:51,56,-78,-1528,0,6
2024-08-31 01:51:31,57,-77,-1517,0,6
2024-08-31 01:59:51,57,-77,-1525,0,6
2024-08-31 02:31:32,58,-79,-1518,0,6
2024-08-31 02:39:52,58,-77,-1519,0,6
2024-08-31 03:11:33,59,-77,-1530,0,6
2024-08-31 03:19:53,59,-77,-1530,0,6
2024-08-31 03:51:34,60,-77,-1527,0,6
2024-08-31 03:59:54,60,-78,-1520,0,6
2024-08-31 04:31:34,61,-76,-1532,0,6
2024-08-31 04:39:55,61,-78,-1523,0,6
2024-08-31 05:11:35,62,-77,-1532,0,6
2024-08-31 05:19:55,62,-78,-1528,0,6
2024-08-31 05:51:36,63,-76,-1529,0,6
2024-08-31 05:59:56,63,-77,-1523,0,6
2024-08-31 06:31:37,64,-78,-1528,0,6
2024-08-31 06:39:57,64,-77,-1521,0,6
2024-08-31 07:11:38,65,-76,-1529,0,6
2024-08-31 07:19:58,65,-77,-1523,0,6
2024-08-31 07:51:38,66,-76,-1532,0,6
2024-08-31 07:59:59,66,-77,-1536,0,6
2024-08-31 08:31:39,67,-76,-1538,0,6
2024-08-31 08:39:59,67,-76,-1539,0,6
2024-08-31 09:11:40,68,-76,-1538,0,6
2024-08-31 09:20:00,68,-77,-1533,0,6
2024-08-31 09:51:41,69,-76,-1536,0,6
2024-08-31 10:00:01,69,-76,-1533,0,6
2024-08-31 10:31:42,70,-77,-1532,0,6
2024-08-31 10:40:02,70,-77,-1530,0,6
2024-08-31 11:11:42,71,-77,-1516,0,6
2024-08-31 11:20:02,71,-77,-1510,0,6
2024-08-31 11:51:43,72,-79,-1512,0,6
2024-08-31 12:00:03,72,-79,-1495,0,6
2024-08-31 12:31:44,73,-79,-1487,0,6
2024-08-31 12:40:04,73,-78,-1487,0,6
2024-08-31 13:11:45,74,-79,-1504,0,6
2024-08-31 13:20:05,74,-78,-1484,0,6
2024-08-31 13:51:45,75,-79,-1488,0,6
2024-08-31 14:00:05,75,-81,-1485,0,6
2024-08-31 14:31:46,76,-78,-1487,0,6
2024-08-31 14:40:06,76,-82,-1488,0,6
2024-08-31 15:11:47,77,-81,-1487,0,6
2024-08-31 15:20:07,77,-82,-1487,0,6
2024-08-31 15:51:48,78,-80,-1476,0,6
2024-08-31 16:00:08,78,-81,-1484,0,6
2024-08-31 16:31:48,79,-81,-1487,0,6
2024-08-31 16:40:09,79,-81,-1487,0,6
2024-08-31 17:11:49,80,-79,-1486,0,6
2024-08-31 17:20:09,80,-79,-1483,0,6
2024-08-31 17:51:50,81,-81,-1490,0,6
2024-08-31 18:00:10,81,-81,-1489,0,6
2024-08-31 18:31:51,82,-81,-1482,0,6
2024-08-31 18:40:11,82,-79,-1485,0,6
