DR11,2024-07-24 08:10:03,46/14,868.6,-112,-1628,0,6
DR5,2024-07-24 08:10:52,15/14,865.9,-109,412,4,5
DR6,2024-07-24 08:13:22,43/14,866.1,-108,0,1,8
DR0,2024-07-24 08:14:14,16/14,866.1,-109,420,3,6
DR10,2024-07-24 08:15:05,48/14,868.6,-119,-1606,0,6
DR10,2024-07-24 08:15:55,49/14,868.6,-129,-1624,0,6
DR8,2024-07-24 08:16:45,40/14,868.0,-119,339,0,4
DR8,2024-07-24 08:18:25,37/8,868.0,-128,336,0,4
DR0,2024-07-24 08:19:14,17/14,866.1,-112,420,2,6
DR5,2024-07-24 08:20:02,10/2,866.1,-117,409,-8,6
DR8,2024-07-24 08:20:55,41/14,868.0,-133,343,0,4
DR3,2024-07-24 08:25:03,10/2,865.9,-115,411,-9,5
DR6,2024-07-24 08:25:53,56/2,866.1,-113,0,-8,8
DR4,2024-07-24 08:27:33,14/8,865.9,-116,410,-1,5
DR1,2024-07-24 08:28:24,13/8,865.7,-98,415,-17,4
DR6,2024-07-24 08:29:13,43/8,866.1,-112,0,-7,8
DR2,2024-07-24 08:31:43,15/2,866.1,-116,412,-6,6
DR0,2024-07-24 08:32:35,12/14,865.7,-100,0,-14,4
