2024-06-25 22:52:40,1.0,15,15,2024-06-25 16:49:01
2024-06-26 04:25:27,1.0,13,13,2024-06-25 22:52:40
2024-06-26 10:00:44,1.0,12,12,2024-06-26 04:25:27
2024-06-26 15:55:12,1.0,14,14,2024-06-26 10:00:44
2024-06-26 21:28:49,1.0,18,18,2024-06-26 15:55:12
2024-06-27 03:03:16,1.0,15,15,2024-06-26 21:28:49
2024-06-27 09:36:56,1.0,15,15,2024-06-27 03:03:16
2024-06-28 21:27:56,0.07262569832402235,13,179,2024-06-28 15:09:17
2024-06-29 03:41:35,1.0,18,18,2024-06-28 21:27:56
2024-06-29 09:27:43,1.0,7,7,2024-06-29 03:41:35
2024-07-01 23:00:29,1.0,9,9,2024-07-01 16:44:20
2024-07-02 05:33:19,1.0,8,8,2024-07-01 23:00:29
2024-07-02 11:11:06,1.0,11,11,2024-07-02 05:33:19
2024-07-02 16:47:13,0.9333333333333333,14,15,2024-07-02 11:11:06
2024-07-02 23:03:22,1.0,13,13,2024-07-02 16:47:13
2024-07-03 06:13:44,1.0,13,13,2024-07-02 23:03:22
2024-07-03 11:56:32,1.0,17,17,2024-07-03 06:13:44
2024-07-03 17:38:29,1.0,16,16,2024-07-03 11:56:32
