2024-06-25 22:46:38,1.0,13,13,2024-06-25 16:58:50
2024-06-26 04:16:55,1.0,13,13,2024-06-25 22:46:38
2024-06-26 09:49:42,1.0,18,18,2024-06-26 04:16:55
2024-06-26 15:22:30,1.0,16,16,2024-06-26 09:49:42
2024-06-26 21:23:39,1.0,11,11,2024-06-26 15:22:30
2024-06-27 03:31:28,1.0,11,11,2024-06-26 21:23:39
2024-06-27 09:47:37,1.0,11,11,2024-06-27 03:31:28
2024-06-28 16:13:23,0.08333333333333333,14,168,2024-06-28 10:40:36
2024-06-28 21:52:00,1.0,9,9,2024-06-28 16:13:23
2024-06-29 03:35:38,1.0,12,12,2024-06-28 21:52:00
2024-06-29 10:19:20,1.0,14,14,2024-06-29 03:35:38
2024-07-03 23:56:55,1.0,13,13,2024-07-03 16:52:23
2024-07-04 05:51:24,1.0,15,15,2024-07-03 23:56:55
