2024-06-25 22:39:06,1.0,8,8,2024-06-25 16:56:18
2024-06-26 04:31:04,1.0,17,17,2024-06-25 22:39:06
2024-06-26 10:07:12,1.0,11,11,2024-06-26 04:31:04
2024-06-26 15:39:09,1.0,8,8,2024-06-26 10:07:12
2024-06-26 21:18:37,1.0,14,14,2024-06-26 15:39:09
2024-06-27 03:20:36,1.0,10,10,2024-06-26 21:18:37
2024-06-27 09:04:13,1.0,4,4,2024-06-27 03:20:36
2024-06-28 17:56:46,0.1038961038961039,16,154,2024-06-28 12:18:09
2024-06-28 23:53:45,1.0,7,7,2024-06-28 17:56:46
2024-06-29 07:32:29,1.0,16,16,2024-06-28 23:53:45
2024-06-29 13:06:56,1.0,13,13,2024-06-29 07:32:29
2024-07-03 23:19:21,1.0,18,18,2024-07-03 17:19:53
2024-07-04 05:03:49,1.0,11,11,2024-07-03 23:19:21
2024-07-04 10:41:37,1.0,10,10,2024-07-04 05:03:49
