date;V_nicr;temperature;pressure;V_pile_intel;V_alim_nicr;V_5v;I_nicr;vitesse;COG;vitesse_verticale;etat;latitude;longitude;altitude;nb_sat;heure_GPS
2024-05-24T07:12:37;0.000;20.41;1009.37;3.367;0.000;2.017;0.000;0.000;188.42;0.0;i;43.70634;-0.25131;74.3;4;07:14:59
2024-05-24T07:12:38;0.000;20.41;1009.35;3.371;0.000;2.017;0.000;0.000;188.42;0.0;i;43.70634;-0.25131;74.3;4;07:15:00
2024-05-24T07:12:39;0.000;20.42;1009.37;3.375;0.000;2.017;0.000;0.000;188.42;0.0;i;43.70634;-0.25131;74.3;4;07:15:01
2024-05-24T07:12:40;0.000;20.43;1009.37;3.375;0.000;2.017;0.000;0.000;188.42;0.0;i;43.70634;-0.25131;74.3;4;07:15:02
2024-05-24T07:12:41;0.000;20.44;1009.36;3.379;0.000;2.015;0.000;0.000;188.42;0.0;i;43.70634;-0.25131;74.3;4;07:15:03
2024-05-24T07:12:42;0.000;20.45;1009.35;3.379;0.000;2.015;0.000;0.000;188.42;0.0;i;43.70634;-0.25131;74.3;4;07:15:04
2024-05-24T07:12:43;0.000;20.46;1009.36;3.379;0.000;2.017;0.000;0.463;189.81;10.0;i;43.70636;-0.25137;84.3;4;07:15:05
2024-05-24T07:12:44;0.000;20.47;1009.37;3.375;0.000;2.015;0.000;0.453;187.83;12.9;i;43.70637;-0.25137;87.2;4;07:15:06
2024-05-24T07:12:45;0.000;20.48;1009.36;3.379;0.000;2.017;0.000;0.437;187.91;14.3;i;43.70637;-0.25137;88.6;4;07:15:07
2024-05-24T07:12:46;0.000;20.49;1009.36;3.379;0.000;2.017;0.000;0.000;192.78;16.3;i;43.70638;-0.25137;90.6;4;07:15:08
2024-05-24T07:12:47;0.000;20.50;1009.36;3.379;0.000;2.017;0.000;0.000;182.54;8.1;i;43.70638;-0.25137;92.4;4;07:15:09
2024-05-24T07:12:48;0.000;20.51;1009.35;3.379;0.000;2.017;0.000;0.000;181.50;6.5;i;43.70639;-0.25137;93.7;4;07:15:10
2024-05-24T07:12:49;0.000;20.52;1009.34;3.383;0.000;2.020;0.000;0.401;177.94;5.7;i;43.70639;-0.25137;94.3;4;07:15:11
2024-05-24T07:12:50;0.000;20.52;1009.35;3.383;0.000;2.017;0.000;0.412;177.12;4.7;i;43.70639;-0.25137;95.3;4;07:15:12
2024-05-24T07:12:51;0.000;20.53;1009.34;3.379;0.000;2.017;0.000;0.000;176.62;3.4;i;43.70639;-0.25137;95.8;4;07:15:13
2024-05-24T07:12:52;0.000;20.54;1009.34;3.383;0.000;2.017;0.000;0.000;183.25;2.3;i;43.70638;-0.25137;96.0;4;07:15:14
2024-05-24T07:12:53;0.000;20.55;1009.35;3.383;0.000;2.020;0.000;0.000;186.87;2.0;i;43.70638;-0.25137;96.3;4;07:15:15
2024-05-24T07:12:54;0.000;20.56;1009.36;3.383;0.000;2.017;0.000;0.000;186.87;1.0;i;43.70638;-0.25137;96.3;4;07:15:16
2024-05-24T07:12:55;0.000;20.57;1009.35;3.383;0.000;2.017;0.000;0.499;188.11;1.2;i;43.70637;-0.25137;97.0;4;07:15:17
2024-05-24T07:12:56;0.000;20.58;1009.33;3.383;0.000;2.017;0.000;0.514;190.90;1.4;i;43.70636;-0.25137;97.4;4;07:15:18
2024-05-24T07:12:57;0.000;20.58;1009.35;3.383;0.000;2.020;0.000;0.520;192.40;1.4;i;43.70636;-0.25138;97.7;4;07:15:19
2024-05-24T07:12:58;0.000;20.59;1009.35;3.383;0.000;2.017;0.000;0.504;193.94;1.5;i;43.70636;-0.25138;97.8;4;07:15:20
2024-05-24T07:12:59;0.000;20.60;1009.34;3.383;0.000;2.017;0.000;0.473;196.18;0.7;i;43.70635;-0.25138;97.7;4;07:15:21
2024-05-24T07:13:00;0.000;20.61;1009.35;3.383;0.000;2.017;0.000;0.000;188.95;0.6;i;43.70635;-0.25138;98.0;4;07:15:22
2024-05-24T07:13:01;0.000;20.62;1009.33;3.383;0.000;2.017;0.000;0.000;185.05;0.1;i;43.70635;-0.25138;97.8;4;07:15:23
2024-05-24T07:13:02;0.000;20.63;1009.36;3.383;0.000;2.017;0.000;0.000;188.00;-0.3;i;43.70634;-0.25138;97.5;4;07:15:24
2024-05-24T07:13:03;0.000;20.63;1009.36;3.388;0.000;2.017;0.000;0.000;188.00;-0.2;i;43.70634;-0.25138;97.5;4;07:15:25
2024-05-24T07:13:04;0.000;20.64;1009.37;3.383;0.000;2.017;0.000;0.478;193.93;-1.2;i;43.70632;-0.25139;96.8;4;07:15:26
2024-05-24T07:13:05;0.000;20.65;1009.36;3.383;0.000;2.017;0.000;0.494;188.37;-1.3;i;43.70632;-0.25139;96.5;4;07:15:27
2024-05-24T07:13:06;0.000;20.66;1009.35;3.383;0.000;2.020;0.000;0.478;187.28;-1.3;i;43.70631;-0.25139;96.2;4;07:15:28
2024-05-24T07:13:07;0.000;20.66;1009.36;3.375;0.000;2.017;0.000;0.000;181.62;-1.6;i;43.70631;-0.25139;95.9;4;07:15:29
2024-05-24T07:13:08;0.000;20.67;1009.34;3.354;0.000;2.017;0.000;0.000;178.62;-1.2;i;43.70630;-0.25139;95.6;4;07:15:30
2024-05-24T07:13:09;0.000;20.68;1009.34;3.354;0.000;2.017;0.000;0.000;184.51;-1.2;i;43.70630;-0.25139;95.3;4;07:15:31
2024-05-24T07:13:10;0.000;20.69;1009.36;3.350;0.000;2.017;0.000;0.000;184.51;-0.9;i;43.70630;-0.25139;95.3;4;07:15:32
2024-05-24T07:13:11;0.000;20.69;1009.34;3.350;0.000;2.017;0.000;0.000;184.51;-0.6;i;43.70630;-0.25139;95.3;4;07:15:33
2024-05-24T07:13:12;0.000;20.71;1009.38;3.362;0.000;2.017;0.000;0.000;184.51;-0.3;i;43.70630;-0.25139;95.3;4;07:15:34
2024-05-24T07:13:13;0.000;20.71;1009.37;3.362;0.000;2.017;0.000;0.000;184.51;0.0;i;43.70630;-0.25139;95.3;4;07:15:35
2024-05-24T07:13:14;0.000;20.72;1009.36;3.367;0.000;2.017;0.000;0.000;184.51;0.0;i;43.70630;-0.25139;95.3;4;07:15:36
2024-05-24T07:13:15;0.000;20.73;1009.35;3.371;0.000;2.017;0.000;0.000;184.51;0.0;i;43.70630;-0.25139;95.3;4;07:15:37
2024-05-24T07:13:16;0.000;20.73;1009.37;3.371;0.000;2.017;0.000;0.000;184.51;0.0;i;43.70630;-0.25139;95.3;4;07:15:38
2024-05-24T07:13:17;0.000;20.74;1009.36;3.375;0.000;2.017;0.000;0.000;184.51;0.0;i;43.70630;-0.25139;95.3;4;07:15:39
2024-05-24T07:13:18;0.000;20.75;1009.36;3.375;0.000;2.017;0.000;0.427;191.64;-8.0;i;43.70621;-0.25140;87.3;4;07:15:40
2024-05-24T07:13:19;0.000;20.76;1009.37;3.375;0.000;2.017;0.000;0.432;189.78;-8.6;i;43.70620;-0.25140;86.7;4;07:15:41
2024-05-24T07:13:20;0.000;20.76;1009.36;3.379;0.000;2.017;0.000;0.437;196.93;-9.2;i;43.70619;-0.25141;86.1;4;07:15:42
2024-05-24T07:13:21;0.000;20.77;1009.36;3.362;0.000;2.015;0.000;0.442;186.62;-9.9;i;43.70618;-0.25141;85.4;4;07:15:43
2024-05-24T07:13:22;0.000;20.78;1009.35;3.358;0.000;2.017;0.000;0.453;181.92;-2.4;i;43.70618;-0.25141;84.9;4;07:15:44
2024-05-24T07:13:23;0.000;20.78;1009.36;3.329;0.000;2.015;0.000;0.463;176.15;-2.1;i;43.70617;-0.25141;84.6;4;07:15:45
2024-05-24T07:13:24;0.000;20.79;1009.35;3.342;0.000;2.015;0.000;0.463;176.17;-1.8;i;43.70617;-0.25141;84.3;4;07:15:46
2024-05-24T07:13:25;0.000;20.80;1009.35;3.321;0.000;2.015;0.000;0.000;175.09;-1.0;i;43.70617;-0.25142;84.4;4;07:15:47
2024-05-24T07:13:26;0.000;20.81;1009.36;3.333;0.000;2.015;0.000;0.000;183.91;-0.6;i;43.70617;-0.25142;84.3;4;07:15:48
2024-05-24T07:13:27;0.000;20.81;1009.36;3.317;0.000;2.015;0.000;0.432;185.30;-0.7;i;43.70617;-0.25143;83.9;4;07:15:49
2024-05-24T07:13:28;0.000;20.82;1009.36;3.333;0.000;2.015;0.000;0.432;188.40;-0.5;i;43.70617;-0.25143;83.8;4;07:15:50
2024-05-24T07:13:29;0.000;20.83;1009.36;3.313;0.000;2.017;0.000;0.000;198.98;-0.5;i;43.70617;-0.25144;83.9;4;07:15:51
2024-05-24T07:13:30;0.000;20.84;1009.35;3.329;0.000;2.015;0.000;0.000;193.11;-0.5;i;43.70617;-0.25144;83.8;4;07:15:52
2024-05-24T07:13:31;0.000;20.84;1009.35;3.304;0.000;2.015;0.000;0.437;190.33;-0.1;i;43.70617;-0.25144;83.8;4;07:15:53
2024-05-24T07:13:32;0.000;20.85;1009.36;3.329;0.000;2.015;0.000;0.458;191.39;-0.1;i;43.70617;-0.25144;83.7;4;07:15:54
2024-05-24T07:13:33;0.000;20.86;1009.36;3.308;0.000;2.013;0.000;0.463;200.40;0.2;i;43.70617;-0.25145;84.1;4;07:15:55
2024-05-24T07:13:34;0.000;20.87;1009.36;3.338;0.000;2.017;0.000;0.458;197.30;0.2;i;43.70618;-0.25145;84.0;4;07:15:56
2024-05-24T07:13:35;0.000;20.87;1009.35;3.350;0.000;2.017;0.000;0.458;203.28;0.3;i;43.70618;-0.25145;84.1;4;07:15:57
2024-05-24T07:13:36;0.000;20.88;1009.35;3.354;0.000;2.017;0.000;0.463;199.73;0.2;i;43.70618;-0.25146;83.9;4;07:15:58
2024-05-24T07:13:37;0.000;20.89;1009.37;3.358;0.000;2.017;0.000;0.489;199.30;0.1;i;43.70618;-0.25146;84.2;4;07:15:59
2024-05-24T07:13:38;0.000;20.90;1009.38;3.358;0.000;2.017;0.000;0.494;200.41;0.1;i;43.70618;-0.25147;84.1;4;07:16:00
2024-05-24T07:13:39;0.000;20.91;1009.37;3.329;0.000;2.010;0.000;0.494;199.70;-0.1;i;43.70618;-0.25147;84.0;4;07:16:01
2024-05-24T07:13:40;0.000;20.91;1009.36;3.342;0.000;2.015;0.000;0.000;200.16;-0.3;i;43.70618;-0.25148;83.6;4;07:16:02
2024-05-24T07:13:41;0.000;20.92;1009.36;3.333;0.000;2.013;0.000;0.000;193.28;-1.0;i;43.70618;-0.25148;83.2;4;07:16:03
2024-05-24T07:13:42;0.000;20.93;1009.36;3.325;0.000;2.015;0.000;0.000;192.10;-1.7;i;43.70617;-0.25148;82.4;4;07:16:04
2024-05-24T07:13:43;0.000;20.94;1009.36;3.308;0.000;2.013;0.000;0.000;192.10;-1.6;i;43.70617;-0.25148;82.4;4;07:16:05
2024-05-24T07:13:44;0.000;20.94;1009.35;3.325;0.000;2.015;0.000;0.463;194.07;-2.4;i;43.70616;-0.25149;81.2;4;07:16:06
2024-05-24T07:13:45;0.000;20.95;1009.36;3.304;0.000;2.015;0.000;0.437;190.90;-3.1;i;43.70615;-0.25149;80.1;4;07:16:07
2024-05-24T07:13:46;0.000;20.96;1009.37;3.321;0.000;2.017;0.000;0.000;185.67;-3.3;i;43.70614;-0.25149;79.1;4;07:16:08
2024-05-24T07:13:47;0.000;20.97;1009.36;3.338;0.000;2.017;0.000;0.000;187.09;-4.2;i;43.70613;-0.25149;78.2;4;07:16:09
2024-05-24T07:13:48;0.000;20.98;1009.36;3.346;0.000;2.020;0.000;0.432;185.22;-3.9;i;43.70612;-0.25149;77.3;4;07:16:10
2024-05-24T07:13:49;0.000;20.98;1009.35;3.350;0.000;2.017;0.000;0.535;178.55;-4.3;i;43.70610;-0.25149;75.8;4;07:16:11
2024-05-24T07:13:50;0.000;20.99;1009.35;3.354;0.000;2.015;0.000;0.617;183.24;-4.3;i;43.70609;-0.25149;74.8;4;07:16:12
2024-05-24T07:13:51;0.000;21.00;1009.37;3.358;0.000;2.017;0.000;0.612;189.18;-4.4;i;43.70607;-0.25149;73.8;4;07:16:13
2024-05-24T07:13:52;0.000;21.01;1009.36;3.362;0.000;2.017;0.000;0.607;186.16;-4.8;i;43.70605;-0.25149;72.5;4;07:16:14
2024-05-24T07:13:53;0.000;21.01;1009.36;3.367;0.000;2.015;0.000;0.638;184.59;-4.6;i;43.70603;-0.25149;71.2;4;07:16:15
2024-05-24T07:13:54;0.000;21.02;1009.35;3.362;0.000;2.017;0.000;0.658;185.10;-5.0;i;43.70601;-0.25149;69.8;4;07:16:16
2024-05-24T07:13:55;0.000;21.03;1009.37;3.367;0.000;2.020;0.000;0.684;184.84;-5.4;i;43.70599;-0.25149;68.4;4;07:16:17
2024-05-24T07:13:56;0.000;21.04;1009.36;3.367;0.000;2.017;0.000;0.705;185.06;-5.0;i;43.70598;-0.25149;67.5;4;07:16:18
2024-05-24T07:13:57;0.000;21.05;1009.36;3.371;0.000;2.017;0.000;0.736;183.23;-4.6;i;43.70596;-0.25149;66.6;4;07:16:19
2024-05-24T07:13:58;0.000;21.05;1009.37;3.371;0.000;2.020;0.000;0.741;180.21;-4.2;i;43.70594;-0.25149;65.6;4;07:16:20
2024-05-24T07:13:59;0.000;21.06;1009.34;3.371;0.000;2.017;0.000;0.756;177.46;-3.6;i;43.70593;-0.25148;64.8;4;07:16:21
2024-05-24T07:14:00;0.000;21.07;1009.36;3.371;0.000;2.017;0.000;0.756;177.95;-3.3;i;43.70591;-0.25148;64.2;4;07:16:22
2024-05-24T07:14:01;0.000;21.08;1009.35;3.371;0.000;2.017;0.000;0.767;183.24;-3.2;i;43.70590;-0.25148;63.4;4;07:16:23
2024-05-24T07:14:02;0.000;21.08;1009.35;3.375;0.000;2.017;0.000;0.777;185.22;-2.6;i;43.70589;-0.25148;63.0;4;07:16:24
2024-05-24T07:14:03;0.000;21.09;1009.37;3.375;0.000;2.017;0.000;0.772;182.68;-2.3;i;43.70588;-0.25148;62.5;4;07:16:25
2024-05-24T07:14:04;0.000;21.10;1009.36;3.375;0.000;2.017;0.000;0.777;182.22;-2.0;i;43.70587;-0.25148;62.2;4;07:16:26
2024-05-24T07:14:05;0.000;21.11;1009.36;3.375;0.000;2.020;0.000;0.777;179.16;-0.9;i;43.70588;-0.25148;62.5;4;07:16:27
2024-05-24T07:14:06;0.000;21.12;1009.35;3.375;0.000;2.017;0.000;0.787;182.80;-0.5;i;43.70587;-0.25149;62.5;4;07:16:28
2024-05-24T07:14:07;0.000;21.12;1009.36;3.375;0.000;2.017;0.000;0.797;182.10;0.4;i;43.70587;-0.25149;62.9;4;07:16:29
2024-05-24T07:14:08;0.000;21.13;1009.38;3.346;0.000;2.017;0.000;0.797;181.02;0.7;i;43.70587;-0.25149;62.9;4;07:16:30
2024-05-24T07:14:09;0.000;21.14;1009.36;3.329;0.000;2.015;0.000;0.787;184.45;0.8;i;43.70588;-0.25149;63.3;4;07:16:31
2024-05-24T07:14:10;0.000;21.15;1009.37;3.321;0.000;2.015;0.000;0.777;183.00;0.8;i;43.70588;-0.25149;63.3;4;07:16:32
2024-05-24T07:14:11;0.000;21.15;1009.35;3.338;0.000;2.015;0.000;0.756;181.59;0.2;i;43.70587;-0.25149;63.1;4;07:16:33
2024-05-24T07:14:12;0.000;21.16;1009.37;3.350;0.000;2.017;0.000;0.669;179.08;0.3;i;43.70587;-0.25149;63.2;4;07:16:34
2024-05-24T07:14:13;0.000;21.17;1009.36;3.342;0.000;2.015;0.000;0.658;178.07;-0.3;i;43.70587;-0.25149;63.0;4;07:16:35
2024-05-24T07:14:14;0.000;21.17;1009.38;3.333;0.000;2.015;0.000;0.658;178.74;-0.3;i;43.70587;-0.25149;63.0;4;07:16:36
2024-05-24T07:14:15;0.000;21.18;1009.36;3.313;0.000;2.015;0.000;0.638;180.69;-0.2;i;43.70587;-0.25149;62.9;4;07:16:37
2024-05-24T07:14:16;0.000;21.19;1009.37;3.304;0.000;2.015;0.000;0.638;185.56;-0.2;i;43.70586;-0.25149;63.0;4;07:16:38
2024-05-24T07:14:17;0.000;21.20;1009.37;3.325;0.000;2.013;0.000;0.664;187.85;0.4;i;43.70587;-0.25149;63.4;4;07:16:39
2024-05-24T07:14:18;0.000;21.20;1009.38;3.300;0.000;2.013;0.000;0.664;186.81;0.9;i;43.70587;-0.25149;63.9;4;07:16:40
2024-05-24T07:14:19;0.000;21.21;1009.38;3.325;0.000;2.010;0.000;0.679;187.98;1.1;i;43.70587;-0.25150;64.0;4;07:16:41
2024-05-24T07:14:20;0.000;21.22;1009.38;3.317;0.000;2.015;0.000;0.705;182.63;1.3;i;43.70587;-0.25150;64.3;4;07:16:42
2024-05-24T07:14:21;0.000;21.22;1009.39;3.321;0.000;2.015;0.000;0.705;181.59;1.1;i;43.70587;-0.25150;64.5;4;07:16:43
2024-05-24T07:14:22;0.000;21.23;1009.40;3.338;0.000;2.017;0.000;0.725;181.09;0.5;i;43.70586;-0.25150;64.4;4;07:16:44
2024-05-24T07:14:23;0.000;21.24;1009.36;3.346;0.000;2.017;0.000;0.813;183.19;0.1;i;43.70586;-0.25150;64.1;4;07:16:45
2024-05-24T07:14:24;0.000;21.25;1009.37;3.346;0.000;2.015;0.000;0.813;185.19;-0.4;i;43.70585;-0.25150;63.9;4;07:16:46
2024-05-24T07:14:25;0.000;21.25;1009.37;3.350;0.000;2.017;0.000;0.818;183.84;-1.1;i;43.70584;-0.25150;63.4;4;07:16:47
2024-05-24T07:14:26;0.000;21.26;1009.38;3.321;0.000;2.017;0.000;0.833;182.90;-1.5;i;43.70583;-0.25149;62.9;4;07:16:48
2024-05-24T07:14:27;0.000;21.27;1009.36;3.333;0.000;2.015;0.000;0.813;180.27;-1.6;i;43.70582;-0.25149;62.5;4;07:16:49
2024-05-24T07:14:28;0.000;21.28;1009.36;3.308;0.000;2.015;0.000;0.715;179.92;-1.7;i;43.70582;-0.25149;62.2;4;07:16:50
2024-05-24T07:14:29;0.000;21.28;1009.37;3.325;0.000;2.013;0.000;0.679;178.85;-1.5;i;43.70582;-0.25149;61.9;4;07:16:51
2024-05-24T07:14:30;0.000;21.29;1009.34;3.333;0.000;2.015;0.000;0.643;178.42;-1.2;i;43.70581;-0.25149;61.7;4;07:16:52
2024-05-24T07:14:31;0.000;21.30;1009.37;3.346;0.000;2.015;0.000;0.658;183.79;-1.3;i;43.70581;-0.25148;61.2;4;07:16:53
2024-05-24T07:14:32;0.000;21.31;1009.36;3.350;0.000;2.017;0.000;0.684;189.07;-1.3;i;43.70580;-0.25148;60.9;4;07:16:54
2024-05-24T07:14:33;0.000;21.31;1009.35;3.354;0.000;2.015;0.000;0.705;187.22;-1.1;i;43.70580;-0.25148;60.8;4;07:16:55
2024-05-24T07:14:34;0.000;21.32;1009.35;3.354;0.000;2.017;0.000;0.700;184.08;-1.0;i;43.70580;-0.25148;60.7;4;07:16:56
2024-05-24T07:14:35;0.000;21.33;1009.35;3.354;0.000;2.017;0.000;0.710;177.94;-0.5;i;43.70579;-0.25148;60.7;4;07:16:57
2024-05-24T07:14:36;0.000;21.34;1009.37;3.354;0.000;2.020;0.000;0.705;178.48;-0.1;i;43.70580;-0.25147;60.8;4;07:16:58
2024-05-24T07:14:37;0.000;21.34;1009.37;3.358;0.000;2.017;0.000;0.700;178.55;-0.1;i;43.70579;-0.25147;60.7;4;07:16:59
2024-05-24T07:14:38;0.000;21.35;1009.37;3.362;0.000;2.017;0.000;0.694;178.18;-0.7;i;43.70579;-0.25147;60.0;4;07:17:00
2024-05-24T07:14:39;0.000;21.36;1009.38;3.362;0.000;2.017;0.000;0.684;180.46;-1.4;i;43.70578;-0.25147;59.3;4;07:17:01
2024-05-24T07:14:40;0.000;21.37;1009.35;3.362;0.000;2.017;0.000;0.664;181.06;-2.0;i;43.70579;-0.25147;58.8;4;07:17:02
2024-05-24T07:14:41;0.000;21.37;1009.37;3.367;0.000;2.020;0.000;0.648;181.67;-2.1;i;43.70579;-0.25147;58.6;4;07:17:03
2024-05-24T07:14:42;0.000;21.38;1009.36;3.367;0.000;2.017;0.000;0.556;193.24;-2.0;i;43.70579;-0.25148;58.0;4;07:17:04
2024-05-24T07:14:43;0.000;21.39;1009.37;3.367;0.000;2.017;0.000;0.571;196.40;-2.1;i;43.70579;-0.25149;57.2;4;07:17:05
2024-05-24T07:14:44;0.000;21.40;1009.36;3.367;0.000;2.020;0.000;0.550;189.75;-2.0;i;43.70580;-0.25149;56.8;4;07:17:06
2024-05-24T07:14:45;0.000;21.40;1009.36;3.367;0.000;2.017;0.000;0.448;185.21;-2.5;i;43.70581;-0.25149;56.1;4;07:17:07
2024-05-24T07:14:46;0.000;21.41;1009.37;3.367;0.000;2.017;0.000;0.453;184.00;-2.6;i;43.70581;-0.25150;55.4;4;07:17:08
2024-05-24T07:14:47;0.000;21.42;1009.37;3.371;0.000;2.017;0.000;0.468;188.16;-2.2;i;43.70581;-0.25150;55.0;4;07:17:09
2024-05-24T07:14:48;0.000;21.42;1009.35;3.371;0.000;2.017;0.000;0.458;187.56;-2.2;i;43.70581;-0.25150;54.6;4;07:17:10
2024-05-24T07:14:49;0.000;21.43;1009.40;3.371;0.000;2.017;0.000;0.432;180.64;-2.2;i;43.70582;-0.25150;53.9;4;07:17:11
