2024-09-02 12:21:36,1126,868.0,-120,350,0,4
2024-09-02 12:30:36,1126,868.0,-120,352,0,4
2024-09-02 13:03:37,1127,868.0,-120,361,0,4
2024-09-02 13:12:37,1127,868.0,-120,361,0,4
2024-09-02 13:45:38,1128,868.0,-120,364,0,4
2024-09-02 13:54:38,1128,868.0,-117,364,0,4
2024-09-02 14:27:39,1129,868.0,-120,361,0,4
2024-09-02 14:36:39,1129,868.0,-118,366,0,4
2024-09-02 15:18:40,1130,868.0,-130,362,0,4
2024-09-02 15:51:40,1131,868.0,-130,368,0,4
2024-09-02 16:00:41,1131,868.0,-129,368,0,4
2024-09-02 17:15:42,1133,868.0,-129,363,0,4
2024-09-02 17:57:43,1134,868.0,-126,375,0,4
2024-09-02 18:06:43,1134,868.0,-128,374,0,4
2024-09-02 18:39:44,1135,868.0,-126,377,0,4
2024-09-02 18:48:44,1135,868.0,-128,376,0,4
2024-09-02 19:21:45,1136,868.0,-127,379,0,4
2024-09-02 20:03:46,1137,868.0,-127,370,0,4
2024-09-02 20:12:46,1137,868.0,-126,367,0,4
2024-09-02 20:45:47,1138,868.0,-126,349,0,4
2024-09-02 20:54:47,1138,868.0,-126,350,0,4
2024-09-02 21:27:48,1139,868.0,-125,344,0,4
2024-09-02 21:36:48,1139,868.0,-126,344,0,4
2024-09-02 22:09:49,1140,868.0,-128,345,0,4
2024-09-02 22:18:49,1140,868.0,-127,338,0,4
2024-09-02 22:51:50,1141,868.0,-127,339,0,4
2024-09-02 23:33:50,1142,868.0,-127,335,0,4
2024-09-02 23:42:51,1142,868.0,-127,334,0,4
2024-09-03 00:15:51,1143,868.0,-128,333,0,4
2024-09-03 00:24:52,1143,868.0,-127,330,0,4
2024-09-03 00:57:52,1144,868.0,-127,330,0,4
2024-09-03 01:06:52,1144,868.0,-127,333,0,4
2024-09-03 01:39:53,1145,868.0,-127,332,0,4
2024-09-03 01:48:53,1145,868.0,-127,335,0,4
2024-09-03 02:21:54,1146,868.0,-127,339,0,4
2024-09-03 02:30:54,1146,868.0,-127,336,0,4
2024-09-03 03:03:55,1147,868.0,-126,344,0,4
2024-09-03 03:12:55,1147,868.0,-127,335,0,4
2024-09-03 03:54:56,1148,868.0,-127,341,0,4
2024-09-03 04:27:57,1149,868.0,-127,337,0,4
2024-09-03 04:36:57,1149,868.0,-127,332,0,4
2024-09-03 05:09:57,1150,868.0,-127,337,0,4
2024-09-03 05:18:58,1150,868.0,-127,333,0,4
2024-09-03 05:51:58,1151,868.0,-127,334,0,4
2024-09-03 06:00:59,1151,868.0,-127,330,0,4
2024-09-03 06:34:00,1152,868.0,-127,332,0,4
2024-09-03 06:43:00,1152,868.0,-127,336,0,4
2024-09-03 07:16:00,1153,868.0,-124,331,0,4
2024-09-03 07:25:01,1153,868.0,-126,335,0,4
2024-09-03 07:58:01,1154,868.0,-127,335,0,4
2024-09-03 08:07:01,1154,868.0,-122,331,0,4
2024-09-03 08:40:02,1155,868.0,-122,331,0,4
2024-09-03 08:49:02,1155,868.0,-125,330,0,4
2024-09-03 09:22:03,1156,868.0,-120,329,0,4
2024-09-03 10:04:04,1157,868.0,-126,323,0,4
2024-09-03 10:13:04,1157,868.0,-130,327,0,4
2024-09-03 10:46:05,1158,868.0,-120,321,0,4
2024-09-03 10:55:05,1158,868.0,-121,328,0,4
2024-09-03 11:28:06,1159,868.0,-120,325,0,4
