DR2,2024-07-25 16:52:35,41/2################,865.9,-110,399,4,5,4/5
DR0,2024-07-25 16:53:26,38/8################,865.9,-104,407,7,5,4/5
DR0,2024-07-25 16:54:16,39/8################,865.9,-104,407,4,5,4/5
DR10,2024-07-25 16:55:08,109/8###############,868.6,-98,-1643,0,6,1/3
DR0,2024-07-25 16:55:56,26/8################,866.3,-96,0,-4,7,4/5
DR3,2024-07-25 16:56:45,25/14###############,865.9,-99,396,13,5,4/5
DR6,2024-07-25 16:57:35,135/14##############,866.1,-98,0,4,8,4/5
DR11,2024-07-25 16:58:27,120/14##############,868.6,-93,-1646,0,6,4/6
DR3,2024-07-25 16:59:15,34/2################,865.7,-101,394,-7,4,4/5
DR11,2024-07-25 17:00:57,124/8###############,868.6,-98,-1643,0,6,4/6
DR4,2024-07-25 17:01:45,38/14###############,865.7,-97,390,-1,4,4/5
DR6,2024-07-25 17:02:35,136/14##############,866.1,-92,0,1,8,4/5
DR3,2024-07-25 17:03:25,35/8################,866.1,-105,394,5,6,4/5
DR11,2024-07-25 17:04:17,125/8###############,868.6,-98,-1646,0,6,4/6
DR10,2024-07-25 17:05:08,110/8###############,868.6,-98,-1643,0,6,1/3
DR5,2024-07-25 17:05:55,26/2################,866.1,-107,384,-4,6,4/5
DR4,2024-07-25 17:06:45,25/8################,866.3,-98,0,-10,7,4/5
DR0,2024-07-25 17:07:37,40/8################,865.9,-103,406,8,5,4/5
DR9,2024-07-25 17:08:27,121/2###############,868.0,-109,314,0,4,4/6
DR11,2024-07-25 17:09:17,121/2###############,868.6,-104,-1643,0,6,4/6
DR3,2024-07-25 17:10:05,31/14###############,866.1,-102,393,6,6,4/5
DR3,2024-07-25 17:10:56,35/2################,865.7,-97,395,-10,4,4/5
DR5,2024-07-25 17:11:45,27/8################,865.7,-97,387,-4,4,4/5
DR1,2024-07-25 17:12:36,29/8################,865.9,-103,401,4,5,4/5
DR9,2024-07-25 17:13:27,122/2###############,868.0,-109,314,0,4,4/6
DR9,2024-07-25 17:14:17,123/2###############,868.0,-109,309,0,4,4/6
DR1,2024-07-25 17:15:06,30/8################,865.9,-105,401,11,5,4/5
DR3,2024-07-25 17:15:56,28/2################,865.9,-111,395,7,5,4/5
DR11,2024-07-25 17:16:48,122/2###############,868.6,-105,-1647,0,6,4/6
DR10,2024-07-25 17:18:28,107/14##############,868.6,-93,-1646,0,6,1/3
DR2,2024-07-25 17:19:16,30/14###############,865.9,-100,397,12,5,4/5
DR8,2024-07-25 17:20:09,123/8###############,868.0,-103,310,0,4,1/3
DR8,2024-07-25 17:21:49,124/8###############,868.0,-103,313,0,4,1/3
DR11,2024-07-25 17:22:38,126/8###############,868.6,-98,-1648,0,6,4/6
DR8,2024-07-25 17:23:29,122/2###############,868.0,-110,312,0,4,1/3
DR9,2024-07-25 17:24:18,114/14##############,868.0,-97,309,0,4,4/6
DR0,2024-07-25 17:25:58,31/2################,865.9,-109,406,7,5,4/5
DR6,2024-07-25 17:26:46,128/8###############,866.1,-105,0,6,8,4/5
DR6,2024-07-25 17:27:36,137/14##############,866.1,-103,0,4,8,4/5
DR5,2024-07-25 17:28:26,28/8################,865.7,-99,386,-4,4,4/5
DR0,2024-07-25 17:30:08,28/14###############,866.1,-102,405,6,6,4/5
DR8,2024-07-25 17:31:49,111/14##############,868.0,-99,312,0,4,1/3
DR5,2024-07-25 17:32:36,21/8################,866.1,-105,391,0,6,4/5
DR9,2024-07-25 17:34:18,99/8################,868.0,-101,312,0,4,4/6
DR6,2024-07-25 17:35:07,129/8###############,866.1,-107,0,2,8,4/5
DR10,2024-07-25 17:36:00,113/2###############,868.6,-104,-1644,0,6,1/3
DR3,2024-07-25 17:36:47,32/14###############,866.1,-102,397,6,6,4/5
DR1,2024-07-25 17:37:38,30/14###############,865.9,-100,405,11,5,4/5
DR8,2024-07-25 17:38:30,112/14##############,868.0,-98,317,0,4,1/3
DR4,2024-07-25 17:39:17,34/2################,865.9,-109,395,-2,5,4/5
DR6,2024-07-25 17:40:07,125/2###############,866.1,-111,0,-0,8,4/5
DR11,2024-07-25 17:40:59,121/14##############,868.6,-93,-1640,0,6,4/6
DR8,2024-07-25 17:41:50,125/8###############,868.0,-102,316,0,4,1/3
DR8,2024-07-25 17:42:40,126/8###############,868.0,-103,318,0,4,1/3
DR8,2024-07-25 17:43:30,127/8###############,868.0,-103,318,0,4,1/3
DR2,2024-07-25 17:44:17,31/14###############,865.9,-100,401,15,5,4/5
DR8,2024-07-25 17:45:10,113/14##############,868.0,-97,318,0,4,1/3
DR9,2024-07-25 17:45:59,100/8###############,868.0,-104,318,0,4,4/6
DR8,2024-07-25 17:47:40,123/2###############,868.0,-110,315,0,4,1/3
DR9,2024-07-25 17:48:29,101/8###############,868.0,-102,312,0,4,4/6
DR9,2024-07-25 17:49:19,102/8###############,868.0,-102,313,0,4,4/6
DR6,2024-07-25 17:50:57,130/8###############,866.1,-106,0,6,8,4/5
DR2,2024-07-25 17:51:48,42/2################,865.9,-111,401,2,5,4/5
DR11,2024-07-25 17:53:29,127/8###############,868.6,-98,-1643,0,6,4/6
DR8,2024-07-25 17:54:21,124/2###############,868.0,-111,313,0,4,1/3
DR8,2024-07-25 17:55:10,125/2###############,868.0,-109,317,0,4,1/3
DR6,2024-07-25 17:55:58,126/2###############,866.1,-111,0,0,8,4/5
DR5,2024-07-25 17:56:48,36/2################,865.9,-109,391,-1,5,4/5
DR0,2024-07-25 17:57:39,24/8################,866.1,-108,407,4,6,4/5
DR3,2024-07-25 17:58:28,33/2################,866.1,-113,395,2,6,4/5
DR11,2024-07-25 17:59:20,123/2###############,868.6,-104,-1644,0,6,4/6
DR2,2024-07-25 18:00:08,37/8################,865.9,-105,400,11,5,4/5
DR6,2024-07-25 18:00:58,131/8###############,866.1,-111,0,4,8,4/5
DR11,2024-07-25 18:02:40,128/8###############,868.6,-99,-1642,0,6,4/6
DR10,2024-07-25 18:03:31,111/8###############,868.6,-99,-1642,0,6,1/3
DR9,2024-07-25 18:04:20,115/14##############,868.0,-98,311,0,4,4/6
DR0,2024-07-25 18:05:10,29/14###############,866.1,-105,406,6,6,4/5
DR5,2024-07-25 18:06:48,29/8################,866.3,-107,390,-2,7,4/5
DR6,2024-07-25 18:08:28,132/8###############,866.1,-105,0,1,8,4/5
DR2,2024-07-25 18:09:19,38/8################,865.9,-106,399,10,5,4/5
DR9,2024-07-25 18:10:10,124/2###############,868.0,-110,316,0,4,4/6
