DR8,2024-07-25 16:52:10,326/8###############,868.0,-108,368,0,4,1/3
DR10,2024-07-25 16:53:00,305/2###############,868.6,-116,-1593,0,6,1/3
DR9,2024-07-25 16:53:50,307/2###############,868.0,-116,369,0,4,4/6
DR10,2024-07-25 16:54:40,330/14##############,868.6,-106,-1597,0,6,1/3
DR3,2024-07-25 16:55:28,76/2################,866.1,-117,443,-9,6,4/5
DR10,2024-07-25 16:56:21,331/14##############,868.6,-104,-1596,0,6,1/3
DR10,2024-07-25 16:57:11,306/2###############,868.6,-117,-1596,0,6,1/3
DR9,2024-07-25 16:58:00,336/14##############,868.0,-105,364,0,4,4/6
DR6,2024-07-25 16:58:48,336/14##############,866.1,-109,0,-6,8,4/5
DR1,2024-07-25 16:59:39,68/8################,866.3,-101,451,-11,7,4/5
DR1,2024-07-25 17:01:19,77/8################,865.9,-114,451,-2,5,4/5
DR4,2024-07-25 17:02:08,83/14###############,865.9,-110,444,-5,5,4/5
DR8,2024-07-25 17:03:01,321/2###############,868.0,-116,364,0,4,1/3
DR3,2024-07-25 17:03:48,78/14###############,865.7,-97,443,-8,4,4/5
DR10,2024-07-25 17:05:31,307/2###############,868.6,-117,-1598,0,6,1/3
DR10,2024-07-25 17:06:21,314/8###############,868.6,-111,-1591,0,6,1/3
DR8,2024-07-25 17:07:11,351/14##############,868.0,-104,367,0,4,1/3
DR9,2024-07-25 17:08:00,308/2###############,868.0,-116,363,0,4,4/6
DR10,2024-07-25 17:09:41,332/14##############,868.6,-104,-1598,0,6,1/3
DR3,2024-07-25 17:10:29,70/14###############,866.1,-109,443,1,6,4/5
DR4,2024-07-25 17:12:09,84/14###############,865.9,-114,440,2,5,4/5
DR11,2024-07-25 17:13:51,354/14##############,868.6,-112,-1589,0,6,4/6
DR1,2024-07-25 17:14:40,73/8################,866.1,-111,449,-6,6,4/5
DR0,2024-07-25 17:16:21,85/2################,866.1,-109,454,-14,6,4/5
DR8,2024-07-25 17:17:12,322/2###############,868.0,-121,364,0,4,1/3
DR11,2024-07-25 17:18:01,309/8###############,868.6,-118,-1597,0,6,4/6
DR2,2024-07-25 17:19:39,84/2################,866.1,-117,445,-6,6,4/5
DR1,2024-07-25 17:21:20,94/2################,866.1,-109,450,-13,6,4/5
DR11,2024-07-25 17:22:11,310/8###############,868.6,-118,-1598,0,6,4/6
DR9,2024-07-25 17:23:51,332/8###############,868.0,-116,368,0,4,4/6
DR1,2024-07-25 17:24:40,68/2################,865.9,-118,450,-13,5,4/5
DR10,2024-07-25 17:25:32,315/8###############,868.6,-126,-1599,0,6,1/3
DR10,2024-07-25 17:26:22,308/2###############,868.6,-131,-1593,0,6,1/3
DR1,2024-07-25 17:31:20,69/8################,866.3,-107,452,-12,7,4/5
DR9,2024-07-25 17:33:01,337/14##############,868.0,-118,370,0,4,4/6
DR11,2024-07-25 17:35:32,355/14##############,868.6,-123,-1585,0,6,4/6
DR8,2024-07-25 17:36:23,323/2###############,868.0,-128,372,0,4,1/3
DR8,2024-07-25 17:38:53,327/8###############,868.0,-121,368,0,4,1/3
DR9,2024-07-25 17:40:32,338/14##############,868.0,-120,367,0,4,4/6
DR0,2024-07-25 17:41:22,81/14###############,866.1,-112,458,-7,6,4/5
DR8,2024-07-25 17:43:03,324/2###############,868.0,-131,377,0,4,1/3
DR8,2024-07-25 17:43:53,352/14##############,868.0,-119,371,0,4,1/3
DR8,2024-07-25 17:45:33,325/2###############,868.0,-131,379,0,4,1/3
DR9,2024-07-25 17:48:02,309/2###############,868.0,-131,368,0,4,4/6
DR1,2024-07-25 17:49:41,85/14###############,866.1,-112,453,-6,6,4/5
DR11,2024-07-25 17:50:32,334/2###############,868.6,-134,-1588,0,6,4/6
DR3,2024-07-25 17:51:21,71/14###############,866.1,-111,445,-8,6,4/5
DR1,2024-07-25 17:52:12,86/14###############,866.1,-110,453,-12,6,4/5
DR3,2024-07-25 17:53:01,75/8################,866.1,-117,446,-7,6,4/5
DR10,2024-07-25 17:53:54,333/14##############,868.6,-122,-1593,0,6,1/3
DR1,2024-07-25 17:54:42,87/14###############,866.1,-111,453,-7,6,4/5
DR9,2024-07-25 17:55:33,339/14##############,868.0,-117,380,0,4,4/6
DR8,2024-07-25 17:58:04,328/8###############,868.0,-123,371,0,4,1/3
DR3,2024-07-25 17:58:51,63/14###############,865.9,-117,447,-5,5,4/5
DR10,2024-07-25 18:00:34,309/2###############,868.6,-133,-1594,0,6,1/3
DR4,2024-07-25 18:03:51,77/8################,865.9,-117,445,-10,5,4/5
DR10,2024-07-25 18:04:44,318/8###############,868.6,-132,-1568,0,6,1/3
DR8,2024-07-25 18:05:34,326/2###############,868.0,-133,378,0,4,1/3
DR9,2024-07-25 18:06:23,333/8###############,868.0,-124,370,0,4,4/6
DR1,2024-07-25 18:07:12,78/8################,865.9,-113,453,-16,5,4/5
DR10,2024-07-25 18:08:04,310/2###############,868.6,-134,-1573,0,6,1/3
DR2,2024-07-25 18:08:52,85/2################,866.1,-118,448,-12,6,4/5
DR10,2024-07-25 18:09:45,319/8###############,868.6,-124,-1586,0,6,1/3
DR8,2024-07-25 18:13:04,329/8###############,868.0,-126,370,0,4,1/3
