2024-09-02 12:15:36,1125/20,865.9,-115,437,-4,5
2024-09-02 12:16:22,1125/51,865.9,-116,437,-3,5
2024-09-02 12:57:37,1126/20,865.9,-116,448,-5,5
2024-09-02 12:58:23,1126/51,865.9,-115,448,-6,5
2024-09-02 13:39:38,1127/20,865.9,-116,451,-6,5
2024-09-02 13:40:24,1127/51,865.9,-116,451,-5,5
2024-09-02 14:22:25,1128/51,865.9,-114,452,-4,5
2024-09-02 15:03:39,1129/20,865.9,-117,454,-12,5
2024-09-02 15:04:25,1129/51,865.9,-117,454,-13,5
2024-09-02 16:27:41,1131/20,865.9,-116,455,-16,5
2024-09-02 16:28:27,1131/51,865.9,-117,455,-15,5
2024-09-02 17:09:42,1132/20,865.9,-117,453,-17,5
2024-09-02 17:10:28,1132/51,865.9,-117,453,-17,5
2024-09-02 17:51:43,1133/20,865.9,-117,463,-14,5
2024-09-02 17:52:29,1133/51,865.9,-117,463,-17,5
2024-09-02 18:33:44,1134/20,865.9,-117,463,-14,5
2024-09-02 18:34:30,1134/51,865.9,-117,463,-13,5
2024-09-02 19:15:45,1135/20,865.9,-117,464,-13,5
2024-09-02 19:16:31,1135/51,865.9,-117,464,-14,5
2024-09-02 19:57:46,1136/20,865.9,-116,455,-17,5
2024-09-02 19:58:32,1136/51,865.9,-117,454,-15,5
2024-09-02 20:39:47,1137/20,865.9,-117,441,-13,5
2024-09-02 20:40:33,1137/51,865.9,-118,440,-13,5
2024-09-02 21:21:48,1138/20,865.9,-116,434,-15,5
2024-09-02 21:22:34,1138/51,865.9,-115,434,-16,5
2024-09-02 22:03:48,1139/20,865.9,-115,429,-12,5
2024-09-02 22:45:49,1140/20,865.9,-117,425,-11,5
2024-09-02 22:46:35,1140/51,865.9,-116,425,-13,5
2024-09-02 23:27:50,1141/20,865.9,-117,423,-11,5
2024-09-03 00:09:51,1142/20,865.9,-117,422,-11,5
2024-09-03 00:10:37,1142/51,865.9,-117,422,-11,5
2024-09-03 00:51:52,1143/20,865.9,-117,422,-11,5
2024-09-03 01:33:53,1144/20,865.9,-116,420,-11,5
2024-09-03 01:34:39,1144/51,865.9,-117,420,-11,5
2024-09-03 02:15:54,1145/20,865.9,-114,421,-13,5
2024-09-03 02:16:40,1145/51,865.9,-116,421,-12,5
2024-09-03 02:57:55,1146/20,865.9,-116,421,-12,5
2024-09-03 02:58:41,1146/51,865.9,-115,421,-13,5
2024-09-03 03:39:56,1147/20,865.9,-115,425,-12,5
2024-09-03 03:40:42,1147/51,865.9,-115,425,-11,5
2024-09-03 04:21:57,1148/20,865.9,-117,423,-11,5
2024-09-03 04:22:43,1148/51,865.9,-116,423,-12,5
2024-09-03 05:03:57,1149/20,865.9,-115,422,-12,5
2024-09-03 05:04:43,1149/51,865.9,-115,423,-13,5
2024-09-03 05:45:58,1150/20,865.9,-116,422,-12,5
2024-09-03 05:46:44,1150/51,865.9,-116,422,-12,5
2024-09-03 06:27:59,1151/20,865.9,-116,424,-12,5
2024-09-03 06:28:45,1151/51,865.9,-116,424,-12,5
2024-09-03 07:10:00,1152/20,865.9,-116,422,-4,5
2024-09-03 07:10:46,1152/51,865.9,-113,422,-7,5
2024-09-03 07:52:01,1153/20,865.9,-111,422,-14,5
2024-09-03 07:52:47,1153/51,865.9,-117,422,-9,5
2024-09-03 08:34:02,1154/20,865.9,-113,420,-1,5
2024-09-03 08:34:48,1154/51,865.9,-113,419,3,5
2024-09-03 09:16:03,1155/20,865.9,-112,417,4,5
2024-09-03 09:16:49,1155/51,865.9,-112,417,4,5
2024-09-03 09:58:04,1156/20,865.9,-111,413,6,5
2024-09-03 09:58:50,1156/51,865.9,-110,413,2,5
2024-09-03 10:40:05,1157/20,865.9,-113,414,2,5
2024-09-03 10:40:51,1157/51,865.9,-113,414,1,5
2024-09-03 11:22:06,1158/20,865.9,-114,416,-3,5
2024-09-03 11:22:52,1158/51,865.9,-112,416,-6,5
