2024-07-11 17:37:07,1/14,868.6,-126,-1622,0,6
2024-07-11 18:08:49,2/14,868.6,-120,-1623,0,6
2024-07-11 18:12:09,3/14,868.6,-121,-1618,0,6
2024-07-11 18:17:09,1/8,868.6,-126,-1630,0,6
2024-07-11 18:54:34,1/2,868.6,-130,-1630,0,6
2024-07-11 18:59:34,1/8,868.6,-126,-1639,0,6
2024-07-11 19:12:54,2/14,868.6,-124,-1645,0,6
2024-07-11 19:17:05,3/14,868.6,-127,-1637,0,6
2024-07-11 19:22:55,3/2,868.6,-138,-1620,0,6
2024-07-11 19:34:36,3/8,868.6,-124,-1641,0,6
2024-07-11 19:35:26,4/14,868.6,-121,-1654,0,6
2024-07-11 19:48:47,4/8,868.6,-131,-1641,0,6
2024-07-11 20:14:38,5/2,868.6,-135,-1627,0,6
2024-07-11 20:20:28,6/14,868.6,-124,-1640,0,6
2024-07-11 20:25:29,5/8,868.6,-128,-1640,0,6
2024-07-11 20:40:29,7/14,868.6,-126,-1643,0,6
2024-07-11 20:41:19,8/14,868.6,-124,-1641,0,6
2024-07-11 20:42:10,6/2,868.6,-137,-1639,0,6
2024-07-11 20:54:40,6/8,868.6,-128,-1644,0,6
2024-07-11 20:58:00,7/8,868.6,-127,-1647,0,6
2024-07-11 21:02:10,7/2,868.6,-132,-1634,0,6
2024-07-11 21:09:41,8/8,868.6,-129,-1638,0,6
2024-07-11 21:15:31,9/8,868.6,-128,-1647,0,6
2024-07-11 21:20:31,9/14,868.6,-123,-1644,0,6
2024-07-11 21:23:02,8/2,868.6,-126,-1640,0,6
2024-07-11 21:33:02,10/14,868.6,-122,-1646,0,6
2024-07-11 21:33:52,10/8,868.6,-126,-1627,0,6
2024-07-11 21:43:02,11/14,868.6,-120,-1624,0,6
2024-07-11 22:42:15,9/2,868.6,-132,-1630,0,6
2024-07-11 23:12:17,12/14,868.6,-119,-1573,0,6
2024-07-11 23:33:08,10/2,868.6,-134,-1625,0,6
2024-07-11 23:36:29,12/8,868.6,-123,-1629,0,6
2024-07-11 23:38:09,11/2,868.6,-137,-1607,0,6
2024-07-11 23:44:49,13/8,868.6,-126,-1630,0,6
2024-07-11 23:47:19,13/2,868.6,-137,-1604,0,6
2024-07-11 23:48:10,14/8,868.6,-123,-1639,0,6
2024-07-11 23:50:39,13/14,868.6,-118,-1624,0,6
2024-07-11 23:53:59,14/14,868.6,-120,-1626,0,6
2024-07-12 00:00:40,15/14,868.6,-120,-1619,0,6
2024-07-12 00:07:20,16/14,868.6,-123,-1618,0,6
2024-07-12 01:00:43,14/2,868.6,-132,-1624,0,6
2024-07-12 01:03:13,18/14,868.6,-120,-1649,0,6
2024-07-12 01:08:13,19/14,868.6,-126,-1646,0,6
2024-07-12 01:23:14,20/14,868.6,-121,-1639,0,6
2024-07-12 01:24:54,16/8,868.6,-126,-1603,0,6
2024-07-12 01:29:04,17/2,868.6,-132,-1637,0,6
2024-07-12 02:09:07,18/2,868.6,-138,-1629,0,6
2024-07-12 02:22:27,19/2,868.6,-134,-1633,0,6
2024-07-12 02:43:18,20/2,868.6,-130,-1637,0,6
2024-07-12 02:45:48,21/14,868.6,-120,-1646,0,6
2024-07-12 02:58:19,22/14,868.6,-120,-1645,0,6
