2024-07-25 19:38:17,1,868.0,-73,453,0,4,4/6
2024-07-25 19:38:26,2,868.0,-70,448,0,4,4/6
2024-07-25 19:38:35,3,868.0,-68,446,0,4,4/6
2024-07-25 19:38:44,4,868.0,-71,455,0,4,4/6
2024-07-25 19:38:53,5,868.0,-69,440,0,4,4/6
2024-07-25 19:39:02,6,868.0,-66,441,0,4,4/6
2024-07-25 19:39:11,7,868.0,-69,444,0,4,4/6
2024-07-25 19:39:20,8,868.0,-72,440,0,4,4/6
2024-07-25 19:39:29,9,868.0,-65,434,0,4,4/6
2024-07-25 19:39:38,10,868.0,-69,444,0,4,4/6
2024-07-25 19:39:47,11,868.0,-72,450,0,4,4/6
2024-07-25 19:39:56,12,868.0,-70,448,0,4,4/6
2024-07-25 19:40:05,13,868.0,-65,441,0,4,4/6
2024-07-25 19:40:15,14,868.0,-76,443,0,4,4/6
2024-07-25 19:40:24,15,868.0,-81,433,0,4,4/6
2024-07-25 19:40:33,16,868.0,-68,444,0,4,4/6
2024-07-25 19:40:42,17,868.0,-82,434,0,4,4/6
2024-07-25 19:40:51,18,868.0,-89,445,0,4,4/6
2024-07-25 19:41:00,19,868.0,-87,423,0,4,4/6
2024-07-25 19:41:09,20,868.0,-100,448,0,4,4/6
2024-07-25 19:41:18,21,868.0,-98,442,0,4,4/6
2024-07-25 19:41:27,22,868.0,-108,447,0,4,4/6
2024-07-25 19:41:36,23,868.0,-99,440,0,4,4/6
2024-07-25 19:41:45,24,868.0,-97,443,0,4,4/6
2024-07-25 19:41:54,25,868.0,-105,441,0,4,4/6
2024-07-25 19:42:03,26,868.0,-108,442,0,4,4/6
2024-07-25 19:42:12,27,868.0,-117,437,0,4,4/6
2024-07-25 19:42:21,28,868.0,-120,451,0,4,4/6
2024-07-25 19:42:30,29,868.0,-109,442,0,4,4/6
2024-07-25 19:42:39,30,868.0,-114,438,0,4,4/6
2024-07-25 19:42:48,31,868.0,-121,459,0,4,4/6
2024-07-25 19:42:57,32,868.0,-117,443,0,4,4/6
2024-07-25 19:43:06,33,868.0,-116,449,0,4,4/6
2024-07-25 19:43:16,34,868.0,-110,431,0,4,4/6
2024-07-25 19:43:24,35,868.0,-113,454,0,4,4/6
2024-07-25 19:43:34,36,868.0,-112,446,0,4,4/6
2024-07-25 19:43:43,37,868.0,-112,438,0,4,4/6
2024-07-25 19:44:09,40,868.0,-109,440,0,4,4/6
2024-07-25 19:44:19,41,868.0,-109,428,0,4,4/6
2024-07-25 19:44:28,42,868.0,-118,460,0,4,4/6
2024-07-25 19:44:37,43,868.0,-111,448,0,4,4/6
2024-07-25 19:44:46,44,868.0,-107,439,0,4,4/6
2024-07-25 19:44:55,45,868.0,-114,441,0,4,4/6
2024-07-25 19:45:04,46,868.0,-109,447,0,4,4/6
2024-07-25 19:45:13,47,868.0,-118,453,0,4,4/6
2024-07-25 19:45:22,48,868.0,-103,448,0,4,4/6
2024-07-25 19:45:31,49,868.0,-105,428,0,4,4/6
2024-07-25 19:45:41,50,868.0,-100,431,0,4,4/6
2024-07-25 19:45:49,51,868.0,-98,433,0,4,4/6
2024-07-25 19:45:58,52,868.0,-102,455,0,4,4/6
2024-07-25 19:46:07,53,868.0,-108,429,0,4,4/6
2024-07-25 19:46:17,54,868.0,-110,427,0,4,4/6
2024-07-25 19:46:26,55,868.0,-112,435,0,4,4/6
2024-07-25 19:46:43,57,868.0,-118,448,0,4,4/6
2024-07-25 19:46:52,58,868.0,-120,435,0,4,4/6
2024-07-25 19:47:01,59,868.0,-124,449,0,4,4/6
2024-07-25 19:47:11,60,868.0,-127,438,0,4,4/6
2024-07-25 19:47:20,61,868.0,-132,449,0,4,4/6
2024-07-25 19:47:29,62,868.0,-124,428,0,4,4/6
2024-07-25 19:47:38,63,868.0,-128,438,0,4,4/6
2024-07-25 19:47:47,64,868.0,-128,431,0,4,4/6
2024-07-25 19:47:56,65,868.0,-128,438,0,4,4/6
2024-07-25 19:48:14,67,868.0,-124,445,0,4,4/6
2024-07-25 19:48:23,68,868.0,-123,432,0,4,4/6
2024-07-25 19:48:32,69,868.0,-121,440,0,4,4/6
2024-07-25 19:48:41,70,868.0,-124,442,0,4,4/6
2024-07-25 19:48:59,72,868.0,-125,432,0,4,4/6
2024-07-25 19:49:08,73,868.0,-128,435,0,4,4/6
2024-07-25 19:49:17,74,868.0,-124,443,0,4,4/6
2024-07-25 19:49:35,76,868.0,-132,454,0,4,4/6
2024-07-25 19:49:53,78,868.0,-130,450,0,4,4/6
2024-07-25 19:50:03,79,868.0,-125,432,0,4,4/6
2024-07-25 19:50:11,80,868.0,-129,436,0,4,4/6
2024-07-25 19:50:20,81,868.0,-126,438,0,4,4/6
2024-07-25 19:50:29,82,868.0,-124,442,0,4,4/6
2024-07-25 19:50:39,83,868.0,-124,429,0,4,4/6
2024-07-25 19:50:47,84,868.0,-126,442,0,4,4/6
2024-07-25 19:51:05,86,868.0,-124,447,0,4,4/6
2024-07-25 19:51:15,87,868.0,-131,443,0,4,4/6
2024-07-25 19:51:24,88,868.0,-125,447,0,4,4/6
2024-07-25 19:51:33,89,868.0,-134,451,0,4,4/6
2024-07-25 19:51:42,90,868.0,-122,427,0,4,4/6
2024-07-25 19:51:51,91,868.0,-122,438,0,4,4/6
2024-07-25 19:52:00,92,868.0,-126,437,0,4,4/6
2024-07-25 19:52:09,93,868.0,-127,436,0,4,4/6
2024-07-25 19:52:18,94,868.0,-126,442,0,4,4/6
2024-07-25 19:52:27,95,868.0,-127,445,0,4,4/6
2024-07-25 19:52:36,96,868.0,-127,453,0,4,4/6
2024-07-25 19:53:03,99,868.0,-118,444,0,4,4/6
2024-07-25 19:53:13,100,868.0,-118,428,0,4,4/6
2024-07-25 19:53:21,101,868.0,-129,441,0,4,4/6
2024-07-25 19:53:30,102,868.0,-131,444,0,4,4/6
2024-07-25 19:53:48,104,868.0,-130,450,0,4,4/6
2024-07-25 19:53:58,105,868.0,-122,437,0,4,4/6
2024-07-25 19:54:07,106,868.0,-128,453,0,4,4/6
2024-07-25 19:54:16,107,868.0,-127,445,0,4,4/6
2024-07-25 19:54:25,108,868.0,-123,438,0,4,4/6
2024-07-25 19:54:34,109,868.0,-119,439,0,4,4/6
2024-07-25 19:55:10,113,868.0,-133,452,0,4,4/6
2024-07-25 19:55:46,117,868.0,-133,450,0,4,4/6
2024-07-25 19:56:04,119,868.0,-131,443,0,4,4/6
2024-07-25 19:56:22,121,868.0,-132,454,0,4,4/6
2024-07-25 19:56:31,122,868.0,-123,445,0,4,4/6
2024-07-25 19:57:07,126,868.0,-125,447,0,4,4/6
2024-07-25 19:58:47,137,868.0,-133,458,0,4,4/6
2024-07-25 19:59:23,141,868.0,-134,440,0,4,4/6
2024-07-25 19:59:32,142,868.0,-130,442,0,4,4/6
2024-07-25 20:01:39,156,868.0,-132,446,0,4,4/6
2024-07-25 20:03:18,167,868.0,-130,451,0,4,4/6
2024-07-25 20:06:10,186,868.0,-126,442,0,4,4/6
2024-07-25 20:13:51,237,868.0,-131,457,0,4,4/6
2024-07-25 20:14:46,243,868.0,-134,444,0,4,4/6
