2024-09-02 12:09:19,37/8/20,866.1,-76,537,15,6,4/5,12
2024-09-02 12:10:10,37/8/51,866.1,-77,537,15,6,4/5,12
2024-09-02 12:10:59,37/8/20,866.1,-76,537,15,6,4/6,12
2024-09-02 12:11:50,37/8/51,866.1,-76,537,15,6,4/6,12
2024-09-02 12:12:39,37/8/20,866.1,-76,537,15,6,4/7,12
2024-09-02 12:13:31,37/8/51,866.1,-77,537,14,6,4/7,12
2024-09-02 12:14:20,37/8/20,866.1,-79,537,15,6,4/8,12
2024-09-02 12:15:11,37/8/51,866.1,-77,537,13,6,4/8,12
2024-09-02 12:49:20,37/8/20,865.9,-79,551,15,5,4/5,12
2024-09-02 12:50:11,37/8/51,865.9,-78,551,15,5,4/5,12
2024-09-02 12:51:00,37/8/20,865.9,-79,551,15,5,4/6,12
2024-09-02 12:51:51,37/8/51,865.9,-79,551,15,5,4/6,12
2024-09-02 12:52:40,37/8/20,865.9,-79,551,14,5,4/7,12
2024-09-02 12:53:32,37/8/51,865.9,-79,550,14,5,4/7,12
2024-09-02 12:54:21,37/8/20,865.9,-80,551,14,5,4/8,12
2024-09-02 12:55:12,37/8/51,865.9,-80,551,14,5,4/8,12
2024-09-02 14:49:22,38/8/20,866.1,-79,554,15,6,4/5,12
2024-09-02 14:50:13,38/8/51,866.1,-78,554,15,6,4/5,12
2024-09-02 14:51:02,38/8/20,866.1,-82,554,14,6,4/6,12
2024-09-02 14:51:54,38/8/51,866.1,-82,554,13,6,4/6,12
2024-09-02 14:52:43,38/8/20,866.1,-78,554,8,6,4/7,12
2024-09-02 14:53:34,38/8/51,866.1,-79,554,15,6,4/7,12
2024-09-02 14:54:23,38/8/20,866.1,-79,554,5,6,4/8,12
2024-09-02 14:55:14,38/8/51,866.1,-81,0,10,6,4/8,12
2024-09-02 15:29:23,38/8/20,865.9,-80,554,15,5,4/5,12
2024-09-02 15:30:14,38/8/51,865.9,-79,554,15,5,4/5,12
2024-09-02 15:31:03,38/8/20,865.9,-79,554,15,5,4/6,12
2024-09-02 15:31:54,38/8/51,865.9,-79,554,15,5,4/6,12
2024-09-02 15:32:43,38/8/20,865.9,-80,554,15,5,4/7,12
2024-09-02 15:33:35,38/8/51,865.9,-80,554,14,5,4/7,12
2024-09-02 15:34:24,38/8/20,865.9,-78,554,15,5,4/8,12
2024-09-02 15:35:15,38/8/51,865.9,-76,554,15,5,4/8,12
2024-09-02 17:29:25,39/8/20,866.1,-86,557,13,6,4/5,12
2024-09-02 17:30:16,39/8/51,866.1,-84,557,14,6,4/5,12
2024-09-02 17:31:05,39/8/20,866.1,-85,557,14,6,4/6,12
2024-09-02 17:31:57,39/8/51,866.1,-84,557,14,6,4/6,12
2024-09-02 17:32:46,39/8/20,866.1,-84,557,14,6,4/7,12
2024-09-02 17:33:37,39/8/51,866.1,-82,557,14,6,4/7,12
2024-09-02 17:34:26,39/8/20,866.1,-81,558,14,6,4/8,12
2024-09-02 17:35:18,39/8/51,866.1,-82,558,14,6,4/8,12
2024-09-02 18:09:26,39/8/20,865.9,-80,565,12,5,4/5,12
2024-09-02 18:10:17,39/8/51,865.9,-81,565,14,5,4/5,12
2024-09-02 18:11:06,39/8/20,865.9,-81,565,14,5,4/6,12
2024-09-02 18:11:57,39/8/51,865.9,-80,565,14,5,4/6,12
2024-09-02 18:12:46,39/8/20,865.9,-80,565,14,5,4/7,12
2024-09-02 18:13:38,39/8/51,865.9,-80,565,14,5,4/7,12
2024-09-02 18:14:27,39/8/20,865.9,-80,565,15,5,4/8,12
2024-09-02 18:15:18,39/8/51,865.9,-80,565,14,5,4/8,12
2024-09-02 20:09:28,40/8/20,866.1,-77,552,15,6,4/5,12
2024-09-02 20:10:19,40/8/51,866.1,-78,551,15,6,4/5,12
2024-09-02 20:11:09,40/8/20,866.1,-78,551,13,6,4/6,12
2024-09-02 20:12:00,40/8/51,866.1,-77,550,15,6,4/6,12
2024-09-02 20:12:49,40/8/20,866.1,-78,550,14,6,4/7,12
2024-09-02 20:13:40,40/8/51,866.1,-76,0,11,6,4/7,12
2024-09-02 20:14:29,40/8/20,866.1,-78,549,15,6,4/8,12
2024-09-02 20:15:21,40/8/51,866.1,-77,549,15,6,4/8,12
2024-09-02 20:49:29,40/8/20,865.9,-78,540,15,5,4/5,12
2024-09-02 20:50:20,40/8/51,865.9,-78,540,15,5,4/5,12
2024-09-02 20:51:09,40/8/20,865.9,-78,540,15,5,4/6,12
2024-09-02 20:52:01,40/8/51,865.9,-78,540,15,5,4/6,12
2024-09-02 20:52:50,40/8/20,865.9,-78,540,15,5,4/7,12
2024-09-02 20:53:41,40/8/51,865.9,-78,540,15,5,4/7,12
2024-09-02 20:54:30,40/8/20,865.9,-78,539,15,5,4/8,12
2024-09-02 20:55:21,40/8/51,865.9,-75,0,11,5,4/8,12
2024-09-02 22:49:31,41/8/20,866.1,-77,524,15,6,4/5,12
2024-09-02 22:50:22,41/8/51,866.1,-77,524,15,6,4/5,12
2024-09-02 22:51:12,41/8/20,866.1,-77,523,15,6,4/6,12
2024-09-02 22:52:03,41/8/51,866.1,-77,524,15,6,4/6,12
2024-09-02 22:52:52,41/8/20,866.1,-77,523,15,6,4/7,12
2024-09-02 22:53:43,41/8/51,866.1,-77,523,15,6,4/7,12
2024-09-02 22:54:32,41/8/20,866.1,-77,523,15,6,4/8,12
