2024-07-11 14:51:41,2024-07-11 14:51:41,1,1,1.0
2024-07-11 17:10:47,2024-07-12 01:03:41,22,22,1.0
2024-07-12 01:18:42,2024-07-12 08:56:36,19,20,0.95
2024-07-12 10:54:12,2024-07-12 18:37:05,22,24,0.9166666666666666
2024-07-12 19:05:27,2024-07-13 02:32:30,26,26,1.0
2024-07-13 03:15:52,2024-07-13 11:12:57,24,24,1.0
2024-07-13 11:22:57,2024-07-13 19:16:41,24,24,1.0
2024-07-13 19:55:54,2024-07-14 03:12:06,16,19,0.8421052631578947
2024-07-14 04:05:28,2024-07-14 11:34:11,22,23,0.9565217391304348
2024-07-14 12:11:44,2024-07-14 19:57:07,17,17,1.0
2024-07-14 20:15:28,2024-07-15 04:05:53,12,12,1.0
2024-07-15 04:37:34,2024-07-15 12:32:08,17,18,0.9444444444444444
2024-07-15 13:16:21,2024-07-15 20:56:44,13,13,1.0
2024-07-15 21:30:06,2024-07-16 05:28:00,15,16,0.9375
2024-07-16 06:25:34,2024-07-16 14:00:06,22,22,1.0
2024-07-16 16:06:53,2024-07-16 23:41:26,15,17,0.8823529411764706
2024-07-17 01:15:41,2024-07-17 08:49:24,13,13,1.0
2024-07-17 09:48:38,2024-07-17 17:21:31,19,21,0.9047619047619048
2024-07-17 17:49:02,2024-07-18 00:51:54,12,13,0.9230769230769231
2024-07-18 02:44:30,2024-07-18 10:28:13,20,21,0.9523809523809523
2024-07-18 10:45:44,2024-07-18 18:31:58,13,13,1.0
2024-07-18 19:12:00,2024-07-19 02:59:54,21,22,0.9545454545454546
2024-07-19 03:16:35,2024-07-19 11:04:29,15,16,0.9375
2024-07-19 11:37:51,2024-07-19 18:36:32,18,18,1.0
2024-07-19 20:11:37,2024-07-20 04:02:51,23,28,0.8214285714285714
2024-07-20 04:47:03,2024-07-20 12:32:27,25,27,0.9259259259259259
2024-07-20 13:33:20,2024-07-20 20:22:01,14,15,0.9333333333333333
2024-07-20 21:57:06,2024-07-21 05:17:29,16,17,0.9411764705882353
2024-07-21 06:09:11,2024-07-21 13:55:25,10,13,0.7692307692307693
2024-07-21 14:22:57,2024-07-21 22:09:11,11,14,0.7857142857142857
2024-07-21 22:25:02,2024-07-22 06:23:46,24,25,0.96
2024-07-22 06:36:17,2024-07-22 13:43:19,18,21,0.8571428571428571
2024-07-22 14:56:42,2024-07-22 22:42:06,12,14,0.8571428571428571
2024-07-22 23:10:28,2024-07-23 06:30:50,20,20,1.0
