2b24ff2,DR2,2024-07-16 18:50:12,13/8################,865.9,-114,426,-12,5
4b24ff2,DR8,2024-07-16 18:50:23,285/14##############,868.0,-126,367,0,4
3b24ff2,DR1,2024-07-16 18:50:36,17/14###############,865.9,-114,435,-9,5
5b24ff2,DR2,2024-07-16 18:50:46,16/14###############,866.3,-80,516,15,7
1b24ff2,DR6,2024-07-16 18:50:50,291/2###############,866.1,-99,0,9,8
2b24ff2,DR10,2024-07-16 18:51:04,66/14###############,868.6,-116,-1616,0,6
4b24ff2,DR10,2024-07-16 18:51:13,257/8###############,868.6,-123,-1587,0,6
3b24ff2,DR3,2024-07-16 18:51:25,16/8################,865.9,-117,430,-3,5
5b24ff2,DR8,2024-07-16 18:51:39,51/8################,868.0,-83,437,0,4
1b24ff2,DR0,2024-07-16 18:51:42,82/2################,865.9,-102,388,12,5
3b24ff2,DR3,2024-07-16 18:52:15,14/14###############,865.9,-114,431,2,5
5b24ff2,DR11,2024-07-16 18:52:28,62/14###############,868.6,-82,-1521,0,6
2b24ff2,DR0,2024-07-16 18:52:43,12/2################,866.1,-117,433,-17,6
4b24ff2,DR11,2024-07-16 18:52:52,255/8###############,868.6,-125,-1604,0,6
5b24ff2,DR8,2024-07-16 18:53:19,52/8################,868.0,-85,436,0,4
1b24ff2,DR0,2024-07-16 18:53:22,55/14###############,866.1,-91,387,14,6
5b24ff2,DR8,2024-07-16 18:54:09,56/2################,868.0,-88,440,0,4
1b24ff2,DR8,2024-07-16 18:54:13,284/8###############,868.0,-117,293,0,4
3b24ff2,DR0,2024-07-16 18:54:47,15/14###############,866.1,-115,438,-2,6
5b24ff2,DR9,2024-07-16 18:54:58,59/8################,868.0,-84,436,0,4
1b24ff2,DR0,2024-07-16 18:55:02,69/8################,865.9,-96,388,15,5
2b24ff2,DR10,2024-07-16 18:55:15,67/14###############,868.6,-112,-1614,0,6
4b24ff2,DR9,2024-07-16 18:55:22,272/8###############,868.0,-129,366,0,4
5b24ff2,DR2,2024-07-16 18:55:46,17/14###############,866.3,-81,516,15,7
1b24ff2,DR3,2024-07-16 18:55:50,68/2################,865.7,-98,376,-2,4
2b24ff2,DR10,2024-07-16 18:56:04,68/14###############,868.6,-113,-1619,0,6
4b24ff2,DR9,2024-07-16 18:56:12,287/2###############,868.0,-134,374,0,4
3b24ff2,DR9,2024-07-16 18:56:27,54/2################,868.0,-135,354,0,4
5b24ff2,DR9,2024-07-16 18:56:38,50/2################,868.0,-89,436,0,4
1b24ff2,DR10,2024-07-16 18:56:43,276/14##############,868.6,-102,-1662,0,6
2b24ff2,DR8,2024-07-16 18:56:54,59/14###############,868.0,-116,342,0,4
3b24ff2,DR10,2024-07-16 18:57:18,60/8################,868.6,-121,-1610,0,6
5b24ff2,DR11,2024-07-16 18:57:28,57/8################,868.6,-83,-1525,0,6
1b24ff2,DR5,2024-07-16 18:57:30,60/8################,866.3,-98,372,13,7
4b24ff2,DR4,2024-07-16 18:57:50,60/14###############,865.9,-114,444,-4,5
3b24ff2,DR9,2024-07-16 18:58:07,45/8################,868.0,-123,352,0,4
5b24ff2,DR9,2024-07-16 18:58:18,51/2################,868.0,-91,436,0,4
1b24ff2,DR5,2024-07-16 18:58:20,69/14###############,865.9,-91,373,15,5
4b24ff2,DR10,2024-07-16 18:58:43,258/14##############,868.6,-115,-1578,0,6
3b24ff2,DR2,2024-07-16 18:58:56,10/8################,866.1,-113,431,-3,6
5b24ff2,DR9,2024-07-16 18:59:08,60/8################,868.0,-84,440,0,4
1b24ff2,DR2,2024-07-16 18:59:11,84/14###############,865.7,-90,379,12,4
2b24ff2,DR11,2024-07-16 18:59:23,61/2################,868.6,-126,-1610,0,6
4b24ff2,DR11,2024-07-16 18:59:32,259/2###############,868.6,-133,-1586,0,6
3b24ff2,DR4,2024-07-16 18:59:45,18/8################,865.9,-114,428,0,5
5b24ff2,DR4,2024-07-16 18:59:56,20/8################,865.9,-84,512,15,5
1b24ff2,DR1,2024-07-16 19:00:01,68/14###############,865.9,-90,384,15,5
2b24ff2,DR8,2024-07-16 19:00:15,47/8################,868.0,-120,340,0,4
3b24ff2,DR11,2024-07-16 19:00:37,52/8################,868.6,-121,-1611,0,6
5b24ff2,DR8,2024-07-16 19:00:49,53/8################,868.0,-84,436,0,4
1b24ff2,DR1,2024-07-16 19:00:51,69/14###############,865.9,-90,384,15,5
2b24ff2,DR10,2024-07-16 19:01:05,45/2################,868.6,-126,-1610,0,6
4b24ff2,DR8,2024-07-16 19:01:13,288/8###############,868.0,-128,372,0,4
5b24ff2,DR0,2024-07-16 19:01:38,15/8################,866.1,-84,522,15,6
1b24ff2,DR11,2024-07-16 19:01:42,266/14##############,868.6,-99,-1663,0,6
2b24ff2,DR3,2024-07-16 19:01:52,14/8################,866.1,-118,421,-6,6
5b24ff2,DR2,2024-07-16 19:02:27,17/2################,865.9,-92,516,15,5
1b24ff2,DR10,2024-07-16 19:02:34,277/14##############,868.6,-99,-1662,0,6
4b24ff2,DR5,2024-07-16 19:02:50,55/14###############,865.9,-115,441,0,5
3b24ff2,DR10,2024-07-16 19:03:08,61/8################,868.6,-124,-1611,0,6
5b24ff2,DR2,2024-07-16 19:03:17,12/8################,865.9,-85,516,15,5
1b24ff2,DR5,2024-07-16 19:03:21,66/2################,865.9,-102,373,13,5
4b24ff2,DR6,2024-07-16 19:03:40,258/8###############,866.1,-112,0,-6,8
5b24ff2,DR9,2024-07-16 19:04:08,52/2################,868.0,-90,440,0,4
1b24ff2,DR9,2024-07-16 19:04:12,269/14##############,868.0,-129,293,0,4
2b24ff2,DR8,2024-07-16 19:04:25,53/2################,868.0,-126,348,0,4
4b24ff2,DR6,2024-07-16 19:04:30,271/14##############,866.1,-112,0,-1,8
3b24ff2,DR4,2024-07-16 19:04:46,13/8################,866.1,-118,429,-9,6
5b24ff2,DR0,2024-07-16 19:04:58,13/8################,866.3,-85,523,12,7
1b24ff2,DR6,2024-07-16 19:05:01,276/14##############,866.1,-89,0,10,8
2b24ff2,DR9,2024-07-16 19:05:14,60/8################,868.0,-120,344,0,4
4b24ff2,DR10,2024-07-16 19:05:23,259/14##############,868.6,-120,-1595,0,6
3b24ff2,DR8,2024-07-16 19:05:38,44/2################,868.0,-133,355,0,4
5b24ff2,DR8,2024-07-16 19:05:49,57/2################,868.0,-91,436,0,4
1b24ff2,DR10,2024-07-16 19:05:53,246/8###############,868.6,-105,-1662,0,6
2b24ff2,DR6,2024-07-16 19:06:02,50/14###############,866.1,-110,0,-4,8
3b24ff2,DR6,2024-07-16 19:06:26,56/14###############,866.1,-112,0,-3,8
5b24ff2,DR2,2024-07-16 19:06:37,18/14###############,866.3,-80,516,15,7
1b24ff2,DR5,2024-07-16 19:06:41,61/8################,866.3,-99,371,9,7
2b24ff2,DR8,2024-07-16 19:06:55,48/8################,868.0,-118,346,0,4
4b24ff2,DR4,2024-07-16 19:07:01,61/14###############,865.9,-115,444,0,5
3b24ff2,DR8,2024-07-16 19:07:19,61/8################,868.0,-126,349,0,4
5b24ff2,DR8,2024-07-16 19:07:30,54/14###############,868.0,-79,434,0,4
1b24ff2,DR2,2024-07-16 19:07:31,59/8################,865.9,-96,380,15,5
3b24ff2,DR1,2024-07-16 19:08:07,15/8################,865.9,-115,434,-5,5
5b24ff2,DR5,2024-07-16 19:08:17,23/8################,866.3,-87,509,15,7
1b24ff2,DR0,2024-07-16 19:08:23,63/2################,866.1,-103,387,12,6
2b24ff2,DR9,2024-07-16 19:08:34,61/8################,868.0,-120,345,0,4
4b24ff2,DR11,2024-07-16 19:08:42,256/8###############,868.6,-123,-1595,0,6
5b24ff2,DR2,2024-07-16 19:09:07,18/2################,865.9,-90,516,15,5
1b24ff2,DR11,2024-07-16 19:09:13,300/2###############,868.6,-111,-1658,0,6
2b24ff2,DR10,2024-07-16 19:09:25,69/14###############,868.6,-113,-1611,0,6
3b24ff2,DR1,2024-07-16 19:09:47,16/8################,865.9,-117,434,-7,5
5b24ff2,DR6,2024-07-16 19:09:57,60/8################,866.1,-80,0,9,8
1b24ff2,DR2,2024-07-16 19:10:01,69/8################,866.3,-98,379,7,7
4b24ff2,DR3,2024-07-16 19:10:21,59/14###############,865.9,-115,444,-1,5
2b24ff2,DR10,2024-07-16 19:11:05,46/2################,868.6,-123,-1613,0,6
4b24ff2,DR8,2024-07-16 19:11:14,289/8###############,868.0,-129,369,0,4
3b24ff2,DR11,2024-07-16 19:11:28,67/2################,868.6,-130,-1604,0,6
5b24ff2,DR0,2024-07-16 19:11:39,16/8################,866.1,-85,522,15,6
4b24ff2,DR0,2024-07-16 19:12:03,63/2################,866.1,-114,455,-15,6
3b24ff2,DR2,2024-07-16 19:12:16,15/14###############,866.1,-113,431,-5,6
5b24ff2,DR6,2024-07-16 19:12:27,78/2################,866.1,-89,0,8,8
1b24ff2,DR3,2024-07-16 19:12:31,77/8################,866.3,-98,376,11,7
2b24ff2,DR2,2024-07-16 19:12:43,21/8################,866.3,-111,425,-6,7
4b24ff2,DR4,2024-07-16 19:12:51,70/8################,866.1,-117,441,-3,6
3b24ff2,DR2,2024-07-16 19:13:07,19/14###############,865.9,-116,433,-2,5
5b24ff2,DR2,2024-07-16 19:13:17,13/8################,865.9,-83,516,15,5
1b24ff2,DR9,2024-07-16 19:13:23,267/8###############,868.0,-122,297,0,4
2b24ff2,DR3,2024-07-16 19:13:33,7/14################,865.9,-116,423,-7,5
4b24ff2,DR6,2024-07-16 19:13:41,259/8###############,866.1,-112,0,-6,8
3b24ff2,DR1,2024-07-16 19:13:57,18/14###############,866.1,-113,433,-2,6
5b24ff2,DR9,2024-07-16 19:14:09,53/2################,868.0,-88,436,0,4
1b24ff2,DR2,2024-07-16 19:14:12,75/14###############,865.9,-91,380,15,5
2b24ff2,DR8,2024-07-16 19:14:26,49/8################,868.0,-119,343,0,4
4b24ff2,DR2,2024-07-16 19:14:31,52/8################,865.9,-117,447,-5,5
5b24ff2,DR10,2024-07-16 19:15:00,61/8################,868.6,-86,-1526,0,6
1b24ff2,DR9,2024-07-16 19:15:03,270/14##############,868.0,-113,278,0,4
5b24ff2,DR1,2024-07-16 19:15:48,22/14###############,865.9,-78,519,15,5
4b24ff2,DR10,2024-07-16 19:16:14,260/14##############,868.6,-119,-1597,0,6
