3b24ff2,DR0,2024-06-25 16:29:38,###########  START OF TEST ,868.3,-71
3b24ff2,DR6,2024-06-25 16:30:26,1/2#################,866.1,-78
3b24ff2,DR5,2024-06-25 16:31:16,1/14################,866.3,-71
3b24ff2,DR5,2024-06-25 16:32:06,1/14################,866.1,-71
3b24ff2,DR5,2024-06-25 16:32:56,1/2#################,865.7,-81
3b24ff2,DR11,2024-06-25 16:33:48,1/2#################,868.6,-82
3b24ff2,DR2,2024-06-25 16:34:37,1/14################,866.3,-70
3b24ff2,DR11,2024-06-25 16:35:28,1/14################,868.6,-71
3b24ff2,DR0,2024-06-25 16:36:18,1/8#################,865.7,-75
3b24ff2,DR5,2024-06-25 16:37:07,2/14################,866.1,-70
3b24ff2,DR9,2024-06-25 16:37:58,1/2#################,868.0,-82
3b24ff2,DR2,2024-06-25 16:38:47,1/8#################,866.3,-76
3b24ff2,DR5,2024-06-25 16:39:37,1/8#################,866.3,-75
1b24ff2,DR0,2024-06-25 16:39:52,###########  START OF TEST ,868.3,-94
3b24ff2,DR4,2024-06-25 16:40:27,1/8#################,865.7,-75
1b24ff2,DR3,2024-06-25 16:40:41,1/2#################,866.1,-103
3b24ff2,DR11,2024-06-25 16:41:19,1/8#################,868.6,-79
1b24ff2,DR3,2024-06-25 16:41:31,1/14################,866.1,-92
3b24ff2,DR6,2024-06-25 16:42:07,2/2#################,866.1,-76
1b24ff2,DR8,2024-06-25 16:42:24,1/8#################,868.0,-97
3b24ff2,DR4,2024-06-25 16:42:57,1/8#################,866.1,-76
1b24ff2,DR8,2024-06-25 16:43:13,2/8#################,868.0,-97
3b24ff2,DR0,2024-06-25 16:43:49,1/2#################,865.9,-84
1b24ff2,DR10,2024-06-25 16:44:04,1/14################,868.6,-93
3b24ff2,DR1,2024-06-25 16:44:38,1/14################,865.9,-71
1b24ff2,DR9,2024-06-25 16:44:53,1/14################,868.0,-90
3b24ff2,DR3,2024-06-25 16:45:27,1/2#################,866.1,-82
1b24ff2,DR0,2024-06-25 16:45:43,1/2#################,865.7,-99
3b24ff2,DR0,2024-06-25 16:46:19,1/2#################,866.1,-82
1b24ff2,DR2,2024-06-25 16:46:31,1/8#################,866.1,-95
3b24ff2,DR1,2024-06-25 16:47:08,1/8#################,865.9,-76
1b24ff2,DR0,2024-06-25 16:47:23,1/14################,866.3,-91
3b24ff2,DR3,2024-06-25 16:47:57,1/2#################,866.3,-82
1b24ff2,DR11,2024-06-25 16:48:13,1/2#################,868.6,-103
3b24ff2,DR5,2024-06-25 16:48:47,3/14################,866.1,-71
1b24ff2,DR4,2024-06-25 16:49:01,1/14################,865.9,-90
3b24ff2,DR3,2024-06-25 16:49:38,1/8#################,866.3,-76
1b24ff2,DR2,2024-06-25 16:49:51,1/2#################,865.7,-94
3b24ff2,DR1,2024-06-25 16:50:28,1/8#################,865.7,-75
1b24ff2,DR0,2024-06-25 16:50:43,1/8#################,865.9,-95
2b24ff2,DR0,2024-06-25 16:51:05,###########  START OF TEST ,868.3,-107
3b24ff2,DR11,2024-06-25 16:51:19,2/14################,868.6,-73
1b24ff2,DR3,2024-06-25 16:51:31,1/8#################,865.9,-95
2b24ff2,DR8,2024-06-25 16:51:56,1/8#################,868.0,-130
3b24ff2,DR1,2024-06-25 16:52:08,1/14################,865.7,-70
1b24ff2,DR9,2024-06-25 16:52:23,1/2#################,868.0,-103
2b24ff2,DR8,2024-06-25 16:52:46,1/14################,868.0,-122
3b24ff2,DR6,2024-06-25 16:52:57,3/2#################,866.1,-78
1b24ff2,DR3,2024-06-25 16:53:11,1/8#################,865.7,-94
2b24ff2,DR0,2024-06-25 16:53:35,1/2#################,865.9,-117
3b24ff2,DR4,2024-06-25 16:53:48,1/14################,866.1,-71
1b24ff2,DR4,2024-06-25 16:54:01,1/2#################,865.9,-101
3b24ff2,DR5,2024-06-25 16:54:38,1/2#################,865.9,-83
1b24ff2,DR3,2024-06-25 16:54:51,1/2#################,865.9,-102
2b24ff2,DR10,2024-06-25 16:55:16,1/8#################,868.6,-125
3b24ff2,DR10,2024-06-25 16:55:31,1/2#################,868.6,-84
1b24ff2,DR0,2024-06-25 16:55:43,1/2#################,866.3,-99
2b24ff2,DR3,2024-06-25 16:56:03,1/14################,866.1,-117
3b24ff2,DR4,2024-06-25 16:56:18,1/2#################,865.7,-80
1b24ff2,DR8,2024-06-25 16:56:34,1/14################,868.0,-90
2b24ff2,DR3,2024-06-25 16:56:53,1/2#################,866.1,-117
3b24ff2,DR8,2024-06-25 16:57:10,1/14################,868.0,-72
1b24ff2,DR10,2024-06-25 16:57:24,2/14################,868.6,-92
2b24ff2,DR0,2024-06-25 16:57:45,1/8#################,865.9,-115
3b24ff2,DR1,2024-06-25 16:57:59,1/8#################,866.3,-76
