4b24ff2,DR9,2024-09-02 12:02:20,681/8###############,868.0,-125,382,0,4,4/6
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:02:41,144/8###############################################################################################,868.6,-79,-1496,0,6,5/6
3b24ff2,DR9,2024-09-02 12:03:00,1180/20#############,868.0,-111,370,0,4,4/6
1b24ff2,DR11,2024-09-02 12:03:06,1757/2##############,868.6,-97,-1651,0,6,4/6
4b24ff2,DR9,2024-09-02 12:03:12,681/8##############################################,868.0,-129,390,0,4,4/6
5b24ff2,DR11,2024-09-02 12:03:29,144/8###############,868.6,-79,-1503,0,6,4/6
3b24ff2,DR9,2024-09-02 12:03:51,1180/20############################################,868.0,-117,369,0,4,4/6
1b24ff2,DR4,2024-09-02 12:03:54,427/2###############,865.7,-99,385,-8,4,4/5
4b24ff2,DR9,2024-09-02 12:04:03,681/8###############################################################################################,868.0,-126,385,0,4,4/6
5b24ff2,DR11,2024-09-02 12:04:20,144/8##############################################,868.6,-78,-1503,0,6,4/6
2b24ff2,DR10,2024-09-02 12:04:22,1125/2##############,868.6,-127,-1609,0,6,1/3
3b24ff2,DR9,2024-09-02 12:04:42,1180/20#############################################################################################,868.0,-112,370,0,4,4/6
1b24ff2,DR4,2024-09-02 12:04:44,434/14##############,866.3,-94,385,14,7,4/5
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:04:51,681/8###############,868.0,-128,382,0,4,4/8
2b24ff2,DR10,2024-09-02 12:05:09,1125/2#############################################,868.6,-119,-1613,0,6,1/3
5b24ff2,DR11,2024-09-02 12:05:11,144/8###############################################################################################,868.6,-78,-1502,0,6,4/6
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:05:31,1180/20#############,868.0,-111,365,0,4,4/8
1b24ff2,DR3,2024-09-02 12:05:34,437/8###############,866.3,-98,387,11,7,4/5
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:05:42,681/8##############################################,868.0,-126,381,0,4,4/8
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:05:59,144/8###############,868.6,-77,-1504,0,6,4/8
3b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:06:22,1180/20############################################,868.0,-110,369,0,4,4/8
1b24ff2,DR8,2024-09-02 12:06:27,1672/8##############,868.0,-94,303,0,4,1/3
4b24ff2,DR8,2024-09-02 12:06:32,681/8###############,868.0,-127,383,0,4,1/3
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:06:36,1125/2##############,868.6,-120,-1607,0,6,5/6
5b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:06:51,144/8##############################################,868.6,-78,-1503,0,6,4/8
3b24ff2,DR8,2024-09-02 12:07:11,1180/20#############,868.0,-112,369,0,4,1/3
1b24ff2,DR2,2024-09-02 12:07:15,442/14##############,865.7,-95,390,4,4,4/5
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:07:22,1125/2#############################################,868.6,-122,-1608,0,6,5/6
4b24ff2,DR8,2024-09-02 12:07:24,681/8##############################################,868.0,-128,383,0,4,1/3
5b24ff2,DR10,2024-09-02 12:07:40,144/8###############,868.6,-79,-1503,0,6,1/3
3b24ff2,DR8,2024-09-02 12:08:03,1180/20############################################,868.0,-111,366,0,4,1/3
1b24ff2,DR9,2024-09-02 12:08:06,1725/2##############,868.0,-100,304,0,4,4/6
2b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:08:07,1125/2##############################################################################################,868.6,-120,-1611,0,6,5/6
4b24ff2,UNKNOWN CODING RATE ON M0CW137,2024-09-02 12:08:11,681/8###############,868.0,-128,380,0,4,5/6
5b24ff2,DR10,2024-09-02 12:08:32,144/8##############################################,868.6,-81,-1503,0,6,1/3
3b24ff2,UNKNOWN CODING RATE M0CW336,2024-09-02 12:08:50,1180/20#############,868.6,-108,-1595,0,6,5/6
2b24ff2,DR11,2024-09-02 12:08:51,1125/2##############,868.6,-120,-1610,0,6,4/6
