2024-09-02 12:04:51,681/20,868.0,-128,382,0,4,M0CW137
2024-09-02 12:05:42,681/51,868.0,-126,381,0,4,M0CW137
2024-09-02 12:14:02,681/51,868.0,-126,376,0,4,M0CW137
2024-09-02 12:21:31,681/20,868.6,-120,-1579,0,6,M0CW336
2024-09-02 12:22:23,681/51,868.6,-121,-1573,0,6,M0CW336
2024-09-02 12:29:51,681/20,868.6,-125,-1580,0,6,M0CW336
2024-09-02 12:30:43,681/51,868.6,-124,-1577,0,6,M0CW336
2024-09-02 12:45:43,682/51,868.0,-130,393,0,4,M0CW137
2024-09-02 12:53:12,682/20,868.0,-129,394,0,4,M0CW137
2024-09-02 12:54:03,682/51,868.0,-127,395,0,4,M0CW137
2024-09-02 13:01:32,682/20,868.6,-124,-1565,0,6,M0CW336
2024-09-02 13:02:24,682/51,868.6,-122,-1570,0,6,M0CW336
2024-09-02 13:09:52,682/20,868.6,-131,-1558,0,6,M0CW336
2024-09-02 13:10:43,682/51,868.6,-127,-1569,0,6,M0CW336
2024-09-02 13:24:53,683/20,868.0,-127,402,0,4,M0CW137
2024-09-02 13:25:44,683/51,868.0,-129,398,0,4,M0CW137
2024-09-02 13:34:04,683/51,868.0,-134,402,0,4,M0CW137
2024-09-02 13:41:33,683/20,868.6,-129,-1562,0,6,M0CW336
2024-09-02 13:42:24,683/51,868.6,-128,-1564,0,6,M0CW336
2024-09-02 13:49:54,683/20,868.6,-131,-1579,0,6,M0CW336
2024-09-02 13:50:44,683/51,868.6,-130,-1567,0,6,M0CW336
2024-09-02 14:04:53,684/20,868.0,-135,402,0,4,M0CW137
2024-09-02 14:05:45,684/51,868.0,-129,400,0,4,M0CW137
2024-09-02 14:13:14,684/20,868.0,-127,401,0,4,M0CW137
2024-09-02 14:14:05,684/51,868.0,-125,377,0,4,M0CW137
2024-09-02 14:22:25,684/51,868.6,-131,-1560,0,6,M0CW336
2024-09-02 14:29:54,684/20,868.6,-129,-1568,0,6,M0CW336
2024-09-02 14:30:45,684/51,868.6,-128,-1560,0,6,M0CW336
2024-09-02 14:44:54,685/20,868.0,-125,397,0,4,M0CW137
2024-09-02 14:53:14,685/20,868.0,-125,397,0,4,M0CW137
2024-09-02 15:10:46,685/51,868.6,-129,-1562,0,6,M0CW336
2024-09-02 15:24:55,686/20,868.0,-125,394,0,4,M0CW137
2024-09-02 15:25:46,686/51,868.0,-124,394,0,4,M0CW137
2024-09-02 15:33:15,686/20,868.0,-124,392,0,4,M0CW137
2024-09-02 15:34:06,686/51,868.0,-127,392,0,4,M0CW137
2024-09-02 15:41:35,686/20,868.6,-126,-1561,0,6,M0CW336
2024-09-02 15:42:26,686/51,868.6,-129,-1563,0,6,M0CW336
2024-09-02 15:50:47,686/51,868.6,-127,-1563,0,6,M0CW336
2024-09-02 16:04:56,687/20,868.0,-126,393,0,4,M0CW137
2024-09-02 16:13:16,687/20,868.0,-131,402,0,4,M0CW137
2024-09-02 16:21:36,687/20,868.6,-132,-1567,0,6,M0CW336
2024-09-02 16:22:27,687/51,868.6,-131,-1553,0,6,M0CW336
2024-09-02 16:29:56,687/20,868.6,-128,-1562,0,6,M0CW336
2024-09-02 16:30:47,687/51,868.6,-124,-1566,0,6,M0CW336
2024-09-02 16:44:56,688/20,868.0,-126,396,0,4,M0CW137
2024-09-02 16:53:16,688/20,868.0,-125,398,0,4,M0CW137
2024-09-02 16:54:08,688/51,868.0,-129,395,0,4,M0CW137
2024-09-02 17:01:37,688/20,868.6,-126,-1560,0,6,M0CW336
2024-09-02 17:02:28,688/51,868.6,-128,-1565,0,6,M0CW336
2024-09-02 17:09:57,688/20,868.6,-130,-1564,0,6,M0CW336
2024-09-02 17:10:48,688/51,868.6,-128,-1563,0,6,M0CW336
2024-09-02 17:24:57,689/20,868.0,-136,396,0,4,M0CW137
2024-09-02 17:25:49,689/51,868.0,-130,402,0,4,M0CW137
2024-09-02 17:33:17,689/20,868.0,-128,397,0,4,M0CW137
2024-09-02 17:34:09,689/51,868.0,-131,405,0,4,M0CW137
2024-09-02 17:41:37,689/20,868.6,-130,-1559,0,6,M0CW336
2024-09-02 17:42:29,689/51,868.6,-125,-1554,0,6,M0CW336
2024-09-02 17:49:58,689/20,868.6,-127,-1557,0,6,M0CW336
2024-09-02 17:50:49,689/51,868.6,-130,-1555,0,6,M0CW336
2024-09-02 18:04:58,690/20,868.0,-128,385,0,4,M0CW137
2024-09-02 18:05:49,690/51,868.0,-131,397,0,4,M0CW137
2024-09-02 18:13:18,690/20,868.0,-134,392,0,4,M0CW137
2024-09-02 18:14:09,690/51,868.0,-128,405,0,4,M0CW137
2024-09-02 18:21:39,690/20,868.6,-132,-1568,0,6,M0CW336
2024-09-02 18:22:30,690/51,868.6,-126,-1551,0,6,M0CW336
2024-09-02 18:29:58,690/20,868.6,-131,-1546,0,6,M0CW336
2024-09-02 18:30:50,690/51,868.6,-128,-1551,0,6,M0CW336
2024-09-02 18:44:59,691/20,868.0,-131,407,0,4,M0CW137
2024-09-02 18:45:50,691/51,868.0,-121,409,0,4,M0CW137
2024-09-02 18:53:19,691/20,868.0,-124,409,0,4,M0CW137
2024-09-02 18:54:10,691/51,868.0,-126,412,0,4,M0CW137
2024-09-02 19:01:39,691/20,868.6,-124,-1552,0,6,M0CW336
2024-09-02 19:02:30,691/51,868.6,-125,-1556,0,6,M0CW336
2024-09-02 19:09:59,691/20,868.6,-125,-1555,0,6,M0CW336
2024-09-02 19:10:51,691/51,868.6,-123,-1552,0,6,M0CW336
